Correlation for file  I01_ann
-,"i.1","i.0","i.1.1"
"i.1",1,0.294473449159829,0.351976585357007
"i.0",0.294473449159829,1,-0.28826091066408
"i.1.1",0.351976585357007,-0.28826091066408,1
Correlation for file  I02_ann
-,"i.1","i.0","i.1.1"
"i.1",1,-0.0141350922355752,-0.697328398770092
"i.0",-0.0141350922355752,1,0.25242259740976
"i.1.1",-0.697328398770092,0.25242259740976,1
Correlation for file  I03_ann
-,"i.1","i.0","i.1.1"
"i.1",1,-0.0821493919740045,0.123333970723845
"i.0",-0.0821493919740045,1,-0.218308911452898
"i.1.1",0.123333970723845,-0.218308911452898,1
Correlation for file  I04_ann
-,"i.1","i.0","i.1.1"
"i.1",1,0.485307029465023,0.795672085051286
"i.0",0.485307029465023,1,0.411714571291072
"i.1.1",0.795672085051286,0.411714571291072,1
Correlation for file  I05_ann
-,"i.1","i.0","i.1.1"
"i.1",1,0.464696423552074,0.678634944467597
"i.0",0.464696423552074,1,0.39700068128619
"i.1.1",0.678634944467597,0.39700068128619,1
Correlation for file  I06_ann
-,"i.1","i.0","i.1.1"
"i.1",1,0.202280267311057,0.171751999310779
"i.0",0.202280267311057,1,-0.0104911659813042
"i.1.1",0.171751999310779,-0.0104911659813042,1
Correlation for file  I07_ann
-,"i.1","i.0","i.1.1"
"i.1",1,0.29457026675481,0.288017147107274
"i.0",0.29457026675481,1,-0.0292973613798064
"i.1.1",0.288017147107274,-0.0292973613798064,1
Correlation for file  I08_ann
-,"i.1","i.0","i.1.1"
"i.1",1,0.339795969090612,0.550410409207996
"i.0",0.339795969090612,1,0.105431015096868
"i.1.1",0.550410409207996,0.105431015096868,1
Correlation for file  I09_ann
-,"i.1","i.0","i.1.1"
"i.1",1,0.134185871288244,0.195144938286516
"i.0",0.134185871288244,1,-0.00293781557128026
"i.1.1",0.195144938286516,-0.00293781557128026,1
Correlation for file  I10_ann
-,"i.1","i.0","i.1.1"
"i.1",1,-0.251949555984899,0.690520371875621
"i.0",-0.251949555984899,1,-0.762858491317866
"i.1.1",0.690520371875621,-0.762858491317866,1
Correlation for file  I11_ann
-,"i.1","i.0","i.1.1"
"i.1",1,0.0757970596103791,0.485099452321086
"i.0",0.0757970596103791,1,0.0525366502867073
"i.1.1",0.485099452321086,0.0525366502867073,1
Correlation for file  I12_ann
-,"i.1","i.0","i.1.1"
"i.1",1,0.703609953667416,0.13310084218177
"i.0",0.703609953667416,1,-0.434790412994378
"i.1.1",0.13310084218177,-0.434790412994378,1
Correlation for file  I13_ann
-,"i.1","i.0","i.1.1"
"i.1",1,-0.419196158230293,-0.311719743604135
"i.0",-0.419196158230293,1,0.163171033773123
"i.1.1",-0.311719743604135,0.163171033773123,1
Correlation for file  I14_ann
-,"i.1","i.0","i.1.1"
"i.1",1,-0.13578509985856,0.0399806649780824
"i.0",-0.13578509985856,1,0.0603450252023393
"i.1.1",0.0399806649780824,0.0603450252023393,1
Correlation for file  I15_ann
-,"i.1","i.0","i.1.1"
"i.1",1,0.283968055381768,0.999609671418262
"i.0",0.283968055381768,1,0.25706978142647
"i.1.1",0.999609671418262,0.25706978142647,1
Correlation for file  I16_ann
-,"i.1","i.0","i.1.1"
"i.1",1,1,1
"i.0",1,1,1
"i.1.1",1,1,1
Correlation for file  I17_ann
-,"i.1","i.0","i.1.1"
"i.1",1,0.716555788795929,0.120484539006072
"i.0",0.716555788795929,1,0.097881371444466
"i.1.1",0.120484539006072,0.097881371444466,1
Correlation for file  I18_ann
-,"i.1","i.0","i.1.1"
"i.1",1,0.529587169339182,0.728883511488141
"i.0",0.529587169339182,1,0.304412421693265
