Correlation for file  I01_ann.txt
-,"i.1","i.0","i.1.1"
"i.1",1,-0.405515678670756,-0.00448779432009864
"i.0",-0.405515678670756,1,-0.406142194974528
"i.1.1",-0.00448779432009864,-0.406142194974528,1
Correlation for file  I02_ann.txt
-,"i.1","i.0","i.1.1"
"i.1",1,0.372878574920968,0.0959895781718028
"i.0",0.372878574920968,1,0.37317961430103
"i.1.1",0.0959895781718028,0.37317961430103,1
Correlation for file  I03_ann.txt
-,"i.1","i.0","i.1.1"
"i.1",1,-0.181783050883256,0.310784933622831
"i.0",-0.181783050883256,1,-0.18192089759893
"i.1.1",0.310784933622831,-0.18192089759893,1
Correlation for file  I04_ann.txt
-,"i.1","i.0","i.1.1"
"i.1",1,0.875314327791678,0.922739833267955
"i.0",0.875314327791678,1,0.875332201813231
"i.1.1",0.922739833267955,0.875332201813231,1
Correlation for file  I05_ann.txt
-,"i.1","i.0","i.1.1"
"i.1",1,0.414782948645822,0.500002722458829
"i.0",0.414782948645822,1,0.415079513656766
"i.1.1",0.500002722458829,0.415079513656766,1
Correlation for file  I06_ann.txt
-,"i.1","i.0","i.1.1"
"i.1",1,0.0247275437343967,0.286850077522492
"i.0",0.0247275437343967,1,0.0232910657383263
"i.1.1",0.286850077522492,0.0232910657383263,1
Correlation for file  I07_ann.txt
-,"i.1","i.0","i.1.1"
"i.1",1,0.289826320609508,0.479235434282257
"i.0",0.289826320609508,1,0.28901781775488
"i.1.1",0.479235434282257,0.28901781775488,1
Correlation for file  I08_ann.txt
-,"i.1","i.0","i.1.1"
"i.1",1,0.0567956479298314,0.754125076394509
"i.0",0.0567956479298314,1,0.0550000107319934
"i.1.1",0.754125076394509,0.0550000107319934,1
Correlation for file  I09_ann.txt
-,"i.1","i.0","i.1.1"
"i.1",1,0.661271612148292,0.588368288101278
"i.0",0.661271612148292,1,0.661704283380644
"i.1.1",0.588368288101278,0.661704283380644,1
Correlation for file  I10_ann.txt
-,"i.1","i.0","i.1.1"
"i.1",1,-0.0562479537909292,0.233284555228752
"i.0",-0.0562479537909292,1,-0.0583690871296808
"i.1.1",0.233284555228752,-0.0583690871296808,1
Correlation for file  I11_ann.txt
-,"i.1","i.0","i.1.1"
"i.1",1,0.560789926825362,0.439182715078634
"i.0",0.560789926825362,1,0.560880341723019
"i.1.1",0.439182715078634,0.560880341723019,1
Correlation for file  I12_ann.txt
-,"i.1","i.0","i.1.1"
"i.1",1,0.983184646211316,0.97322813017063
"i.0",0.983184646211316,1,0.984399615181185
"i.1.1",0.97322813017063,0.984399615181185,1
Correlation for file  I13_ann.txt
-,"i.1","i.0","i.1.1"
"i.1",1,0.408018192405512,-0.0884462528634738
"i.0",0.408018192405512,1,0.410299548569513
"i.1.1",-0.0884462528634738,0.410299548569513,1
Correlation for file  I14_ann.txt
-,"i.1","i.0","i.1.1"
"i.1",1,0.660038589063893,0.269112539105216
"i.0",0.660038589063893,1,0.659788287281471
"i.1.1",0.269112539105216,0.659788287281471,1
Correlation for file  I15_ann.txt
-,"i.1","i.0","i.1.1"
"i.1",1,0.904121184459456,0.884215701909511
"i.0",0.904121184459456,1,0.905743804559346
"i.1.1",0.884215701909511,0.905743804559346,1
Correlation for file  I16_ann.txt
-,"i.1","i.0","i.1.1"
"i.1",1,0.712096183173016,0.601656695992354
"i.0",0.712096183173016,1,0.720981451994836
"i.1.1",0.601656695992354,0.720981451994836,1
Correlation for file  I17_ann.txt
-,"i.1","i.0","i.1.1"
"i.1",1,0.782951583228126,0.651836358932208
"i.0",0.782951583228126,1,0.783057532885628
"i.1.1",0.651836358932208,0.783057532885628,1
Correlation for file  I18_ann.txt
-,"i.1","i.0","i.1.1"
"i.1",1,0.342076812342809,0.51472451979754
"i.0",0.342076812342809,1,0.344793413474277
"i.1.1",0.51472451979754,0.344793413474277,1
Correlation for file  I19_ann.txt
-,"i.1","i.0","i.1.1"
"i.1",1,-0.753407152766867,0.561427666960452
"i.0",-0.753407152766867,1,-0.753972850354975
"i.1.1",0.561427666960452,-0.753972850354975,1
Correlation for file  I20_ann.txt
-,"i.1","i.0","i.1.1"
"i.1",1,0.397956155408394,0.469888695990695
"i.0",0.397956155408394,1,0.397548969698246
"i.1.1",0.469888695990695,0.397548969698246,1
Correlation for file  I21_ann.txt
-,"i.1","i.0","i.1.1"
"i.1",1,0.13457426300968,0.2482643364623
"i.0",0.13457426300968,1,0.13485496069173
"i.1.1",0.2482643364623,0.13485496069173,1
Correlation for file  I22_ann.txt
-,"i.1","i.0","i.1.1"
"i.1",1,0.366738428828195,0.418112399854196
"i.0",0.366738428828195,1,0.368860805525363
"i.1.1",0.418112399854196,0.368860805525363,1
Correlation for file  I23_ann.txt
-,"i.1","i.0","i.1.1"
"i.1",1,0.60453075345151,0.741611762183922
"i.0",0.60453075345151,1,0.60823473822352
"i.1.1",0.741611762183922,0.60823473822352,1
Correlation for file  I24_ann.txt
-,"i.1","i.0","i.1.1"
"i.1",1,0.854433768310469,0.865307827214237
"i.0",0.854433768310469,1,0.85444343434306
"i.1.1",0.865307827214237,0.85444343434306,1
Correlation for file  I25_ann.txt
-,"i.1","i.0","i.1.1"
"i.1",1,0.938864291868046,0.922778681272177
"i.0",0.938864291868046,1,0.92995177936665
"i.1.1",0.922778681272177,0.92995177936665,1
Correlation for file  I26_ann.txt
-,"i.1","i.0","i.1.1"
"i.1",1,0.946098255212716,0.921015796790059
"i.0",0.946098255212716,1,0.956256150103408
"i.1.1",0.921015796790059,0.956256150103408,1
Correlation for file  I27_ann.txt
-,"i.1","i.0","i.1.1"
"i.1",1,-0.461426531133443,-0.311601862862812
"i.0",-0.461426531133443,1,-0.460783022797483
"i.1.1",-0.311601862862812,-0.460783022797483,1
Correlation for file  I28_ann.txt
-,"i.1","i.0","i.1.1"
"i.1",1,0.702748725751695,0.520653052676327
"i.0",0.702748725751695,1,0.704536129530516
"i.1.1",0.520653052676327,0.704536129530516,1
Correlation for file  I29_ann.txt
-,"i.1","i.0","i.1.1"
"i.1",1,-0.0444346310959215,0.586842834495048
"i.0",-0.0444346310959215,1,-0.0437937134781326
"i.1.1",0.586842834495048,-0.0437937134781326,1
Correlation for file  I30_ann.txt
-,"i.1","i.0","i.1.1"
"i.1",1,-0.186900729151037,0.264575828915484
"i.0",-0.186900729151037,1,-0.187370702081941
"i.1.1",0.264575828915484,-0.187370702081941,1
Correlation for file  I31_ann.txt
-,"i.1","i.0","i.1.1"
"i.1",1,-0.431524051528727,0.498391034552891
"i.0",-0.431524051528727,1,-0.431475421807749
"i.1.1",0.498391034552891,-0.431475421807749,1
Correlation for file  I32_ann.txt
-,"i.1","i.0","i.1.1"
"i.1",1,0.579681937738372,0.519135455243809
"i.0",0.579681937738372,1,0.579641973254266
"i.1.1",0.519135455243809,0.579641973254266,1
Correlation for file  I33_ann.txt
-,"i.1","i.0","i.1.1"
"i.1",1,-0.419257863652699,0.236341243806723
"i.0",-0.419257863652699,1,-0.419287332856979
"i.1.1",0.236341243806723,-0.419287332856979,1
Correlation for file  I34_ann.txt
-,"i.1","i.0","i.1.1"
"i.1",1,-0.415409067376831,0.0339080821457125
"i.0",-0.415409067376831,1,-0.4153316089785
"i.1.1",0.0339080821457125,-0.4153316089785,1
Correlation for file  I35_ann.txt
-,"i.1","i.0","i.1.1"
"i.1",1,0.195007377303957,0.742806965854084
"i.0",0.195007377303957,1,0.195940876716204
"i.1.1",0.742806965854084,0.195940876716204,1
Correlation for file  I36_ann.txt
-,"i.1","i.0","i.1.1"
"i.1",1,0.542932948326294,0.804915582953413
"i.0",0.542932948326294,1,0.543346884927342
"i.1.1",0.804915582953413,0.543346884927342,1
Correlation for file  I37_ann.txt
-,"i.1","i.0","i.1.1"
"i.1",1,-0.579952075114418,0.442440669693835
"i.0",-0.579952075114418,1,-0.581041465569849
"i.1.1",0.442440669693835,-0.581041465569849,1
Correlation for file  I38_ann.txt
-,"i.1","i.0","i.1.1"
"i.1",1,-0.453403629323627,-0.0500980219424485
"i.0",-0.453403629323627,1,-0.45229775640541
"i.1.1",-0.0500980219424485,-0.45229775640541,1
Correlation for file  I39_ann.txt
-,"i.1","i.0","i.1.1"
"i.1",1,-0.0902779438952179,0.409356234582203
"i.0",-0.0902779438952179,1,-0.0904344874416326
"i.1.1",0.409356234582203,-0.0904344874416326,1
Correlation for file  I40_ann.txt
-,"i.1","i.0","i.1.1"
"i.1",1,0.364297732839078,0.944458862839086
"i.0",0.364297732839078,1,0.366216789898425
"i.1.1",0.944458862839086,0.366216789898425,1
Correlation for file  I41_ann.txt
-,"i.1","i.0","i.1.1"
"i.1",1,0.159844585286334,0.46789419268595
"i.0",0.159844585286334,1,0.160924914028173
"i.1.1",0.46789419268595,0.160924914028173,1
Correlation for file  I42_ann.txt
-,"i.1","i.0","i.1.1"
"i.1",1,-0.445290297268767,0.940616958265281
"i.0",-0.445290297268767,1,-0.446902847521535
"i.1.1",0.940616958265281,-0.446902847521535,1
Correlation for file  I43_ann.txt
-,"i.1","i.0","i.1.1"
"i.1",1,-0.899981454803046,0.936337566788111
"i.0",-0.899981454803046,1,-0.899990105529223
"i.1.1",0.936337566788111,-0.899990105529223,1
Correlation for file  I44_ann.txt
-,"i.1","i.0","i.1.1"
"i.1",1,-0.414705633213611,-0.333525025658466
"i.0",-0.414705633213611,1,-0.414759195395075
"i.1.1",-0.333525025658466,-0.414759195395075,1
Correlation for file  I45_ann.txt
-,"i.1","i.0","i.1.1"
"i.1",1,-0.431951948099141,-0.358635272874075
"i.0",-0.431951948099141,1,-0.432299843484098
"i.1.1",-0.358635272874075,-0.432299843484098,1
Correlation for file  I46_ann.txt
-,"i.1","i.0","i.1.1"
"i.1",1,0.178223407449269,0.413364211889415
"i.0",0.178223407449269,1,0.176662925555017
"i.1.1",0.413364211889415,0.176662925555017,1
Correlation for file  I47_ann.txt
-,"i.1","i.0","i.1.1"
"i.1",1,0.242882823887289,0.210395292267999
"i.0",0.242882823887289,1,0.242130905439168
"i.1.1",0.210395292267999,0.242130905439168,1
