index	i-3	i-2	i-1	i+0	i+1	i+2	i+3	Filter	Time
3	564	732	704	700	553	957	763	0	2700
4	732	704	700	553	957	763	766	1	3253
5	704	700	553	957	763	766	794	0	4210
6	700	553	957	763	766	794	580	0	4973
7	553	957	763	766	794	580	1155	0	5739
8	957	763	766	794	580	1155	413	0	6533
9	763	766	794	580	1155	413	1171	1	7113
10	766	794	580	1155	413	1171	471	0	8268
11	794	580	1155	413	1171	471	1062	1	8681
12	580	1155	413	1171	471	1062	545	0	9852
13	1155	413	1171	471	1062	545	910	1	10323
14	413	1171	471	1062	545	910	693	0	11385
15	1171	471	1062	545	910	693	681	1	11930
16	471	1062	545	910	693	681	580	0	12840
17	1062	545	910	693	681	580	790	0	13533
18	545	910	693	681	580	790	688	0	14214
19	910	693	681	580	790	688	705	1	14794
20	693	681	580	790	688	705	603	0	15584
21	681	580	790	688	705	603	1066	0	16272
22	580	790	688	705	603	1066	541	0	16977
23	790	688	705	603	1066	541	1155	1	17580
24	688	705	603	1066	541	1155	471	0	18646
25	705	603	1066	541	1155	471	1109	1	19187
26	603	1066	541	1155	471	1109	514	0	20342
27	1066	541	1155	471	1109	514	1011	1	20813
28	541	1155	471	1109	514	1011	572	0	21922
29	1155	471	1109	514	1011	572	864	1	22436
30	471	1109	514	1011	572	864	705	0	23447
31	1109	514	1011	572	864	705	704	1	24019
32	514	1011	572	864	705	704	720	0	24883
33	1011	572	864	705	704	720	459	0	25588
34	572	864	705	704	720	459	1047	0	26292
35	864	705	704	720	459	1047	747	0	27012
36	705	704	720	459	1047	747	751	1	27471
37	704	720	459	1047	747	751	747	0	28518
38	720	459	1047	747	751	747	751	0	29265
39	459	1047	747	751	747	751	766	0	30016
40	1047	747	751	747	751	766	782	0	30763
41	747	751	747	751	766	782	526	0	31514
42	751	747	751	766	782	526	1035	0	32280
43	747	751	766	782	526	1035	494	0	33062
44	751	766	782	526	1035	494	1043	1	33588
45	766	782	526	1035	494	1043	743	0	34623
46	782	526	1035	494	1043	743	716	1	35117
47	526	1035	494	1043	743	716	708	0	36160
48	1035	494	1043	743	716	708	731	0	36903
49	494	1043	743	716	708	731	747	0	37619
50	1043	743	716	708	731	747	763	0	38327
51	743	716	708	731	747	763	759	0	39058
52	716	708	731	747	763	759	770	0	39805
53	708	731	747	763	759	770	790	0	40568
54	731	747	763	759	770	790	794	0	41327
55	747	763	759	770	790	794	786	0	42097
56	763	759	770	790	794	786	763	0	42887
57	759	770	790	794	786	763	766	0	43681
58	770	790	794	786	763	766	774	0	44467
59	790	794	786	763	766	774	775	0	45230
60	794	786	763	766	774	775	762	0	45996
61	786	763	766	774	775	762	740	0	46770
62	763	766	774	775	762	740	747	0	47545
63	766	774	775	762	740	747	755	0	48307
64	774	775	762	740	747	755	766	0	49047
65	775	762	740	747	755	766	743	0	49794
66	762	740	747	755	766	743	736	0	50549
67	740	747	755	766	743	736	747	0	51315
68	747	755	766	743	736	747	755	0	52058
69	755	766	743	736	747	755	755	0	52794
70	766	743	736	747	755	755	747	0	53541
71	743	736	747	755	755	747	560	0	54296
72	736	747	755	755	747	560	946	0	55051
