index	i-3	i-2	i-1	i+0	i+1	i+2	i+3	Filter	Time
3	681	658	887	736	797	786	740	0	3016
4	658	887	736	797	786	740	805	0	3813
5	887	736	797	786	740	805	798	0	4599
6	736	797	786	740	805	798	793	0	5339
7	797	786	740	805	798	793	802	0	6144
8	786	740	805	798	793	802	786	0	6942
9	740	805	798	793	802	786	778	0	7735
10	805	798	793	802	786	778	778	0	8537
11	798	793	802	786	778	778	740	0	9323
12	793	802	786	778	778	740	797	0	10101
13	802	786	778	778	740	797	736	0	10879
14	786	778	778	740	797	736	797	0	11619
15	778	778	740	797	736	797	775	0	12416
16	778	740	797	736	797	775	797	0	13152
17	740	797	736	797	775	797	790	0	13949
18	797	736	797	775	797	790	814	0	14724
19	736	797	775	797	790	814	821	0	15521
20	797	775	797	790	814	821	805	0	16311
21	775	797	790	814	821	805	809	0	17125
22	797	790	814	821	805	809	806	0	17946
23	790	814	821	805	809	806	813	0	18751
24	814	821	805	809	806	813	813	0	19560
25	821	805	809	806	813	813	813	0	20366
26	805	809	806	813	813	813	810	0	21179
27	809	806	813	813	813	810	809	0	21992
28	806	813	813	813	810	809	646	0	22805
29	813	813	813	810	809	646	969	0	23615
30	813	813	810	809	646	969	626	0	24424
31	813	810	809	646	969	626	969	1	25070
32	810	809	646	969	626	969	638	0	26039
33	809	646	969	626	969	638	930	1	26665
34	646	969	626	969	638	930	763	0	27634
35	969	626	969	638	930	763	759	1	28272
36	626	969	638	930	763	759	766	0	29202
37	969	638	930	763	759	766	771	0	29965
38	638	930	763	759	766	771	766	0	30724
39	930	763	759	766	771	766	615	0	31490
40	763	759	766	771	766	615	907	0	32261
41	759	766	771	766	615	907	731	0	33027
42	766	771	766	615	907	731	790	1	33642
43	771	766	615	907	731	790	778	0	34549
44	766	615	907	731	790	778	798	0	35280
45	615	907	731	790	778	798	782	0	36070
46	907	731	790	778	798	782	805	0	36848
47	731	790	778	798	782	805	786	0	37646
48	790	778	798	782	805	786	790	0	38428
49	778	798	782	805	786	790	794	0	39233
50	798	782	805	786	790	794	786	0	40019
51	782	805	786	790	794	786	790	0	40809
52	805	786	790	794	786	790	770	0	41603
53	786	790	794	786	790	770	783	0	42389
54	790	794	786	790	770	783	762	0	43179
55	794	786	790	770	783	762	759	0	43949
56	786	790	770	783	762	759	763	0	44732
57	790	770	783	762	759	763	731	0	45494
58	770	783	762	759	763	731	732	0	46253
59	783	762	759	763	731	732	727	0	47016
60	762	759	763	731	732	727	728	0	47747
61	759	763	731	732	727	728	727	0	48479
62	763	731	732	727	728	727	685	0	49206
63	731	732	727	728	727	685	736	0	49934
64	732	727	728	727	685	736	681	0	50661
65	727	728	727	685	736	681	692	0	51346
66	728	727	685	736	681	692	701	0	52082
67	727	685	736	681	692	701	692	0	52763
68	685	736	681	692	701	692	681	0	53455
69	736	681	692	701	692	681	689	0	54156
70	681	692	701	692	681	689	677	0	54848
71	692	701	692	681	689	677	677	0	55529
72	701	692	681	689	677	677	669	0	56218
73	692	681	689	677	677	669	662	0	56895
74	681	689	677	677	669	662	669	0	57572
75	689	677	677	669	662	669	661	0	58241
76	677	677	669	662	669	661	642	0	58903
77	677	669	662	669	661	642	658	0	59572
78	669	662	669	661	642	658	646	0	60233
79	662	669	661	642	658	646	658	0	60875
80	669	661	642	658	646	658	649	0	61533
81	661	642	658	646	658	649	654	0	62179
82	642	658	646	658	649	654	642	0	62837
83	658	646	658	649	654	642	654	0	63486
84	646	658	649	654	642	654	653	0	64140
85	658	649	654	642	654	653	658	0	64782
86	649	654	642	654	653	658	654	0	65436
87	654	642	654	653	658	654	650	0	66089
88	642	654	653	658	654	650	665	0	66747
89	654	653	658	654	650	665	654	0	67401
90	653	658	654	650	665	654	665	0	68051
91	658	654	650	665	654	665	669	0	68716
92	654	650	665	654	665	669	677	0	69370
93	650	665	654	665	669	677	681	0	70035
94	665	654	665	669	677	681	685	0	70704
95	654	665	669	677	681	685	681	0	71381
96	665	669	677	681	685	681	693	0	72062
97	669	677	681	685	681	693	719	0	72747
98	677	681	685	681	693	719	689	0	73428
99	681	685	681	693	719	689	701	0	74121
100	685	681	693	719	689	701	688	0	74840
101	681	693	719	689	701	688	697	0	75529
102	693	719	689	701	688	697	700	0	76230
103	719	689	701	688	697	700	693	0	76918
104	689	701	688	697	700	693	692	0	77615
105	701	688	697	700	693	692	697	0	78315
106	688	697	700	693	692	697	692	0	79008
107	697	700	693	692	697	692	697	0	79700
108	700	693	692	697	692	697	696	0	80397
109	693	692	697	692	697	696	697	0	81089
110	692	697	692	697	696	697	724	0	81786
111	697	692	697	696	697	724	685	0	82482
112	692	697	696	697	724	685	731	0	83179
113	697	696	697	724	685	731	677	0	83903
114	696	697	724	685	731	677	704	0	84588
115	697	724	685	731	677	704	685	0	85319
116	724	685	731	677	704	685	697	0	85996
117	685	731	677	704	685	697	716	0	86700
118	731	677	704	685	697	716	669	0	87385
119	677	704	685	697	716	669	693	0	88082
120	704	685	697	716	669	693	719	0	88798
121	685	697	716	669	693	719	662	0	89467
122	697	716	669	693	719	662	689	0	90160
123	716	669	693	719	662	689	649	0	90879
124	669	693	719	662	689	649	732	0	91541
125	693	719	662	689	649	732	689	0	92230
126	719	662	689	649	732	689	692	1	92879
127	662	689	649	732	689	692	732	0	93611
128	689	649	732	689	692	732	731	0	94300
129	649	732	689	692	732	731	724	0	94992
130	732	689	692	732	731	724	720	0	95724
131	689	692	732	731	724	720	735	0	96455
132	692	732	731	724	720	735	740	0	97179
133	732	731	724	720	735	740	739	0	97899
134	731	724	720	735	740	739	739	0	98634
135	724	720	735	740	739	739	732	0	99374
136	720	735	740	739	739	732	735	0	100113
137	735	740	739	739	732	735	716	0	100852
138	740	739	739	732	735	716	735	0	101584
139	739	739	732	735	716	735	716	0	102319
140	739	732	735	716	735	716	724	0	103035
141	732	735	716	735	716	724	720	0	103770
142	735	716	735	716	724	720	720	0	104486
143	716	735	716	724	720	720	704	0	105210
144	735	716	724	720	720	704	747	0	105930
145	716	724	720	720	704	747	681	0	106650
146	724	720	720	704	747	681	736	0	107354
147	720	720	704	747	681	736	684	0	108101
148	720	704	747	681	736	684	701	0	108782
149	704	747	681	736	684	701	700	0	109518
150	747	681	736	684	701	700	701	0	110202
151	681	736	684	701	700	701	696	0	110903
152	736	684	701	700	701	696	689	0	111603
153	684	701	700	701	696	689	735	0	112304
154	701	700	701	696	689	735	662	0	113000
155	700	701	696	689	735	662	684	0	113689
156	701	696	689	735	662	684	677	0	114424
157	696	689	735	662	684	677	697	0	115086
158	689	735	662	684	677	697	685	0	115770
159	735	662	684	677	697	685	696	0	116447
160	662	684	677	697	685	696	697	0	117144
161	684	677	697	685	696	697	692	0	117829
162	677	697	685	696	697	692	689	0	118525
163	697	685	696	697	692	689	685	0	119222
164	685	696	697	692	689	685	693	0	119914
165	696	697	692	689	685	693	696	0	120603
166	697	692	689	685	693	696	677	0	121288
167	692	689	685	693	696	677	673	0	121981
168	689	685	693	696	677	673	689	0	122677
169	685	693	696	677	673	689	673	0	123354
170	693	696	677	673	689	673	689	0	124027
171	696	677	673	689	673	689	669	0	124716
172	677	673	689	673	689	669	689	0	125389
173	673	689	673	689	669	689	646	0	126078
174	689	673	689	669	689	646	708	0	126747
175	673	689	669	689	646	708	712	0	127436
176	689	669	689	646	708	712	665	1	128082
177	669	689	646	708	712	665	712	0	128790
178	689	646	708	712	665	712	639	0	129502
179	646	708	712	665	712	639	688	0	130167
180	708	712	665	712	639	688	720	0	130879
181	712	665	712	639	688	720	700	0	131518
182	665	712	639	688	720	700	701	0	132206
183	712	639	688	720	700	701	704	0	132926
184	639	688	720	700	701	704	673	0	133626
185	688	720	700	701	704	673	685	0	134327
186	720	700	701	704	673	685	732	0	135031
187	700	701	704	673	685	732	669	0	135704
188	701	704	673	685	732	669	720	0	136389
189	704	673	685	732	669	720	626	0	137121
190	673	685	732	669	720	626	767	0	137790
191	685	732	669	720	626	767	661	0	138510
192	732	669	720	626	767	661	732	1	139136
193	669	720	626	767	661	732	657	0	139903
194	720	626	767	661	732	657	673	0	140564
195	626	767	661	732	657	673	716	0	141296
196	767	661	732	657	673	716	677	0	141953
197	661	732	657	673	716	677	740	0	142626
198	732	657	673	716	677	740	681	0	143342
199	657	673	716	677	740	681	758	0	144019
200	673	716	677	740	681	758	674	0	144759
201	716	677	740	681	758	674	758	0	145440
202	677	740	681	758	674	758	693	0	146198
203	740	681	758	674	758	693	751	0	146872
204	681	758	674	758	693	751	685	0	147630
205	758	674	758	693	751	685	669	0	148323
206	674	758	693	751	685	669	685	0	149074
207	758	693	751	685	669	685	681	0	149759
208	693	751	685	669	685	681	692	0	150428
209	751	685	669	685	681	692	724	0	151113
210	685	669	685	681	692	724	708	0	151794
211	669	685	681	692	724	708	701	0	152486
212	685	681	692	724	708	701	677	0	153210
213	681	692	724	708	701	677	669	0	153918
214	692	724	708	701	677	669	673	0	154619
215	724	708	701	677	669	673	669	0	155296
216	708	701	677	669	673	669	674	0	155965
217	701	677	669	673	669	674	673	0	156638
218	677	669	673	669	674	673	681	0	157307
219	669	673	669	674	673	681	684	0	157981
220	673	669	674	673	681	684	693	0	158654
221	669	674	673	681	684	693	700	0	159335
222	674	673	681	684	693	700	709	0	160019
223	673	681	684	693	700	709	712	0	160712
224	681	684	693	700	709	712	708	0	161412
225	684	693	700	709	712	708	716	0	162121
226	693	700	709	712	708	716	712	0	162833
227	700	709	712	708	716	712	716	0	163541
228	709	712	708	716	712	716	720	0	164257
229	712	708	716	712	716	720	716	0	164969
230	708	716	712	716	720	716	716	0	165685
231	716	712	716	720	716	716	716	0	166405
232	712	716	720	716	716	716	715	0	167121
233	716	720	716	716	716	715	701	0	167837
234	720	716	716	716	715	701	704	0	168553
235	716	716	716	715	701	704	712	0	169268
236	716	716	715	701	704	712	704	0	169969
237	716	715	701	704	712	704	697	0	170673
238	715	701	704	712	704	697	712	0	171385
239	701	704	712	704	697	712	697	0	172089
240	704	712	704	697	712	697	692	0	172786
241	712	704	697	712	697	692	720	0	173498
242	704	697	712	697	692	720	708	0	174195
243	697	712	697	692	720	708	708	0	174887
244	712	697	692	720	708	708	720	0	175607
245	697	692	720	708	708	720	708	0	176315
246	692	720	708	708	720	708	716	0	177023
247	720	708	708	720	708	716	720	0	177743
248	708	708	720	708	716	720	701	0	178451
249	708	720	708	716	720	701	704	0	179167
250	720	708	716	720	701	704	700	0	179887
251	708	716	720	701	704	700	689	0	180588
252	716	720	701	704	700	689	689	0	181292
253	720	701	704	700	689	689	684	0	181992
254	701	704	700	689	689	684	674	0	182681
255	704	700	689	689	684	674	626	0	183370
256	700	689	689	684	674	626	712	0	184054
257	689	689	684	674	626	712	666	0	184728
258	689	684	674	626	712	666	673	1	185354
259	684	674	626	712	666	673	653	0	186066
260	674	626	712	666	673	653	674	0	186732
261	626	712	666	673	653	674	677	0	187405
262	712	666	673	653	674	677	684	0	188058
263	666	673	653	674	677	684	701	0	188732
264	673	653	674	677	684	701	708	0	189409
265	653	674	677	684	701	708	700	0	190093
266	674	677	684	701	708	700	701	0	190794
267	677	684	701	708	700	701	747	0	191502
268	684	701	708	700	701	747	685	0	192202
269	701	708	700	701	747	685	743	0	192903
270	708	700	701	747	685	743	735	0	193650
271	700	701	747	685	743	735	666	0	194335
272	701	747	685	743	735	666	766	0	195078
273	747	685	743	735	666	766	689	0	195813
