index	i-3	i-2	i-1	i+0	i+1	i+2	i+3	Filter	Time
3	568	821	837	828	814	564	1000	0	3054
4	821	837	828	814	564	1000	879	0	3868
5	837	828	814	564	1000	879	880	1	4432
6	828	814	564	1000	879	880	856	0	5432
7	814	564	1000	879	880	856	832	0	6311
8	564	1000	879	880	856	832	837	0	7191
9	1000	879	880	856	832	837	840	0	8047
10	879	880	856	832	837	840	1522	0	8879
11	880	856	832	837	840	1522	887	0	9716
12	856	832	837	840	1522	887	844	0	10556
13	832	837	840	1522	887	844	817	0	12078
14	837	840	1522	887	844	817	794	0	12965
15	840	1522	887	844	817	794	817	0	13809
16	1522	887	844	817	794	817	810	0	14626
17	887	844	817	794	817	810	809	0	15420
18	844	817	794	817	810	809	603	0	16237
19	817	794	817	810	809	603	627	0	17047
20	794	817	810	809	603	627	871	0	17856
21	817	810	809	603	627	871	848	1	18459
22	810	809	603	627	871	848	856	1	19086
23	809	603	627	871	848	856	837	0	19957
24	603	627	871	848	856	837	825	0	20805
25	627	871	848	856	837	825	802	0	21661
26	871	848	856	837	825	802	801	0	22498
27	848	856	837	825	802	801	794	0	23323
28	856	837	825	802	801	794	809	0	24125
29	837	825	802	801	794	809	810	0	24926
30	825	802	801	794	809	810	801	0	25720
31	802	801	794	809	810	801	825	0	26529
32	801	794	809	810	801	825	821	0	27339
33	794	809	810	801	825	821	802	0	28140
34	809	810	801	825	821	802	817	0	28965
35	810	801	825	821	802	817	805	0	29786
36	801	825	821	802	817	805	599	0	30588
37	825	821	802	817	805	599	786	0	31405
38	821	802	817	805	599	786	923	0	32210
39	802	817	805	599	786	923	789	1	32809
40	817	805	599	786	923	789	779	0	33595
41	805	599	786	923	789	779	782	0	34518
42	599	786	923	789	779	782	786	0	35307
43	786	923	789	779	782	786	774	0	36086
44	923	789	779	782	786	774	778	0	36868
45	789	779	782	786	774	778	743	0	37654
46	779	782	786	774	778	743	736	0	38428
47	782	786	774	778	743	736	720	0	39206
48	786	774	778	743	736	720	716	0	39949
49	774	778	743	736	720	716	735	0	40685
50	778	743	736	720	716	735	751	0	41405
51	743	736	720	716	735	751	763	0	42121
52	736	720	716	735	751	763	782	0	42856
53	720	716	735	751	763	782	790	0	43607
54	716	735	751	763	782	790	786	0	44370
55	735	751	763	782	790	786	809	0	45152
56	751	763	782	790	786	809	821	0	45942
57	763	782	790	786	809	821	809	0	46728
58	782	790	786	809	821	809	821	0	47537
59	790	786	809	821	809	821	829	0	48358
60	786	809	821	809	821	829	817	0	49167
61	809	821	809	821	829	817	852	0	49988
62	821	809	821	829	817	852	853	0	50817
63	809	821	829	817	852	853	836	0	51634
64	821	829	817	852	853	836	856	0	52486
65	829	817	852	853	836	856	833	0	53339
66	817	852	853	836	856	833	848	0	54175
67	852	853	836	856	833	848	860	0	55031
68	853	836	856	833	848	860	844	0	55864
69	836	856	833	848	860	844	849	0	56712
70	856	833	848	860	844	849	856	0	57572
71	833	848	860	844	849	856	856	0	58416
72	848	860	844	849	856	856	832	0	59265
73	860	844	849	856	856	832	864	0	60121
74	844	849	856	856	832	864	852	0	60977
75	849	856	856	832	864	852	833	0	61809
76	856	856	832	864	852	833	848	0	62673
77	856	832	864	852	833	848	852	0	63525
78	832	864	852	833	848	852	825	0	64358
79	864	852	833	848	852	825	856	0	65206
80	852	833	848	852	825	856	852	0	66058
81	833	848	852	825	856	852	818	0	66883
82	848	852	825	856	852	818	821	0	67739
83	852	825	856	852	818	821	813	0	68591
84	825	856	852	818	821	813	805	0	69409
85	856	852	818	821	813	805	829	0	70230
86	852	818	821	813	805	829	825	0	71043
87	818	821	813	805	829	825	833	0	71848
88	821	813	805	829	825	833	848	0	72677
89	813	805	829	825	833	848	840	0	73502
90	805	829	825	833	848	840	852	0	74335
91	829	825	833	848	840	852	849	0	75183
92	825	833	848	840	852	849	856	0	76023
93	833	848	840	852	849	856	848	0	76875
94	848	840	852	849	856	848	868	0	77724
95	840	852	849	856	848	868	860	0	78580
96	852	849	856	848	868	860	1490	0	79428
97	849	856	848	868	860	1490	872	0	80296
98	856	848	868	860	1490	872	813	0	81156
99	848	868	860	1490	872	813	778	0	82646
100	868	860	1490	872	813	778	774	0	83518
101	860	1490	872	813	778	774	767	0	84331
102	1490	872	813	778	774	767	751	0	85109
103	872	813	778	774	767	751	755	0	85883
104	813	778	774	767	751	755	755	0	86650
105	778	774	767	751	755	755	789	0	87401
106	774	767	751	755	755	789	790	0	88156
107	767	751	755	755	789	790	825	0	88911
108	751	755	755	789	790	825	845	0	89700
109	755	755	789	790	825	845	832	0	90490
110	755	789	790	825	845	832	580	0	91315
111	789	790	825	845	832	580	1074	0	92160
112	790	825	845	832	580	1074	829	0	92992
113	825	845	832	580	1074	829	805	1	93572
114	845	832	580	1074	829	805	829	0	94646
115	832	580	1074	829	805	829	817	0	95475
116	580	1074	829	805	829	817	825	0	96280
117	1074	829	805	829	817	825	603	0	97109
118	829	805	829	817	825	603	914	0	97926
119	805	829	817	825	603	914	857	0	98751
120	829	817	825	603	914	857	556	1	99354
121	817	825	603	914	857	556	973	0	100268
122	825	603	914	857	556	973	836	0	101125
123	603	914	857	556	973	836	790	1	101681
124	914	857	556	973	836	790	778	0	102654
125	857	556	973	836	790	778	779	0	103490
126	556	973	836	790	778	779	786	0	104280
127	973	836	790	778	779	786	793	0	105058
128	836	790	778	779	786	793	810	0	105837
129	790	778	779	786	793	810	1467	0	106623
130	778	779	786	793	810	1467	832	0	107416
131	779	786	793	810	1467	832	798	0	108226
132	786	793	810	1467	832	798	790	0	109693
133	793	810	1467	832	798	790	782	0	110525
134	810	1467	832	798	790	782	798	0	111323
135	1467	832	798	790	782	798	1435	0	112113
136	832	798	790	782	798	1435	810	0	112895
137	798	790	782	798	1435	810	786	0	113693
138	790	782	798	1435	810	786	786	0	115128
139	782	798	1435	810	786	786	1424	0	115938
140	798	1435	810	786	786	1424	801	0	116724
141	1435	810	786	786	1424	801	755	0	117510
142	810	786	786	1424	801	755	740	0	118934
143	786	786	1424	801	755	740	599	0	119735
144	786	1424	801	755	740	599	759	0	120490
145	1424	801	755	740	599	759	754	0	121230
146	801	755	740	599	759	754	763	1	121829
147	755	740	599	759	754	763	747	0	122588
148	740	599	759	754	763	747	778	0	123342
149	599	759	754	763	747	778	790	0	124105
150	759	754	763	747	778	790	798	0	124852
151	754	763	747	778	790	798	821	0	125630
152	763	747	778	790	798	821	1424	0	126420
153	747	778	790	798	821	1424	798	0	127218
154	778	790	798	821	1424	798	743	0	128039
155	790	798	821	1424	798	743	731	0	129463
156	798	821	1424	798	743	731	569	0	130261
157	821	1424	798	743	731	569	875	0	131004
158	1424	798	743	731	569	875	728	0	131735
159	798	743	731	569	875	728	801	1	132304
160	743	731	569	875	728	801	798	0	133179
161	731	569	875	728	801	798	790	0	133907
162	569	875	728	801	798	790	782	0	134708
163	875	728	801	798	790	782	801	0	135506
164	728	801	798	790	782	801	810	0	136296
165	801	798	790	782	801	810	813	0	137078
166	798	790	782	801	810	813	821	0	137879
167	790	782	801	810	813	821	1463	0	138689
168	782	801	810	813	821	1463	848	0	139502
169	801	810	813	821	1463	848	557	0	140323
170	810	813	821	1463	848	557	937	0	141786
171	813	821	1463	848	557	937	794	0	142634
172	821	1463	848	557	937	794	611	1	143191
173	1463	848	557	937	794	611	708	0	144128
174	848	557	937	794	611	708	631	0	144922
175	557	937	794	611	708	631	875	1	145533
176	937	794	611	708	631	875	879	0	146241
177	794	611	708	631	875	879	872	1	146872
178	611	708	631	875	879	872	876	0	147747
