index	i-3	i-2	i-1	i+0	i+1	i+2	i+3	Filter	Time
3	763	732	766	732	770	739	767	0	3051
4	732	766	732	770	739	767	739	0	3821
5	766	732	770	739	767	739	763	0	4560
6	732	770	739	767	739	763	724	0	5327
7	770	739	767	739	763	724	778	0	6066
8	739	767	739	763	724	778	708	0	6829
9	767	739	763	724	778	708	774	0	7553
10	739	763	724	778	708	774	747	0	8331
11	763	724	778	708	774	747	763	0	9039
12	724	778	708	774	747	763	739	0	9813
13	778	708	774	747	763	739	759	0	10560
14	708	774	747	763	739	759	751	0	11323
15	774	747	763	739	759	751	735	0	12062
16	747	763	739	759	751	735	697	0	12821
17	763	739	759	751	735	697	735	0	13572
18	739	759	751	735	697	735	705	0	14307
19	759	751	735	697	735	705	716	0	15004
20	751	735	697	735	705	716	704	0	15739
21	735	697	735	705	716	704	700	0	16444
22	697	735	705	716	704	700	716	0	17160
23	735	705	716	704	700	716	716	0	17864
24	705	716	704	700	716	716	708	0	18564
25	716	704	700	716	716	708	712	0	19280
26	704	700	716	716	708	712	705	0	19996
27	700	716	716	708	712	705	723	0	20704
28	716	716	708	712	705	723	701	0	21416
29	716	708	712	705	723	701	720	0	22121
30	708	712	705	723	701	720	731	0	22844
31	712	705	723	701	720	731	704	0	23545
32	705	723	701	720	731	704	716	0	24265
33	723	701	720	731	704	716	685	0	24996
34	701	720	731	704	716	685	716	0	25700
35	720	731	704	716	685	716	704	0	26416
36	731	704	716	685	716	704	724	0	27101
37	704	716	685	716	704	724	716	0	27817
38	716	685	716	704	724	716	677	0	28521
39	685	716	704	724	716	677	701	0	29245
40	716	704	724	716	677	701	688	0	29961
41	704	724	716	677	701	688	712	0	30638
42	724	716	677	701	688	712	724	0	31339
43	716	677	701	688	712	724	716	0	32027
44	677	701	688	712	724	716	693	0	32739
45	701	688	712	724	716	693	716	0	33463
46	688	712	724	716	693	716	704	0	34179
47	712	724	716	693	716	704	692	0	34872
48	724	716	693	716	704	692	627	0	35588
49	716	693	716	704	692	627	728	0	36292
50	693	716	704	692	627	728	712	0	36984
51	716	704	692	627	728	712	677	0	37611
52	704	692	627	728	712	677	638	0	38339
53	692	627	728	712	677	638	735	0	39051
54	627	728	712	677	638	735	646	0	39728
55	728	712	677	638	735	646	720	0	40366
56	712	677	638	735	646	720	646	0	41101
57	677	638	735	646	720	646	716	0	41747
58	638	735	646	720	646	716	646	0	42467
59	735	646	720	646	716	646	716	0	43113
60	646	720	646	716	646	716	681	0	43829
61	720	646	716	646	716	681	696	0	44475
62	646	716	646	716	681	696	689	0	45191
63	716	646	716	681	696	689	716	0	45872
64	646	716	681	696	689	716	677	0	46568
65	716	681	696	689	716	677	716	0	47257
66	681	696	689	716	677	716	712	0	47973
67	696	689	716	677	716	712	704	0	48650
68	689	716	677	716	712	704	689	0	49366
69	716	677	716	712	704	689	708	0	50078
70	677	716	712	704	689	708	669	0	50782
71	716	712	704	689	708	669	740	0	51471
72	712	704	689	708	669	740	669	0	52179
73	704	689	708	669	740	669	735	0	52848
74	689	708	669	740	669	735	724	0	53588
75	708	669	740	669	735	724	704	0	54257
76	669	740	669	735	724	704	697	0	54992
77	740	669	735	724	704	697	720	0	55716
78	669	735	724	704	697	720	688	0	56420
79	735	724	704	697	720	688	732	0	57117
80	724	704	697	720	688	732	700	0	57837
81	704	697	720	688	732	700	743	0	58525
82	697	720	688	732	700	743	724	0	59257
83	720	688	732	700	743	724	716	0	59957
84	688	732	700	743	724	716	724	0	60700
