index	i-3	i-2	i-1	i+0	i+1	i+2	i+3	Filter	Time
3	724	591	607	596	603	607	618	0	2518
4	591	607	596	603	607	618	428	0	3121
5	607	596	603	607	618	428	759	0	3728
6	596	603	607	618	428	759	494	0	4346
7	603	607	618	428	759	494	794	1	4774
8	607	618	428	759	494	794	630	0	5533
9	618	428	759	494	794	630	619	1	6027
10	428	759	494	794	630	619	591	0	6821
11	759	494	794	630	619	591	588	0	7451
12	494	794	630	619	591	588	576	0	8070
13	794	630	619	591	588	576	595	0	8661
14	630	619	591	588	576	595	599	0	9249
15	619	591	588	576	595	599	604	0	9825
16	591	588	576	595	599	604	610	0	10420
17	588	576	595	599	604	610	557	0	11019
18	576	595	599	604	610	557	677	0	11623
19	595	599	604	610	557	677	607	0	12233
20	599	604	610	557	677	607	611	1	12790
21	604	610	557	677	607	611	603	0	13467
22	610	557	677	607	611	603	416	0	14074
23	557	677	607	611	603	416	654	0	14685
24	677	607	611	603	416	654	700	0	15288
25	607	611	603	416	654	700	611	1	15704
26	611	603	416	654	700	611	627	0	16358
27	603	416	654	700	611	627	622	0	17058
28	416	654	700	611	627	622	627	0	17669
29	654	700	611	627	622	627	657	0	18296
30	700	611	627	622	627	657	662	0	18918
31	611	627	622	627	657	662	669	0	19545
32	627	622	627	657	662	669	665	0	20202
33	622	627	657	662	669	665	674	0	20864
34	627	657	662	669	665	674	688	0	21533
35	657	662	669	665	674	688	681	0	22198
36	662	669	665	674	688	681	693	0	22872
37	669	665	674	688	681	693	692	0	23560
38	665	674	688	681	693	692	697	0	24241
39	674	688	681	693	692	697	696	0	24934
40	688	681	693	692	697	696	693	0	25626
41	681	693	692	697	696	693	700	0	26323
42	693	692	697	696	693	700	685	0	27019
43	692	697	696	693	700	685	693	0	27712
44	697	696	693	700	685	693	677	0	28412
45	696	693	700	685	693	677	677	0	29097
46	693	700	685	693	677	677	673	0	29790
47	700	685	693	677	677	673	654	0	30467
48	685	693	677	677	673	654	657	0	31144
49	693	677	677	673	654	657	662	0	31817
50	677	677	673	654	657	662	661	0	32471
51	677	673	654	657	662	661	658	0	33128
52	673	654	657	662	661	658	646	0	33790
53	654	657	662	661	658	646	654	0	34451
54	657	662	661	658	646	654	680	0	35109
55	662	661	658	646	654	680	685	0	35755
56	661	658	646	654	680	685	673	0	36409
57	658	646	654	680	685	673	689	0	37089
58	646	654	680	685	673	689	685	0	37774
59	654	680	685	673	689	685	685	0	38447
60	680	685	673	689	685	685	685	0	39136
61	685	673	689	685	685	685	677	0	39821
62	673	689	685	685	685	677	669	0	40506
63	689	685	685	685	677	669	661	0	41191
64	685	685	685	677	669	661	674	0	41868
65	685	685	677	669	661	674	681	0	42537
66	685	677	669	661	674	681	677	0	43198
67	677	669	661	674	681	677	665	0	43872
68	669	661	674	681	677	665	665	0	44553
69	661	674	681	677	665	665	654	0	45230
70	674	681	677	665	665	654	650	0	45895
71	681	677	665	665	654	650	654	0	46560
72	677	665	665	654	650	654	638	0	47214
73	665	665	654	650	654	638	638	0	47864
74	665	654	650	654	638	638	634	0	48518
75	654	650	654	638	638	634	623	0	49156
76	650	654	638	638	634	623	638	0	49794
77	654	638	638	634	623	638	642	0	50428
78	638	638	634	623	638	642	650	0	51051
79	638	634	623	638	642	650	653	0	51689
80	634	623	638	642	650	653	631	0	52331
81	623	638	642	650	653	631	638	0	52981
82	638	642	650	653	631	638	626	0	53634
83	642	650	653	631	638	626	522	0	54265
84	650	653	631	638	626	522	521	0	54903
85	653	631	638	626	522	521	825	0	55529
86	631	638	626	522	521	825	611	0	56051
87	638	626	522	521	825	611	599	1	56572
88	626	522	521	825	611	599	607	0	57397
89	522	521	825	611	599	607	603	0	58008
90	521	825	611	599	607	603	603	0	58607
91	825	611	599	607	603	603	615	0	59214
92	611	599	607	603	603	615	603	0	59817
93	599	607	603	603	615	603	525	0	60420
94	607	603	603	615	603	525	701	0	61035
95	603	603	615	603	525	701	618	0	61638
96	603	615	603	525	701	618	518	0	62163
97	615	603	525	701	618	518	716	0	62864
98	603	525	701	618	518	716	623	0	63482
99	525	701	618	518	716	623	618	0	64000
100	701	618	518	716	623	618	623	0	64716
101	618	518	716	623	618	623	615	0	65339
102	518	716	623	618	623	615	614	0	65957
103	716	623	618	623	615	614	600	0	66580
104	623	618	623	615	614	600	614	0	67195
105	618	623	615	614	600	614	631	0	67809
106	623	615	614	600	614	631	622	0	68409
107	615	614	600	614	631	622	642	0	69023
108	614	600	614	631	622	642	642	0	69654
109	600	614	631	622	642	642	642	0	70276
110	614	631	622	642	642	642	646	0	70918
111	631	622	642	642	642	646	514	0	71560
112	622	642	642	642	646	514	790	0	72202
113	642	642	642	646	514	790	451	0	72848
114	642	642	646	514	790	451	778	1	73362
115	642	646	514	790	451	778	494	0	74152
116	646	514	790	451	778	494	806	1	74603
117	514	790	451	778	494	806	619	0	75381
118	790	451	778	494	806	619	622	1	75875
119	451	778	494	806	619	622	642	0	76681
120	778	494	806	619	622	642	623	0	77300
121	494	806	619	622	642	623	634	0	77922
122	806	619	622	642	623	634	638	0	78564
123	619	622	642	623	634	638	642	0	79187
124	622	642	623	634	638	642	1206	0	79821
125	642	623	634	638	642	1206	670	0	80459
126	623	634	638	642	1206	670	408	0	81101
127	634	638	642	1206	670	408	810	0	82307
128	638	642	1206	670	408	810	677	0	82977
129	642	1206	670	408	810	677	649	1	83385
130	1206	670	408	810	677	649	666	0	84195
131	670	408	810	677	649	666	653	0	84872
132	408	810	677	649	666	653	658	0	85521
133	810	677	649	666	653	658	483	0	86187
134	677	649	666	653	658	483	747	0	86840
