index	i-3	i-2	i-1	i+0	i+1	i+2	i+3	Filter	Time
3	455	631	1303	700	670	677	677	0	3089
4	631	1303	700	670	677	677	689	0	3759
5	1303	700	670	677	677	689	735	0	4436
6	700	670	677	677	689	735	790	0	5113
7	670	677	677	689	735	790	864	0	5802
8	677	677	689	735	790	864	801	0	6537
9	677	689	735	790	864	801	1008	0	7327
10	689	735	790	864	801	1008	1004	0	8191
11	735	790	864	801	1008	1004	1008	0	8992
12	790	864	801	1008	1004	1008	821	0	10000
13	864	801	1008	1004	1008	821	949	0	11004
14	801	1008	1004	1008	821	949	1160	0	12012
15	1008	1004	1008	821	949	1160	972	0	12833
16	1004	1008	821	949	1160	972	1063	0	13782
17	1008	821	949	1160	972	1063	821	0	14942
18	821	949	1160	972	1063	821	969	0	15914
19	949	1160	972	1063	821	969	1159	0	16977
20	1160	972	1063	821	969	1159	953	0	17798
21	972	1063	821	969	1159	953	864	0	18767
22	1063	821	969	1159	953	864	1062	0	19926
23	821	969	1159	953	864	1062	771	0	20879
24	969	1159	953	864	1062	771	809	0	21743
25	1159	953	864	1062	771	809	1133	0	22805
26	953	864	1062	771	809	1133	1000	0	23576
27	864	1062	771	809	1133	1000	560	0	24385
28	1062	771	809	1133	1000	560	1233	0	25518
29	771	809	1133	1000	560	1233	864	0	26518
30	809	1133	1000	560	1233	864	844	1	27078
31	1133	1000	560	1233	864	844	829	0	28311
32	1000	560	1233	864	844	829	782	0	29175
33	560	1233	864	844	829	782	806	0	30019
34	1233	864	844	829	782	806	797	0	30848
35	864	844	829	782	806	797	794	0	31630
36	844	829	782	806	797	794	798	0	32436
37	829	782	806	797	794	798	801	0	33233
38	782	806	797	794	798	801	798	0	34027
39	806	797	794	798	801	798	829	0	34825
40	797	794	798	801	798	829	821	0	35626
41	794	798	801	798	829	821	813	0	36424
42	798	801	798	829	821	813	856	0	37253
43	801	798	829	821	813	856	860	0	38074
44	798	829	821	813	856	860	844	0	38887
45	829	821	813	856	860	844	1098	0	39743
46	821	813	856	860	844	1098	805	0	40603
47	813	856	860	844	1098	805	1241	0	41447
48	856	860	844	1098	805	1241	934	0	42545
49	860	844	1098	805	1241	934	856	0	43350
50	844	1098	805	1241	934	856	919	0	44591
51	1098	805	1241	934	856	919	926	0	45525
52	805	1241	934	856	919	926	883	0	46381
53	1241	934	856	919	926	883	934	0	47300
54	934	856	919	926	883	934	1210	0	48226
55	856	919	926	883	934	1210	1300	0	49109
56	919	926	883	934	1210	1300	1101	0	50043
57	926	883	934	1210	1300	1101	972	0	51253
58	883	934	1210	1300	1101	972	950	0	52553
59	934	1210	1300	1101	972	950	580	0	53654
60	1210	1300	1101	972	950	580	1288	0	54626
61	1300	1101	972	950	580	1288	926	0	55576
62	1101	972	950	580	1288	926	945	1	56156
63	972	950	580	1288	926	945	903	0	57444
64	950	580	1288	926	945	903	891	0	58370
65	580	1288	926	945	903	891	953	0	59315
66	1288	926	945	903	891	953	938	0	60218
67	926	945	903	891	953	938	914	0	61109
68	945	903	891	953	938	914	1148	0	62062
69	903	891	953	938	914	1148	852	0	63000
70	891	953	938	914	1148	852	934	0	63914
71	953	938	914	1148	852	934	1300	0	65062
