index	i-3	i-2	i-1	i+0	i+1	i+2	i+3	Filter	Time
3	553	611	634	591	545	685	618	0	2420
4	611	634	591	545	685	618	623	1	2965
5	634	591	545	685	618	623	623	0	3650
6	591	545	685	618	623	623	626	0	4268
7	545	685	618	623	623	626	650	0	4891
8	685	618	623	623	626	650	642	0	5514
9	618	623	623	626	650	642	642	0	6140
10	623	623	626	650	642	642	642	0	6790
11	623	626	650	642	642	642	642	0	7432
12	626	650	642	642	642	642	638	0	8074
13	650	642	642	642	642	638	638	0	8716
14	642	642	642	642	638	638	619	0	9358
15	642	642	642	638	638	619	607	0	9996
16	642	642	638	638	619	607	622	0	10634
17	642	638	638	619	607	622	623	0	11253
18	638	638	619	607	622	623	642	0	11860
19	638	619	607	622	623	642	654	0	12482
20	619	607	622	623	642	654	653	0	13105
21	607	622	623	642	654	653	662	0	13747
22	622	623	642	654	653	662	665	0	14401
23	623	642	654	653	662	665	666	0	15054
24	642	654	653	662	665	666	661	0	15716
25	654	653	662	665	666	661	654	0	16381
26	653	662	665	666	661	654	657	0	17047
27	662	665	666	661	654	657	642	0	17708
28	665	666	661	654	657	642	631	0	18362
29	666	661	654	657	642	631	634	0	19019
30	661	654	657	642	631	634	556	0	19661
31	654	657	642	631	634	556	666	0	20292
32	657	642	631	634	556	666	615	0	20926
33	642	631	634	556	666	615	622	1	21482
34	631	634	556	666	615	622	627	0	22148
35	634	556	666	615	622	627	622	0	22763
36	556	666	615	622	627	622	646	0	23385
37	666	615	622	627	622	646	631	0	24012
38	615	622	627	622	646	631	630	0	24634
39	622	627	622	646	631	630	626	0	25280
40	627	622	646	631	630	626	627	0	25911
41	622	646	631	630	626	627	580	0	26541
42	646	631	630	626	627	580	688	0	27167
43	631	630	626	627	580	688	631	0	27794
44	630	626	627	580	688	631	638	1	28374
45	626	627	580	688	631	638	622	0	29062
46	627	580	688	631	638	622	635	0	29693
47	580	688	631	638	622	635	634	0	30331
48	688	631	638	622	635	634	638	0	30953
49	631	638	622	635	634	638	638	0	31588
50	638	622	635	634	638	638	642	0	32222
51	622	635	634	638	638	642	650	0	32860
52	635	634	638	638	642	650	654	0	33498
53	634	638	638	642	650	654	657	0	34140
54	638	638	642	650	654	657	654	0	34790
55	638	642	650	654	657	654	642	0	35444
56	642	650	654	657	654	642	642	0	36101
57	650	654	657	654	642	642	642	0	36755
58	654	657	654	642	642	642	626	0	37397
59	657	654	642	642	642	626	615	0	38039
60	654	642	642	642	626	615	603	0	38681
61	642	642	642	626	615	603	607	0	39307
62	642	642	626	615	603	607	596	0	39922
63	642	626	615	603	607	596	607	0	40525
64	626	615	603	607	596	607	599	0	41132
65	615	603	607	596	607	599	615	0	41728
66	603	607	596	607	599	615	626	0	42335
67	607	596	607	599	615	626	627	0	42934
68	596	607	599	615	626	627	645	0	43549
69	607	599	615	626	627	645	654	0	44175
70	599	615	626	627	645	654	654	0	44802
71	615	626	627	645	654	654	642	0	45447
72	626	627	645	654	654	642	638	0	46101
73	627	645	654	654	642	638	634	0	46755
74	645	654	654	642	638	634	631	0	47397
75	654	654	642	638	634	631	614	0	48035
76	654	642	638	634	631	614	619	0	48669
77	642	638	634	631	614	619	619	0	49300
78	638	634	631	614	619	619	603	0	49914
79	634	631	614	619	619	603	619	0	50533
80	631	614	619	619	603	619	618	0	51152
81	614	619	619	603	619	618	619	0	51755
82	619	619	603	619	618	619	619	0	52374
83	619	603	619	618	619	619	634	0	52992
84	603	619	618	619	619	634	634	0	53611
85	619	618	619	619	634	634	638	0	54230
86	618	619	619	634	634	638	642	0	54864
87	619	619	634	634	638	642	650	0	55498
88	619	634	634	638	642	650	658	0	56136
89	634	634	638	642	650	658	649	0	56778
90	634	638	642	650	658	649	639	0	57428
91	638	642	650	658	649	639	638	0	58086
92	642	650	658	649	639	638	634	0	58735
93	650	658	649	639	638	634	630	0	59374
94	658	649	639	638	634	630	627	0	60012
95	649	639	638	634	630	627	618	0	60646
96	639	638	634	630	627	618	619	0	61276
97	638	634	630	627	618	619	611	0	61903
98	634	630	627	618	619	611	615	0	62521
99	630	627	618	619	611	615	626	0	63140
100	627	618	619	611	615	626	623	0	63751
101	618	619	611	615	626	623	622	0	64366
102	619	611	615	626	623	622	638	0	64992
103	611	615	626	623	622	638	639	0	65615
104	615	626	623	622	638	639	638	0	66237
105	626	623	622	638	639	638	642	0	66875
106	623	622	638	639	638	642	653	0	67514
107	622	638	639	638	642	653	650	0	68152
108	638	639	638	642	653	650	631	0	68794
109	639	638	642	653	650	631	630	0	69447
110	638	642	653	650	631	630	634	0	70097
111	642	653	650	631	630	634	631	0	70728
112	653	650	631	630	634	631	630	0	71358
113	650	631	630	634	631	630	611	0	71992
114	631	630	634	631	630	611	626	0	72623
115	630	634	631	630	611	626	619	0	73253
116	634	631	630	611	626	619	615	0	73864
117	631	630	611	626	619	615	618	0	74490
118	630	611	626	619	615	618	615	0	75109
119	611	626	619	615	618	615	623	0	75724
120	626	619	615	618	615	623	615	0	76342
121	619	615	618	615	623	615	618	0	76957
122	615	618	615	623	615	618	619	0	77580
123	618	615	623	615	618	619	626	0	78195
124	615	623	615	618	619	626	623	0	78813
125	623	615	618	619	626	623	626	0	79432
126	615	618	619	626	623	626	627	0	80058
127	618	619	626	623	626	627	626	0	80681
128	619	626	623	626	627	626	619	0	81307
129	626	623	626	627	626	619	615	0	81934
130	623	626	627	626	619	615	626	0	82560
131	626	627	626	619	615	626	627	0	83179
132	627	626	619	615	626	627	638	0	83794
133	626	619	615	626	627	638	657	0	84420
134	619	615	626	627	638	657	646	0	85047
135	615	626	627	638	657	646	654	0	85685
136	626	627	638	657	646	654	650	0	86342
137	627	638	657	646	654	650	510	0	86988
138	638	657	646	654	650	510	879	0	87642
139	657	646	654	650	510	879	681	0	88292
140	646	654	650	510	879	681	657	1	88802
141	654	650	510	879	681	657	642	0	89681
142	650	510	879	681	657	642	584	0	90362
143	510	879	681	657	642	584	658	0	91019
144	879	681	657	642	584	658	607	0	91661
145	681	657	642	584	658	607	591	1	92245
146	657	642	584	658	607	591	580	0	92903
147	642	584	658	607	591	580	568	0	93510
148	584	658	607	591	580	568	564	0	94101
149	658	607	591	580	568	564	557	0	94681
150	607	591	580	568	564	557	541	0	95249
151	591	580	568	564	557	541	564	0	95813
152	580	568	564	557	541	564	556	0	96370
153	568	564	557	541	564	556	557	0	96911
154	564	557	541	564	556	557	564	0	97475
155	557	541	564	556	557	564	580	0	98031
156	541	564	556	557	564	580	556	0	98588
157	564	556	557	564	580	556	552	0	99152
158	556	557	564	580	556	552	561	0	99732
159	557	564	580	556	552	561	564	0	100288
160	564	580	556	552	561	564	560	0	100840
161	580	556	552	561	564	560	557	0	101401
162	556	552	561	564	560	557	556	0	101965
163	552	561	564	560	557	556	564	0	102525
164	561	564	560	557	556	564	549	0	103082
165	564	560	557	556	564	549	556	0	103638
166	560	557	556	564	549	556	549	0	104202
167	557	556	564	549	556	549	564	0	104751
168	556	564	549	556	549	564	553	0	105307
169	564	549	556	549	564	553	548	0	105856
170	549	556	549	564	553	548	549	0	106420
171	556	549	564	553	548	549	556	0	106973
172	549	564	553	548	549	556	537	0	107521
173	564	553	548	549	556	537	553	0	108070
174	553	548	549	556	537	553	545	0	108626
175	548	549	556	537	553	545	560	0	109163
176	549	556	537	553	545	560	553	0	109716
177	556	537	553	545	560	553	564	0	110261
178	537	553	545	560	553	564	572	0	110821
179	553	545	560	553	564	572	568	0	111374
180	545	560	553	564	572	568	572	0	111938
181	560	553	564	572	568	572	580	0	112510
182	553	564	572	568	572	580	568	0	113078
183	564	572	568	572	580	568	591	0	113650
184	572	568	572	580	568	591	580	0	114230
185	568	572	580	568	591	580	580	0	114798
186	572	580	568	591	580	580	576	0	115389
187	580	568	591	580	580	576	575	0	115969
188	568	591	580	580	576	575	565	0	116549
189	591	580	580	576	575	565	568	0	117125
190	580	580	576	575	565	568	568	0	117700
191	580	576	575	565	568	568	564	0	118265
192	576	575	565	568	568	564	556	0	118833
193	575	565	568	568	564	556	568	0	119401
194	565	568	568	564	556	568	557	0	119965
195	568	568	564	556	568	557	560	0	120521
196	568	564	556	568	557	560	553	0	121089
197	564	556	568	557	560	553	564	0	121646
198	556	568	557	560	553	564	556	0	122206
199	568	557	560	553	564	556	553	0	122759
200	557	560	553	564	556	553	556	0	123323
201	560	553	564	556	553	556	561	0	123879
202	553	564	556	553	556	561	560	0	124432
203	564	556	553	556	561	560	564	0	124988
