index	i-3	i-2	i-1	i+0	i+1	i+2	i+3	Filter	Time
3	525	895	891	903	895	883	887	0	3214
4	895	891	903	895	883	887	880	0	4109
5	891	903	895	883	887	880	875	0	4992
6	903	895	883	887	880	875	872	0	5879
7	895	883	887	880	875	872	864	0	6759
8	883	887	880	875	872	864	867	0	7634
9	887	880	875	872	864	867	864	0	8506
10	880	875	872	864	867	864	860	0	9370
11	875	872	864	867	864	860	856	0	10237
12	872	864	867	864	860	856	856	0	11101
13	864	867	864	860	856	856	860	0	11961
14	867	864	860	856	856	860	860	0	12817
15	864	860	856	856	860	860	868	0	13673
16	860	856	856	860	860	868	443	0	14533
17	856	856	860	860	868	443	1277	0	15393
18	856	860	860	868	443	1277	856	0	16261
19	860	860	868	443	1277	856	871	1	16704
20	860	868	443	1277	856	871	864	0	17981
21	868	443	1277	856	871	864	883	0	18837
22	443	1277	856	871	864	883	884	0	19708
23	1277	856	871	864	883	884	887	0	20572
24	856	871	864	883	884	887	899	0	21455
25	871	864	883	884	887	899	898	0	22339
26	864	883	884	887	899	898	891	0	23226
27	883	884	887	899	898	891	899	0	24125
28	884	887	899	898	891	899	895	0	25023
29	887	899	898	891	899	895	880	0	25914
30	899	898	891	899	895	880	887	0	26813
31	898	891	899	895	880	887	895	0	27708
32	891	899	895	880	887	895	914	0	28588
33	899	895	880	887	895	914	911	0	29475
34	895	880	887	895	914	911	891	0	30370
35	880	887	895	914	911	891	887	0	31284
36	887	895	914	911	891	887	899	0	32195
37	895	914	911	891	887	899	879	0	33086
38	914	911	891	887	899	879	895	0	33973
39	911	891	887	899	879	895	891	0	34872
40	891	887	899	879	895	891	860	0	35751
41	887	899	879	895	891	860	848	0	36646
42	899	879	895	891	860	848	860	0	37537
43	879	895	891	860	848	860	463	0	38397
44	895	891	860	848	860	463	1199	0	39245
45	891	860	848	860	463	1199	832	0	40105
46	860	848	860	463	1199	832	533	1	40568
47	848	860	463	1199	832	533	1090	0	41767
48	860	463	1199	832	533	1090	805	0	42599
49	463	1199	832	533	1090	805	790	1	43132
50	1199	832	533	1090	805	790	790	0	44222
51	832	533	1090	805	790	790	603	0	45027
52	533	1090	805	790	790	603	981	0	45817
53	1090	805	790	790	603	981	786	0	46607
54	805	790	790	603	981	786	801	1	47210
55	790	790	603	981	786	801	514	0	48191
56	790	603	981	786	801	514	1058	0	48977
57	603	981	786	801	514	1058	790	0	49778
58	981	786	801	514	1058	790	794	1	50292
59	786	801	514	1058	790	794	770	0	51350
60	801	514	1058	790	794	770	689	0	52140
61	514	1058	790	794	770	689	875	0	52934
62	1058	790	794	770	689	875	775	0	53704
63	790	794	770	689	875	775	774	1	54393
64	794	770	689	875	775	774	436	0	55268
65	770	689	875	775	774	436	1144	0	56043
66	689	875	775	774	436	1144	790	0	56817
67	875	775	774	436	1144	790	451	1	57253
68	775	774	436	1144	790	451	1136	0	58397
69	774	436	1144	790	451	1136	802	0	59187
70	436	1144	790	451	1136	802	447	1	59638
71	1144	790	451	1136	802	447	1183	0	60774
72	790	451	1136	802	447	1183	825	0	61576
73	451	1136	802	447	1183	825	844	1	62023
74	1136	802	447	1183	825	844	849	0	63206
75	802	447	1183	825	844	849	848	0	64031
76	447	1183	825	844	849	848	852	0	64875
77	1183	825	844	849	848	852	864	0	65724
78	825	844	849	848	852	864	868	0	66572
79	844	849	848	852	864	868	883	0	67424
80	849	848	852	864	868	883	455	0	68288
81	848	852	864	868	883	455	1311	0	69156
82	852	864	868	883	455	1311	864	0	70039
83	864	868	883	455	1311	864	852	1	70494
84	868	883	455	1311	864	852	856	0	71805
85	883	455	1311	864	852	856	845	0	72669
86	455	1311	864	852	856	845	844	0	73521
87	1311	864	852	856	845	844	848	0	74377
88	864	852	856	845	844	848	860	0	75222
89	852	856	845	844	848	860	856	0	76066
90	856	845	844	848	860	856	864	0	76914
91	845	844	848	860	856	864	883	0	77774
92	844	848	860	856	864	883	903	0	78630
93	848	860	856	864	883	903	911	0	79494
94	860	856	864	883	903	911	918	0	80377
95	856	864	883	903	911	918	938	0	81280
96	864	883	903	911	918	938	937	0	82191
97	883	903	911	918	938	937	946	0	83109
98	903	911	918	938	937	946	949	0	84047
99	911	918	938	937	946	949	938	0	84984
100	918	938	937	946	949	938	930	0	85930
101	938	937	946	949	938	930	934	0	86879
102	937	946	949	938	930	934	930	0	87817
103	946	949	938	930	934	930	926	0	88747
104	949	938	930	934	930	926	910	0	89681
105	938	930	934	930	926	910	903	0	90611
106	930	934	930	926	910	903	907	0	91537
107	934	930	926	910	903	907	899	0	92447
108	930	926	910	903	907	899	910	0	93350
109	926	910	903	907	899	910	907	0	94257
110	910	903	907	899	910	907	914	0	95156
111	903	907	899	910	907	914	907	0	96066
112	907	899	910	907	914	907	910	0	96973
113	899	910	907	914	907	910	895	0	97887
114	910	907	914	907	910	895	899	0	98794
115	907	914	907	910	895	899	494	0	99704
116	914	907	910	895	899	494	424	0	100599
117	907	910	895	899	494	424	926	0	101498
118	910	895	899	494	424	926	880	1	101992
119	895	899	494	424	926	880	887	1	102416
120	899	494	424	926	880	887	887	0	103342
121	494	424	926	880	887	887	876	0	104222
122	424	926	880	887	887	876	879	0	105109
123	926	880	887	887	876	879	903	0	105996
124	880	887	887	876	879	903	918	0	106872
125	887	887	876	879	903	918	903	0	107751
126	887	876	879	903	918	903	891	0	108654
127	876	879	903	918	903	891	914	0	109572
128	879	903	918	903	891	914	922	0	110475
129	903	918	903	891	914	922	884	0	111366
130	918	903	891	914	922	884	902	0	112280
131	903	891	914	922	884	902	915	0	113202
132	891	914	922	884	902	915	875	0	114086
133	914	922	884	902	915	875	899	0	114988
134	922	884	902	915	875	899	899	0	115903
135	884	902	915	875	899	899	875	0	116778
136	902	915	875	899	899	875	868	0	117677
137	915	875	899	899	875	868	879	0	118576
138	875	899	899	875	868	879	864	0	119451
139	899	899	875	868	879	864	837	0	120319
140	899	875	868	879	864	837	840	0	121198
141	875	868	879	864	837	840	849	0	122062
142	868	879	864	837	840	849	832	0	122899
143	879	864	837	840	849	832	856	0	123739
144	864	837	840	849	832	856	860	0	124588
145	837	840	849	832	856	860	856	0	125420
146	840	849	832	856	860	856	436	0	126276
147	849	832	856	860	856	436	1296	0	127136
148	832	856	860	856	436	1296	860	0	127992
149	856	860	856	436	1296	860	860	1	128428
150	860	856	436	1296	860	860	875	0	129724
151	856	436	1296	860	860	875	868	0	130584
152	436	1296	860	860	875	868	879	0	131444
153	1296	860	860	875	868	879	907	0	132319
154	860	860	875	868	879	907	891	0	133187
155	860	875	868	879	907	891	903	0	134066
156	875	868	879	907	891	903	914	0	134973
157	868	879	907	891	903	914	910	0	135864
158	879	907	891	903	914	910	888	0	136767
159	907	891	903	914	910	888	879	0	137681
160	891	903	914	910	888	879	875	0	138591
161	903	914	910	888	879	875	872	0	139479
162	914	910	888	879	875	872	872	0	140358
163	910	888	879	875	872	872	860	0	141233
164	888	879	875	872	872	860	447	0	142105
165	879	875	872	872	860	447	1261	0	142977
166	875	872	872	860	447	1261	852	0	143837
167	872	872	860	447	1261	852	875	1	144284
168	872	860	447	1261	852	875	872	0	145545
169	860	447	1261	852	875	872	887	0	146397
170	447	1261	852	875	872	887	887	0	147272
171	1261	852	875	872	887	887	880	0	148144
172	852	875	872	887	887	880	871	0	149031
173	875	872	887	887	880	871	868	0	149918
174	872	887	887	880	871	868	872	0	150798
175	887	887	880	871	868	872	883	0	151669
176	887	880	871	868	872	883	899	0	152537
177	880	871	868	872	883	899	902	0	153409
178	871	868	872	883	899	902	915	0	154292
179	868	872	883	899	902	915	914	0	155191
180	872	883	899	902	915	914	926	0	156093
181	883	899	902	915	914	926	926	0	157008
182	899	902	915	914	926	926	934	0	157922
183	902	915	914	926	926	934	938	0	158848
184	915	914	926	926	934	938	934	0	159774
185	914	926	926	934	938	934	926	0	160708
186	926	926	934	938	934	926	930	0	161646
187	926	934	938	934	926	930	918	0	162580
188	934	938	934	926	930	918	926	0	163506
189	938	934	926	930	918	926	915	0	164436
190	934	926	930	918	926	915	926	0	165354
191	926	930	918	926	915	926	933	0	166280
192	930	918	926	915	926	933	930	0	167195
193	918	926	915	926	933	930	942	0	168121
194	926	915	926	933	930	942	926	0	169054
195	915	926	933	930	942	926	915	0	169984
196	926	933	930	942	926	915	914	0	170926
197	933	930	942	926	915	914	922	0	171852
198	930	942	926	915	914	922	922	0	172767
199	942	926	915	914	922	922	895	0	173681
200	926	915	914	922	922	895	907	0	174603
201	915	914	922	922	895	907	906	0	175525
202	914	922	922	895	907	906	907	0	176420
203	922	922	895	907	906	907	899	0	177327
204	922	895	907	906	907	899	918	0	178233
205	895	907	906	907	899	918	922	0	179140
206	907	906	907	899	918	922	926	0	180039
207	906	907	899	918	922	926	907	0	180957
208	907	899	918	922	926	907	903	0	181879
209	899	918	922	926	907	903	903	0	182805
210	918	922	926	907	903	903	898	0	183712
211	922	926	907	903	903	898	872	0	184615
212	926	907	903	903	898	872	879	0	185518
213	907	903	903	898	872	879	876	0	186416
214	903	903	898	872	879	876	848	0	187288
215	903	898	872	879	876	848	448	0	188167
216	898	872	879	876	848	448	1249	0	189043
217	872	879	876	848	448	1249	821	0	189891
218	879	876	848	448	1249	821	482	1	190339
219	876	848	448	1249	821	482	1156	0	191588
220	848	448	1249	821	482	1156	805	0	192409
221	448	1249	821	482	1156	805	798	1	192891
222	1249	821	482	1156	805	798	650	0	194047
223	821	482	1156	805	798	650	918	0	194852
224	482	1156	805	798	650	918	798	0	195650
225	1156	805	798	650	918	798	805	0	196300
226	805	798	650	918	798	805	817	0	197218
227	798	650	918	798	805	817	564	0	198016
228	650	918	798	805	817	564	1047	0	198821
229	918	798	805	817	564	1047	809	0	199638
230	798	805	817	564	1047	809	810	1	200202
231	805	817	564	1047	809	810	805	0	201249
232	817	564	1047	809	810	805	813	0	202058
233	564	1047	809	810	805	813	825	0	202868
234	1047	809	810	805	813	825	829	0	203673
235	809	810	805	813	825	829	432	0	204486
236	810	805	813	825	829	432	1261	0	205311
237	805	813	825	829	432	1261	863	0	206140
238	813	825	829	432	1261	863	857	1	206572
239	825	829	432	1261	863	857	863	0	207833
240	829	432	1261	863	857	863	884	0	208696
241	432	1261	863	857	863	884	879	0	209553
242	1261	863	857	863	884	879	875	0	210416
243	863	857	863	884	879	875	888	0	211300
244	857	863	884	879	875	888	883	0	212179
245	863	884	879	875	888	883	903	0	213054
246	884	879	875	888	883	903	918	0	213942
247	879	875	888	883	903	918	926	0	214825
248	875	888	883	903	918	926	910	0	215728
249	888	883	903	918	926	910	915	0	216646
250	883	903	918	926	910	915	926	0	217572
251	903	918	926	910	915	926	926	0	218482
252	918	926	910	915	926	926	914	0	219397
253	926	910	915	926	926	914	911	0	220323
254	910	915	926	926	914	911	910	0	221249
255	915	926	926	914	911	910	915	0	222163
256	926	926	914	911	910	915	903	0	223074
257	926	914	911	910	915	903	898	0	223984
258	914	911	910	915	903	898	888	0	224899
259	911	910	915	903	898	888	879	0	225802
260	910	915	903	898	888	879	883	0	226700
261	915	903	898	888	879	883	887	0	227588
262	903	898	888	879	883	887	891	0	228467
263	898	888	879	883	887	891	891	0	229350
264	888	879	883	887	891	891	907	0	230237
265	879	883	887	891	891	907	914	0	231128
266	883	887	891	891	907	914	927	0	232019
267	887	891	891	907	914	927	922	0	232926
268	891	891	907	914	927	922	926	0	233840
269	891	907	914	927	922	926	934	0	234767
270	907	914	927	922	926	934	933	0	235689
271	914	927	922	926	934	933	934	0	236615
272	927	922	926	934	933	934	938	0	237549
273	922	926	934	933	934	938	918	0	238482
274	926	934	933	934	938	918	923	0	239416
275	934	933	934	938	918	923	926	0	240354
276	933	934	938	918	923	926	922	0	241272
277	934	938	918	923	926	922	922	0	242195
278	938	918	923	926	922	922	934	0	243121
279	918	923	926	922	922	934	934	0	244043
280	923	926	922	922	934	934	922	0	244965
281	926	922	922	934	934	922	926	0	245899
282	922	922	934	934	922	926	914	0	246833
283	922	934	934	922	926	914	903	0	247755
284	934	934	922	926	914	903	918	0	248681
285	934	922	926	914	903	918	938	0	249595
286	922	926	914	903	918	938	942	0	250498
287	926	914	903	918	938	942	926	0	251416
288	914	903	918	938	942	926	941	0	252354
289	903	918	938	942	926	941	946	0	253296
290	918	938	942	926	941	946	926	0	254222
291	938	942	926	941	946	926	907	0	255163
292	942	926	941	946	926	907	910	0	256109
293	926	941	946	926	907	910	911	0	257035
294	941	946	926	907	910	911	891	0	257942
295	946	926	907	910	911	891	910	0	258852
296	926	907	910	911	891	910	915	0	259763
297	907	910	911	891	910	915	910	0	260654
298	910	911	891	910	915	910	907	0	261564
299	911	891	910	915	910	907	910	0	262479
300	891	910	915	910	907	910	899	0	263389
301	910	915	910	907	910	899	759	0	264296
302	915	910	907	910	899	759	447	0	265206
303	910	907	910	899	759	447	1389	0	266105
304	907	910	899	759	447	1389	891	0	266864
305	910	899	759	447	1389	891	888	1	267311
306	899	759	447	1389	891	888	906	0	268700
307	759	447	1389	891	888	906	883	0	269591
308	447	1389	891	888	906	883	884	0	270479
309	1389	891	888	906	883	884	895	0	271385
310	891	888	906	883	884	895	879	0	272268
311	888	906	883	884	895	879	883	0	273152
312	906	883	884	895	879	883	887	0	274047
313	883	884	895	879	883	887	868	0	274926
314	884	895	879	883	887	868	864	0	275809
315	895	879	883	887	868	864	864	0	276696
316	879	883	887	868	864	864	848	0	277564
317	883	887	868	864	864	848	844	0	278428
318	887	868	864	864	848	844	864	0	279292
319	868	864	864	848	844	864	868	0	280140
320	864	864	848	844	864	868	864	0	280984
321	864	848	844	864	868	864	887	0	281848
322	848	844	864	868	864	887	883	0	282716
323	844	864	868	864	887	883	868	0	283580
324	864	868	864	887	883	868	883	0	284467
325	868	864	887	883	868	883	895	0	285350
326	864	887	883	868	883	895	887	0	286218
327	887	883	868	883	895	887	899	0	287101
328	883	868	883	895	887	899	907	0	287996
329	868	883	895	887	899	907	906	0	288883
330	883	895	887	899	907	906	899	0	289782
331	895	887	899	907	906	899	895	0	290689
332	887	899	907	906	899	895	903	0	291595
333	899	907	906	899	895	903	914	0	292494
334	907	906	899	895	903	914	899	0	293389
335	906	899	895	903	914	899	914	0	294292
336	899	895	903	914	899	914	915	0	295206
337	895	903	914	899	914	915	930	0	296105
338	903	914	899	914	915	930	930	0	297019
339	914	899	914	915	930	930	941	0	297934
340	899	914	915	930	930	941	961	0	298864
341	914	915	930	930	941	961	946	0	299794
342	915	930	930	941	961	946	949	0	300735
343	930	930	941	961	946	949	946	0	301696
344	930	941	961	946	949	946	953	0	302642
345	941	961	946	949	946	953	957	0	303591
346	961	946	949	946	953	957	958	0	304537
347	946	949	946	953	957	958	957	0	305490
348	949	946	953	957	958	957	969	0	306447
349	946	953	957	958	957	969	965	0	307405
350	953	957	958	957	969	965	972	0	308362
351	957	958	957	969	965	972	973	0	309331
352	958	957	969	965	972	973	961	0	310296
353	957	969	965	972	973	961	946	0	311268
354	969	965	972	973	961	946	934	0	312241
355	965	972	973	961	946	934	922	0	313202
356	972	973	961	946	934	922	907	0	314148
357	973	961	946	934	922	907	898	0	315082
358	961	946	934	922	907	898	903	0	316004
359	946	934	922	907	898	903	903	0	316911
360	934	922	907	898	903	903	903	0	317809
361	922	907	898	903	903	903	906	0	318712
362	907	898	903	903	903	906	915	0	319615
363	898	903	903	903	906	915	922	0	320518
364	903	903	903	906	915	922	914	0	321424
365	903	903	906	915	922	914	926	0	322339
366	903	906	915	922	914	926	930	0	323261
367	906	915	922	914	926	930	922	0	324175
368	915	922	914	926	930	922	919	0	325101
369	922	914	926	930	922	919	930	0	326031
370	914	926	930	922	919	930	933	0	326953
371	926	930	922	919	930	933	915	0	327872
372	930	922	919	930	933	915	910	0	328802
373	922	919	930	933	915	910	911	0	329735
374	919	930	933	915	910	911	895	0	330650
375	930	933	915	910	911	895	879	0	331560
376	933	915	910	911	895	879	895	0	332471
377	915	910	911	895	879	895	914	0	333366
378	910	911	895	879	895	914	899	0	334245
379	911	895	879	895	914	899	919	0	335140
380	895	879	895	914	899	919	945	0	336054
381	879	895	914	899	919	945	934	0	336953
382	895	914	899	919	945	934	922	0	337872
383	914	899	919	945	934	922	930	0	338817
384	899	919	945	934	922	930	922	0	339751
385	919	945	934	922	930	922	895	0	340673
386	945	934	922	930	922	895	907	0	341603
387	934	922	930	922	895	907	903	0	342525
388	922	930	922	895	907	903	867	0	343420
389	930	922	895	907	903	867	880	0	344327
390	922	895	907	903	867	880	906	0	345230
391	895	907	903	867	880	906	884	0	346097
392	907	903	867	880	906	884	887	0	346977
393	903	867	880	906	884	887	899	0	347883
394	867	880	906	884	887	899	898	0	348767
395	880	906	884	887	899	898	888	0	349654
396	906	884	887	899	898	888	898	0	350553
397	884	887	899	898	888	898	915	0	351451
398	887	899	898	888	898	915	891	0	352339
399	899	898	888	898	915	891	906	0	353237
400	898	888	898	915	891	906	923	0	354152
401	888	898	915	891	906	923	902	0	355043
402	898	915	891	906	923	902	891	0	355949
403	915	891	906	923	902	891	895	0	356872
404	891	906	923	902	891	895	884	0	357774
405	906	923	902	891	895	884	887	0	358665
406	923	902	891	895	884	887	891	0	359560
407	902	891	895	884	887	891	914	0	360444
408	891	895	884	887	891	914	899	0	361331
409	895	884	887	891	914	899	911	0	362222
410	884	887	891	914	899	911	914	0	363136
411	887	891	914	899	911	914	899	0	364035
412	891	914	899	911	914	899	902	0	364946
413	914	899	911	914	899	902	915	0	365860
414	899	911	914	899	902	915	914	0	366759
415	911	914	899	902	915	914	907	0	367661
416	914	899	902	915	914	907	922	0	368576
417	899	902	915	914	907	922	926	0	369490
418	902	915	914	907	922	926	934	0	370397
419	915	914	907	922	926	934	930	0	371319
420	914	907	922	926	934	930	930	0	372245
421	907	922	926	934	930	930	938	0	373179
422	922	926	934	930	930	938	937	0	374109
423	926	934	930	930	938	937	942	0	375039
