index	i-3	i-2	i-1	i+0	i+1	i+2	i+3	Filter	Time
3	1035	1090	1054	1047	1054	1066	1094	0	4226
4	1090	1054	1047	1054	1066	1094	1078	0	5280
5	1054	1047	1054	1066	1094	1078	1097	0	6346
6	1047	1054	1066	1094	1078	1097	1113	0	7440
7	1054	1066	1094	1078	1097	1113	984	0	8518
8	1066	1094	1078	1097	1113	984	1187	0	9615
9	1094	1078	1097	1113	984	1187	1050	0	10728
10	1078	1097	1113	984	1187	1050	1032	0	11712
11	1097	1113	984	1187	1050	1032	1000	0	12899
12	1113	984	1187	1050	1032	1000	941	0	13949
13	984	1187	1050	1032	1000	941	1125	0	14981
14	1187	1050	1032	1000	941	1125	1078	0	15981
15	1050	1032	1000	941	1125	1078	1105	0	16922
16	1032	1000	941	1125	1078	1105	1054	0	18047
17	1000	941	1125	1078	1105	1054	1062	0	19125
18	941	1125	1078	1105	1054	1062	1070	0	20230
19	1125	1078	1105	1054	1062	1070	1102	0	21284
20	1078	1105	1054	1062	1070	1102	1105	0	22346
21	1105	1054	1062	1070	1102	1105	1058	0	23416
22	1054	1062	1070	1102	1105	1058	1031	0	24518
23	1062	1070	1102	1105	1058	1031	1043	0	25623
24	1070	1102	1105	1058	1031	1043	1058	0	26681
25	1102	1105	1058	1031	1043	1058	1035	0	27712
26	1105	1058	1031	1043	1058	1035	1055	0	28755
27	1058	1031	1043	1058	1035	1055	1074	0	29813
28	1031	1043	1058	1035	1055	1074	1109	0	30848
29	1043	1058	1035	1055	1074	1109	1101	0	31903
30	1058	1035	1055	1074	1109	1101	1117	0	32977
31	1035	1055	1074	1109	1101	1117	1147	0	34086
32	1055	1074	1109	1101	1117	1147	1125	0	35187
33	1074	1109	1101	1117	1147	1125	1089	0	36304
34	1109	1101	1117	1147	1125	1089	1059	0	37451
35	1101	1117	1147	1125	1089	1059	1070	0	38576
36	1117	1147	1125	1089	1059	1070	1113	0	39665
37	1147	1125	1089	1059	1070	1113	1124	0	40724
38	1125	1089	1059	1070	1113	1124	1152	0	41794
39	1089	1059	1070	1113	1124	1152	1144	0	42907
40	1059	1070	1113	1124	1152	1144	1241	0	44031
41	1070	1113	1124	1152	1144	1241	1206	0	45183
42	1113	1124	1152	1144	1241	1206	1133	0	46327
43	1124	1152	1144	1241	1206	1133	1062	0	47568
44	1152	1144	1241	1206	1133	1062	1035	0	48774
45	1144	1241	1206	1133	1062	1035	1058	0	49907
46	1241	1206	1133	1062	1035	1058	1117	0	50969
47	1206	1133	1062	1035	1058	1117	1175	0	52004
48	1133	1062	1035	1058	1117	1175	1261	0	53062
49	1062	1035	1058	1117	1175	1261	1241	0	54179
50	1035	1058	1117	1175	1261	1241	1167	0	55354
51	1058	1117	1175	1261	1241	1167	1133	0	56615
52	1117	1175	1261	1241	1167	1133	1105	0	57856
53	1175	1261	1241	1167	1133	1105	1105	0	59023
54	1261	1241	1167	1133	1105	1105	1089	0	60156
55	1241	1167	1133	1105	1105	1089	1082	0	61261
56	1167	1133	1105	1105	1089	1082	1086	0	62366
57	1133	1105	1105	1089	1082	1086	1093	0	63455
58	1105	1105	1089	1082	1086	1093	1089	0	64537
59	1105	1089	1082	1086	1093	1089	1098	0	65623
60	1089	1082	1086	1093	1089	1098	1113	0	66716
61	1082	1086	1093	1089	1098	1113	1073	0	67805
62	1086	1093	1089	1098	1113	1073	1039	0	68903
63	1093	1089	1098	1113	1073	1039	1074	0	70016
64	1089	1098	1113	1073	1039	1074	1082	0	71089
65	1098	1113	1073	1039	1074	1082	1090	0	72128
66	1113	1073	1039	1074	1082	1090	1058	0	73202
67	1073	1039	1074	1082	1090	1058	1019	0	74284
68	1039	1074	1082	1090	1058	1019	1008	0	75374
69	1074	1082	1090	1058	1019	1008	1008	0	76432
70	1082	1090	1058	1019	1008	1008	1023	0	77451
