index	i-3	i-2	i-1	i+0	i+1	i+2	i+3	Filter	Time
3	249	1035	1140	1132	1059	1109	1155	0	3556
4	1035	1140	1132	1059	1109	1155	1168	0	4615
5	1140	1132	1059	1109	1155	1168	1109	0	5724
6	1132	1059	1109	1155	1168	1109	1097	0	6879
7	1059	1109	1155	1168	1109	1097	1124	0	8047
8	1109	1155	1168	1109	1097	1124	1074	0	9156
9	1155	1168	1109	1097	1124	1074	1020	0	10253
10	1168	1109	1097	1124	1074	1020	1101	0	11377
11	1109	1097	1124	1074	1020	1101	1097	0	12451
12	1097	1124	1074	1020	1101	1097	1066	0	13471
13	1124	1074	1020	1101	1097	1066	1105	0	14572
14	1074	1020	1101	1097	1066	1105	1121	0	15669
15	1020	1101	1097	1066	1105	1121	1090	0	16735
16	1101	1097	1066	1105	1121	1090	1070	0	17840
17	1097	1066	1105	1121	1090	1070	1093	0	18961
18	1066	1105	1121	1090	1070	1093	1109	0	20051
19	1105	1121	1090	1070	1093	1109	1074	0	21121
20	1121	1090	1070	1093	1109	1074	1054	0	22214
21	1090	1070	1093	1109	1074	1054	1074	0	23323
22	1070	1093	1109	1074	1054	1074	1105	0	24397
23	1093	1109	1074	1054	1074	1105	1059	0	25451
24	1109	1074	1054	1074	1105	1059	1011	0	26525
25	1074	1054	1074	1105	1059	1011	1055	0	27630
26	1054	1074	1105	1059	1011	1055	1105	0	28689
27	1074	1105	1059	1011	1055	1105	1066	0	29700
28	1105	1059	1011	1055	1105	1066	1035	0	30755
29	1059	1011	1055	1105	1066	1035	1082	0	31860
30	1011	1055	1105	1066	1035	1082	1097	0	32926
31	1055	1105	1066	1035	1082	1097	1043	0	33961
32	1105	1066	1035	1082	1097	1043	1031	0	35043
33	1066	1035	1082	1097	1043	1031	1066	0	36140
34	1035	1082	1097	1043	1031	1066	1066	0	37183
35	1082	1097	1043	1031	1066	1066	1000	0	38214
36	1097	1043	1031	1066	1066	1000	985	0	39280
37	1043	1031	1066	1066	1000	985	517	0	40346
38	1031	1066	1066	1000	985	517	580	0	41346
39	1066	1066	1000	985	517	580	969	0	42331
40	1066	1000	985	517	580	969	1019	1	42848
41	1000	985	517	580	969	1019	1024	0	43428
42	985	517	580	969	1019	1024	1074	0	44397
43	517	580	969	1019	1024	1074	1101	0	45416
44	580	969	1019	1024	1074	1101	1035	0	46440
45	969	1019	1024	1074	1101	1035	1031	0	47514
46	1019	1024	1074	1101	1035	1031	1089	0	48615
47	1024	1074	1101	1035	1031	1089	1051	0	49650
48	1074	1101	1035	1031	1089	1051	938	0	50681
49	1101	1035	1031	1089	1051	938	910	0	51770
50	1035	1031	1089	1051	938	910	911	0	52821
51	1031	1089	1051	938	910	911	879	0	53759
52	1089	1051	938	910	911	879	969	0	54669
53	1051	938	910	911	879	969	965	0	55580
54	938	910	911	879	969	965	510	0	56459
55	910	911	879	969	965	510	603	0	57428
56	911	879	969	965	510	603	871	0	58393
57	879	969	965	510	603	871	1035	1	58903
58	969	965	510	603	871	1035	958	0	59506
59	965	510	603	871	1035	958	926	0	60377
60	510	603	871	1035	958	926	937	0	61412
61	603	871	1035	958	926	937	989	0	62370
62	871	1035	958	926	937	989	957	0	63296
63	1035	958	926	937	989	957	875	0	64233
64	958	926	937	989	957	875	864	0	65222
65	926	937	989	957	875	864	841	0	66179
66	937	989	957	875	864	841	817	0	67054
67	989	957	875	864	841	817	794	0	67918
68	957	875	864	841	817	794	790	0	68759
69	875	864	841	817	794	790	778	0	69576
70	864	841	817	794	790	778	778	0	70370
71	841	817	794	790	778	778	770	0	71160
72	817	794	790	778	778	770	763	0	71938
73	794	790	778	778	770	763	770	0	72716
74	790	778	778	770	763	770	783	0	73486
75	778	778	770	763	770	783	797	0	74249
76	778	770	763	770	783	797	778	0	75019
77	770	763	770	783	797	778	818	0	75802
78	763	770	783	797	778	818	793	0	76599
79	770	783	797	778	818	793	802	0	77377
80	783	797	778	818	793	802	794	0	78195
81	797	778	818	793	802	794	801	0	78988
82	778	818	793	802	794	801	798	0	79790
83	818	793	802	794	801	798	805	0	80584
84	793	802	794	801	798	805	794	0	81385
85	802	794	801	798	805	794	817	0	82183
86	794	801	798	805	794	817	798	0	82988
87	801	798	805	794	817	798	817	0	83782
88	798	805	794	817	798	817	833	0	84599
89	805	794	817	798	817	833	856	0	85397
