index	i-3	i-2	i-1	i+0	i+1	i+2	i+3	Filter	Time
3	420	1136	1125	1156	1124	1132	1156	0	3837
4	1136	1125	1156	1124	1132	1156	1144	0	4961
5	1125	1156	1124	1132	1156	1144	1156	0	6093
6	1156	1124	1132	1156	1144	1156	1186	0	7249
7	1124	1132	1156	1144	1156	1186	1179	0	8393
8	1132	1156	1144	1156	1186	1179	1179	0	9549
9	1156	1144	1156	1186	1179	1179	1203	0	10735
10	1144	1156	1186	1179	1179	1203	1171	0	11914
11	1156	1186	1179	1179	1203	1171	1171	0	13093
12	1186	1179	1179	1203	1171	1171	1187	0	14296
13	1179	1179	1203	1171	1171	1187	1163	0	15467
14	1179	1203	1171	1171	1187	1163	1137	0	16638
15	1203	1171	1171	1187	1163	1137	1143	0	17825
16	1171	1171	1187	1163	1137	1143	1129	0	18988
17	1171	1187	1163	1137	1143	1129	1128	0	20125
18	1187	1163	1137	1143	1129	1128	1133	0	21268
19	1163	1137	1143	1129	1128	1133	1116	0	22397
20	1137	1143	1129	1128	1133	1116	1121	0	23525
21	1143	1129	1128	1133	1116	1121	1156	0	24658
22	1129	1128	1133	1116	1121	1156	1155	0	25774
23	1128	1133	1116	1121	1156	1155	1156	0	26895
24	1133	1116	1121	1156	1155	1156	1187	0	28051
25	1116	1121	1156	1155	1156	1187	1171	0	29206
26	1121	1156	1155	1156	1187	1171	1159	0	30362
27	1156	1155	1156	1187	1171	1159	1179	0	31549
28	1155	1156	1187	1171	1159	1179	1140	0	32720
29	1156	1187	1171	1159	1179	1140	1106	0	33879
30	1187	1171	1159	1179	1140	1106	1116	0	35058
31	1171	1159	1179	1140	1106	1116	1113	0	36198
32	1159	1179	1140	1106	1116	1113	1093	0	37304
33	1179	1140	1106	1116	1113	1093	1020	0	38420
34	1140	1106	1116	1113	1093	1020	879	0	39533
35	1106	1116	1113	1093	1020	879	849	0	40626
36	1116	1113	1093	1020	879	849	844	0	41646
37	1113	1093	1020	879	849	844	848	0	42525
