index	i-3	i-2	i-1	i+0	i+1	i+2	i+3	Filter	Time
3	626	942	973	961	907	941	934	0	3502
4	942	973	961	907	941	934	903	0	4409
5	973	961	907	941	934	903	938	0	5350
6	961	907	941	934	903	938	968	0	6284
7	907	941	934	903	938	968	930	0	7187
8	941	934	903	938	968	930	950	0	8125
9	934	903	938	968	930	950	945	0	9093
10	903	938	968	930	950	945	930	0	10023
11	938	968	930	950	945	930	942	0	10973
12	968	930	950	945	930	942	961	0	11918
13	930	950	945	930	942	961	949	0	12848
14	950	945	930	942	961	949	923	0	13790
15	945	930	942	961	949	923	984	0	14751
16	930	942	961	949	923	984	1008	0	15700
17	942	961	949	923	984	1008	1004	0	16623
18	961	949	923	984	1008	1004	1004	0	17607
19	949	923	984	1008	1004	1004	1054	0	18615
20	923	984	1008	1004	1004	1054	965	0	19619
21	984	1008	1004	1004	1054	965	973	0	20623
22	1008	1004	1004	1054	965	973	930	0	21677
23	1004	1004	1054	965	973	930	883	0	22642
24	1004	1054	965	973	930	883	899	0	23615
25	1054	965	973	930	883	899	945	0	24545
26	965	973	930	883	899	945	989	0	25428
27	973	930	883	899	945	989	1004	0	26327
28	930	883	899	945	989	1004	957	0	27272
29	883	899	945	989	1004	957	969	0	28261
30	899	945	989	1004	957	969	953	0	29265
31	945	989	1004	957	969	953	914	0	30222
32	989	1004	957	969	953	914	903	0	31191
33	1004	957	969	953	914	903	903	0	32144
34	957	969	953	914	903	903	887	0	33058
35	969	953	914	903	903	887	903	0	33961
36	953	914	903	903	887	903	934	0	34864
37	914	903	903	887	903	934	894	0	35751
38	903	903	887	903	934	894	907	0	36654
39	903	887	903	934	894	907	934	0	37588
40	887	903	934	894	907	934	922	0	38482
41	903	934	894	907	934	922	930	0	39389
42	934	894	907	934	922	930	957	0	40323
43	894	907	934	922	930	957	938	0	41245
44	907	934	922	930	957	938	907	0	42175
45	934	922	930	957	938	907	937	0	43132
46	922	930	957	938	907	937	930	0	44070
47	930	957	938	907	937	930	911	0	44977
48	957	938	907	937	930	911	934	0	45914
49	938	907	937	930	911	934	953	0	46844
50	907	937	930	911	934	953	930	0	47755
51	937	930	911	934	953	930	949	0	48689
52	930	911	934	953	930	949	911	0	49642
53	911	934	953	930	949	911	891	0	50572
54	934	953	930	949	911	891	883	0	51521
55	953	930	949	911	891	883	880	0	52432
56	930	949	911	891	883	880	863	0	53323
57	949	911	891	883	880	863	915	0	54206
58	911	891	883	880	863	915	934	0	55086
59	891	883	880	863	915	934	887	0	55949
60	883	880	863	915	934	887	918	0	56864
61	880	863	915	934	887	918	922	0	57798
62	863	915	934	887	918	922	911	0	58685
63	915	934	887	918	922	911	918	0	59603
64	934	887	918	922	911	918	911	0	60525
65	887	918	922	911	918	911	895	0	61436
66	918	922	911	918	911	895	918	0	62354
67	922	911	918	911	895	918	945	0	63265
68	911	918	911	895	918	945	942	0	64160
69	918	911	895	918	945	942	938	0	65078
70	911	895	918	945	942	938	976	0	66023
71	895	918	945	942	938	976	973	0	66965
72	918	945	942	938	976	973	957	0	67903
73	945	942	938	976	973	957	989	0	68879
74	942	938	976	973	957	989	980	0	69852
75	938	976	973	957	989	980	954	0	70809
76	976	973	957	989	980	954	964	0	71798
77	973	957	989	980	954	964	954	0	72778
78	957	989	980	954	964	954	926	0	73732
79	989	980	954	964	954	926	922	0	74696
80	980	954	964	954	926	922	957	0	75650
81	954	964	954	926	922	957	934	0	76576
82	964	954	926	922	957	934	922	0	77498
83	954	926	922	957	934	922	961	0	78455
84	926	922	957	934	922	961	934	0	79389
85	922	957	934	922	961	934	907	0	80311
86	957	934	922	961	934	907	918	0	81272
87	934	922	961	934	907	918	918	0	82206
88	922	961	934	907	918	918	891	0	83113
89	961	934	907	918	918	891	892	0	84031
90	934	907	918	918	891	892	918	0	84949
91	907	918	918	891	892	918	906	0	85840
92	918	918	891	892	918	906	888	0	86732
93	918	891	892	918	906	888	918	0	87650
94	891	892	918	906	888	918	926	0	88556
95	892	918	906	888	918	926	887	0	89444
96	918	906	888	918	926	887	907	0	90362
97	906	888	918	926	887	907	914	0	91288
98	888	918	926	887	907	914	891	0	92175
99	918	926	887	907	914	891	891	0	93082
100	926	887	907	914	891	891	938	0	93996
101	887	907	914	891	891	938	934	0	94887
102	907	914	891	891	938	934	910	0	95778
103	914	891	891	938	934	910	942	0	96716
104	891	891	938	934	910	942	942	0	97650
105	891	938	934	910	942	942	883	0	98560
106	938	934	910	942	942	883	875	0	99502
107	934	910	942	942	883	875	864	0	100444
108	910	942	942	883	875	864	860	0	101327
109	942	942	883	875	864	860	876	0	102202
110	942	883	875	864	860	876	891	0	103066
111	883	875	864	860	876	891	879	0	103926
112	875	864	860	876	891	879	895	0	104802
113	864	860	876	891	879	895	907	0	105693
114	860	876	891	879	895	907	894	0	106572
115	876	891	879	895	907	894	915	0	107467
116	891	879	895	907	894	915	934	0	108374
117	879	895	907	894	915	934	902	0	109268
118	895	907	894	915	934	902	973	0	110183
119	907	894	915	934	902	973	957	0	111117
120	894	915	934	902	973	957	942	0	112019
121	915	934	902	973	957	942	946	0	112992
122	934	902	973	957	942	946	961	0	113949
123	902	973	957	942	946	961	961	0	114891
124	973	957	942	946	961	961	941	0	115837
125	957	942	946	961	961	941	985	0	116798
126	942	946	961	961	941	985	988	0	117759
127	946	961	961	941	985	988	965	0	118700
128	961	961	941	985	988	965	973	0	119685
129	961	941	985	988	965	973	977	0	120673
130	941	985	988	965	973	977	980	0	121638
131	985	988	965	973	977	980	953	0	122611
132	988	965	973	977	980	953	993	0	123588
133	965	973	977	980	953	993	1027	0	124568
134	973	977	980	953	993	1027	996	0	125521
135	977	980	953	993	1027	996	1008	0	126514
136	980	953	993	1027	996	1008	1027	0	127541
137	953	993	1027	996	1008	1027	981	0	128537
138	993	1027	996	1008	1027	981	949	0	129545
139	1027	996	1008	1027	981	949	965	0	130572
140	996	1008	1027	981	949	965	942	0	131553
141	1008	1027	981	949	965	942	895	0	132502
142	1027	981	949	965	942	895	894	0	133467
143	981	949	965	942	895	894	899	0	134409
144	949	965	942	895	894	899	891	0	135304
145	965	942	895	894	899	891	880	0	136198
146	942	895	894	899	891	880	922	0	137097
147	895	894	899	891	880	922	942	0	137988
