index	i-3	i-2	i-1	i+0	i+1	i+2	i+3	Filter	Time
3	704	712	436	385	623	720	731	0	2280
4	712	436	385	623	720	731	724	0	2903
5	436	385	623	720	731	724	440	0	3623
6	385	623	720	731	724	440	377	0	4354
7	623	720	731	724	440	377	658	0	5078
8	720	731	724	440	377	658	704	1	5518
9	731	724	440	377	658	704	720	0	5895
10	724	440	377	658	704	720	708	0	6553
11	440	377	658	704	720	708	704	0	7257
12	377	658	704	720	708	704	428	0	7977
13	658	704	720	708	704	428	385	0	8685
14	704	720	708	704	428	385	635	0	9389
15	720	708	704	428	385	635	692	1	9817
16	708	704	428	385	635	692	697	0	10202
17	704	428	385	635	692	697	696	0	10837
18	428	385	635	692	697	696	677	0	11529
19	385	635	692	697	696	677	424	0	12226
20	635	692	697	696	677	424	989	0	12922
21	692	697	696	677	424	989	688	0	13599
22	697	696	677	424	989	688	681	1	14023
23	696	677	424	989	688	681	681	0	15012
24	677	424	989	688	681	681	677	0	15700
25	424	989	688	681	681	677	681	0	16381
26	989	688	681	681	677	681	685	0	17062
27	688	681	681	677	681	685	685	0	17739
28	681	681	677	681	685	685	700	0	18420
29	681	677	681	685	685	700	712	0	19105
30	677	681	685	685	700	712	720	0	19790
31	681	685	685	700	712	720	728	0	20490
32	685	685	700	712	720	728	537	0	21202
33	685	700	712	720	728	537	930	0	21922
34	700	712	720	728	537	930	731	0	22650
35	712	720	728	537	930	731	755	1	23187
36	720	728	537	930	731	755	747	0	24117
37	728	537	930	731	755	747	417	0	24848
38	537	930	731	755	747	417	373	0	25603
39	930	731	755	747	417	373	708	0	26350
40	731	755	747	417	373	708	736	1	26767
41	755	747	417	373	708	736	739	0	27140
42	747	417	373	708	736	739	739	0	27848
43	417	373	708	736	739	739	424	0	28584
44	373	708	736	739	739	424	374	0	29323
45	708	736	739	739	424	374	677	0	30062
46	736	739	739	424	374	677	720	1	30486
47	739	739	424	374	677	720	724	0	30860
48	739	424	374	677	720	724	708	0	31537
49	424	374	677	720	724	708	723	0	32257
50	374	677	720	724	708	723	417	0	32981
51	677	720	724	708	723	417	381	0	33689
52	720	724	708	723	417	381	650	0	34412
53	724	708	723	417	381	650	712	1	34829
54	708	723	417	381	650	712	704	0	35210
55	723	417	381	650	712	704	708	0	35860
56	417	381	650	712	704	708	701	0	36572
57	381	650	712	704	708	701	420	0	37276
58	650	712	704	708	701	420	405	0	37984
59	712	704	708	701	420	405	595	0	38685
60	704	708	701	420	405	595	693	1	39105
61	708	701	420	405	595	693	681	0	39510
62	701	420	405	595	693	681	688	0	40105
63	420	405	595	693	681	688	681	0	40798
64	405	595	693	681	688	681	673	0	41479
65	595	693	681	688	681	673	428	0	42167
66	693	681	688	681	673	428	954	0	42848
67	681	688	681	673	428	954	669	0	43521
68	688	681	673	428	954	669	665	1	43949
69	681	673	428	954	669	665	658	0	44903
70	673	428	954	669	665	658	673	0	45572
71	428	954	669	665	658	673	654	0	46237
72	954	669	665	658	673	654	443	0	46895
73	669	665	658	673	654	443	946	0	47568
74	665	658	673	654	443	946	669	0	48222
75	658	673	654	443	946	669	666	1	48665
76	673	654	443	946	669	666	653	0	49611
77	654	443	946	669	666	653	483	0	50280
78	443	946	669	666	653	483	844	0	50946
79	946	669	666	653	483	844	650	0	51599
80	669	666	653	483	844	650	654	1	52082
81	666	653	483	844	650	654	645	0	52926
82	653	483	844	650	654	645	639	0	53576
83	483	844	650	654	645	639	646	0	54230
84	844	650	654	645	639	646	653	0	54875
85	650	654	645	639	646	653	650	0	55514
86	654	645	639	646	653	650	650	0	56160
87	645	639	646	653	650	650	669	0	56813
88	639	646	653	650	650	669	654	0	57463
89	646	653	650	650	669	654	669	0	58113
90	653	650	650	669	654	669	662	0	58782
91	650	650	669	654	669	662	669	0	59436
92	650	669	654	669	662	669	657	0	60105
93	669	654	669	662	669	657	658	0	60767
94	654	669	662	669	657	658	681	0	61436
95	669	662	669	657	658	681	661	0	62093
96	662	669	657	658	681	661	421	0	62751
97	669	657	658	681	661	421	976	0	63432
98	657	658	681	661	421	976	677	0	64093
99	658	681	661	421	976	677	677	1	64514
100	681	661	421	976	677	677	697	0	65490
101	661	421	976	677	677	697	692	0	66167
102	421	976	677	677	697	692	417	0	66844
103	976	677	677	697	692	417	1004	0	67541
104	677	677	697	692	417	1004	681	0	68233
105	677	697	692	417	1004	681	681	1	68650
106	697	692	417	1004	681	681	673	0	69654
107	692	417	1004	681	681	673	463	0	70335
108	417	1004	681	681	673	463	899	0	71016
109	1004	681	681	673	463	899	673	0	71689
110	681	681	673	463	899	673	657	1	72152
111	681	673	463	899	673	657	654	0	73051
112	673	463	899	673	657	654	661	0	73724
113	463	899	673	657	654	661	643	0	74381
114	899	673	657	654	661	643	657	0	75035
115	673	657	654	661	643	657	642	0	75696
116	657	654	661	643	657	642	650	0	76339
117	654	661	643	657	642	650	650	0	76996
118	661	643	657	642	650	650	642	0	77638
119	643	657	642	650	650	642	432	0	78288
120	657	642	650	650	642	432	902	0	78938
121	642	650	650	642	432	902	650	0	79580
122	650	650	642	432	902	650	650	1	80012
123	650	642	432	902	650	650	634	0	80914
124	642	432	902	650	650	634	642	0	81564
125	432	902	650	650	634	642	642	0	82214
126	902	650	650	634	642	642	642	0	82848
127	650	650	634	642	642	642	463	0	83490
128	650	634	642	642	642	463	856	0	84132
129	634	642	642	642	463	856	650	0	84774
