      Time   Sample #  Type  Sub Chan  Num	Aux
    0:00.093       24     N    0    0    0
    0:00.961      247     N    0    0    0
    0:01.813      466     N    0    0    0
    0:02.658      683     N    0    0    0
    0:03.490      897     N    0    0    0
    0:04.759     1223     N    0    0    0
    0:05.953     1530     N    0    0    0
    0:07.140     1835     N    0    0    0
    0:08.249     2120     N    0    0    0
    0:09.156     2353     N    0    0    0
    0:10.023     2576     N    0    0    0
    0:10.887     2798     N    0    0    0
    0:11.751     3020     N    0    0    0
    0:12.591     3236     N    0    0    0
    0:13.440     3454     N    0    0    0
    0:14.331     3683     N    0    0    0
    0:15.230     3914     N    0    0    0
    0:16.093     4136     N    0    0    0
    0:16.934     4352     N    0    0    0
    0:18.008     4628     N    0    0    0
    0:19.160     4924     N    0    0    0
    0:20.249     5204     N    0    0    0
    0:21.210     5451     N    0    0    0
    0:22.113     5683     N    0    0    0
    0:22.992     5909     N    0    0    0
    0:23.837     6126     N    0    0    0
    0:24.848     6386     N    0    0    0
    0:25.984     6678     N    0    0    0
    0:27.089     6962     N    0    0    0
    0:28.097     7221     N    0    0    0
    0:29.117     7483     N    0    0    0
    0:30.089     7733     N    0    0    0
    0:31.000     7967     N    0    0    0
    0:31.879     8193     N    0    0    0
    0:32.720     8409     N    0    0    0
    0:33.537     8619     N    0    0    0
    0:34.393     8839     N    0    0    0
    0:35.268     9064     N    0    0    0
    0:36.152     9291     N    0    0    0
    0:37.012     9512     N    0    0    0
    0:37.875     9734     N    0    0    0
    0:38.720     9951     N    0    0    0
    0:39.541    10162     N    0    0    0
    0:40.342    10368     N    0    0    0
    0:41.136    10572     N    0    0    0
    0:41.926    10775     N    0    0    0
    0:42.700    10974     N    0    0    0
    0:43.463    11170     N    0    0    0
    0:44.233    11368     N    0    0    0
    0:45.008    11567     N    0    0    0
    0:45.767    11762     N    0    0    0
    0:46.549    11963     N    0    0    0
    0:47.603    12234     N    0    0    0
    0:48.603    12491     N    0    0    0
    0:49.599    12747     N    0    0    0
    0:50.521    12984     N    0    0    0
    0:51.366    13201     N    0    0    0
    0:52.183    13411     N    0    0    0
    0:52.981    13616     N    0    0    0
    0:53.759    13816     N    0    0    0
    0:54.564    14023     N    0    0    0
    0:55.374    14231     N    0    0    0
    0:56.195    14442     N    0    0    0
    0:57.008    14651     N    0    0    0
    0:57.817    14859     N    0    0    0
    0:58.630    15068     N    0    0    0
    0:59.486    15288     N    0    0    0
    1:00.346    15509     N    0    0    0
    1:01.202    15729     N    0    0    0
    1:02.047    15946     N    0    0    0
    1:02.864    16156     N    0    0    0
    1:03.712    16374     N    0    0    0
    1:04.716    16632     N    0    0    0
    1:05.763    16901     N    0    0    0
    1:06.763    17158     N    0    0    0
    1:07.708    17401     N    0    0    0
    1:08.599    17630     N    0    0    0
    1:09.455    17850     N    0    0    0
    1:10.272    18060     N    0    0    0
    1:11.066    18264     N    0    0    0
    1:11.844    18464     N    0    0    0
    1:12.603    18659     N    0    0    0
    1:13.374    18857     N    0    0    0
    1:14.163    19060     N    0    0    0
    1:14.996    19274     N    0    0    0
    1:15.825    19487     N    0    0    0
    1:16.646    19698     N    0    0    0
    1:17.790    19992     N    0    0    0
    1:18.926    20284     N    0    0    0
    1:20.008    20562     N    0    0    0
    1:21.012    20820     N    0    0    0
    1:21.918    21053     N    0    0    0
    1:22.751    21267     N    0    0    0
    1:23.580    21480     N    0    0    0
    1:24.389    21688     N    0    0    0
    1:25.218    21901     N    0    0    0
    1:26.101    22128     N    0    0    0
    1:26.988    22356     N    0    0    0
    1:27.860    22580     N    0    0    0
    1:28.712    22799     N    0    0    0
    1:29.895    23103     N    0    0    0
    1:31.054    23401     N    0    0    0
    1:32.222    23701     N    0    0    0
    1:33.354    23992     N    0    0    0
    1:34.409    24263     N    0    0    0
    1:35.350    24505     N    0    0    0
    1:36.202    24724     N    0    0    0
    1:37.023    24935     N    0    0    0
    1:37.821    25140     N    0    0    0
    1:38.607    25342     N    0    0    0
    1:39.385    25542     N    0    0    0
    1:40.179    25746     N    0    0    0
    1:41.008    25959     N    0    0    0
    1:41.852    26176     N    0    0    0
    1:42.689    26391     N    0    0    0
    1:43.541    26610     N    0    0    0
    1:44.825    26940     N    0    0    0
    1:45.977    27236     N    0    0    0
    1:47.109    27527     N    0    0    0
    1:48.218    27812     N    0    0    0
    1:49.300    28090     N    0    0    0
    1:50.241    28332     N    0    0    0
    1:51.093    28551     N    0    0    0
    1:51.903    28759     N    0    0    0
    1:52.693    28962     N    0    0    0
    1:53.506    29171     N    0    0    0
    1:54.342    29386     N    0    0    0
    1:55.198    29606     N    0    0    0
    1:56.047    29824     N    0    0    0
    1:56.883    30039     N    0    0    0
    1:58.105    30353     N    0    0    0
    1:59.152    30622     N    0    0    0
    2:00.214    30895     N    0    0    0
    2:01.241    31159     N    0    0    0
    2:02.284    31427     N    0    0    0
    2:03.296    31687     N    0    0    0
    2:04.183    31915     N    0    0    0
    2:05.074    32144     N    0    0    0
    2:06.280    32454     N    0    0    0
    2:07.366    32733     N    0    0    0
    2:08.451    33012     N    0    0    0
    2:09.506    33283     N    0    0    0
    2:10.428    33520     N    0    0    0
    2:11.288    33741     N    0    0    0
    2:12.113    33953     N    0    0    0
    2:12.922    34161     N    0    0    0
    2:13.903    34413     N    0    0    0
    2:14.860    34659     N    0    0    0
    2:15.794    34899     N    0    0    0
    2:16.704    35133     N    0    0    0
    2:17.564    35354     N    0    0    0
    2:18.412    35572     N    0    0    0
    2:19.253    35788     N    0    0    0
    2:20.097    36005     N    0    0    0
    2:20.922    36217     N    0    0    0
    2:21.720    36422     N    0    0    0
    2:22.525    36629     N    0    0    0
    2:23.339    36838     N    0    0    0
    2:24.140    37044     N    0    0    0
    2:24.926    37246     N    0    0    0
    2:25.712    37448     N    0    0    0
    2:26.502    37651     N    0    0    0
    2:27.296    37855     N    0    0    0
    2:28.101    38062     N    0    0    0
    2:28.903    38268     N    0    0    0
    2:29.689    38470     N    0    0    0
    2:30.494    38677     N    0    0    0
    2:31.307    38886     N    0    0    0
    2:32.132    39098     N    0    0    0
    2:32.957    39310     N    0    0    0
    2:33.763    39517     N    0    0    0
    2:34.553    39720     N    0    0    0
    2:35.331    39920     N    0    0    0
    2:36.078    40112     N    0    0    0
    2:36.829    40305     N    0    0    0
    2:37.541    40488     N    0    0    0
    2:38.261    40673     N    0    0    0
    2:38.977    40857     N    0    0    0
    2:39.693    41041     N    0    0    0
    2:40.420    41228     N    0    0    0
    2:41.152    41416     N    0    0    0
    2:41.879    41603     N    0    0    0
    2:42.626    41795     N    0    0    0
    2:43.374    41987     N    0    0    0
    2:44.144    42185     N    0    0    0
    2:44.922    42385     N    0    0    0
    2:45.735    42594     N    0    0    0
    2:46.572    42809     N    0    0    0
    2:47.397    43021     N    0    0    0
    2:48.218    43232     N    0    0    0
    2:49.307    43512     N    0    0    0
    2:50.440    43803     N    0    0    0
    2:51.514    44079     N    0    0    0
    2:52.541    44343     N    0    0    0
    2:53.541    44600     N    0    0    0
    2:54.490    44844     N    0    0    0
    2:55.366    45069     N    0    0    0
    2:56.187    45280     N    0    0    0
    2:56.996    45488     N    0    0    0
    2:57.786    45691     N    0    0    0
    2:58.595    45899     N    0    0    0
    2:59.440    46116     N    0    0    0
    3:00.296    46336     N    0    0    0
    3:01.144    46554     N    0    0    0
    3:01.977    46768     N    0    0    0
    3:03.218    47087     N    0    0    0
    3:04.350    47378     N    0    0    0
    3:05.486    47670     N    0    0    0
    3:06.541    47941     N    0    0    0
    3:07.580    48208     N    0    0    0
    3:08.584    48466     N    0    0    0
    3:09.482    48697     N    0    0    0
    3:10.304    48908     N    0    0    0
    3:11.121    49118     N    0    0    0
    3:11.957    49333     N    0    0    0
    3:12.813    49553     N    0    0    0
    3:13.689    49778     N    0    0    0
    3:14.529    49994     N    0    0    0
    3:15.564    50260     N    0    0    0
    3:16.825    50584     N    0    0    0
    3:18.000    50886     N    0    0    0
    3:19.156    51183     N    0    0    0
    3:20.206    51453     N    0    0    0
    3:21.187    51705     N    0    0    0
    3:22.043    51925     N    0    0    0
    3:22.903    52146     N    0    0    0
    3:23.743    52362     N    0    0    0
    3:24.568    52574     N    0    0    0
    3:25.381    52783     N    0    0    0
    3:26.401    53045     N    0    0    0
    3:27.623    53359     N    0    0    0
    3:28.673    53629     N    0    0    0
    3:29.634    53876     N    0    0    0
    3:30.650    54137     N    0    0    0
    3:31.595    54380     N    0    0    0
    3:32.498    54612     N    0    0    0
    3:33.335    54827     N    0    0    0
    3:34.163    55040     N    0    0    0
    3:35.008    55257     N    0    0    0
    3:35.860    55476     N    0    0    0
    3:36.685    55688     N    0    0    0
    3:37.661    55939     N    0    0    0
    3:38.895    56256     N    0    0    0
