      Time   Sample #  Type  Sub Chan  Num	Aux
    0:00.191       49     N    0    0    0
    0:00.899      231     N    0    0    0
    0:01.588      408     N    0    0    0
    0:02.284      587     N    0    0    0
    0:02.992      769     N    0    0    0
    0:03.700      951     N    0    0    0
    0:04.397     1130     N    0    0    0
    0:05.066     1302     N    0    0    0
    0:05.743     1476     N    0    0    0
    0:06.401     1645     N    0    0    0
    0:07.062     1815     N    0    0    0
    0:07.704     1980     N    0    0    0
    0:08.350     2146     N    0    0    0
    0:08.996     2312     N    0    0    0
    0:09.669     2485     N    0    0    0
    0:10.335     2656     N    0    0    0
    0:11.039     2837     N    0    0    0
    0:11.770     3025     N    0    0    0
    0:12.533     3221     N    0    0    0
    0:13.307     3420     N    0    0    0
    0:14.089     3621     N    0    0    0
    0:14.840     3814     N    0    0    0
    0:15.591     4007     N    0    0    0
    0:16.335     4198     N    0    0    0
    0:17.070     4387     N    0    0    0
    0:17.770     4567     N    0    0    0
    0:18.447     4741     N    0    0    0
    0:19.101     4909     N    0    0    0
    0:19.747     5075     N    0    0    0
    0:20.381     5238     N    0    0    0
    0:20.992     5395     N    0    0    0
    0:21.611     5554     N    0    0    0
    0:22.261     5721     N    0    0    0
    0:22.953     5899     N    0    0    0
    0:23.634     6074     N    0    0    0
    0:24.315     6249     N    0    0    0
    0:24.992     6423     N    0    0    0
    0:25.689     6602     N    0    0    0
    0:26.389     6782     N    0    0    0
    0:27.062     6955     N    0    0    0
    0:27.732     7127     N    0    0    0
    0:28.401     7299     N    0    0    0
    0:29.070     7471     N    0    0    0
    0:29.739     7643     N    0    0    0
    0:30.401     7813     N    0    0    0
    0:31.066     7984     N    0    0    0
    0:31.743     8158     N    0    0    0
    0:32.432     8335     N    0    0    0
    0:33.121     8512     N    0    0    0
    0:33.813     8690     N    0    0    0
    0:34.518     8871     N    0    0    0
    0:35.230     9054     N    0    0    0
    0:35.930     9234     N    0    0    0
    0:36.611     9409     N    0    0    0
    0:37.284     9582     N    0    0    0
    0:37.965     9757     N    0    0    0
    0:38.658     9935     N    0    0    0
    0:39.350    10113     N    0    0    0
    0:40.043    10291     N    0    0    0
    0:40.720    10465     N    0    0    0
    0:41.370    10632     N    0    0    0
    0:42.023    10800     N    0    0    0
    0:42.685    10970     N    0    0    0
    0:43.374    11147     N    0    0    0
    0:44.097    11333     N    0    0    0
    0:44.837    11523     N    0    0    0
    0:45.576    11713     N    0    0    0
    0:46.284    11895     N    0    0    0
    0:46.984    12075     N    0    0    0
    0:47.665    12250     N    0    0    0
    0:48.346    12425     N    0    0    0
    0:49.027    12600     N    0    0    0
    0:49.732    12781     N    0    0    0
    0:50.467    12970     N    0    0    0
    0:51.230    13166     N    0    0    0
    0:52.000    13364     N    0    0    0
    0:52.747    13556     N    0    0    0
    0:53.455    13738     N    0    0    0
    0:54.144    13915     N    0    0    0
    0:54.829    14091     N    0    0    0
    0:55.498    14263     N    0    0    0
    0:56.167    14435     N    0    0    0
    0:56.825    14604     N    0    0    0
    0:57.490    14775     N    0    0    0
    0:58.144    14943     N    0    0    0
    0:58.809    15114     N    0    0    0
    0:59.498    15291     N    0    0    0
    1:00.198    15471     N    0    0    0
    1:00.907    15653     N    0    0    0
    1:01.599    15831     N    0    0    0
    1:02.265    16002     N    0    0    0
    1:02.930    16173     N    0    0    0
    1:03.607    16347     N    0    0    0
    1:04.280    16520     N    0    0    0
    1:04.977    16699     N    0    0    0
    1:05.716    16889     N    0    0    0
    1:06.475    17084     N    0    0    0
    1:07.237    17280     N    0    0    0
    1:07.992    17474     N    0    0    0
    1:08.724    17662     N    0    0    0
    1:09.424    17842     N    0    0    0
    1:10.117    18020     N    0    0    0
    1:10.790    18193     N    0    0    0
    1:11.444    18361     N    0    0    0
    1:12.121    18535     N    0    0    0
    1:12.805    18711     N    0    0    0
    1:13.494    18888     N    0    0    0
    1:14.160    19059     N    0    0    0
    1:14.844    19235     N    0    0    0
    1:15.537    19413     N    0    0    0
    1:16.237    19593     N    0    0    0
    1:16.918    19768     N    0    0    0
    1:17.623    19949     N    0    0    0
    1:18.311    20126     N    0    0    0
    1:19.027    20310     N    0    0    0
    1:19.747    20495     N    0    0    0
