233	0	233
989	0	1222
1011	0	2233
1000	0	3233
1020	0	4253
1031	0	5284
1000	0	6284
1027	0	7311
989	0	8300
968	0	9268
981	0	10249
537	1	10786
1183	0	11969
973	0	12942
953	0	13895
957	0	14852
965	0	15817
1051	0	16868
1101	0	17969
1074	0	19043
1097	0	20140
1035	0	21175
1008	0	22183
1008	0	23191
984	0	24175
957	0	25132
1000	0	26132
1004	0	27136
537	1	27673
1218	0	28891
1000	0	29891
965	0	30856
957	0	31813
1020	0	32833
1101	0	33934
1124	0	35058
1175	0	36233
1098	0	37331
1023	0	38354
1043	0	39397
1012	0	40409
992	0	41401
556	1	41957
1273	0	43230
1027	0	44257
984	0	45241
533	1	45774
1222	0	46996
973	0	47969
957	0	48926
1023	0	49949
1094	0	51043
1198	0	52241
1288	0	53529
1187	0	54716
1082	0	55798
1035	0	56833
988	0	57821
984	0	58805
1032	0	59837
1054	0	60891
1039	0	61930
1078	0	63008
1046	0	64054
1032	0	65086
1062	0	66148
1023	0	67171
996	0	68167
537	1	68704
1230	0	69934
1004	0	70938
969	0	71907
1023	0	72930
1070	0	74000
1086	0	75086
1140	0	76226
1136	0	77362
1082	0	78444
1097	0	79541
1058	0	80599
1016	0	81615
1050	0	82665
1047	0	83712
1051	0	84763
1077	0	85840
1055	0	86895
1004	0	87899
1012	0	88911
1003	0	89914
985	0	90899
1047	0	91946
1050	0	92996
1039	0	94035
1054	0	95089
1039	0	96128
989	0	97117
1015	0	98132
1028	0	99160
1015	0	100175
1000	0	101175
1035	0	102210
1082	0	103292
1058	0	104350
1031	0	105381
1028	0	106409
1046	0	107455
1012	0	108467
984	0	109451
996	0	110447
1032	0	111479
1003	0	112482
1036	0	113518
1035	0	114553
1011	0	115564
1027	0	116591
1012	0	117603
996	0	118599
1031	0	119630
1016	0	120646
1000	0	121646
1004	0	122650
976	0	123626
973	0	124599
1027	0	125626
1024	0	126650
996	0	127646
1008	0	128654
1011	0	129665
993	0	130658
1007	0	131665
1008	0	132673
992	0	133665
1020	0	134685
1027	0	135712
1008	0	136720
1031	0	137751
1008	0	138759
965	0	139724
992	0	140716
1023	0	141739
1004	0	142743
1027	0	143770
1047	0	144817
1016	0	145833
1039	0	146872
1027	0	147899
1000	0	148899
1015	0	149914
1028	0	150942
996	0	151938
1019	0	152957
1031	0	153988
1028	0	155016
1073	0	156089
1059	0	157148
1019	0	158167
1039	0	159206
1035	0	160241
996	0	161237
1012	0	162249
1008	0	163257
996	0	164253
980	0	165233
1016	0	166249
1058	0	167307
1059	0	168366
1023	0	169389
1031	0	170420
1027	0	171447
537	1	171984
1234	0	173218
1074	0	174292
1004	0	175296
984	0	176280
1027	0	177307
1067	0	178374
1070	0	179444
1120	0	180564
1086	0	181650
1043	0	182693
1062	0	183755
1058	0	184813
1027	0	185840
1035	0	186875
1063	0	187938
1070	0	189008
1019	0	190027
1035	0	191062
1066	0	192128
1086	0	193214
1062	0	194276
1051	0	195327
1035	0	196362
1023	0	197385
1059	0	198444
1077	0	199521
1063	0	200584
1085	0	201669
1035	0	202704
1016	0	203720
1047	0	204767
1042	0	205809
1051	0	206860
1012	0	207872
1062	0	208934
1054	0	209988
1035	0	211023
1098	0	212121
1112	0	213233
1082	0	214315
1047	0	215362
1047	0	216409
1085	0	217494
1070	0	218564
1086	0	219650
1074	0	220724
1050	0	221774
1086	0	222860
945	0	223805
860	0	224665
806	0	225471
852	0	226323
813	0	227136
529	1	227665
958	0	228623
789	0	229412
751	0	230163
732	0	230895
712	0	231607
700	0	232307
685	0	232992
471	1	233463
821	0	234284
681	1	234965
669	1	235634
666	1	236300
463	1	236763
813	0	237576
692	0	238268
716	0	238984
514	1	239498
988	0	240486
829	0	241315
518	1	241833
1085	0	242918
942	0	243860
479	1	244339
1081	0	245420
930	0	246350
494	1	246844
1047	0	247891
872	0	248763
482	1	249245
1000	0	250245
821	0	251066
642	0	251708
1090	0	252798
867	0	253665
487	1	254152
1054	0	255206
868	0	256074
510	1	256584
1050	0	257634
837	0	258471
517	1	258988
996	0	259984
810	0	260794
591	1	261385
891	0	262276
743	0	263019
775	0	263794
759	0	264553
501	1	265054
1082	0	266136
864	0	267000
486	1	267486
1051	0	268537
840	0	269377
802	0	270179
840	0	271019
479	1	271498
961	0	272459
782	0	273241
786	0	274027
