669	0
420	1
1137	0
739	0
409	1
1000	0
638	0
439	1
891	0
650	0
642	0
670	0
677	0
680	0
658	0
654	0
669	0
412	1
1039	0
782	0
425	1
996	0
673	0
420	1
922	0
654	0
630	0
635	0
618	0
619	0
615	0
626	0
666	0
665	0
661	0
646	0
638	0
635	0
626	0
623	0
622	0
619	0
615	0
618	0
607	0
600	0
599	0
595	0
607	0
615	0
424	1
833	0
603	0
447	1
779	0
603	0
447	1
728	0
580	0
575	0
428	1
767	0
588	0
587	0
416	1
837	0
669	0
627	0
646	0
649	0
642	0
623	0
658	0
665	0
650	0
650	0
669	0
681	0
692	0
674	0
649	0
674	0
688	0
689	0
693	0
439	1
934	0
654	0
428	1
910	0
701	0
455	1
903	0
688	0
650	0
662	0
688	0
736	0
420	1
1156	0
774	0
424	1
1051	0
661	0
432	1
868	0
665	0
646	0
654	0
638	0
440	1
945	0
798	0
755	0
412	1
1070	0
685	0
428	1
922	0
681	0
673	0
417	1
918	0
654	0
431	1
888	0
661	0
646	0
412	1
973	0
786	0
794	0
416	1
545	0
697	0
432	1
350	1
840	0
774	0
783	0
424	1
1202	0
798	0
782	0
412	1
1203	0
789	0
794	0
417	1
1190	0
775	0
786	0
412	1
514	0
731	0
837	0
455	1
1237	0
841	0
432	1
517	0
712	0
817	0
806	0
405	1
1229	0
813	0
428	1
510	0
681	0
805	0
825	0
413	1
521	0
755	0
829	0
852	0
409	1
529	0
770	0
833	0
432	1
1198	0
798	0
782	0
786	0
786	0
790	0
790	0
412	1
522	0
684	0
794	0
790	0
420	1
1172	0
789	0
425	1
1120	0
689	0
424	1
918	0
642	0
611	0
420	1
845	0
618	0
428	1
825	0
607	0
600	0
447	1
751	0
591	0
592	0
591	0
603	0
417	1
910	0
677	0
452	1
875	0
631	0
645	0
650	0
619	0
638	0
677	0
673	0
413	1
1109	0
840	0
444	1
1058	0
700	0
448	1
914	0
654	0
642	0
630	0
662	0
657	0
713	0
906	0
930	0
790	0
412	1
1211	0
778	0
782	0
420	1
1140	0
728	0
669	0
424	1
1171	0
763	0
448	1
1136	0
770	0
463	1
1121	0
786	0
455	1
1097	0
775	0
774	0
420	1
1160	0
766	0
775	0
420	1
1163	0
747	0
779	0
766	0
782	0
813	0
417	1
1225	0
810	0
790	0
420	1
1202	0
771	0
420	1
1171	0
479	1
1093	0
774	0
767	0
459	1
1105	0
763	0
778	0
770	0
821	0
783	0
778	0
735	0
771	0
778	0
743	0
786	0
778	0
782	0
428	1
1121	0
739	0
420	1
1000	0
627	0
607	0
607	0
607	0
615	0
424	1
833	0
603	0
607	0
630	0
634	0
634	0
413	1
930	0
661	0
428	1
926	0
701	0
657	0
677	0
705	0
420	1
1144	0
852	0
813	0
767	0
471	1
1066	0
762	0
436	1
1094	0
743	0
665	0
631	0
622	0
654	0
720	0
805	0
802	0
455	1
1097	0
701	0
661	0
634	0
615	0
642	0
405	1
914	0
650	0
626	0
627	0
638	0
658	0
646	0
428	1
918	0
692	0
674	0
677	0
681	0
692	0
455	1
942	0
700	0
444	1
930	0
677	0
658	0
657	0
666	0
708	0
451	1
1012	0
665	0
631	0
614	0
603	0
604	0
614	0
421	1
824	0
619	0
603	0
413	1
852	0
650	0
424	1
860	0
634	0
432	1
833	0
614	0
436	1
821	0
611	0
611	0
611	0
626	0
518	1
762	0
604	0
618	0
611	0
611	0
626	0
646	0
654	0
646	0
654	0
653	0
654	0
665	0
681	0
658	0
626	0
631	0
618	0
417	1
875	0
673	0
642	0
635	0
634	0
646	0
677	0
412	1
1000	0
716	0
421	1
965	0
715	0
658	0
669	0
716	0
798	0
891	0
786	0
782	0
798	0
774	0
794	0
797	0
775	0
774	0
416	1
1172	0
755	0
782	0
509	1
950	0
747	0
727	0
436	1
1101	0
736	0
424	1
957	0
634	0
623	0
412	1
911	0
704	0
658	0
408	1
926	0
685	0
654	0
409	1
914	0
665	0
642	0
428	1
860	0
642	0
638	0
662	0
657	0
662	0
704	0
420	1
1144	0
783	0
420	1
1031	0
677	0
650	0
657	0
670	0
669	0
669	0
397	1
876	0
630	0
603	0
615	0
603	0
603	0
607	0
603	0
599	0
592	0
591	0
584	0
432	1
747	0
587	0
584	0
662	0
680	0
763	0
809	0
413	1
514	0
719	0
794	0
436	1
533	0
704	0
677	0
424	1
923	0
646	0
416	1
868	0
607	0
599	0
611	0
560	0
580	0
583	0
572	0
569	0
568	0
568	0
432	1
704	0
560	0
553	0
544	0
553	0
545	0
529	0
420	1
662	0
529	0
420	1
654	0
529	0
405	1
673	0
545	0
420	1
677	0
541	0
424	1
700	0
564	0
424	1
681	0
561	0
572	0
587	0
592	0
432	1
731	0
584	0
420	1
735	0
569	0
412	1
759	0
572	0
424	1
727	0
569	0
420	1
700	0
557	0
572	0
572	0
564	0
572	0
576	0
397	1
797	0
607	0
588	0
587	0
584	0
556	0
405	1
751	0
576	0
556	0
561	0
397	1
708	0
568	0
552	0
549	0
564	0
405	1
720	0
564	0
564	0
413	1
715	0
557	0
560	0
557	0
404	1
743	0
565	0
556	0
401	1
731	0
448	1
669	0
549	0
552	0
549	0
405	1
712	0
548	0
572	0
428	1
736	0
599	0
587	0
596	0
576	0
576	0
579	0
572	0
568	0
584	0
580	0
576	0
576	0
572	0
400	1
755	0
572	0
568	0
557	0
397	1
727	0
557	0
470	1
635	0
544	0
549	0
420	1
685	0
537	0
545	0
541	0
537	0
537	0
548	0
545	0
389	1
716	0
545	0
548	0
541	0
541	0
537	0
537	0
537	0
537	0
537	0
393	1
665	0
530	0
525	0
525	0
522	0
389	1
646	0
509	0
526	0
505	0
514	0
514	0
509	0
518	0
514	0
385	1
638	0
510	0
509	0
510	0
393	1
615	0
506	0
498	0
509	0
397	1
600	0
494	0
494	0
498	0
381	1
599	0
483	0
494	0
487	0
412	1
545	0
471	0
482	0
393	1
549	0
455	0
475	0
385	1
541	0
451	0
467	0
385	1
525	0
444	0
459	0
385	1
518	0
436	0
447	0
444	0
443	0
401	1
479	0
428	0
393	1
482	0
420	0
393	1
467	0
421	0
389	1
459	0
412	0
424	0
409	0
428	0
412	0
413	0
381	1
448	0
397	0
416	0
401	0
389	1
420	0
405	0
385	1
416	0
401	0
381	1
421	0
389	0
408	0
389	0
409	0
393	0
385	1
417	0
396	0
393	0
401	0
401	0
397	0
393	1
412	0
393	0
393	1
405	0
393	0
397	0
381	1
420	0
389	0
382	1
424	0
401	0
385	1
416	0
393	0
389	1
421	0
389	0
408	0
397	0
405	0
401	0
393	1
412	0
401	0
385	1
420	0
401	0
381	1
413	0
401	0
393	0
396	0
401	0
393	0
393	0
405	0
389	0
397	0
393	0
397	0
369	1
428	0
397	0
393	0
397	0
393	0
393	0
397	0
366	1
428	0
393	0
377	1
413	0
389	0
385	1
393	0
381	0
390	0
389	0
385	0
385	0
385	0
385	0
390	0
381	0
389	0
381	0
366	1
413	0
385	0
377	0
397	0
385	0
378	1
400	0
390	0
381	0
397	0
385	0
374	1
404	0
385	0
370	1
401	0
385	0
378	1
404	0
385	0
374	0
416	0
386	0
373	1
409	0
389	0
381	1
405	0
393	0
381	1
416	0
393	0
370	1
424	0
393	0
389	1
417	0
393	0
404	0
362	1
444	0
397	0
381	1
436	0
400	0
374	1
444	0
393	0
424	0
365	1
456	0
404	0
413	0
370	1
455	0
393	0
412	0
401	0
424	0
405	0
412	0
370	1
455	0
405	0
420	0
370	1
467	0
400	0
436	0
358	1
471	0
409	0
428	0
373	1
483	0
416	0
385	1
475	0
416	0
428	0
385	1
491	0
424	0
440	0
439	0
440	0
443	0
382	1
498	0
436	0
439	0
440	0
440	0
389	1
502	0
432	0
447	0
448	0
373	1
518	0
443	0
448	0
389	1
517	0
444	0
459	0
459	0
463	0
378	1
544	0
463	0
467	0
467	0
475	0
451	1
491	0
463	0
482	0
463	0
483	0
381	1
556	0
467	0
475	0
479	0
