444	0	444
634	0	1078
642	0	1720
646	0	2366
397	1	2763
898	0	3661
643	0	4304
634	0	4938
646	0	5584
626	0	6210
623	0	6833
614	0	7447
631	0	8078
626	0	8704
607	0	9311
638	0	9949
386	1	10335
891	0	11226
611	0	11837
626	0	12463
623	0	13086
614	0	13700
623	0	14323
615	0	14938
618	0	15556
619	0	16175
630	0	16805
642	0	17447
650	0	18097
654	0	18751
650	0	19401
661	0	20062
417	1	20479
930	0	21409
657	0	22066
654	0	22720
665	0	23385
638	0	24023
646	0	24669
642	0	25311
638	0	25949
646	0	26595
631	0	27226
630	0	27856
626	0	28482
631	0	29113
634	0	29747
630	0	30377
623	0	31000
611	0	31611
615	0	32226
626	0	32852
381	1	33233
880	0	34113
615	0	34728
607	0	35335
626	0	35961
588	0	36549
614	0	37163
600	0	37763
607	0	38370
603	0	38973
607	0	39580
607	0	40187
603	0	40790
607	0	41397
615	0	42012
381	1	42393
864	0	43257
611	0	43868
622	0	44490
607	0	45097
603	0	45700
596	0	46296
599	0	46895
603	0	47498
603	0	48101
607	0	48708
599	0	49307
607	0	49914
607	0	50521
611	0	51132
607	0	51739
603	0	52342
619	0	52961
595	0	53556
611	0	54167
611	0	54778
599	0	55377
604	0	55981
610	0	56591
611	0	57202
615	0	57817
611	0	58428
607	0	59035
607	0	59642
615	0	60257
618	0	60875
592	0	61467
615	0	62082
381	1	62463
848	0	63311
603	0	63914
619	0	64533
615	0	65148
607	0	65755
615	0	66370
626	0	66996
428	1	67424
833	0	68257
630	0	68887
627	0	69514
626	0	70140
405	1	70545
856	0	71401
622	0	72023
627	0	72650
618	0	73268
405	1	73673
860	0	74533
615	0	75148
626	0	75774
607	0	76381
615	0	76996
599	0	77595
611	0	78206
603	0	78809
603	0	79412
623	0	80035
603	0	80638
615	0	81253
619	0	81872
618	0	82490
627	0	83117
626	0	83743
627	0	84370
630	0	85000
634	0	85634
634	0	86268
405	1	86673
883	0	87556
658	0	88214
646	0	88860
650	0	89510
389	1	89899
922	0	90821
459	1	91280
837	0	92117
646	0	92763
642	0	93405
397	1	93802
894	0	94696
662	0	95358
658	0	96016
389	1	96405
953	0	97358
447	1	97805
903	0	98708
681	0	99389
669	0	100058
666	0	100724
673	0	101397
416	1	101813
930	0	102743
669	0	103412
650	0	104062
658	0	104720
385	1	105105
938	0	106043
661	0	106704
662	0	107366
673	0	108039
385	1	108424
973	0	109397
685	0	110082
673	0	110755
677	0	111432
385	1	111817
992	0	112809
456	1	113265
937	0	114202
693	0	114895
681	0	115576
389	1	115965
977	0	116942
684	0	117626
666	0	118292
669	0	118961
665	0	119626
662	0	120288
661	0	120949
662	0	121611
669	0	122280
669	0	122949
409	1	123358
961	0	124319
677	0	124996
677	0	125673
677	0	126350
669	0	127019
471	1	127490
891	0	128381
670	0	129051
661	0	129712
413	1	130125
937	0	131062
673	0	131735
658	0	132393
665	0	133058
654	0	133712
673	0	134385
666	0	135051
692	0	135743
704	0	136447
705	0	137152
716	0	137868
708	0	138576
704	0	139280
712	0	139992
704	0	140696
479	1	141175
922	0	142097
685	0	142782
413	1	143195
957	0	144152
692	0	144844
685	0	145529
397	1	145926
977	0	146903
685	0	147588
404	1	147992
996	0	148988
693	0	149681
700	0	150381
393	1	150774
1004	0	151778
708	0	152486
401	1	152887
1020	0	153907
719	0	154626
716	0	155342
393	1	155735
1043	0	156778
704	0	157482
409	1	157891
1012	0	158903
696	0	159599
424	1	160023
985	0	161008
700	0	161708
697	0	162405
393	1	162798
1007	0	163805
709	0	164514
397	1	164911
996	0	165907
684	0	166591
689	0	167280
397	1	167677
977	0	168654
685	0	169339
700	0	170039
393	1	170432
973	0	171405
669	0	172074
681	0	172755
401	1	173156
965	0	174121
673	0	174794
677	0	175471
404	1	175875
977	0	176852
704	0	177556
701	0	178257
393	1	178650
1004	0	179654
704	0	180358
700	0	181058
393	1	181451
993	0	182444
696	0	183140
700	0	183840
