681	0	735
658	1	1393
887	0	2280
736	0	3016
797	0	3813
786	0	4599
740	0	5339
805	0	6144
798	0	6942
793	0	7735
802	0	8537
786	0	9323
778	0	10101
778	0	10879
740	0	11619
797	0	12416
736	0	13152
797	0	13949
775	0	14724
797	0	15521
790	0	16311
814	0	17125
821	0	17946
805	0	18751
809	0	19560
806	0	20366
813	0	21179
813	0	21992
813	0	22805
810	0	23615
809	0	24424
646	1	25070
969	0	26039
626	1	26665
969	0	27634
638	1	28272
930	0	29202
763	0	29965
759	0	30724
766	0	31490
771	0	32261
766	0	33027
615	1	33642
907	0	34549
731	0	35280
790	0	36070
778	0	36848
798	0	37646
782	0	38428
805	0	39233
786	0	40019
790	0	40809
794	0	41603
786	0	42389
790	0	43179
770	0	43949
783	0	44732
762	0	45494
759	0	46253
763	0	47016
731	0	47747
732	0	48479
727	0	49206
728	0	49934
727	0	50661
685	0	51346
736	0	52082
681	0	52763
692	0	53455
701	0	54156
692	0	54848
681	0	55529
689	0	56218
677	0	56895
677	0	57572
669	0	58241
662	0	58903
669	0	59572
661	0	60233
642	0	60875
658	0	61533
646	0	62179
658	0	62837
649	0	63486
654	0	64140
642	0	64782
654	0	65436
653	0	66089
658	0	66747
654	0	67401
650	0	68051
665	0	68716
654	0	69370
665	0	70035
669	0	70704
677	0	71381
681	0	72062
685	0	72747
681	0	73428
693	0	74121
719	0	74840
689	0	75529
701	0	76230
688	0	76918
697	0	77615
700	0	78315
693	0	79008
692	0	79700
697	0	80397
692	0	81089
697	0	81786
696	0	82482
697	0	83179
724	0	83903
685	0	84588
731	0	85319
677	0	85996
704	0	86700
685	0	87385
697	0	88082
716	0	88798
669	0	89467
693	0	90160
719	0	90879
662	0	91541
689	0	92230
649	1	92879
732	0	93611
689	0	94300
692	0	94992
732	0	95724
731	0	96455
724	0	97179
720	0	97899
735	0	98634
740	0	99374
739	0	100113
739	0	100852
732	0	101584
735	0	102319
716	0	103035
735	0	103770
716	0	104486
724	0	105210
720	0	105930
720	0	106650
704	0	107354
747	0	108101
681	0	108782
736	0	109518
684	0	110202
701	0	110903
700	0	111603
701	0	112304
696	0	113000
689	0	113689
