584	0	584
1311	0	1895
1327	0	3222
1323	0	4545
1295	0	5840
1277	0	7117
1315	0	8432
1327	0	9759
1280	0	11039
1319	0	12358
1307	0	13665
1316	0	14981
1303	0	16284
1339	0	17623
1319	0	18942
1245	0	20187
1299	0	21486
1316	0	22802
1272	0	24074
1261	0	25335
1307	0	26642
1284	0	27926
1272	0	29198
1316	0	30514
1245	0	31759
1175	0	32934
1257	0	34191
1327	0	35518
1284	0	36802
1225	0	38027
1312	0	39339
1311	0	40650
1225	0	41875
1335	0	43210
1335	0	44545
1187	0	45732
1260	0	46992
1428	0	48420
1335	0	49755
1346	0	51101
1354	0	52455
1358	0	53813
1280	0	55093
1319	0	56412
1339	0	57751
1342	0	59093
1292	0	60385
1327	0	61712
1346	0	63058
1351	0	64409
1291	0	65700
1312	0	67012
1330	0	68342
1308	0	69650
1280	0	70930
1327	0	72257
1315	0	73572
1300	0	74872
1311	0	76183
1362	0	77545
1319	0	78864
1331	0	80195
1338	0	81533
1319	0	82852
1308	0	84160
1315	0	85475
1210	0	86685
1155	0	87840
1273	0	89113
1323	0	90436
1233	0	91669
1160	0	92829
1245	0	94074
1268	0	95342
1137	0	96479
1214	0	97693
1276	0	98969
1163	0	100132
1253	0	101385
1292	0	102677
1202	0	103879
1265	0	105144
1362	0	106506
1299	0	107805
1226	0	109031
1284	0	110315
1350	0	111665
1339	0	113004
1264	0	114268
1265	0	115533
1249	0	116782
1234	0	118016
1217	0	119233
1234	0	120467
1265	0	121732
1245	0	122977
1253	0	124230
1264	0	125494
1265	0	126759
1241	0	128000
1272	0	129272
1249	0	130521
1238	0	131759
1218	0	132977
1206	0	134183
1229	0	135412
1257	0	136669
1327	0	137996
1308	0	139304
1210	0	140514
1221	0	141735
1292	0	143027
1382	0	144409
1221	0	145630
1300	0	146930
1315	0	148245
1160	0	149405
1233	0	150638
1304	0	151942
1241	0	153183
1303	0	154486
1269	0	155755
1074	0	156829
1128	0	157957
1051	0	159008
934	0	159942
988	0	160930
1019	0	161949
958	0	162907
1039	0	163946
1120	0	165066
1097	0	166163
1133	0	167296
1190	0	168486
1098	0	169584
1179	0	170763
1210	0	171973
1128	0	173101
1171	0	174272
1226	0	175498
1156	0	176654
1218	0	177872
1249	0	179121
1171	0	180292
1245	0	181537
1233	0	182770
1168	0	183938
1218	0	185156
1214	0	186370
1179	0	187549
1237	0	188786
1237	0	190023
1168	0	191191
1190	0	192381
1210	0	193591
1199	0	194790
1198	0	195988
1226	0	197214
1261	0	198475
1257	0	199732
1280	0	201012
1292	0	202304
1315	0	203619
1315	0	204934
1323	0	206257
1323	0	207580
1327	0	208907
1303	0	210210
1300	0	211510
1319	0	212829
1319	0	214148
1311	0	215459
1280	0	216739
1245	0	217984
1292	0	219276
1273	0	220549
1241	0	221790
1249	0	223039
1311	0	224350
1300	0	225650
1284	0	226934
1381	0	228315
1343	0	229658
1272	0	230930
1187	0	232117
1225	0	233342
1211	0	234553
1140	0	235693
1151	0	236844
1172	0	238016
1089	0	239105
1167	0	240272
1187	0	241459
1121	0	242580
1194	0	243774
1203	0	244977
1148	0	246125
1202	0	247327
1206	0	248533
1144	0	249677
1214	0	250891
1202	0	252093
1117	0	253210
1125	0	254335
1140	0	255475
1159	0	256634
1199	0	257833
1225	0	259058
1222	0	260280
1269	0	261549
1256	0	262805
1226	0	264031
1253	0	265284
1245	0	266529
1245	0	267774
1222	0	268996
1241	0	270237
1222	0	271459
1206	0	272665
1222	0	273887
1238	0	275125
1241	0	276366
1225	0	277591
1226	0	278817
1237	0	280054
1234	0	281288
1218	0	282506
1241	0	283747
1237	0	284984
1207	0	286191
1225	0	287416
1257	0	288673
1230	0	289903
1233	0	291136
1199	0	292335
1144	0	293479
1175	0	294654
1210	0	295864
1190	0	297054
1234	0	298288
1241	0	299529
1210	0	300739
1230	0	301969
1233	0	303202
1175	0	304377
1226	0	305603
1218	0	306821
1187	0	308008
1194	0	309202
1140	0	310342
1102	0	311444
1140	0	312584
1132	0	313716
1101	0	314817
926	0	315743
1027	0	316770
1016	0	317786
1051	0	318837
984	0	319821
1023	0	320844
1043	0	321887
1035	0	322922
467	1	323389
599	0	323988
993	0	324981
957	0	325938
1031	0	326969
1050	0	328019
1032	0	329051
984	0	330035
1008	0	331043
1054	0	332097
1105	0	333202
1090	0	334292
1140	0	335432
1191	0	336623
1206	0	337829
1214	0	339043
1225	0	340268
1179	0	341447
1218	0	342665
1226	0	343891
1198	0	345089
1183	0	346272
1222	0	347494
1210	0	348704
1226	0	349930
1202	0	351132
1195	0	352327
1183	0	353510
1144	0	354654
1050	0	355704
985	0	356689
1144	0	357833
1175	0	359008
1152	0	360160
1062	0	361222
1085	0	362307
1144	0	363451
1179	0	364630
1199	0	365829
1206	0	367035
1218	0	368253
1249	0	369502
1230	0	370732
1245	0	371977
1264	0	373241
1245	0	374486
1214	0	375700
1211	0	376911
1171	0	378082
1183	0	379265
1179	0	380444
1144	0	381588
1202	0	382790
1214	0	384004
1194	0	385198
1257	0	386455
1238	0	387693
1198	0	388891
1191	0	390082
1225	0	391307
1152	0	392459
1214	0	393673
1191	0	394864
1101	0	395965
1109	0	397074
1054	0	398128
1109	0	399237
1121	0	400358
1109	0	401467
1179	0	402646
1171	0	403817
1175	0	404992
1203	0	406195
1140	0	407335
1136	0	408471
1163	0	409634
1191	0	410825
1183	0	412008
1198	0	413206
1222	0	414428
1202	0	415630
1226	0	416856
1241	0	418097
1234	0	419331
1245	0	420576
1198	0	421774
1203	0	422977
1221	0	424198
1179	0	425377
1207	0	426584
1218	0	427802
1202	0	429004
1229	0	430233
1199	0	431432
