206	0	206
455	1	661
849	0	1510
467	1	1977
825	0	2802
463	1	3265
836	0	4101
448	1	4549
836	0	5385
444	1	5829
832	0	6661
448	1	7109
825	0	7934
447	1	8381
821	0	9202
444	1	9646
848	0	10494
444	1	10938
840	0	11778
444	1	12222
883	0	13105
451	1	13556
876	0	14432
463	1	14895
910	0	15805
401	1	16206
954	0	17160
447	1	17607
911	0	18518
459	1	18977
879	0	19856
451	1	20307
880	0	21187
451	1	21638
961	0	22599
455	1	23054
950	0	24004
451	1	24455
973	0	25428
455	1	25883
938	0	26821
455	1	27276
926	0	28202
448	1	28650
945	0	29595
456	1	30051
965	0	31016
447	1	31463
981	0	32444
459	1	32903
1054	0	33957
455	1	34412
1063	0	35475
455	1	35930
1051	0	36981
466	1	37447
1063	0	38510
455	1	38965
1019	0	39984
456	1	40440
1031	0	41471
463	1	41934
1027	0	42961
463	1	43424
1031	0	44455
452	1	44907
1023	0	45930
463	1	46393
1031	0	47424
455	1	47879
985	0	48864
463	1	49327
1043	0	50370
467	1	50837
1058	0	51895
463	1	52358
1070	0	53428
471	1	53899
1062	0	54961
471	1	55432
1050	0	56482
467	1	56949
1051	0	58000
459	1	58459
1070	0	59529
448	1	59977
1074	0	61051
459	1	61510
1050	0	62560
448	1	63008
1046	0	64054
460	1	64514
1031	0	65545
455	1	66000
1027	0	67027
467	1	67494
1027	0	68521
456	1	68977
1011	0	69988
467	1	70455
1012	0	71467
471	1	71938
1031	0	72969
467	1	73436
1043	0	74479
459	1	74938
1027	0	75965
467	1	76432
1023	0	77455
467	1	77922
1008	0	78930
463	1	79393
1016	0	80409
463	1	80872
1050	0	81922
463	1	82385
1094	0	83479
459	1	83938
1120	0	85058
460	1	85518
1124	0	86642
463	1	87105
1097	0	88202
452	1	88654
1124	0	89778
467	1	90245
1160	0	91405
455	1	91860
1159	0	93019
463	1	93482
1144	0	94626
471	1	95097
1164	0	96261
471	1	96732
1186	0	97918
471	1	98389
1191	0	99580
463	1	100043
1190	0	101233
463	1	101696
1152	0	102848
467	1	103315
1105	0	104420
475	1	104895
1074	0	105969
463	1	106432
1117	0	107549
463	1	108012
1132	0	109144
471	1	109615
1163	0	110778
467	1	111245
1179	0	112424
463	1	112887
1160	0	114047
474	1	114521
1148	0	115669
467	1	116136
1136	0	117272
471	1	117743
1121	0	118864
463	1	119327
1109	0	120436
471	1	120907
1097	0	122004
463	1	122467
1140	0	123607
471	1	124078
1159	0	125237
479	1	125716
1171	0	126887
452	1	127339
1190	0	128529
467	1	128996
1167	0	130163
475	1	130638
1148	0	131786
467	1	132253
1156	0	133409
466	1	133875
1207	0	135082
474	1	135556
1222	0	136778
467	1	137245
1199	0	138444
482	1	138926
1179	0	140105
459	1	140564
1144	0	141708
471	1	142179
1109	0	143288
467	1	143755
1074	0	144829
475	1	145304
1046	0	146350
471	1	146821
1039	0	147860
467	1	148327
1039	0	149366
467	1	149833
1046	0	150879
467	1	151346
1028	0	152374
474	1	152848
1055	0	153903
471	1	154374
1058	0	155432
467	1	155899
1066	0	156965
475	1	157440
1081	0	158521
475	1	158996
1105	0	160101
467	1	160568
1109	0	161677
475	1	162152
1109	0	163261
471	1	163732
1089	0	164821
475	1	165296
1074	0	166370
455	1	166825
1074	0	167899
482	1	168381
1063	0	169444
451	1	169895
1070	0	170965
471	1	171436
1082	0	172518
451	1	172969
1117	0	174086
455	1	174541
1155	0	175696
479	1	176175
276	1	176451
930	0	177381
459	1	177840
1246	0	179086
474	1	179560
1277	0	180837
478	1	181315
1261	0	182576
478	1	183054
1222	0	184276
471	1	184747
1199	0	185946
466	1	186412
1203	0	187615
471	1	188086
1167	0	189253
455	1	189708
1082	0	190790
467	1	191257
1136	0	192393
455	1	192848
1168	0	194016
459	1	194475
1136	0	195611
467	1	196078
1120	0	197198
467	1	197665
1082	0	198747
455	1	199202
1078	0	200280
432	1	200712
1031	0	201743
471	1	202214
1004	0	203218
463	1	203681
1058	0	204739
444	1	205183
1109	0	206292
471	1	206763
1194	0	207957
455	1	208412
1249	0	209661
456	1	210117
1280	0	211397
463	1	211860
1261	0	213121
474	1	213595
1265	0	214860
459	1	215319
1253	0	216572
459	1	217031
1269	0	218300
463	1	218763
1253	0	220016
466	1	220482
1253	0	221735
463	1	222198
1269	0	223467
447	1	223914
1249	0	225163
467	1	225630
1238	0	226868
463	1	227331
1229	0	228560
463	1	229023
1222	0	230245
475	1	230720
1226	0	231946
463	1	232409
1233	0	233642
467	1	234109
1233	0	235342
456	1	235798
1249	0	237047
451	1	237498
1265	0	238763
467	1	239230
1291	0	240521
467	1	240988
1300	0	242288
467	1	242755
1292	0	244047
467	1	244514
1245	0	245759
459	1	246218
1233	0	247451
471	1	247922
1214	0	249136
467	1	249603
1171	0	250774
459	1	251233
1156	0	252389
471	1	252860
1191	0	254051
463	1	254514
1249	0	255763
467	1	256230
1268	0	257498
471	1	257969
1373	0	259342
463	1	259805
1382	0	261187
478	1	261665
1401	0	263066
483	1	263549
1412	0	264961
475	1	265436
1404	0	266840
475	1	267315
1381	0	268696
479	1	269175
1350	0	270525
479	1	271004
1381	0	272385
479	1	272864
1369	0	274233
483	1	274716
1428	0	276144
486	1	276630
1475	0	278105
483	1	278588
1498	0	280086
482	1	280568
1479	0	282047
467	1	282514
1432	0	283946
470	1	284416
1370	0	285786
471	1	286257
1342	0	287599
