index	i-4	i-3	i-2	i-1	i+0	i+1	i+2	i+3	i+4	Filter	Time
4	568	821	837	828	814	564	1000	879	880	0	3868
5	821	837	828	814	564	1000	879	880	856	1	4432
6	837	828	814	564	1000	879	880	856	832	0	5432
7	828	814	564	1000	879	880	856	832	837	0	6311
8	814	564	1000	879	880	856	832	837	840	0	7191
9	564	1000	879	880	856	832	837	840	1522	0	8047
10	1000	879	880	856	832	837	840	1522	887	0	8879
11	879	880	856	832	837	840	1522	887	844	0	9716
12	880	856	832	837	840	1522	887	844	817	0	10556
13	856	832	837	840	1522	887	844	817	794	0	12078
14	832	837	840	1522	887	844	817	794	817	0	12965
15	837	840	1522	887	844	817	794	817	810	0	13809
16	840	1522	887	844	817	794	817	810	809	0	14626
17	1522	887	844	817	794	817	810	809	603	0	15420
18	887	844	817	794	817	810	809	603	627	0	16237
19	844	817	794	817	810	809	603	627	871	0	17047
20	817	794	817	810	809	603	627	871	848	0	17856
21	794	817	810	809	603	627	871	848	856	1	18459
22	817	810	809	603	627	871	848	856	837	1	19086
23	810	809	603	627	871	848	856	837	825	0	19957
24	809	603	627	871	848	856	837	825	802	0	20805
25	603	627	871	848	856	837	825	802	801	0	21661
26	627	871	848	856	837	825	802	801	794	0	22498
27	871	848	856	837	825	802	801	794	809	0	23323
28	848	856	837	825	802	801	794	809	810	0	24125
29	856	837	825	802	801	794	809	810	801	0	24926
30	837	825	802	801	794	809	810	801	825	0	25720
31	825	802	801	794	809	810	801	825	821	0	26529
32	802	801	794	809	810	801	825	821	802	0	27339
33	801	794	809	810	801	825	821	802	817	0	28140
34	794	809	810	801	825	821	802	817	805	0	28965
35	809	810	801	825	821	802	817	805	599	0	29786
36	810	801	825	821	802	817	805	599	786	0	30588
37	801	825	821	802	817	805	599	786	923	0	31405
38	825	821	802	817	805	599	786	923	789	0	32210
39	821	802	817	805	599	786	923	789	779	1	32809
40	802	817	805	599	786	923	789	779	782	0	33595
41	817	805	599	786	923	789	779	782	786	0	34518
42	805	599	786	923	789	779	782	786	774	0	35307
43	599	786	923	789	779	782	786	774	778	0	36086
44	786	923	789	779	782	786	774	778	743	0	36868
45	923	789	779	782	786	774	778	743	736	0	37654
46	789	779	782	786	774	778	743	736	720	0	38428
47	779	782	786	774	778	743	736	720	716	0	39206
48	782	786	774	778	743	736	720	716	735	0	39949
49	786	774	778	743	736	720	716	735	751	0	40685
50	774	778	743	736	720	716	735	751	763	0	41405
51	778	743	736	720	716	735	751	763	782	0	42121
52	743	736	720	716	735	751	763	782	790	0	42856
53	736	720	716	735	751	763	782	790	786	0	43607
54	720	716	735	751	763	782	790	786	809	0	44370
55	716	735	751	763	782	790	786	809	821	0	45152
56	735	751	763	782	790	786	809	821	809	0	45942
57	751	763	782	790	786	809	821	809	821	0	46728
58	763	782	790	786	809	821	809	821	829	0	47537
59	782	790	786	809	821	809	821	829	817	0	48358
60	790	786	809	821	809	821	829	817	852	0	49167
61	786	809	821	809	821	829	817	852	853	0	49988
62	809	821	809	821	829	817	852	853	836	0	50817
63	821	809	821	829	817	852	853	836	856	0	51634
64	809	821	829	817	852	853	836	856	833	0	52486
65	821	829	817	852	853	836	856	833	848	0	53339
66	829	817	852	853	836	856	833	848	860	0	54175
67	817	852	853	836	856	833	848	860	844	0	55031
68	852	853	836	856	833	848	860	844	849	0	55864
69	853	836	856	833	848	860	844	849	856	0	56712
70	836	856	833	848	860	844	849	856	856	0	57572
71	856	833	848	860	844	849	856	856	832	0	58416
72	833	848	860	844	849	856	856	832	864	0	59265
73	848	860	844	849	856	856	832	864	852	0	60121
74	860	844	849	856	856	832	864	852	833	0	60977
75	844	849	856	856	832	864	852	833	848	0	61809
76	849	856	856	832	864	852	833	848	852	0	62673
77	856	856	832	864	852	833	848	852	825	0	63525
78	856	832	864	852	833	848	852	825	856	0	64358
79	832	864	852	833	848	852	825	856	852	0	65206
80	864	852	833	848	852	825	856	852	818	0	66058
81	852	833	848	852	825	856	852	818	821	0	66883
82	833	848	852	825	856	852	818	821	813	0	67739
83	848	852	825	856	852	818	821	813	805	0	68591
84	852	825	856	852	818	821	813	805	829	0	69409
85	825	856	852	818	821	813	805	829	825	0	70230
86	856	852	818	821	813	805	829	825	833	0	71043
87	852	818	821	813	805	829	825	833	848	0	71848
88	818	821	813	805	829	825	833	848	840	0	72677
89	821	813	805	829	825	833	848	840	852	0	73502
90	813	805	829	825	833	848	840	852	849	0	74335
91	805	829	825	833	848	840	852	849	856	0	75183
92	829	825	833	848	840	852	849	856	848	0	76023
93	825	833	848	840	852	849	856	848	868	0	76875
94	833	848	840	852	849	856	848	868	860	0	77724
95	848	840	852	849	856	848	868	860	1490	0	78580
96	840	852	849	856	848	868	860	1490	872	0	79428
97	852	849	856	848	868	860	1490	872	813	0	80296
98	849	856	848	868	860	1490	872	813	778	0	81156
99	856	848	868	860	1490	872	813	778	774	0	82646
100	848	868	860	1490	872	813	778	774	767	0	83518
101	868	860	1490	872	813	778	774	767	751	0	84331
102	860	1490	872	813	778	774	767	751	755	0	85109
103	1490	872	813	778	774	767	751	755	755	0	85883
104	872	813	778	774	767	751	755	755	789	0	86650
105	813	778	774	767	751	755	755	789	790	0	87401
106	778	774	767	751	755	755	789	790	825	0	88156
107	774	767	751	755	755	789	790	825	845	0	88911
108	767	751	755	755	789	790	825	845	832	0	89700
109	751	755	755	789	790	825	845	832	580	0	90490
110	755	755	789	790	825	845	832	580	1074	0	91315
111	755	789	790	825	845	832	580	1074	829	0	92160
112	789	790	825	845	832	580	1074	829	805	0	92992
113	790	825	845	832	580	1074	829	805	829	1	93572
114	825	845	832	580	1074	829	805	829	817	0	94646
115	845	832	580	1074	829	805	829	817	825	0	95475
116	832	580	1074	829	805	829	817	825	603	0	96280
117	580	1074	829	805	829	817	825	603	914	0	97109
118	1074	829	805	829	817	825	603	914	857	0	97926
119	829	805	829	817	825	603	914	857	556	0	98751
120	805	829	817	825	603	914	857	556	973	1	99354
121	829	817	825	603	914	857	556	973	836	0	100268
122	817	825	603	914	857	556	973	836	790	0	101125
123	825	603	914	857	556	973	836	790	778	1	101681
124	603	914	857	556	973	836	790	778	779	0	102654
125	914	857	556	973	836	790	778	779	786	0	103490
126	857	556	973	836	790	778	779	786	793	0	104280
127	556	973	836	790	778	779	786	793	810	0	105058
128	973	836	790	778	779	786	793	810	1467	0	105837
129	836	790	778	779	786	793	810	1467	832	0	106623
130	790	778	779	786	793	810	1467	832	798	0	107416
131	778	779	786	793	810	1467	832	798	790	0	108226
132	779	786	793	810	1467	832	798	790	782	0	109693
133	786	793	810	1467	832	798	790	782	798	0	110525
134	793	810	1467	832	798	790	782	798	1435	0	111323
135	810	1467	832	798	790	782	798	1435	810	0	112113
136	1467	832	798	790	782	798	1435	810	786	0	112895
