index	i-4	i-3	i-2	i-1	i+0	i+1	i+2	i+3	i+4	Filter	Time
4	214	751	872	863	818	774	774	774	779	0	3518
5	751	872	863	818	774	774	774	779	762	0	4292
6	872	863	818	774	774	774	779	762	759	0	5066
7	863	818	774	774	774	779	762	759	720	0	5840
8	818	774	774	774	779	762	759	720	712	0	6619
9	774	774	774	779	762	759	720	712	700	0	7381
10	774	774	779	762	759	720	712	700	767	0	8140
11	774	779	762	759	720	712	700	767	728	0	8860
12	779	762	759	720	712	700	767	728	739	0	9572
13	762	759	720	712	700	767	728	739	755	0	10272
14	759	720	712	700	767	728	739	755	743	0	11039
15	720	712	700	767	728	739	755	743	743	0	11767
16	712	700	767	728	739	755	743	743	743	0	12506
17	700	767	728	739	755	743	743	743	736	0	13261
18	767	728	739	755	743	743	743	736	739	0	14004
19	728	739	755	743	743	743	736	739	728	0	14747
20	739	755	743	743	743	736	739	728	731	0	15490
21	755	743	743	743	736	739	728	731	739	0	16226
22	743	743	743	736	739	728	731	739	740	0	16965
23	743	743	736	739	728	731	739	740	739	0	17693
24	743	736	739	728	731	739	740	739	735	0	18424
25	736	739	728	731	739	740	739	735	736	0	19163
26	739	728	731	739	740	739	735	736	747	0	19903
27	728	731	739	740	739	735	736	747	743	0	20642
28	731	739	740	739	735	736	747	743	751	0	21377
29	739	740	739	735	736	747	743	751	739	0	22113
30	740	739	735	736	747	743	751	739	747	0	22860
31	739	735	736	747	743	751	739	747	755	0	23603
32	735	736	747	743	751	739	747	755	759	0	24354
33	736	747	743	751	739	747	755	759	755	0	25093
34	747	743	751	739	747	755	759	755	755	0	25840
35	743	751	739	747	755	759	755	755	759	0	26595
36	751	739	747	755	759	755	755	759	751	0	27354
37	739	747	755	759	755	755	759	751	751	0	28109
38	747	755	759	755	755	759	751	751	747	0	28864
39	755	759	755	755	759	751	751	747	747	0	29623
40	759	755	755	759	751	751	747	747	755	0	30374
41	755	755	759	751	751	747	747	755	751	0	31125
42	755	759	751	751	747	747	755	751	747	0	31872
43	759	751	751	747	747	755	751	747	743	0	32619
44	751	751	747	747	755	751	747	743	743	0	33374
45	751	747	747	755	751	747	743	743	747	0	34125
46	747	747	755	751	747	743	743	747	743	0	34872
47	747	755	751	747	743	743	747	743	740	0	35615
48	755	751	747	743	743	747	743	740	684	0	36358
49	751	747	743	743	747	743	740	684	724	0	37105
50	747	743	743	747	743	740	684	724	887	0	37848
51	743	743	747	743	740	684	724	887	872	0	38588
52	743	747	743	740	684	724	887	872	883	0	39272
53	747	743	740	684	724	887	872	883	763	0	39996
54	743	740	684	724	887	872	883	763	731	0	40883
55	740	684	724	887	872	883	763	731	720	0	41755
56	684	724	887	872	883	763	731	720	704	0	42638
57	724	887	872	883	763	731	720	704	1063	0	43401
58	887	872	883	763	731	720	704	1063	895	0	44132
59	872	883	763	731	720	704	1063	895	766	0	44852
60	883	763	731	720	704	1063	895	766	732	0	45556
61	763	731	720	704	1063	895	766	732	696	0	46619
62	731	720	704	1063	895	766	732	696	1090	0	47514
63	720	704	1063	895	766	732	696	1090	895	0	48280
