index	i-4	i-3	i-2	i-1	i+0	i+1	i+2	i+3	i+4	Filter	Time
4	249	1035	1140	1132	1059	1109	1155	1168	1109	0	4615
5	1035	1140	1132	1059	1109	1155	1168	1109	1097	0	5724
6	1140	1132	1059	1109	1155	1168	1109	1097	1124	0	6879
7	1132	1059	1109	1155	1168	1109	1097	1124	1074	0	8047
8	1059	1109	1155	1168	1109	1097	1124	1074	1020	0	9156
9	1109	1155	1168	1109	1097	1124	1074	1020	1101	0	10253
10	1155	1168	1109	1097	1124	1074	1020	1101	1097	0	11377
11	1168	1109	1097	1124	1074	1020	1101	1097	1066	0	12451
12	1109	1097	1124	1074	1020	1101	1097	1066	1105	0	13471
13	1097	1124	1074	1020	1101	1097	1066	1105	1121	0	14572
14	1124	1074	1020	1101	1097	1066	1105	1121	1090	0	15669
15	1074	1020	1101	1097	1066	1105	1121	1090	1070	0	16735
16	1020	1101	1097	1066	1105	1121	1090	1070	1093	0	17840
17	1101	1097	1066	1105	1121	1090	1070	1093	1109	0	18961
18	1097	1066	1105	1121	1090	1070	1093	1109	1074	0	20051
19	1066	1105	1121	1090	1070	1093	1109	1074	1054	0	21121
20	1105	1121	1090	1070	1093	1109	1074	1054	1074	0	22214
21	1121	1090	1070	1093	1109	1074	1054	1074	1105	0	23323
22	1090	1070	1093	1109	1074	1054	1074	1105	1059	0	24397
23	1070	1093	1109	1074	1054	1074	1105	1059	1011	0	25451
24	1093	1109	1074	1054	1074	1105	1059	1011	1055	0	26525
25	1109	1074	1054	1074	1105	1059	1011	1055	1105	0	27630
26	1074	1054	1074	1105	1059	1011	1055	1105	1066	0	28689
27	1054	1074	1105	1059	1011	1055	1105	1066	1035	0	29700
28	1074	1105	1059	1011	1055	1105	1066	1035	1082	0	30755
29	1105	1059	1011	1055	1105	1066	1035	1082	1097	0	31860
30	1059	1011	1055	1105	1066	1035	1082	1097	1043	0	32926
31	1011	1055	1105	1066	1035	1082	1097	1043	1031	0	33961
32	1055	1105	1066	1035	1082	1097	1043	1031	1066	0	35043
33	1105	1066	1035	1082	1097	1043	1031	1066	1066	0	36140
34	1066	1035	1082	1097	1043	1031	1066	1066	1000	0	37183
35	1035	1082	1097	1043	1031	1066	1066	1000	985	0	38214
36	1082	1097	1043	1031	1066	1066	1000	985	517	0	39280
37	1097	1043	1031	1066	1066	1000	985	517	580	0	40346
38	1043	1031	1066	1066	1000	985	517	580	969	0	41346
39	1031	1066	1066	1000	985	517	580	969	1019	0	42331
40	1066	1066	1000	985	517	580	969	1019	1024	1	42848
41	1066	1000	985	517	580	969	1019	1024	1074	0	43428
42	1000	985	517	580	969	1019	1024	1074	1101	0	44397
43	985	517	580	969	1019	1024	1074	1101	1035	0	45416
44	517	580	969	1019	1024	1074	1101	1035	1031	0	46440
45	580	969	1019	1024	1074	1101	1035	1031	1089	0	47514
46	969	1019	1024	1074	1101	1035	1031	1089	1051	0	48615
47	1019	1024	1074	1101	1035	1031	1089	1051	938	0	49650
48	1024	1074	1101	1035	1031	1089	1051	938	910	0	50681
49	1074	1101	1035	1031	1089	1051	938	910	911	0	51770
50	1101	1035	1031	1089	1051	938	910	911	879	0	52821
51	1035	1031	1089	1051	938	910	911	879	969	0	53759
52	1031	1089	1051	938	910	911	879	969	965	0	54669
53	1089	1051	938	910	911	879	969	965	510	0	55580
54	1051	938	910	911	879	969	965	510	603	0	56459
55	938	910	911	879	969	965	510	603	871	0	57428
56	910	911	879	969	965	510	603	871	1035	0	58393
57	911	879	969	965	510	603	871	1035	958	1	58903
58	879	969	965	510	603	871	1035	958	926	0	59506
59	969	965	510	603	871	1035	958	926	937	0	60377
60	965	510	603	871	1035	958	926	937	989	0	61412
61	510	603	871	1035	958	926	937	989	957	0	62370
62	603	871	1035	958	926	937	989	957	875	0	63296
63	871	1035	958	926	937	989	957	875	864	0	64233
64	1035	958	926	937	989	957	875	864	841	0	65222
65	958	926	937	989	957	875	864	841	817	0	66179
66	926	937	989	957	875	864	841	817	794	0	67054
67	937	989	957	875	864	841	817	794	790	0	67918
68	989	957	875	864	841	817	794	790	778	0	68759
69	957	875	864	841	817	794	790	778	778	0	69576
70	875	864	841	817	794	790	778	778	770	0	70370
71	864	841	817	794	790	778	778	770	763	0	71160
72	841	817	794	790	778	778	770	763	770	0	71938
73	817	794	790	778	778	770	763	770	783	0	72716
74	794	790	778	778	770	763	770	783	797	0	73486
75	790	778	778	770	763	770	783	797	778	0	74249
76	778	778	770	763	770	783	797	778	818	0	75019
77	778	770	763	770	783	797	778	818	793	0	75802
78	770	763	770	783	797	778	818	793	802	0	76599
79	763	770	783	797	778	818	793	802	794	0	77377
80	770	783	797	778	818	793	802	794	801	0	78195
81	783	797	778	818	793	802	794	801	798	0	78988
82	797	778	818	793	802	794	801	798	805	0	79790
83	778	818	793	802	794	801	798	805	794	0	80584
84	818	793	802	794	801	798	805	794	817	0	81385
85	793	802	794	801	798	805	794	817	798	0	82183
86	802	794	801	798	805	794	817	798	817	0	82988
87	794	801	798	805	794	817	798	817	833	0	83782
88	801	798	805	794	817	798	817	833	856	0	84599
89	798	805	794	817	798	817	833	856	887	0	85397
90	805	794	817	798	817	833	856	887	922	0	86214
91	794	817	798	817	833	856	887	922	918	0	87047
92	817	798	817	833	856	887	922	918	969	0	87903
93	798	817	833	856	887	922	918	969	1020	0	88790
94	817	833	856	887	922	918	969	1020	1128	0	89712
95	833	856	887	922	918	969	1020	1128	1136	0	90630
96	856	887	922	918	969	1020	1128	1136	1125	0	91599
97	887	922	918	969	1020	1128	1136	1125	1046	0	92619
98	922	918	969	1020	1128	1136	1125	1046	1082	0	93747
99	918	969	1020	1128	1136	1125	1046	1082	1070	0	94883
100	969	1020	1128	1136	1125	1046	1082	1070	1043	0	96008
101	1020	1128	1136	1125	1046	1082	1070	1043	957	0	97054
102	1128	1136	1125	1046	1082	1070	1043	957	510	0	98136
103	1136	1125	1046	1082	1070	1043	957	510	572	0	99206
104	1125	1046	1082	1070	1043	957	510	572	763	0	100249
105	1046	1082	1070	1043	957	510	572	763	945	0	101206
106	1082	1070	1043	957	510	572	763	945	992	1	101716
