index	i-4	i-3	i-2	i-1	i+0	i+1	i+2	i+3	i+4	Filter	Time
4	669	420	1137	739	409	1000	638	439	891	1	3374
5	420	1137	739	409	1000	638	439	891	650	0	4374
6	1137	739	409	1000	638	439	891	650	642	0	5012
7	739	409	1000	638	439	891	650	642	670	1	5451
8	409	1000	638	439	891	650	642	670	677	0	6342
9	1000	638	439	891	650	642	670	677	680	0	6992
10	638	439	891	650	642	670	677	680	658	0	7634
11	439	891	650	642	670	677	680	658	654	0	8304
12	891	650	642	670	677	680	658	654	669	0	8981
13	650	642	670	677	680	658	654	669	412	0	9661
14	642	670	677	680	658	654	669	412	1039	0	10319
15	670	677	680	658	654	669	412	1039	782	0	10973
16	677	680	658	654	669	412	1039	782	425	0	11642
17	680	658	654	669	412	1039	782	425	996	1	12054
18	658	654	669	412	1039	782	425	996	673	0	13093
19	654	669	412	1039	782	425	996	673	420	0	13875
20	669	412	1039	782	425	996	673	420	922	1	14300
21	412	1039	782	425	996	673	420	922	654	0	15296
22	1039	782	425	996	673	420	922	654	630	0	15969
23	782	425	996	673	420	922	654	630	635	1	16389
24	425	996	673	420	922	654	630	635	618	0	17311
25	996	673	420	922	654	630	635	618	619	0	17965
26	673	420	922	654	630	635	618	619	615	0	18595
27	420	922	654	630	635	618	619	615	626	0	19230
28	922	654	630	635	618	619	615	626	666	0	19848
29	654	630	635	618	619	615	626	666	665	0	20467
30	630	635	618	619	615	626	666	665	661	0	21082
31	635	618	619	615	626	666	665	661	646	0	21708
32	618	619	615	626	666	665	661	646	638	0	22374
33	619	615	626	666	665	661	646	638	635	0	23039
34	615	626	666	665	661	646	638	635	626	0	23700
35	626	666	665	661	646	638	635	626	623	0	24346
36	666	665	661	646	638	635	626	623	622	0	24984
37	665	661	646	638	635	626	623	622	619	0	25619
38	661	646	638	635	626	623	622	619	615	0	26245
39	646	638	635	626	623	622	619	615	618	0	26868
40	638	635	626	623	622	619	615	618	607	0	27490
41	635	626	623	622	619	615	618	607	600	0	28109
42	626	623	622	619	615	618	607	600	599	0	28724
43	623	622	619	615	618	607	600	599	595	0	29342
44	622	619	615	618	607	600	599	595	607	0	29949
45	619	615	618	607	600	599	595	607	615	0	30549
46	615	618	607	600	599	595	607	615	424	0	31148
47	618	607	600	599	595	607	615	424	833	0	31743
48	607	600	599	595	607	615	424	833	603	0	32350
49	600	599	595	607	615	424	833	603	447	0	32965
50	599	595	607	615	424	833	603	447	779	1	33389
51	595	607	615	424	833	603	447	779	603	0	34222
52	607	615	424	833	603	447	779	603	447	0	34825
53	615	424	833	603	447	779	603	447	728	1	35272
54	424	833	603	447	779	603	447	728	580	0	36051
55	833	603	447	779	603	447	728	580	575	0	36654
56	603	447	779	603	447	728	580	575	428	1	37101
57	447	779	603	447	728	580	575	428	767	0	37829
58	779	603	447	728	580	575	428	767	588	0	38409
59	603	447	728	580	575	428	767	588	587	0	38984
60	447	728	580	575	428	767	588	587	416	1	39412
61	728	580	575	428	767	588	587	416	837	0	40179
62	580	575	428	767	588	587	416	837	669	0	40767
63	575	428	767	588	587	416	837	669	627	0	41354
64	428	767	588	587	416	837	669	627	646	1	41770
65	767	588	587	416	837	669	627	646	649	0	42607
66	588	587	416	837	669	627	646	649	642	0	43276
67	587	416	837	669	627	646	649	642	623	0	43903
68	416	837	669	627	646	649	642	623	658	0	44549
69	837	669	627	646	649	642	623	658	665	0	45198
70	669	627	646	649	642	623	658	665	650	0	45840
71	627	646	649	642	623	658	665	650	650	0	46463
72	646	649	642	623	658	665	650	650	669	0	47121
73	649	642	623	658	665	650	650	669	681	0	47786
74	642	623	658	665	650	650	669	681	692	0	48436
75	623	658	665	650	650	669	681	692	674	0	49086
76	658	665	650	650	669	681	692	674	649	0	49755
77	665	650	650	669	681	692	674	649	674	0	50436
78	650	650	669	681	692	674	649	674	688	0	51128
79	650	669	681	692	674	649	674	688	689	0	51802
80	669	681	692	674	649	674	688	689	693	0	52451
81	681	692	674	649	674	688	689	693	439	0	53125
82	692	674	649	674	688	689	693	439	934	0	53813
83	674	649	674	688	689	693	439	934	654	0	54502
84	649	674	688	689	693	439	934	654	428	0	55195
85	674	688	689	693	439	934	654	428	910	1	55634
86	688	689	693	439	934	654	428	910	701	0	56568
87	689	693	439	934	654	428	910	701	455	0	57222
88	693	439	934	654	428	910	701	455	903	1	57650
89	439	934	654	428	910	701	455	903	688	0	58560
90	934	654	428	910	701	455	903	688	650	0	59261
91	654	428	910	701	455	903	688	650	662	1	59716
92	428	910	701	455	903	688	650	662	688	0	60619
93	910	701	455	903	688	650	662	688	736	0	61307
94	701	455	903	688	650	662	688	736	420	0	61957
95	455	903	688	650	662	688	736	420	1156	0	62619
96	903	688	650	662	688	736	420	1156	774	0	63307
97	688	650	662	688	736	420	1156	774	424	0	64043
98	650	662	688	736	420	1156	774	424	1051	1	64463
99	662	688	736	420	1156	774	424	1051	661	0	65619
100	688	736	420	1156	774	424	1051	661	432	0	66393
101	736	420	1156	774	424	1051	661	432	868	1	66817
102	420	1156	774	424	1051	661	432	868	665	0	67868
103	1156	774	424	1051	661	432	868	665	646	0	68529
104	774	424	1051	661	432	868	665	646	654	1	68961
105	424	1051	661	432	868	665	646	654	638	0	69829
106	1051	661	432	868	665	646	654	638	440	0	70494
107	661	432	868	665	646	654	638	440	945	0	71140
108	432	868	665	646	654	638	440	945	798	0	71794
109	868	665	646	654	638	440	945	798	755	0	72432
110	665	646	654	638	440	945	798	755	412	1	72872
111	646	654	638	440	945	798	755	412	1070	0	73817
112	654	638	440	945	798	755	412	1070	685	0	74615
113	638	440	945	798	755	412	1070	685	428	0	75370
114	440	945	798	755	412	1070	685	428	922	1	75782
115	945	798	755	412	1070	685	428	922	681	0	76852
116	798	755	412	1070	685	428	922	681	673	0	77537
117	755	412	1070	685	428	922	681	673	417	1	77965
118	412	1070	685	428	922	681	673	417	918	0	78887
119	1070	685	428	922	681	673	417	918	654	0	79568
120	685	428	922	681	673	417	918	654	431	0	80241
121	428	922	681	673	417	918	654	431	888	1	80658
122	922	681	673	417	918	654	431	888	661	0	81576
123	681	673	417	918	654	431	888	661	646	0	82230
124	673	417	918	654	431	888	661	646	412	1	82661
125	417	918	654	431	888	661	646	412	973	0	83549
126	918	654	431	888	661	646	412	973	786	0	84210
127	654	431	888	661	646	412	973	786	794	0	84856
128	431	888	661	646	412	973	786	794	416	1	85268
129	888	661	646	412	973	786	794	416	545	0	86241
130	661	646	412	973	786	794	416	545	697	0	87027
131	646	412	973	786	794	416	545	697	432	0	87821
132	412	973	786	794	416	545	697	432	350	1	88237
133	973	786	794	416	545	697	432	350	840	0	88782
134	786	794	416	545	697	432	350	840	774	0	89479
135	794	416	545	697	432	350	840	774	783	1	89911
136	416	545	697	432	350	840	774	783	424	1	90261
137	545	697	432	350	840	774	783	424	1202	0	91101
138	697	432	350	840	774	783	424	1202	798	0	91875
139	432	350	840	774	783	424	1202	798	782	0	92658
140	350	840	774	783	424	1202	798	782	412	1	93082
141	840	774	783	424	1202	798	782	412	1203	0	94284
142	774	783	424	1202	798	782	412	1203	789	0	95082
143	783	424	1202	798	782	412	1203	789	794	0	95864
144	424	1202	798	782	412	1203	789	794	417	1	96276
145	1202	798	782	412	1203	789	794	417	1190	0	97479
146	798	782	412	1203	789	794	417	1190	775	0	98268
147	782	412	1203	789	794	417	1190	775	786	0	99062
148	412	1203	789	794	417	1190	775	786	412	1	99479
149	1203	789	794	417	1190	775	786	412	514	0	100669
150	789	794	417	1190	775	786	412	514	731	0	101444
151	794	417	1190	775	786	412	514	731	837	0	102230
152	417	1190	775	786	412	514	731	837	455	1	102642
153	1190	775	786	412	514	731	837	455	1237	0	103156
154	775	786	412	514	731	837	455	1237	841	0	103887
155	786	412	514	731	837	455	1237	841	432	0	104724
156	412	514	731	837	455	1237	841	432	517	1	105179
157	514	731	837	455	1237	841	432	517	712	0	106416
158	731	837	455	1237	841	432	517	712	817	0	107257
159	837	455	1237	841	432	517	712	817	806	1	107689
160	455	1237	841	432	517	712	817	806	405	0	108206
161	1237	841	432	517	712	817	806	405	1229	0	108918
162	841	432	517	712	817	806	405	1229	813	0	109735
163	432	517	712	817	806	405	1229	813	428	0	110541
164	517	712	817	806	405	1229	813	428	510	1	110946
165	712	817	806	405	1229	813	428	510	681	0	112175
166	817	806	405	1229	813	428	510	681	805	0	112988
167	806	405	1229	813	428	510	681	805	825	1	113416
168	405	1229	813	428	510	681	805	825	413	0	113926
169	1229	813	428	510	681	805	825	413	521	0	114607
170	813	428	510	681	805	825	413	521	755	0	115412
171	428	510	681	805	825	413	521	755	829	0	116237
172	510	681	805	825	413	521	755	829	852	1	116650
173	681	805	825	413	521	755	829	852	409	0	117171
174	805	825	413	521	755	829	852	409	529	0	117926
175	825	413	521	755	829	852	409	529	770	0	118755
176	413	521	755	829	852	409	529	770	833	0	119607
177	521	755	829	852	409	529	770	833	432	1	120016
178	755	829	852	409	529	770	833	432	1198	0	120545
179	829	852	409	529	770	833	432	1198	798	0	121315
180	852	409	529	770	833	432	1198	798	782	0	122148
181	409	529	770	833	432	1198	798	782	786	1	122580
182	529	770	833	432	1198	798	782	786	786	0	123778
183	770	833	432	1198	798	782	786	786	790	0	124576
184	833	432	1198	798	782	786	786	790	790	0	125358
185	432	1198	798	782	786	786	790	790	412	0	126144
186	1198	798	782	786	786	790	790	412	522	0	126930
187	798	782	786	786	790	790	412	522	684	0	127720
