index	i-4	i-3	i-2	i-1	i+0	i+1	i+2	i+3	i+4	Filter	Time
4	603	588	599	588	576	579	569	571	553	0	2977
5	588	599	588	576	579	569	571	553	553	0	3556
6	599	588	576	579	569	571	553	553	544	0	4125
7	588	576	579	569	571	553	553	544	549	0	4696
8	576	579	569	571	553	553	544	549	541	0	5249
9	579	569	571	553	553	544	549	541	556	0	5802
10	569	571	553	553	544	549	541	556	576	0	6346
11	571	553	553	544	549	541	556	576	595	0	6895
12	553	553	544	549	541	556	576	595	600	0	7436
13	553	544	549	541	556	576	595	600	591	0	7992
14	544	549	541	556	576	595	600	591	580	0	8568
15	549	541	556	576	595	600	591	580	595	0	9163
16	541	556	576	595	600	591	580	595	599	0	9763
17	556	576	595	600	591	580	595	599	600	0	10354
18	576	595	600	591	580	595	599	600	599	0	10934
19	595	600	591	580	595	599	600	599	595	0	11529
20	600	591	580	595	599	600	599	595	584	0	12128
21	591	580	595	599	600	599	595	584	583	0	12728
22	580	595	599	600	599	595	584	583	588	0	13327
23	595	599	600	599	595	584	583	588	580	0	13922
24	599	600	599	595	584	583	588	580	583	0	14506
25	600	599	595	584	583	588	580	583	576	0	15089
26	599	595	584	583	588	580	583	576	572	0	15677
27	595	584	583	588	580	583	576	572	572	0	16257
28	584	583	588	580	583	576	572	572	565	0	16840
29	583	588	580	583	576	572	572	565	568	0	17416
30	588	580	583	576	572	572	565	568	560	0	17988
31	580	583	576	572	572	565	568	560	556	0	18560
32	583	576	572	572	565	568	560	556	549	0	19125
33	576	572	572	565	568	560	556	549	549	0	19693
34	572	572	565	568	560	556	549	549	548	0	20253
35	572	565	568	560	556	549	549	548	541	0	20809
36	565	568	560	556	549	549	548	541	541	0	21358
37	568	560	556	549	549	548	541	541	537	0	21907
38	560	556	549	549	548	541	541	537	529	0	22455
39	556	549	549	548	541	541	537	529	525	0	22996
40	549	549	548	541	541	537	529	525	530	0	23537
41	549	548	541	541	537	529	525	530	525	0	24074
42	548	541	541	537	529	525	530	525	529	0	24603
43	541	541	537	529	525	530	525	529	521	0	25128
44	541	537	529	525	530	525	529	521	522	0	25658
45	537	529	525	530	525	529	521	522	517	0	26183
46	529	525	530	525	529	521	522	517	514	0	26712
47	525	530	525	529	521	522	517	514	521	0	27233
48	530	525	529	521	522	517	514	521	522	0	27755
49	525	529	521	522	517	514	521	522	513	0	28272
50	529	521	522	517	514	521	522	513	522	0	28786
51	521	522	517	514	521	522	513	522	517	0	29307
52	522	517	514	521	522	513	522	517	522	0	29829
53	517	514	521	522	513	522	517	522	525	0	30342
54	514	521	522	513	522	517	522	525	518	0	30864
55	521	522	513	522	517	522	525	518	517	0	31381
56	522	513	522	517	522	525	518	517	521	0	31903
57	513	522	517	522	525	518	517	521	518	0	32428
58	522	517	522	525	518	517	521	518	517	0	32946
59	517	522	525	518	517	521	518	517	522	0	33463
60	522	525	518	517	521	518	517	522	517	0	33984
61	525	518	517	521	518	517	522	517	518	0	34502
62	518	517	521	518	517	522	517	518	517	0	35019
63	517	521	518	517	522	517	518	517	514	0	35541
64	521	518	517	522	517	518	517	514	518	0	36058
65	518	517	522	517	518	517	514	518	517	0	36576
66	517	522	517	518	517	514	518	517	514	0	37093
67	522	517	518	517	514	518	517	514	513	0	37607
68	517	518	517	514	518	517	514	513	510	0	38125
69	518	517	514	518	517	514	513	510	514	0	38642
70	517	514	518	517	514	513	510	514	509	0	39156
71	514	518	517	514	513	510	514	509	514	0	39669
72	518	517	514	513	510	514	509	514	506	0	40179
73	517	514	513	510	514	509	514	506	517	0	40693
74	514	513	510	514	509	514	506	517	522	0	41202
75	513	510	514	509	514	506	517	522	529	0	41716
76	510	514	509	514	506	517	522	529	541	0	42222
77	514	509	514	506	517	522	529	541	541	0	42739
78	509	514	506	517	522	529	541	541	552	0	43261
79	514	506	517	522	529	541	541	552	553	0	43790
80	506	517	522	529	541	541	552	553	572	0	44331
