index	i-4	i-3	i-2	i-1	i+0	i+1	i+2	i+3	i+4	Filter	Time
4	222	957	965	981	1003	1012	1012	1011	1008	0	4128
5	957	965	981	1003	1012	1012	1011	1008	977	0	5140
6	965	981	1003	1012	1012	1011	1008	977	988	0	6152
7	981	1003	1012	1012	1011	1008	977	988	1000	0	7163
8	1003	1012	1012	1011	1008	977	988	1000	981	0	8171
9	1012	1012	1011	1008	977	988	1000	981	1031	0	9148
10	1012	1011	1008	977	988	1000	981	1031	1023	0	10136
11	1011	1008	977	988	1000	981	1031	1023	1043	0	11136
12	1008	977	988	1000	981	1031	1023	1043	1047	0	12117
13	977	988	1000	981	1031	1023	1043	1047	1046	0	13148
14	988	1000	981	1031	1023	1043	1047	1046	1051	0	14171
15	1000	981	1031	1023	1043	1047	1046	1051	1054	0	15214
16	981	1031	1023	1043	1047	1046	1051	1054	1055	0	16261
17	1031	1023	1043	1047	1046	1051	1054	1055	1012	0	17307
18	1023	1043	1047	1046	1051	1054	1055	1012	984	0	18358
19	1043	1047	1046	1051	1054	1055	1012	984	961	0	19412
20	1047	1046	1051	1054	1055	1012	984	961	973	0	20467
21	1046	1051	1054	1055	1012	984	961	973	973	0	21479
22	1051	1054	1055	1012	984	961	973	973	976	0	22463
23	1054	1055	1012	984	961	973	973	976	973	0	23424
24	1055	1012	984	961	973	973	976	973	977	0	24397
25	1012	984	961	973	973	976	973	977	969	0	25370
26	984	961	973	973	976	973	977	969	968	0	26346
27	961	973	973	976	973	977	969	968	981	0	27319
28	973	973	976	973	977	969	968	981	977	0	28296
29	973	976	973	977	969	968	981	977	976	0	29265
30	976	973	977	969	968	981	977	976	977	0	30233
31	973	977	969	968	981	977	976	977	977	0	31214
32	977	969	968	981	977	976	977	977	961	0	32191
33	969	968	981	977	976	977	977	961	969	0	33167
34	968	981	977	976	977	977	961	969	968	0	34144
35	981	977	976	977	977	961	969	968	981	0	35121
36	977	976	977	977	961	969	968	981	1004	0	36082
37	976	977	977	961	969	968	981	1004	988	0	37051
38	977	977	961	969	968	981	1004	988	996	0	38019
