index	i-4	i-3	i-2	i-1	i+0	i+1	i+2	i+3	i+4	Filter	Time
4	214	253	868	863	888	852	864	867	852	0	3086
5	253	868	863	888	852	864	867	852	837	0	3938
6	868	863	888	852	864	867	852	837	767	0	4802
7	863	888	852	864	867	852	837	767	801	0	5669
8	888	852	864	867	852	837	767	801	782	0	6521
9	852	864	867	852	837	767	801	782	1043	0	7358
10	864	867	852	837	767	801	782	1043	763	0	8125
11	867	852	837	767	801	782	1043	763	848	0	8926
12	852	837	767	801	782	1043	763	848	860	0	9708
13	837	767	801	782	1043	763	848	860	871	0	10751
14	767	801	782	1043	763	848	860	871	860	0	11514
15	801	782	1043	763	848	860	871	860	884	0	12362
16	782	1043	763	848	860	871	860	884	863	0	13222
17	1043	763	848	860	871	860	884	863	845	0	14093
18	763	848	860	871	860	884	863	845	883	0	14953
19	848	860	871	860	884	863	845	883	844	0	15837
20	860	871	860	884	863	845	883	844	853	0	16700
21	871	860	884	863	845	883	844	853	879	0	17545
22	860	884	863	845	883	844	853	879	875	0	18428
23	884	863	845	883	844	853	879	875	837	0	19272
24	863	845	883	844	853	879	875	837	872	0	20125
25	845	883	844	853	879	875	837	872	766	0	21004
26	883	844	853	879	875	837	872	766	1257	0	21879
27	844	853	879	875	837	872	766	1257	704	0	22716
28	853	879	875	837	872	766	1257	704	782	0	23588
29	879	875	837	872	766	1257	704	782	841	0	24354
30	875	837	872	766	1257	704	782	841	755	0	25611
31	837	872	766	1257	704	782	841	755	1280	0	26315
32	872	766	1257	704	782	841	755	1280	790	0	27097
33	766	1257	704	782	841	755	1280	790	657	0	27938
34	1257	704	782	841	755	1280	790	657	693	0	28693
35	704	782	841	755	1280	790	657	693	681	0	29973
36	782	841	755	1280	790	657	693	681	782	0	30763
37	841	755	1280	790	657	693	681	782	844	0	31420
38	755	1280	790	657	693	681	782	844	864	0	32113
39	1280	790	657	693	681	782	844	864	856	0	32794
40	790	657	693	681	782	844	864	856	852	0	33576
41	657	693	681	782	844	864	856	852	883	0	34420
42	693	681	782	844	864	856	852	883	872	0	35284
43	681	782	844	864	856	852	883	872	876	0	36140
44	782	844	864	856	852	883	872	876	840	0	36992
45	844	864	856	852	883	872	876	840	720	0	37875
