index	i-4	i-3	i-2	i-1	i+0	i+1	i+2	i+3	i+4	Filter	Time
4	191	708	689	696	708	708	697	669	677	0	2992
5	708	689	696	708	708	697	669	677	658	0	3700
6	689	696	708	708	697	669	677	658	661	0	4397
7	696	708	708	697	669	677	658	661	642	0	5066
8	708	708	697	669	677	658	661	642	646	0	5743
9	708	697	669	677	658	661	642	646	646	0	6401
10	697	669	677	658	661	642	646	646	673	0	7062
11	669	677	658	661	642	646	646	673	666	0	7704
12	677	658	661	642	646	646	673	666	704	0	8350
13	658	661	642	646	646	673	666	704	731	0	8996
14	661	642	646	646	673	666	704	731	763	0	9669
15	642	646	646	673	666	704	731	763	774	0	10335
16	646	646	673	666	704	731	763	774	782	0	11039
17	646	673	666	704	731	763	774	782	751	0	11770
18	673	666	704	731	763	774	782	751	751	0	12533
19	666	704	731	763	774	782	751	751	744	0	13307
20	704	731	763	774	782	751	751	744	735	0	14089
21	731	763	774	782	751	751	744	735	700	0	14840
22	763	774	782	751	751	744	735	700	677	0	15591
23	774	782	751	751	744	735	700	677	654	0	16335
24	782	751	751	744	735	700	677	654	646	0	17070
25	751	751	744	735	700	677	654	646	634	0	17770
26	751	744	735	700	677	654	646	634	611	0	18447
27	744	735	700	677	654	646	634	611	619	0	19101
28	735	700	677	654	646	634	611	619	650	0	19747
29	700	677	654	646	634	611	619	650	692	0	20381
30	677	654	646	634	611	619	650	692	681	0	20992
31	654	646	634	611	619	650	692	681	681	0	21611
32	646	634	611	619	650	692	681	681	677	0	22261
33	634	611	619	650	692	681	681	677	697	0	22953
34	611	619	650	692	681	681	677	697	700	0	23634
35	619	650	692	681	681	677	697	700	673	0	24315
36	650	692	681	681	677	697	700	673	670	0	24992
37	692	681	681	677	697	700	673	670	669	0	25689
38	681	681	677	697	700	673	670	669	669	0	26389
39	681	677	697	700	673	670	669	669	669	0	27062
40	677	697	700	673	670	669	669	669	662	0	27732
41	697	700	673	670	669	669	669	662	665	0	28401
42	700	673	670	669	669	669	662	665	677	0	29070
43	673	670	669	669	669	662	665	677	689	0	29739
44	670	669	669	669	662	665	677	689	689	0	30401
45	669	669	669	662	665	677	689	689	692	0	31066
46	669	669	662	665	677	689	689	692	705	0	31743
47	669	662	665	677	689	689	692	705	712	0	32432
48	662	665	677	689	689	692	705	712	700	0	33121
49	665	677	689	689	692	705	712	700	681	0	33813
50	677	689	689	692	705	712	700	681	673	0	34518
51	689	689	692	705	712	700	681	673	681	0	35230
52	689	692	705	712	700	681	673	681	693	0	35930
53	692	705	712	700	681	673	681	693	692	0	36611
54	705	712	700	681	673	681	693	692	693	0	37284
55	712	700	681	673	681	693	692	693	677	0	37965
56	700	681	673	681	693	692	693	677	650	0	38658
57	681	673	681	693	692	693	677	650	653	0	39350
58	673	681	693	692	693	677	650	653	662	0	40043
59	681	693	692	693	677	650	653	662	689	0	40720
60	693	692	693	677	650	653	662	689	723	0	41370
61	692	693	677	650	653	662	689	723	740	0	42023
62	693	677	650	653	662	689	723	740	739	0	42685
63	677	650	653	662	689	723	740	739	708	0	43374
64	650	653	662	689	723	740	739	708	700	0	44097
65	653	662	689	723	740	739	708	700	681	0	44837
66	662	689	723	740	739	708	700	681	681	0	45576
67	689	723	740	739	708	700	681	681	681	0	46284
68	723	740	739	708	700	681	681	681	705	0	46984
69	740	739	708	700	681	681	681	705	735	0	47665
70	739	708	700	681	681	681	705	735	763	0	48346
71	708	700	681	681	681	705	735	763	770	0	49027
72	700	681	681	681	705	735	763	770	747	0	49732
73	681	681	681	705	735	763	770	747	708	0	50467
74	681	681	705	735	763	770	747	708	689	0	51230
75	681	705	735	763	770	747	708	689	685	0	52000
76	705	735	763	770	747	708	689	685	669	0	52747
77	735	763	770	747	708	689	685	669	669	0	53455
78	763	770	747	708	689	685	669	669	658	0	54144
79	770	747	708	689	685	669	669	658	665	0	54829
80	747	708	689	685	669	669	658	665	654	0	55498
81	708	689	685	669	669	658	665	654	665	0	56167
82	689	685	669	669	658	665	654	665	689	0	56825
83	685	669	669	658	665	654	665	689	700	0	57490
84	669	669	658	665	654	665	689	700	709	0	58144
85	669	658	665	654	665	689	700	709	692	0	58809
86	658	665	654	665	689	700	709	692	666	0	59498
87	665	654	665	689	700	709	692	666	665	0	60198
88	654	665	689	700	709	692	666	665	677	0	60907
89	665	689	700	709	692	666	665	677	673	0	61599
90	689	700	709	692	666	665	677	673	697	0	62265
91	700	709	692	666	665	677	673	697	739	0	62930
92	709	692	666	665	677	673	697	739	759	0	63607
93	692	666	665	677	673	697	739	759	762	0	64280
94	666	665	677	673	697	739	759	762	755	0	64977
95	665	677	673	697	739	759	762	755	732	0	65716
96	677	673	697	739	759	762	755	732	700	0	66475
97	673	697	739	759	762	755	732	700	693	0	67237
98	697	739	759	762	755	732	700	693	673	0	67992
99	739	759	762	755	732	700	693	673	654	0	68724
100	759	762	755	732	700	693	673	654	677	0	69424
101	762	755	732	700	693	673	654	677	684	0	70117
