index	i-4	i-3	i-2	i-1	i+0	i+1	i+2	i+3	i+4	Filter	Time
4	634	708	522	1015	674	638	529	825	638	0	3553
5	708	522	1015	674	638	529	825	638	630	0	4191
6	522	1015	674	638	529	825	638	630	541	1	4720
7	1015	674	638	529	825	638	630	541	852	0	5545
8	674	638	529	825	638	630	541	852	658	0	6183
9	638	529	825	638	630	541	852	658	681	0	6813
10	529	825	638	630	541	852	658	681	587	1	7354
11	825	638	630	541	852	658	681	587	833	0	8206
12	638	630	541	852	658	681	587	833	677	0	8864
13	630	541	852	658	681	587	833	677	700	0	9545
14	541	852	658	681	587	833	677	700	483	1	10132
15	852	658	681	587	833	677	700	483	918	0	10965
16	658	681	587	833	677	700	483	918	650	0	11642
17	681	587	833	677	700	483	918	650	623	0	12342
18	587	833	677	700	483	918	650	623	614	1	12825
19	833	677	700	483	918	650	623	614	440	0	13743
20	677	700	483	918	650	623	614	440	786	0	14393
21	700	483	918	650	623	614	440	786	603	0	15016
22	483	918	650	623	614	440	786	603	634	0	15630
23	918	650	623	614	440	786	603	634	553	1	16070
24	650	623	614	440	786	603	634	553	759	0	16856
25	623	614	440	786	603	634	553	759	630	0	17459
26	614	440	786	603	634	553	759	630	658	0	18093
27	440	786	603	634	553	759	630	658	525	1	18646
28	786	603	634	553	759	630	658	525	879	0	19405
29	603	634	553	759	630	658	525	879	673	0	20035
30	634	553	759	630	658	525	879	673	681	0	20693
31	553	759	630	658	525	879	673	681	638	1	21218
32	759	630	658	525	879	673	681	638	390	0	22097
33	630	658	525	879	673	681	638	390	926	0	22770
34	658	525	879	673	681	638	390	926	634	0	23451
35	525	879	673	681	638	390	926	634	638	0	24089
36	879	673	681	638	390	926	634	638	506	1	24479
37	673	681	638	390	926	634	638	506	728	0	25405
38	681	638	390	926	634	638	506	728	599	0	26039
39	638	390	926	634	638	506	728	599	622	0	26677
40	390	926	634	638	506	728	599	622	533	1	27183
41	926	634	638	506	728	599	622	533	740	0	27911
42	634	638	506	728	599	622	533	740	591	0	28510
43	638	506	728	599	622	533	740	591	607	0	29132
44	506	728	599	622	533	740	591	607	572	1	29665
45	728	599	622	533	740	591	607	572	646	0	30405
46	599	622	533	740	591	607	572	646	584	0	30996
47	622	533	740	591	607	572	646	584	611	0	31603
48	533	740	591	607	572	646	584	611	661	1	32175
49	740	591	607	572	646	584	611	661	658	0	32821
50	591	607	572	646	584	611	661	658	673	0	33405
51	607	572	646	584	611	661	658	673	653	0	34016
52	572	646	584	611	661	658	673	653	639	0	34677
53	646	584	611	661	658	673	653	639	630	0	35335
54	584	611	661	658	673	653	639	630	611	0	36008
55	611	661	658	673	653	639	630	611	599	0	36661
56	661	658	673	653	639	630	611	599	580	0	37300
57	658	673	653	639	630	611	599	580	584	0	37930
58	673	653	639	630	611	599	580	584	591	0	38541
59	653	639	630	611	599	580	584	591	521	0	39140
60	639	630	611	599	580	584	591	521	736	0	39720
61	630	611	599	580	584	591	521	736	599	0	40304
62	611	599	580	584	591	521	736	599	611	0	40895
63	599	580	584	591	521	736	599	611	494	1	41416
64	580	584	591	521	736	599	611	494	669	0	42152
65	584	591	521	736	599	611	494	669	561	0	42751
66	591	521	736	599	611	494	669	561	556	0	43362
67	521	736	599	611	494	669	561	556	572	1	43856
68	736	599	611	494	669	561	556	572	661	0	44525
69	599	611	494	669	561	556	572	661	705	0	45086
70	611	494	669	561	556	572	661	705	720	0	45642
71	494	669	561	556	572	661	705	720	766	0	46214
72	669	561	556	572	661	705	720	766	518	0	46875
73	561	556	572	661	705	720	766	518	984	0	47580
74	556	572	661	705	720	766	518	984	642	0	48300
75	572	661	705	720	766	518	984	642	646	0	49066
76	661	705	720	766	518	984	642	646	611	1	49584
77	705	720	766	518	984	642	646	611	615	0	50568
78	720	766	518	984	642	646	611	615	595	0	51210
79	766	518	984	642	646	611	615	595	588	0	51856
80	518	984	642	646	611	615	595	588	591	0	52467
81	984	642	646	611	615	595	588	591	494	0	53082
82	642	646	611	615	595	588	591	494	810	0	53677
83	646	611	615	595	588	591	494	810	634	0	54265
84	611	615	595	588	591	494	810	634	615	0	54856
85	615	595	588	591	494	810	634	615	505	1	55350
86	595	588	591	494	810	634	615	505	705	0	56160
87	588	591	494	810	634	615	505	705	591	0	56794
88	591	494	810	634	615	505	705	591	611	0	57409
89	494	810	634	615	505	705	591	611	630	1	57914
90	810	634	615	505	705	591	611	630	498	0	58619
91	634	615	505	705	591	611	630	498	860	0	59210
92	615	505	705	591	611	630	498	860	666	0	59821
93	505	705	591	611	630	498	860	666	716	0	60451
94	705	591	611	630	498	860	666	716	552	1	60949
95	591	611	630	498	860	666	716	552	895	0	61809
96	611	630	498	860	666	716	552	895	638	0	62475
97	630	498	860	666	716	552	895	638	638	0	63191
98	498	860	666	716	552	895	638	638	498	1	63743
99	860	666	716	552	895	638	638	498	783	0	64638
100	666	716	552	895	638	638	498	783	610	0	65276
101	716	552	895	638	638	498	783	610	600	0	65914
102	552	895	638	638	498	783	610	600	867	1	66412
103	895	638	638	498	783	610	600	867	872	0	67195
104	638	638	498	783	610	600	867	872	502	0	67805
105	638	498	783	610	600	867	872	502	1237	1	68405
106	498	783	610	600	867	872	502	1237	498	0	69272
107	783	610	600	867	872	502	1237	498	1129	0	70144
108	610	600	867	872	502	1237	498	1129	572	1	70646
109	600	867	872	502	1237	498	1129	572	1058	0	71883
110	867	872	502	1237	498	1129	572	1058	584	1	72381
111	872	502	1237	498	1129	572	1058	584	972	0	73510
112	502	1237	498	1129	572	1058	584	972	705	1	74082
113	1237	498	1129	572	1058	584	972	705	696	0	75140
114	498	1129	572	1058	584	972	705	696	662	1	75724
115	1129	572	1058	584	972	705	696	662	739	0	76696
116	572	1058	584	972	705	696	662	739	700	0	77401
117	1058	584	972	705	696	662	739	700	635	0	78097
118	584	972	705	696	662	739	700	635	739	1	78759
119	972	705	696	662	739	700	635	739	673	0	79498
120	705	696	662	739	700	635	739	673	658	0	80198
121	696	662	739	700	635	739	673	658	509	1	80833
122	662	739	700	635	739	673	658	509	775	0	81572
123	739	700	635	739	673	658	509	775	618	0	82245
124	700	635	739	673	658	509	775	618	600	0	82903
125	635	739	673	658	509	775	618	600	579	1	83412
126	739	673	658	509	775	618	600	579	518	0	84187
127	673	658	509	775	618	600	579	518	615	0	84805
128	658	509	775	618	600	579	518	615	552	0	85405
129	509	775	618	600	579	518	615	552	549	0	85984
130	775	618	600	579	518	615	552	549	545	1	86502
131	618	600	579	518	615	552	549	545	544	0	87117
132	600	579	518	615	552	549	545	544	417	0	87669
133	579	518	615	552	549	545	544	417	685	0	88218
134	518	615	552	549	545	544	417	685	537	0	88763
135	615	552	549	545	544	417	685	537	533	0	89307
136	552	549	545	544	417	685	537	533	533	1	89724
137	549	545	544	417	685	537	533	533	541	0	90409
138	545	544	417	685	537	533	533	541	463	0	90946
139	544	417	685	537	533	533	541	463	657	0	91479
140	417	685	537	533	533	541	463	657	545	0	92012
141	685	537	533	533	541	463	657	545	560	0	92553
142	537	533	533	541	463	657	545	560	561	1	93016
143	533	533	541	463	657	545	560	561	525	0	93673
144	533	541	463	657	545	560	561	525	762	0	94218
145	541	463	657	545	560	561	525	762	580	0	94778
146	463	657	545	560	561	525	762	580	599	0	95339
147	657	545	560	561	525	762	580	599	510	1	95864
148	545	560	561	525	762	580	599	510	689	0	96626
149	560	561	525	762	580	599	510	689	572	0	97206
150	561	525	762	580	599	510	689	572	576	0	97805
151	525	762	580	599	510	689	572	576	544	1	98315
152	762	580	599	510	689	572	576	544	592	0	99004
153	580	599	510	689	572	576	544	592	552	0	99576
154	599	510	689	572	576	544	592	552	557	0	100152
155	510	689	572	576	544	592	552	557	549	0	100696
156	689	572	576	544	592	552	557	549	564	0	101288
157	572	576	544	592	552	557	549	564	568	0	101840
158	576	544	592	552	557	549	564	568	572	0	102397
159	544	592	552	557	549	564	568	572	583	0	102946
160	592	552	557	549	564	568	572	583	588	0	103510
161	552	557	549	564	568	572	583	588	584	0	104078
162	557	549	564	568	572	583	588	584	502	0	104650
163	549	564	568	572	583	588	584	502	684	0	105233
164	564	568	572	583	588	584	502	684	588	0	105821
165	568	572	583	588	584	502	684	588	603	0	106405
166	572	583	588	584	502	684	588	603	553	1	106907
167	583	588	584	502	684	588	603	553	626	0	107591
168	588	584	502	684	588	603	553	626	580	0	108179
169	584	502	684	588	603	553	626	580	595	0	108782
170	502	684	588	603	553	626	580	595	596	1	109335
171	684	588	603	553	626	580	595	596	529	0	109961
