index	i-4	i-3	i-2	i-1	i+0	i+1	i+2	i+3	i+4	Filter	Time
4	455	638	421	867	635	416	879	452	863	0	3016
5	638	421	867	635	416	879	452	863	487	1	3432
6	421	867	635	416	879	452	863	487	817	0	4311
7	867	635	416	879	452	863	487	817	455	1	4763
8	635	416	879	452	863	487	817	455	930	0	5626
9	416	879	452	863	487	817	455	930	424	1	6113
10	879	452	863	487	817	455	930	424	930	0	6930
11	452	863	487	817	455	930	424	930	654	1	7385
12	863	487	817	455	930	424	930	654	420	0	8315
13	487	817	455	930	424	930	654	420	930	1	8739
14	817	455	930	424	930	654	420	930	654	0	9669
15	455	930	424	930	654	420	930	654	424	0	10323
16	930	424	930	654	420	930	654	424	965	1	10743
17	424	930	654	420	930	654	424	965	665	0	11673
18	930	654	420	930	654	424	965	665	424	0	12327
19	654	420	930	654	424	965	665	424	1012	1	12751
20	420	930	654	424	965	665	424	1012	689	0	13716
21	930	654	424	965	665	424	1012	689	416	0	14381
22	654	424	965	665	424	1012	689	416	1055	1	14805
23	424	965	665	424	1012	689	416	1055	700	0	15817
24	965	665	424	1012	689	416	1055	700	420	0	16506
25	665	424	1012	689	416	1055	700	420	996	1	16922
26	424	1012	689	416	1055	700	420	996	677	0	17977
27	1012	689	416	1055	700	420	996	677	417	0	18677
28	689	416	1055	700	420	996	677	417	976	1	19097
29	416	1055	700	420	996	677	417	976	681	0	20093
30	1055	700	420	996	677	417	976	681	417	0	20770
31	700	420	996	677	417	976	681	417	984	1	21187
32	420	996	677	417	976	681	417	984	673	0	22163
33	996	677	417	976	681	417	984	673	424	0	22844
34	677	417	976	681	417	984	673	424	997	1	23261
35	417	976	681	417	984	673	424	997	669	0	24245
36	976	681	417	984	673	424	997	669	420	0	24918
37	681	417	984	673	424	997	669	420	977	1	25342
38	417	984	673	424	997	669	420	977	673	0	26339
39	984	673	424	997	669	420	977	673	420	0	27008
40	673	424	997	669	420	977	673	420	973	1	27428
41	424	997	669	420	977	673	420	973	681	0	28405
42	997	669	420	977	673	420	973	681	416	0	29078
43	669	420	977	673	420	973	681	416	1000	1	29498
44	420	977	673	420	973	681	416	1000	662	0	30471
45	977	673	420	973	681	416	1000	662	416	0	31152
46	673	420	973	681	416	1000	662	416	926	1	31568
47	420	973	681	416	1000	662	416	926	646	0	32568
48	973	681	416	1000	662	416	926	646	424	0	33230
49	681	416	1000	662	416	926	646	424	852	1	33646
50	416	1000	662	416	926	646	424	852	638	0	34572
51	1000	662	416	926	646	424	852	638	424	0	35218
52	662	416	926	646	424	852	638	424	798	1	35642
53	416	926	646	424	852	638	424	798	611	0	36494
54	926	646	424	852	638	424	798	611	591	0	37132
55	646	424	852	638	424	798	611	591	417	1	37556
56	424	852	638	424	798	611	591	417	805	0	38354
57	852	638	424	798	611	591	417	805	611	0	38965
58	638	424	798	611	591	417	805	611	615	0	39556
59	424	798	611	591	417	805	611	615	412	1	39973
60	798	611	591	417	805	611	615	412	965	0	40778
61	611	591	417	805	611	615	412	965	670	0	41389
62	591	417	805	611	615	412	965	670	424	0	42004
63	417	805	611	615	412	965	670	424	988	1	42416
64	805	611	615	412	965	670	424	988	673	0	43381
65	611	615	412	965	670	424	988	673	417	0	44051
66	615	412	965	670	424	988	673	417	957	1	44475
67	412	965	670	424	988	673	417	957	650	0	45463
68	965	670	424	988	673	417	957	650	424	0	46136
69	670	424	988	673	417	957	650	424	930	1	46553
70	424	988	673	417	957	650	424	930	657	0	47510
71	988	673	417	957	650	424	930	657	413	0	48160
72	673	417	957	650	424	930	657	413	895	1	48584
73	417	957	650	424	930	657	413	895	646	0	49514
74	957	650	424	930	657	413	895	646	420	0	50171
75	650	424	930	657	413	895	646	420	895	1	50584
76	424	930	657	413	895	646	420	895	649	0	51479
77	930	657	413	895	646	420	895	649	425	0	52125
78	657	413	895	646	420	895	649	425	930	1	52545
79	413	895	646	420	895	649	425	930	669	0	53440
80	895	646	420	895	649	425	930	669	412	0	54089
81	646	420	895	649	425	930	669	412	895	1	54514
82	420	895	649	425	930	669	412	895	650	0	55444
83	895	649	425	930	669	412	895	650	416	0	56113
84	649	425	930	669	412	895	650	416	899	1	56525
85	425	930	669	412	895	650	416	899	654	0	57420
86	930	669	412	895	650	416	899	654	412	0	58070
87	669	412	895	650	416	899	654	412	876	1	58486
88	412	895	650	416	899	654	412	876	638	0	59385
89	895	650	416	899	654	412	876	638	642	0	60039
90	650	416	899	654	412	876	638	642	397	1	60451
91	416	899	654	412	876	638	642	397	938	0	61327
92	899	654	412	876	638	642	397	938	646	0	61965
93	654	412	876	638	642	397	938	646	649	0	62607
94	412	876	638	642	397	938	646	649	681	1	63004
95	876	638	642	397	938	646	649	681	405	0	63942
96	638	642	397	938	646	649	681	405	1016	0	64588
