index	i-4	i-3	i-2	i-1	i+0	i+1	i+2	i+3	i+4	Filter	Time
4	385	385	385	382	381	377	386	377	385	0	1969
5	385	385	382	381	377	386	377	385	378	0	2346
6	385	382	381	377	386	377	385	378	381	0	2732
7	382	381	377	386	377	385	378	381	377	0	3109
8	381	377	386	377	385	378	381	377	382	0	3494
9	377	386	377	385	378	381	377	382	373	0	3872
10	386	377	385	378	381	377	382	373	382	0	4253
11	377	385	378	381	377	382	373	382	377	0	4630
12	385	378	381	377	382	373	382	377	374	0	5012
13	378	381	377	382	373	382	377	374	381	0	5385
14	381	377	382	373	382	377	374	381	369	0	5767
15	377	382	373	382	377	374	381	369	378	0	6144
16	382	373	382	377	374	381	369	378	377	0	6518
17	373	382	377	374	381	369	378	377	374	0	6899
18	382	377	374	381	369	378	377	374	373	0	7268
19	377	374	381	369	378	377	374	373	378	0	7646
20	374	381	369	378	377	374	373	378	373	0	8023
21	381	369	378	377	374	373	378	373	374	0	8397
22	369	378	377	374	373	378	373	374	385	0	8770
23	378	377	374	373	378	373	374	385	381	0	9148
24	377	374	373	378	373	374	385	381	382	0	9521
25	374	373	378	373	374	385	381	382	377	0	9895
26	373	378	373	374	385	381	382	377	385	0	10280
27	378	373	374	385	381	382	377	385	382	0	10661
28	373	374	385	381	382	377	385	382	381	0	11043
29	374	385	381	382	377	385	382	381	381	0	11420
30	385	381	382	377	385	382	381	381	386	0	11805
31	381	382	377	385	382	381	381	386	381	0	12187
32	382	377	385	382	381	381	386	381	389	0	12568
33	377	385	382	381	381	386	381	389	385	0	12949
34	385	382	381	381	386	381	389	385	389	0	13335
35	382	381	381	386	381	389	385	389	393	0	13716
36	381	381	386	381	389	385	389	393	386	0	14105
37	381	386	381	389	385	389	393	386	396	0	14490
38	386	381	389	385	389	393	386	396	393	0	14879
39	381	389	385	389	393	386	396	393	393	0	15272
40	389	385	389	393	386	396	393	393	397	0	15658
41	385	389	393	386	396	393	393	397	393	0	16054
42	389	393	386	396	393	393	397	393	397	0	16447
43	393	386	396	393	393	397	393	397	389	0	16840
44	386	396	393	393	397	393	397	389	397	0	17237
45	396	393	393	397	393	397	389	397	393	0	17630
46	393	393	397	393	397	389	397	393	393	0	18027
47	393	397	393	397	389	397	393	393	393	0	18416
48	397	393	397	389	397	393	393	393	393	0	18813
49	393	397	389	397	393	393	393	393	397	0	19206
50	397	389	397	393	393	393	393	397	389	0	19599
51	389	397	393	393	393	393	397	389	389	0	19992
52	397	393	393	393	393	397	389	389	401	0	20385
53	393	393	393	393	397	389	389	401	385	0	20782
54	393	393	393	397	389	389	401	385	393	0	21171
55	393	393	397	389	389	401	385	393	389	0	21560
56	393	397	389	389	401	385	393	389	382	0	21961
57	397	389	389	401	385	393	389	382	401	0	22346
58	389	389	401	385	393	389	382	401	393	0	22739
59	389	401	385	393	389	382	401	393	392	0	23128
60	401	385	393	389	382	401	393	392	393	1	23510
61	385	393	389	382	401	393	392	393	405	0	23911
62	393	389	382	401	393	392	393	405	381	0	24304
63	389	382	401	393	392	393	405	381	393	0	24696
64	382	401	393	392	393	405	381	393	397	0	25089
65	401	393	392	393	405	381	393	397	393	0	25494
66	393	392	393	405	381	393	397	393	393	0	25875
67	392	393	405	381	393	397	393	393	389	0	26268
68	393	405	381	393	397	393	393	389	393	0	26665
69	405	381	393	397	393	393	389	393	393	1	27058
70	381	393	397	393	393	389	393	393	393	0	27451
71	393	397	393	393	389	393	393	393	390	0	27840
72	397	393	393	389	393	393	393	390	385	0	28233
73	393	393	389	393	393	393	390	385	385	0	28626
74	393	389	393	393	393	390	385	385	389	0	29019
75	389	393	393	393	390	385	385	389	381	0	29409
76	393	393	393	390	385	385	389	381	382	0	29794
77	393	393	390	385	385	389	381	382	385	0	30179
78	393	390	385	385	389	381	382	385	385	0	30568
79	390	385	385	389	381	382	385	385	378	0	30949
80	385	385	389	381	382	385	385	378	385	0	31331
81	385	389	381	382	385	385	378	385	385	0	31716
82	389	381	382	385	385	378	385	385	377	0	32101
83	381	382	385	385	378	385	385	377	390	0	32479
84	382	385	385	378	385	385	377	390	377	0	32864
85	385	385	378	385	385	377	390	377	389	0	33249
86	385	378	385	385	377	390	377	389	385	0	33626
87	378	385	385	377	390	377	389	385	401	0	34016
88	385	385	377	390	377	389	385	401	350	0	34393
89	385	377	390	377	389	385	401	350	428	0	34782
90	377	390	377	389	385	401	350	428	389	0	35167
91	390	377	389	385	401	350	428	389	390	0	35568
92	377	389	385	401	350	428	389	390	393	1	35918
93	389	385	401	350	428	389	390	393	393	0	36346
94	385	401	350	428	389	390	393	393	385	0	36735
95	401	350	428	389	390	393	393	385	385	0	37125
96	350	428	389	390	393	393	385	385	393	0	37518
97	428	389	390	393	393	385	385	393	381	0	37911
98	389	390	393	393	385	385	393	381	389	0	38296
99	390	393	393	385	385	393	381	389	386	0	38681
100	393	393	385	385	393	381	389	386	385	0	39074
101	393	385	385	393	381	389	386	385	385	0	39455
102	385	385	393	381	389	386	385	385	381	0	39844
103	385	393	381	389	386	385	385	381	378	0	40230
104	393	381	389	386	385	385	381	378	393	0	40615
105	381	389	386	385	385	381	378	393	389	0	41000
106	389	386	385	385	381	378	393	389	385	0	41381
107	386	385	385	381	378	393	389	385	381	1	41759
108	385	385	381	378	393	389	385	381	389	0	42152
109	385	381	378	393	389	385	381	389	382	0	42541
110	381	378	393	389	385	381	389	382	389	0	42926
111	378	393	389	385	381	389	382	389	377	0	43307
112	393	389	385	381	389	382	389	377	386	0	43696
113	389	385	381	389	382	389	377	386	381	0	44078
114	385	381	389	382	389	377	386	381	377	0	44467
115	381	389	382	389	377	386	381	377	382	0	44844
116	389	382	389	377	386	381	377	382	385	0	45230
117	382	389	377	386	381	377	382	385	373	0	45611
118	389	377	386	381	377	382	385	373	374	0	45988
119	377	386	381	377	382	385	373	374	385	0	46370
120	386	381	377	382	385	373	374	385	362	0	46755
121	381	377	382	385	373	374	385	362	374	0	47128
122	377	382	385	373	374	385	362	374	369	0	47502
123	382	385	373	374	385	362	374	369	374	0	47887
124	385	373	374	385	362	374	369	374	373	0	48249
125	373	374	385	362	374	369	374	373	374	0	48623
126	374	385	362	374	369	374	373	374	369	0	48992
127	385	362	374	369	374	373	374	369	362	0	49366
128	362	374	369	374	373	374	369	362	366	0	49739
129	374	369	374	373	374	369	362	366	366	0	50113
130	369	374	373	374	369	362	366	366	370	0	50482
131	374	373	374	369	362	366	366	370	361	0	50844
132	373	374	369	362	366	366	370	361	374	0	51210
133	374	369	362	366	366	370	361	374	350	0	51576
134	369	362	366	366	370	361	374	350	362	0	51946
135	362	366	366	370	361	374	350	362	362	0	52307
136	366	366	370	361	374	350	362	362	350	0	52681
137	366	370	361	374	350	362	362	350	370	0	53031
138	370	361	374	350	362	362	350	370	354	0	53393
139	361	374	350	362	362	350	370	354	362	0	53755
140	374	350	362	362	350	370	354	362	354	1	54105
141	350	362	362	350	370	354	362	354	354	0	54475
142	362	362	350	370	354	362	354	354	358	0	54829
143	362	350	370	354	362	354	354	358	354	0	55191
144	350	370	354	362	354	354	358	354	354	0	55545
145	370	354	362	354	354	358	354	354	358	0	55899
146	354	362	354	354	358	354	354	358	350	0	56257
147	362	354	354	358	354	354	358	350	354	0	56611
148	354	354	358	354	354	358	350	354	350	0	56965
149	354	358	354	354	358	350	354	350	351	0	57323
150	358	354	354	358	350	354	350	351	354	0	57673
151	354	354	358	350	354	350	351	354	346	0	58027
152	354	358	350	354	350	351	354	346	346	0	58377
153	358	350	354	350	351	354	346	346	347	0	58728
154	350	354	350	351	354	346	346	347	354	0	59082
155	354	350	351	354	346	346	347	354	346	0	59428
156	350	351	354	346	346	347	354	346	342	0	59774
157	351	354	346	346	347	354	346	342	335	0	60121
158	354	346	346	347	354	346	342	335	362	0	60475
159	346	346	347	354	346	342	335	362	342	0	60821
160	346	347	354	346	342	335	362	342	347	0	61163
