index	i-4	i-3	i-2	i-1	i+0	i+1	i+2	i+3	i+4	Filter	Time
4	401	1128	1179	1097	1012	1175	1105	1047	1233	0	4817
5	1128	1179	1097	1012	1175	1105	1047	1233	1199	0	5992
6	1179	1097	1012	1175	1105	1047	1233	1199	1054	0	7097
7	1097	1012	1175	1105	1047	1233	1199	1054	1148	0	8144
8	1012	1175	1105	1047	1233	1199	1054	1148	1175	0	9377
9	1175	1105	1047	1233	1199	1054	1148	1175	1031	0	10576
10	1105	1047	1233	1199	1054	1148	1175	1031	1059	0	11630
11	1047	1233	1199	1054	1148	1175	1031	1059	1128	0	12778
12	1233	1199	1054	1148	1175	1031	1059	1128	1066	0	13953
13	1199	1054	1148	1175	1031	1059	1128	1066	1039	0	14984
14	1054	1148	1175	1031	1059	1128	1066	1039	1156	0	16043
15	1148	1175	1031	1059	1128	1066	1039	1156	1191	0	17171
16	1175	1031	1059	1128	1066	1039	1156	1191	1070	0	18237
17	1031	1059	1128	1066	1039	1156	1191	1070	1171	0	19276
18	1059	1128	1066	1039	1156	1191	1070	1171	1241	0	20432
19	1128	1066	1039	1156	1191	1070	1171	1241	1132	0	21623
20	1066	1039	1156	1191	1070	1171	1241	1132	1156	0	22693
21	1039	1156	1191	1070	1171	1241	1132	1156	1175	0	23864
22	1156	1191	1070	1171	1241	1132	1156	1175	1125	0	25105
23	1191	1070	1171	1241	1132	1156	1175	1125	1190	0	26237
24	1070	1171	1241	1132	1156	1175	1125	1190	1269	0	27393
25	1171	1241	1132	1156	1175	1125	1190	1269	1093	0	28568
26	1241	1132	1156	1175	1125	1190	1269	1093	1148	0	29693
27	1132	1156	1175	1125	1190	1269	1093	1148	1218	0	30883
28	1156	1175	1125	1190	1269	1093	1148	1218	1082	0	32152
29	1175	1125	1190	1269	1093	1148	1218	1082	1105	0	33245
30	1125	1190	1269	1093	1148	1218	1082	1105	1175	0	34393
31	1190	1269	1093	1148	1218	1082	1105	1175	1097	0	35611
