index	i-4	i-3	i-2	i-1	i+0	i+1	i+2	i+3	i+4	Filter	Time
4	704	712	436	385	623	720	731	724	440	0	2903
5	712	436	385	623	720	731	724	440	377	0	3623
6	436	385	623	720	731	724	440	377	658	0	4354
7	385	623	720	731	724	440	377	658	704	0	5078
8	623	720	731	724	440	377	658	704	720	1	5518
9	720	731	724	440	377	658	704	720	708	0	5895
10	731	724	440	377	658	704	720	708	704	0	6553
11	724	440	377	658	704	720	708	704	428	0	7257
12	440	377	658	704	720	708	704	428	385	0	7977
13	377	658	704	720	708	704	428	385	635	0	8685
14	658	704	720	708	704	428	385	635	692	0	9389
15	704	720	708	704	428	385	635	692	697	1	9817
16	720	708	704	428	385	635	692	697	696	0	10202
17	708	704	428	385	635	692	697	696	677	0	10837
18	704	428	385	635	692	697	696	677	424	0	11529
19	428	385	635	692	697	696	677	424	989	0	12226
20	385	635	692	697	696	677	424	989	688	0	12922
21	635	692	697	696	677	424	989	688	681	0	13599
22	692	697	696	677	424	989	688	681	681	1	14023
23	697	696	677	424	989	688	681	681	677	0	15012
24	696	677	424	989	688	681	681	677	681	0	15700
25	677	424	989	688	681	681	677	681	685	0	16381
26	424	989	688	681	681	677	681	685	685	0	17062
27	989	688	681	681	677	681	685	685	700	0	17739
28	688	681	681	677	681	685	685	700	712	0	18420
29	681	681	677	681	685	685	700	712	720	0	19105
30	681	677	681	685	685	700	712	720	728	0	19790
31	677	681	685	685	700	712	720	728	537	0	20490
32	681	685	685	700	712	720	728	537	930	0	21202
33	685	685	700	712	720	728	537	930	731	0	21922
34	685	700	712	720	728	537	930	731	755	0	22650
35	700	712	720	728	537	930	731	755	747	1	23187
36	712	720	728	537	930	731	755	747	417	0	24117
37	720	728	537	930	731	755	747	417	373	0	24848
38	728	537	930	731	755	747	417	373	708	0	25603
39	537	930	731	755	747	417	373	708	736	0	26350
40	930	731	755	747	417	373	708	736	739	1	26767
41	731	755	747	417	373	708	736	739	739	0	27140
42	755	747	417	373	708	736	739	739	424	0	27848
43	747	417	373	708	736	739	739	424	374	0	28584
44	417	373	708	736	739	739	424	374	677	0	29323
45	373	708	736	739	739	424	374	677	720	0	30062
46	708	736	739	739	424	374	677	720	724	1	30486
47	736	739	739	424	374	677	720	724	708	0	30860
48	739	739	424	374	677	720	724	708	723	0	31537
49	739	424	374	677	720	724	708	723	417	0	32257
50	424	374	677	720	724	708	723	417	381	0	32981
51	374	677	720	724	708	723	417	381	650	0	33689
52	677	720	724	708	723	417	381	650	712	0	34412
53	720	724	708	723	417	381	650	712	704	1	34829
54	724	708	723	417	381	650	712	704	708	0	35210
55	708	723	417	381	650	712	704	708	701	0	35860
56	723	417	381	650	712	704	708	701	420	0	36572
57	417	381	650	712	704	708	701	420	405	0	37276
58	381	650	712	704	708	701	420	405	595	0	37984
59	650	712	704	708	701	420	405	595	693	0	38685
60	712	704	708	701	420	405	595	693	681	1	39105
61	704	708	701	420	405	595	693	681	688	0	39510
62	708	701	420	405	595	693	681	688	681	0	40105
63	701	420	405	595	693	681	688	681	673	0	40798
64	420	405	595	693	681	688	681	673	428	0	41479
65	405	595	693	681	688	681	673	428	954	0	42167
66	595	693	681	688	681	673	428	954	669	0	42848
67	693	681	688	681	673	428	954	669	665	0	43521
68	681	688	681	673	428	954	669	665	658	1	43949
69	688	681	673	428	954	669	665	658	673	0	44903
70	681	673	428	954	669	665	658	673	654	0	45572
71	673	428	954	669	665	658	673	654	443	0	46237
72	428	954	669	665	658	673	654	443	946	0	46895
73	954	669	665	658	673	654	443	946	669	0	47568
74	669	665	658	673	654	443	946	669	666	0	48222
75	665	658	673	654	443	946	669	666	653	1	48665
76	658	673	654	443	946	669	666	653	483	0	49611
77	673	654	443	946	669	666	653	483	844	0	50280
78	654	443	946	669	666	653	483	844	650	0	50946
79	443	946	669	666	653	483	844	650	654	0	51599
80	946	669	666	653	483	844	650	654	645	1	52082
81	669	666	653	483	844	650	654	645	639	0	52926
82	666	653	483	844	650	654	645	639	646	0	53576
83	653	483	844	650	654	645	639	646	653	0	54230
84	483	844	650	654	645	639	646	653	650	0	54875
85	844	650	654	645	639	646	653	650	650	0	55514
86	650	654	645	639	646	653	650	650	669	0	56160
87	654	645	639	646	653	650	650	669	654	0	56813
88	645	639	646	653	650	650	669	654	669	0	57463
89	639	646	653	650	650	669	654	669	662	0	58113
90	646	653	650	650	669	654	669	662	669	0	58782
91	653	650	650	669	654	669	662	669	657	0	59436
92	650	650	669	654	669	662	669	657	658	0	60105
93	650	669	654	669	662	669	657	658	681	0	60767
94	669	654	669	662	669	657	658	681	661	0	61436
95	654	669	662	669	657	658	681	661	421	0	62093
96	669	662	669	657	658	681	661	421	976	0	62751
97	662	669	657	658	681	661	421	976	677	0	63432
98	669	657	658	681	661	421	976	677	677	0	64093
99	657	658	681	661	421	976	677	677	697	1	64514
100	658	681	661	421	976	677	677	697	692	0	65490
101	681	661	421	976	677	677	697	692	417	0	66167
102	661	421	976	677	677	697	692	417	1004	0	66844
103	421	976	677	677	697	692	417	1004	681	0	67541
104	976	677	677	697	692	417	1004	681	681	0	68233
105	677	677	697	692	417	1004	681	681	673	1	68650
106	677	697	692	417	1004	681	681	673	463	0	69654
107	697	692	417	1004	681	681	673	463	899	0	70335
108	692	417	1004	681	681	673	463	899	673	0	71016
109	417	1004	681	681	673	463	899	673	657	0	71689
