index	i-4	i-3	i-2	i-1	i+0	i+1	i+2	i+3	i+4	Filter	Time
4	868	852	845	832	1269	1194	1187	1109	907	0	4759
5	852	845	832	1269	1194	1187	1109	907	867	0	5953
6	845	832	1269	1194	1187	1109	907	867	864	0	7140
7	832	1269	1194	1187	1109	907	867	864	864	0	8249
8	1269	1194	1187	1109	907	867	864	864	840	0	9156
9	1194	1187	1109	907	867	864	864	840	849	0	10023
10	1187	1109	907	867	864	864	840	849	891	0	10887
11	1109	907	867	864	864	840	849	891	899	0	11751
12	907	867	864	864	840	849	891	899	863	0	12591
13	867	864	864	840	849	891	899	863	841	0	13440
14	864	864	840	849	891	899	863	841	1074	0	14331
15	864	840	849	891	899	863	841	1074	1152	0	15230
16	840	849	891	899	863	841	1074	1152	1089	0	16093
17	849	891	899	863	841	1074	1152	1089	961	0	16934
18	891	899	863	841	1074	1152	1089	961	903	0	18008
19	899	863	841	1074	1152	1089	961	903	879	0	19160
20	863	841	1074	1152	1089	961	903	879	845	0	20249
21	841	1074	1152	1089	961	903	879	845	1011	0	21210
22	1074	1152	1089	961	903	879	845	1011	1136	0	22113
23	1152	1089	961	903	879	845	1011	1136	1105	0	22992
24	1089	961	903	879	845	1011	1136	1105	1008	0	23837
25	961	903	879	845	1011	1136	1105	1008	1020	0	24848
26	903	879	845	1011	1136	1105	1008	1020	972	0	25984
27	879	845	1011	1136	1105	1008	1020	972	911	0	27089
28	845	1011	1136	1105	1008	1020	972	911	879	0	28097
29	1011	1136	1105	1008	1020	972	911	879	841	0	29117
30	1136	1105	1008	1020	972	911	879	841	817	0	30089
31	1105	1008	1020	972	911	879	841	817	856	0	31000
32	1008	1020	972	911	879	841	817	856	875	0	31879
33	1020	972	911	879	841	817	856	875	884	0	32720
34	972	911	879	841	817	856	875	884	860	0	33537
35	911	879	841	817	856	875	884	860	863	0	34393
36	879	841	817	856	875	884	860	863	845	0	35268
37	841	817	856	875	884	860	863	845	821	0	36152
38	817	856	875	884	860	863	845	821	801	0	37012
39	856	875	884	860	863	845	821	801	794	0	37875
40	875	884	860	863	845	821	801	794	790	0	38720
41	884	860	863	845	821	801	794	790	774	0	39541
42	860	863	845	821	801	794	790	774	763	0	40342
43	863	845	821	801	794	790	774	763	770	0	41136
44	845	821	801	794	790	774	763	770	775	0	41926
45	821	801	794	790	774	763	770	775	759	0	42700
46	801	794	790	774	763	770	775	759	782	0	43463
47	794	790	774	763	770	775	759	782	1054	0	44233
48	790	774	763	770	775	759	782	1054	1000	0	45008
49	774	763	770	775	759	782	1054	1000	996	0	45767
50	763	770	775	759	782	1054	1000	996	922	0	46549
51	770	775	759	782	1054	1000	996	922	845	0	47603
52	775	759	782	1054	1000	996	922	845	817	0	48603
53	759	782	1054	1000	996	922	845	817	798	0	49599
54	782	1054	1000	996	922	845	817	798	778	0	50521
55	1054	1000	996	922	845	817	798	778	805	0	51366
56	1000	996	922	845	817	798	778	805	810	0	52183
57	996	922	845	817	798	778	805	810	821	0	52981
58	922	845	817	798	778	805	810	821	813	0	53759
59	845	817	798	778	805	810	821	813	809	0	54564
60	817	798	778	805	810	821	813	809	813	0	55374
61	798	778	805	810	821	813	809	813	856	0	56195
62	778	805	810	821	813	809	813	856	860	0	57008
63	805	810	821	813	809	813	856	860	856	0	57817
64	810	821	813	809	813	856	860	856	845	0	58630
65	821	813	809	813	856	860	856	845	817	0	59486
66	813	809	813	856	860	856	845	817	848	0	60346
67	809	813	856	860	856	845	817	848	1004	0	61202
68	813	856	860	856	845	817	848	1004	1047	0	62047
69	856	860	856	845	817	848	1004	1047	1000	0	62864
70	860	856	845	817	848	1004	1047	1000	945	0	63712
71	856	845	817	848	1004	1047	1000	945	891	0	64716
72	845	817	848	1004	1047	1000	945	891	856	0	65763
73	817	848	1004	1047	1000	945	891	856	817	0	66763
74	848	1004	1047	1000	945	891	856	817	794	0	67708
75	1004	1047	1000	945	891	856	817	794	778	0	68599
76	1047	1000	945	891	856	817	794	778	759	0	69455
77	1000	945	891	856	817	794	778	759	771	0	70272
78	945	891	856	817	794	778	759	771	789	0	71066
79	891	856	817	794	778	759	771	789	833	0	71844
80	856	817	794	778	759	771	789	833	829	0	72603
81	817	794	778	759	771	789	833	829	821	0	73374
82	794	778	759	771	789	833	829	821	1144	0	74163
83	778	759	771	789	833	829	821	1144	1136	0	74996
84	759	771	789	833	829	821	1144	1136	1082	0	75825
85	771	789	833	829	821	1144	1136	1082	1004	0	76646
86	789	833	829	821	1144	1136	1082	1004	906	0	77790
87	833	829	821	1144	1136	1082	1004	906	833	0	78926
88	829	821	1144	1136	1082	1004	906	833	829	0	80008
89	821	1144	1136	1082	1004	906	833	829	809	0	81012
90	1144	1136	1082	1004	906	833	829	809	829	0	81918
91	1136	1082	1004	906	833	829	809	829	883	0	82751
92	1082	1004	906	833	829	809	829	883	887	0	83580
93	1004	906	833	829	809	829	883	887	872	0	84389
94	906	833	829	809	829	883	887	872	852	0	85218
95	833	829	809	829	883	887	872	852	1183	0	86101
96	829	809	829	883	887	872	852	1183	1159	0	86988
97	809	829	883	887	872	852	1183	1159	1168	0	87860
98	829	883	887	872	852	1183	1159	1168	1132	0	88712
99	883	887	872	852	1183	1159	1168	1132	1055	0	89895
100	887	872	852	1183	1159	1168	1132	1055	941	0	91054
101	872	852	1183	1159	1168	1132	1055	941	852	0	92222
102	852	1183	1159	1168	1132	1055	941	852	821	0	93354
103	1183	1159	1168	1132	1055	941	852	821	798	0	94409
104	1159	1168	1132	1055	941	852	821	798	786	0	95350
105	1168	1132	1055	941	852	821	798	786	778	0	96202
106	1132	1055	941	852	821	798	786	778	794	0	97023
107	1055	941	852	821	798	786	778	794	829	0	97821
108	941	852	821	798	786	778	794	829	844	0	98607
109	852	821	798	786	778	794	829	844	837	0	99385
110	821	798	786	778	794	829	844	837	852	0	100179
111	798	786	778	794	829	844	837	852	1284	0	101008
112	786	778	794	829	844	837	852	1284	1152	0	101852
113	778	794	829	844	837	852	1284	1152	1132	0	102689
114	794	829	844	837	852	1284	1152	1132	1109	0	103541
115	829	844	837	852	1284	1152	1132	1109	1082	0	104825
116	844	837	852	1284	1152	1132	1109	1082	941	0	105977
117	837	852	1284	1152	1132	1109	1082	941	852	0	107109
118	852	1284	1152	1132	1109	1082	941	852	810	0	108218
119	1284	1152	1132	1109	1082	941	852	810	790	0	109300
120	1152	1132	1109	1082	941	852	810	790	813	0	110241
