index	i-4	i-3	i-2	i-1	i+0	i+1	i+2	i+3	i+4	Filter	Time
4	564	732	704	700	553	957	763	766	794	1	3253
5	732	704	700	553	957	763	766	794	580	0	4210
6	704	700	553	957	763	766	794	580	1155	0	4973
7	700	553	957	763	766	794	580	1155	413	0	5739
8	553	957	763	766	794	580	1155	413	1171	0	6533
9	957	763	766	794	580	1155	413	1171	471	1	7113
10	763	766	794	580	1155	413	1171	471	1062	0	8268
11	766	794	580	1155	413	1171	471	1062	545	1	8681
12	794	580	1155	413	1171	471	1062	545	910	0	9852
13	580	1155	413	1171	471	1062	545	910	693	1	10323
14	1155	413	1171	471	1062	545	910	693	681	0	11385
15	413	1171	471	1062	545	910	693	681	580	1	11930
16	1171	471	1062	545	910	693	681	580	790	0	12840
17	471	1062	545	910	693	681	580	790	688	0	13533
18	1062	545	910	693	681	580	790	688	705	0	14214
19	545	910	693	681	580	790	688	705	603	1	14794
20	910	693	681	580	790	688	705	603	1066	0	15584
21	693	681	580	790	688	705	603	1066	541	0	16272
22	681	580	790	688	705	603	1066	541	1155	0	16977
23	580	790	688	705	603	1066	541	1155	471	1	17580
24	790	688	705	603	1066	541	1155	471	1109	0	18646
25	688	705	603	1066	541	1155	471	1109	514	1	19187
26	705	603	1066	541	1155	471	1109	514	1011	0	20342
27	603	1066	541	1155	471	1109	514	1011	572	1	20813
28	1066	541	1155	471	1109	514	1011	572	864	0	21922
29	541	1155	471	1109	514	1011	572	864	705	1	22436
30	1155	471	1109	514	1011	572	864	705	704	0	23447
31	471	1109	514	1011	572	864	705	704	720	1	24019
32	1109	514	1011	572	864	705	704	720	459	0	24883
33	514	1011	572	864	705	704	720	459	1047	0	25588
34	1011	572	864	705	704	720	459	1047	747	0	26292
35	572	864	705	704	720	459	1047	747	751	0	27012
36	864	705	704	720	459	1047	747	751	747	1	27471
37	705	704	720	459	1047	747	751	747	751	0	28518
38	704	720	459	1047	747	751	747	751	766	0	29265
39	720	459	1047	747	751	747	751	766	782	0	30016
40	459	1047	747	751	747	751	766	782	526	0	30763
41	1047	747	751	747	751	766	782	526	1035	0	31514
42	747	751	747	751	766	782	526	1035	494	0	32280
43	751	747	751	766	782	526	1035	494	1043	0	33062
44	747	751	766	782	526	1035	494	1043	743	1	33588
45	751	766	782	526	1035	494	1043	743	716	0	34623
46	766	782	526	1035	494	1043	743	716	708	1	35117
