index	i-4	i-3	i-2	i-1	i+0	i+1	i+2	i+3	i+4	Filter	Time
4	685	801	848	868	876	906	922	872	872	0	4121
5	801	848	868	876	906	922	872	872	902	0	5027
6	848	868	876	906	922	872	872	902	887	0	5949
7	868	876	906	922	872	872	902	887	853	0	6821
8	876	906	922	872	872	902	887	853	856	0	7693
9	906	922	872	872	902	887	853	856	879	0	8595
10	922	872	872	902	887	853	856	879	876	0	9482
11	872	872	902	887	853	856	879	876	848	0	10335
12	872	902	887	853	856	879	876	848	856	0	11191
13	902	887	853	856	879	876	848	856	871	0	12070
14	887	853	856	879	876	848	856	871	849	0	12946
15	853	856	879	876	848	856	871	849	860	0	13794
16	856	879	876	848	856	871	849	860	883	0	14650
17	879	876	848	856	871	849	860	883	899	0	15521
18	876	848	856	871	849	860	883	899	867	0	16370
19	848	856	871	849	860	883	899	867	856	0	17230
20	856	871	849	860	883	899	867	856	833	0	18113
21	871	849	860	883	899	867	856	833	825	0	19012
22	849	860	883	899	867	856	833	825	829	0	19879
23	860	883	899	867	856	833	825	829	844	0	20735
24	883	899	867	856	833	825	829	844	876	0	21568
25	899	867	856	833	825	829	844	876	992	0	22393
26	867	856	833	825	829	844	876	992	1082	0	23222
27	856	833	825	829	844	876	992	1082	1093	0	24066
28	833	825	829	844	876	992	1082	1093	1070	0	24942
29	825	829	844	876	992	1082	1093	1070	1012	0	25934
30	829	844	876	992	1082	1093	1070	1012	1015	0	27016
31	844	876	992	1082	1093	1070	1012	1015	1020	0	28109
32	876	992	1082	1093	1070	1012	1015	1020	972	0	29179
33	992	1082	1093	1070	1012	1015	1020	972	969	0	30191
34	1082	1093	1070	1012	1015	1020	972	969	977	0	31206
35	1093	1070	1012	1015	1020	972	969	977	965	0	32226
36	1070	1012	1015	1020	972	969	977	965	965	0	33198
37	1012	1015	1020	972	969	977	965	965	996	0	34167
38	1015	1020	972	969	977	965	965	996	996	0	35144
39	1020	972	969	977	965	965	996	996	930	0	36109
40	972	969	977	965	965	996	996	930	918	0	37074
41	969	977	965	965	996	996	930	918	915	0	38070
42	977	965	965	996	996	930	918	915	891	0	39066
43	965	965	996	996	930	918	915	891	906	0	39996
44	965	996	996	930	918	915	891	906	934	0	40914
45	996	996	930	918	915	891	906	934	950	0	41829
46	996	930	918	915	891	906	934	950	918	0	42720
47	930	918	915	891	906	934	950	918	949	0	43626
48	918	915	891	906	934	950	918	949	1004	0	44560
49	915	891	906	934	950	918	949	1004	930	0	45510
50	891	906	934	950	918	949	1004	930	895	0	46428
51	906	934	950	918	949	1004	930	895	883	0	47377
52	934	950	918	949	1004	930	895	883	829	0	48381
53	950	918	949	1004	930	895	883	829	852	0	49311
54	918	949	1004	930	895	883	829	852	829	0	50206
55	949	1004	930	895	883	829	852	829	813	0	51089
56	1004	930	895	883	829	852	829	813	818	0	51918
57	930	895	883	829	852	829	813	818	856	0	52770
58	895	883	829	852	829	813	818	856	887	0	53599
59	883	829	852	829	813	818	856	887	887	0	54412
60	829	852	829	813	818	856	887	887	938	0	55230
61	852	829	813	818	856	887	887	938	1004	0	56086
62	829	813	818	856	887	887	938	1004	988	0	56973
63	813	818	856	887	887	938	1004	988	957	0	57860
64	818	856	887	887	938	1004	988	957	938	0	58798
65	856	887	887	938	1004	988	957	938	930	0	59802
66	887	887	938	1004	988	957	938	930	895	0	60790
67	887	938	1004	988	957	938	930	895	918	0	61747
68	938	1004	988	957	938	930	895	918	942	0	62685
69	1004	988	957	938	930	895	918	942	902	0	63615
70	988	957	938	930	895	918	942	902	880	0	64510
71	957	938	930	895	918	942	902	880	895	0	65428
72	938	930	895	918	942	902	880	895	1015	0	66370
73	930	895	918	942	902	880	895	1015	1125	0	67272
74	895	918	942	902	880	895	1015	1125	1085	0	68152
75	918	942	902	880	895	1015	1125	1085	1067	0	69047
76	942	902	880	895	1015	1125	1085	1067	1035	0	70062
77	902	880	895	1015	1125	1085	1067	1035	1000	0	71187
78	880	895	1015	1125	1085	1067	1035	1000	1003	0	72272
79	895	1015	1125	1085	1067	1035	1000	1003	993	0	73339
80	1015	1125	1085	1067	1035	1000	1003	993	965	0	74374
81	1125	1085	1067	1035	1000	1003	993	965	941	0	75374
82	1085	1067	1035	1000	1003	993	965	941	981	0	76377
83	1067	1035	1000	1003	993	965	941	981	976	0	77370
84	1035	1000	1003	993	965	941	981	976	954	0	78335
85	1000	1003	993	965	941	981	976	954	988	0	79276
86	1003	993	965	941	981	976	954	988	973	0	80257
87	993	965	941	981	976	954	988	973	992	0	81233
88	965	941	981	976	954	988	973	992	973	0	82187
89	941	981	976	954	988	973	992	973	957	0	83175
90	981	976	954	988	973	992	973	957	953	0	84148
91	976	954	988	973	992	973	957	953	895	0	85140
92	954	988	973	992	973	957	953	895	922	0	86113
93	988	973	992	973	957	953	895	922	977	0	87070
94	973	992	973	957	953	895	922	977	965	0	88023
95	992	973	957	953	895	922	977	965	969	0	88918
96	973	957	953	895	922	977	965	969	988	0	89840
97	957	953	895	922	977	965	969	988	1000	0	90817
98	953	895	922	977	965	969	988	1000	957	0	91782
99	895	922	977	965	969	988	1000	957	969	0	92751
100	922	977	965	969	988	1000	957	969	985	0	93739
101	977	965	969	988	1000	957	969	985	949	0	94739
102	965	969	988	1000	957	969	985	949	907	0	95696
103	969	988	1000	957	969	985	949	907	934	0	96665
104	988	1000	957	969	985	949	907	934	914	0	97650
