index	i-4	i-3	i-2	i-1	i+0	i+1	i+2	i+3	i+4	Filter	Time
4	782	440	883	456	755	564	595	576	615	0	3374
5	440	883	456	755	564	595	576	615	653	1	3938
6	883	456	755	564	595	576	615	653	759	0	4533
7	456	755	564	595	576	615	653	759	837	0	5109
8	755	564	595	576	615	653	759	837	552	0	5724
9	564	595	576	615	653	759	837	552	1101	0	6377
10	595	576	615	653	759	837	552	1101	386	0	7136
11	576	615	653	759	837	552	1101	386	1039	0	7973
12	615	653	759	837	552	1101	386	1039	404	1	8525
13	653	759	837	552	1101	386	1039	404	899	0	9626
14	759	837	552	1101	386	1039	404	899	440	1	10012
15	837	552	1101	386	1039	404	899	440	786	0	11051
16	552	1101	386	1039	404	899	440	786	509	1	11455
17	1101	386	1039	404	899	440	786	509	662	0	12354
18	386	1039	404	899	440	786	509	662	568	1	12794
19	1039	404	899	440	786	509	662	568	611	0	13580
20	404	899	440	786	509	662	568	611	704	1	14089
21	899	440	786	509	662	568	611	704	475	0	14751
22	440	786	509	662	568	611	704	475	1148	0	15319
23	786	509	662	568	611	704	475	1148	393	0	15930
24	509	662	568	611	704	475	1148	393	1113	0	16634
25	662	568	611	704	475	1148	393	1113	393	1	17109
26	568	611	704	475	1148	393	1113	393	984	0	18257
27	611	704	475	1148	393	1113	393	984	409	1	18650
28	704	475	1148	393	1113	393	984	409	867	0	19763
29	475	1148	393	1113	393	984	409	867	456	1	20156
30	1148	393	1113	393	984	409	867	456	754	0	21140
31	393	1113	393	984	409	867	456	754	530	1	21549
32	1113	393	984	409	867	456	754	530	669	0	22416
33	393	984	409	867	456	754	530	669	599	1	22872
34	984	409	867	456	754	530	669	599	506	0	23626
35	409	867	456	754	530	669	599	506	938	1	24156
36	867	456	754	530	669	599	506	938	463	0	24825
37	456	754	530	669	599	506	938	463	930	0	25424
38	754	530	669	599	506	938	463	930	435	1	25930
39	530	669	599	506	938	463	930	435	927	0	26868
40	669	599	506	938	463	930	435	927	435	1	27331
41	599	506	938	463	930	435	927	435	845	0	28261
42	506	938	463	930	435	927	435	845	486	1	28696
43	938	463	930	435	927	435	845	486	755	0	29623
44	463	930	435	927	435	845	486	755	537	1	30058
45	930	435	927	435	845	486	755	537	665	0	30903
46	435	927	435	845	486	755	537	665	603	1	31389
47	927	435	845	486	755	537	665	603	693	0	32144
48	435	845	486	755	537	665	603	693	685	1	32681
49	845	486	755	537	665	603	693	685	731	0	33346
50	486	755	537	665	603	693	685	731	755	0	33949
51	755	537	665	603	693	685	731	755	782	0	34642
52	537	665	603	693	685	731	755	782	701	0	35327
53	665	603	693	685	731	755	782	701	727	0	36058
54	603	693	685	731	755	782	701	727	724	0	36813
55	693	685	731	755	782	701	727	724	708	0	37595
56	685	731	755	782	701	727	724	708	432	0	38296
57	731	755	782	701	727	724	708	432	907	0	39023
58	755	782	701	727	724	708	432	907	443	0	39747
59	782	701	727	724	708	432	907	443	790	0	40455
60	701	727	724	708	432	907	443	790	561	1	40887
61	727	724	708	432	907	443	790	561	572	0	41794
62	724	708	432	907	443	790	561	572	540	1	42237
63	708	432	907	443	790	561	572	540	561	0	43027
64	432	907	443	790	561	572	540	561	404	1	43588
65	907	443	790	561	572	540	561	404	845	0	44160
66	443	790	561	572	540	561	404	845	548	0	44700
67	790	561	572	540	561	404	845	548	685	0	45261
68	561	572	540	561	404	845	548	685	638	1	45665
69	572	540	561	404	845	548	685	638	475	0	46510
70	540	561	404	845	548	685	638	475	946	1	47058
71	561	404	845	548	685	638	475	946	443	0	47743
72	404	845	548	685	638	475	946	443	829	0	48381
73	845	548	685	638	475	946	443	829	506	1	48856
74	548	685	638	475	946	443	829	506	724	0	49802
75	685	638	475	946	443	829	506	724	579	1	50245
76	638	475	946	443	829	506	724	579	459	0	51074
77	475	946	443	829	506	724	579	459	790	1	51580
78	946	443	829	506	724	579	459	790	564	0	52304
79	443	829	506	724	579	459	790	564	444	0	52883
80	829	506	724	579	459	790	564	444	728	1	53342
81	506	724	579	459	790	564	444	728	560	0	54132
82	724	579	459	790	564	444	728	560	521	0	54696
83	579	459	790	564	444	728	560	521	596	1	55140
84	459	790	564	444	728	560	521	596	576	0	55868
85	790	564	444	728	560	521	596	576	630	0	56428
86	564	444	728	560	521	596	576	630	638	1	56949
87	444	728	560	521	596	576	630	638	708	0	57545
88	728	560	521	596	576	630	638	708	401	0	58121
89	560	521	596	576	630	638	708	401	1012	0	58751
90	521	596	576	630	638	708	401	1012	412	0	59389
91	596	576	630	638	708	401	1012	412	852	0	60097
92	576	630	638	708	401	1012	412	852	479	1	60498
93	630	638	708	401	1012	412	852	479	708	0	61510
94	638	708	401	1012	412	852	479	708	564	1	61922
95	708	401	1012	412	852	479	708	564	440	0	62774
96	401	1012	412	852	479	708	564	440	720	1	63253
97	1012	412	852	479	708	564	440	720	564	0	63961
98	412	852	479	708	564	440	720	564	409	0	64525
99	852	479	708	564	440	720	564	409	758	1	64965
100	479	708	564	440	720	564	409	758	565	0	65685
101	708	564	440	720	564	409	758	565	560	0	66249
102	564	440	720	564	409	758	565	560	580	1	66658
103	440	720	564	409	758	565	560	580	607	0	67416
104	720	564	409	758	565	560	580	607	443	0	67981
105	564	409	758	565	560	580	607	443	728	0	68541
106	409	758	565	560	580	607	443	728	548	0	69121
107	758	565	560	580	607	443	728	548	417	0	69728
108	565	560	580	607	443	728	548	417	696	1	70171
109	560	580	607	443	728	548	417	696	584	0	70899
110	580	607	443	728	548	417	696	584	486	0	71447
111	607	443	728	548	417	696	584	486	728	1	71864
112	443	728	548	417	696	584	486	728	576	0	72560
113	728	548	417	696	584	486	728	576	463	0	73144
114	548	417	696	584	486	728	576	463	759	1	73630
115	417	696	584	486	728	576	463	759	576	0	74358
116	696	584	486	728	576	463	759	576	443	0	74934
117	584	486	728	576	463	759	576	443	794	1	75397
118	486	728	576	463	759	576	443	794	521	0	76156
119	728	576	463	759	576	443	794	521	662	0	76732
120	576	463	759	576	443	794	521	662	568	1	77175
121	463	759	576	443	794	521	662	568	455	0	77969
122	759	576	443	794	521	662	568	455	837	1	78490
123	576	443	794	521	662	568	455	837	470	0	79152
124	443	794	521	662	568	455	837	470	767	0	79720
125	794	521	662	568	455	837	470	767	510	1	80175
126	521	662	568	455	837	470	767	510	735	0	81012
127	662	568	455	837	470	767	510	735	541	1	81482
128	568	455	837	470	767	510	735	541	603	0	82249
129	455	837	470	767	510	735	541	603	580	1	82759
130	837	470	767	510	735	541	603	580	517	0	83494
131	470	767	510	735	541	603	580	517	674	1	84035
132	767	510	735	541	603	580	517	674	548	0	84638
133	510	735	541	603	580	517	674	548	479	0	85218
134	735	541	603	580	517	674	548	479	708	1	85735
135	541	603	580	517	674	548	479	708	564	0	86409
136	603	580	517	674	548	479	708	564	537	0	86957
