index	i-4	i-3	i-2	i-1	i+0	i+1	i+2	i+3	i+4	Filter	Time
4	327	1078	455	1058	456	1027	459	1000	447	1	3374
5	1078	455	1058	456	1027	459	1000	447	985	0	4401
6	455	1058	456	1027	459	1000	447	985	451	1	4860
7	1058	456	1027	459	1000	447	985	451	973	0	5860
8	456	1027	459	1000	447	985	451	973	455	1	6307
9	1027	459	1000	447	985	451	973	455	954	0	7292
10	459	1000	447	985	451	973	455	954	451	1	7743
11	1000	447	985	451	973	455	954	451	957	0	8716
12	447	985	451	973	455	954	451	957	455	1	9171
13	985	451	973	455	954	451	957	455	985	0	10125
14	451	973	455	954	451	957	455	985	459	1	10576
15	973	455	954	451	957	455	985	459	1015	0	11533
16	455	954	451	957	455	985	459	1015	456	1	11988
17	954	451	957	455	985	459	1015	456	1031	0	12973
18	451	957	455	985	459	1015	456	1031	459	1	13432
19	957	455	985	459	1015	456	1031	459	1031	0	14447
20	455	985	459	1015	456	1031	459	1031	451	1	14903
21	985	459	1015	456	1031	459	1031	451	1028	0	15934
22	459	1015	456	1031	459	1031	451	1028	451	1	16393
23	1015	456	1031	459	1031	451	1028	451	1062	0	17424
24	456	1031	459	1031	451	1028	451	1062	452	1	17875
25	1031	459	1031	451	1028	451	1062	452	1031	0	18903
26	459	1031	451	1028	451	1062	452	1031	447	1	19354
27	1031	451	1028	451	1062	452	1031	447	1028	0	20416
28	451	1028	451	1062	452	1031	447	1028	447	1	20868
29	1028	451	1062	452	1031	447	1028	447	1027	0	21899
30	451	1062	452	1031	447	1028	447	1027	456	1	22346
31	1062	452	1031	447	1028	447	1027	456	1027	0	23374
32	452	1031	447	1028	447	1027	456	1027	463	1	23821
33	1031	447	1028	447	1027	456	1027	463	1000	0	24848
34	447	1028	447	1027	456	1027	463	1000	478	1	25304
35	1028	447	1027	456	1027	463	1000	478	993	0	26331
36	447	1027	456	1027	463	1000	478	993	459	1	26794
37	1027	456	1027	463	1000	478	993	459	1015	0	27794
38	456	1027	463	1000	478	993	459	1015	448	1	28272
39	1027	463	1000	478	993	459	1015	448	1027	0	29265
40	463	1000	478	993	459	1015	448	1027	455	1	29724
41	1000	478	993	459	1015	448	1027	455	1012	0	30739
42	478	993	459	1015	448	1027	455	1012	455	1	31187
43	993	459	1015	448	1027	455	1012	455	1074	0	32214
44	459	1015	448	1027	455	1012	455	1074	459	1	32669
45	1015	448	1027	455	1012	455	1074	459	1086	0	33681
46	448	1027	455	1012	455	1074	459	1086	463	1	34136
47	1027	455	1012	455	1074	459	1086	463	1082	0	35210
48	455	1012	455	1074	459	1086	463	1082	447	1	35669
49	1012	455	1074	459	1086	463	1082	447	1082	0	36755
50	455	1074	459	1086	463	1082	447	1082	455	1	37218
51	1074	459	1086	463	1082	447	1082	455	1078	0	38300
52	459	1086	463	1082	447	1082	455	1078	459	1	38747
