i-2	i-1	i+0	i+1	i+2	Filter
249	1035	1140	1132	1059	0
1035	1140	1132	1059	1109	0
1140	1132	1059	1109	1155	0
1132	1059	1109	1155	1168	0
1059	1109	1155	1168	1109	0
1109	1155	1168	1109	1097	0
1155	1168	1109	1097	1124	0
1168	1109	1097	1124	1074	0
1109	1097	1124	1074	1020	0
1097	1124	1074	1020	1101	0
1124	1074	1020	1101	1097	0
1074	1020	1101	1097	1066	0
1020	1101	1097	1066	1105	0
1101	1097	1066	1105	1121	0
1097	1066	1105	1121	1090	0
1066	1105	1121	1090	1070	0
1105	1121	1090	1070	1093	0
1121	1090	1070	1093	1109	0
1090	1070	1093	1109	1074	0
1070	1093	1109	1074	1054	0
1093	1109	1074	1054	1074	0
1109	1074	1054	1074	1105	0
1074	1054	1074	1105	1059	0
1054	1074	1105	1059	1011	0
1074	1105	1059	1011	1055	0
1105	1059	1011	1055	1105	0
1059	1011	1055	1105	1066	0
1011	1055	1105	1066	1035	0
1055	1105	1066	1035	1082	0
1105	1066	1035	1082	1097	0
1066	1035	1082	1097	1043	0
1035	1082	1097	1043	1031	0
1082	1097	1043	1031	1066	0
1097	1043	1031	1066	1066	0
1043	1031	1066	1066	1000	0
1031	1066	1066	1000	985	0
1066	1066	1000	985	517	0
1066	1000	985	517	580	0
1000	985	517	580	969	1
985	517	580	969	1019	2
517	580	969	1019	1024	0
580	969	1019	1024	1074	0
969	1019	1024	1074	1101	0
1019	1024	1074	1101	1035	0
1024	1074	1101	1035	1031	0
1074	1101	1035	1031	1089	0
1101	1035	1031	1089	1051	0
1035	1031	1089	1051	938	0
1031	1089	1051	938	910	0
1089	1051	938	910	911	0
1051	938	910	911	879	0
938	910	911	879	969	0
910	911	879	969	965	0
911	879	969	965	510	0
879	969	965	510	603	0
969	965	510	603	871	1
965	510	603	871	1035	2
510	603	871	1035	958	0
603	871	1035	958	926	0
871	1035	958	926	937	0
1035	958	926	937	989	0
958	926	937	989	957	0
926	937	989	957	875	0
937	989	957	875	864	0
989	957	875	864	841	0
957	875	864	841	817	0
875	864	841	817	794	0
864	841	817	794	790	0
841	817	794	790	778	0
817	794	790	778	778	0
794	790	778	778	770	0
790	778	778	770	763	0
778	778	770	763	770	0
778	770	763	770	783	0
770	763	770	783	797	0
763	770	783	797	778	0
770	783	797	778	818	0
783	797	778	818	793	0
797	778	818	793	802	0
778	818	793	802	794	0
818	793	802	794	801	0
793	802	794	801	798	0
802	794	801	798	805	0
794	801	798	805	794	0
801	798	805	794	817	0
798	805	794	817	798	0
805	794	817	798	817	0
794	817	798	817	833	0
817	798	817	833	856	0
798	817	833	856	887	0
817	833	856	887	922	0
833	856	887	922	918	0
856	887	922	918	969	0
887	922	918	969	1020	0
922	918	969	1020	1128	0
918	969	1020	1128	1136	0
969	1020	1128	1136	1125	0
1020	1128	1136	1125	1046	0
1128	1136	1125	1046	1082	0
1136	1125	1046	1082	1070	0
1125	1046	1082	1070	1043	0
1046	1082	1070	1043	957	0
1082	1070	1043	957	510	0
1070	1043	957	510	572	0
1043	957	510	572	763	1
957	510	572	763	945	2
510	572	763	945	992	0
572	763	945	992	961	0
763	945	992	961	514	0
945	992	961	514	584	0
992	961	514	584	867	1
961	514	584	867	1024	2
514	584	867	1024	1008	0
584	867	1024	1008	501	0
867	1024	1008	501	584	0
1024	1008	501	584	969	1
1008	501	584	969	1093	2
501	584	969	1093	1125	0
584	969	1093	1125	1004	0
969	1093	1125	1004	506	0
1093	1125	1004	506	579	0
1125	1004	506	579	833	1
1004	506	579	833	965	2
506	579	833	965	973	0
579	833	965	973	992	0
833	965	973	992	1035	0
965	973	992	1035	1027	0
973	992	1035	1027	954	0
992	1035	1027	954	513	0
1035	1027	954	513	588	0
1027	954	513	588	899	1
954	513	588	899	1050	2
513	588	899	1050	1035	0
588	899	1050	1035	498	0
899	1050	1035	498	599	0
1050	1035	498	599	969	1
1035	498	599	969	1086	2
498	599	969	1086	1035	0
599	969	1086	1035	514	0
969	1086	1035	514	591	0
1086	1035	514	591	977	1
1035	514	591	977	1039	2
514	591	977	1039	1007	0
591	977	1039	1007	1012	0
977	1039	1007	1012	506	0
1039	1007	1012	506	603	0
1007	1012	506	603	965	1
1012	506	603	965	1016	2
506	603	965	1016	1035	0
603	965	1016	1035	1062	0
965	1016	1035	1062	1027	0
1016	1035	1062	1027	1004	0
1035	1062	1027	1004	502	0
1062	1027	1004	502	599	0
1027	1004	502	599	942	1
1004	502	599	942	1050	2
502	599	942	1050	1004	0
599	942	1050	1004	537	0
942	1050	1004	537	596	0
1050	1004	537	596	957	1
1004	537	596	957	1039	2
537	596	957	1039	509	0
596	957	1039	509	592	0
957	1039	509	592	988	1
1039	509	592	988	1047	2
509	592	988	1047	1011	0
592	988	1047	1011	510	0
988	1047	1011	510	599	0
1047	1011	510	599	950	1
1011	510	599	950	1078	2
510	599	950	1078	1066	0
599	950	1078	1066	1078	0
950	1078	1066	1078	1097	0
1078	1066	1078	1097	1078	0
1066	1078	1097	1078	1015	0
1078	1097	1078	1015	498	0
1097	1078	1015	498	584	0
1078	1015	498	584	724	1
1015	498	584	724	871	2
498	584	724	871	919	0
584	724	871	919	895	0
724	871	919	895	1007	0
871	919	895	1007	1086	0
919	895	1007	1086	1109	0
895	1007	1086	1109	1089	0
1007	1086	1109	1089	1168	0
1086	1109	1089	1168	1194	0
1109	1089	1168	1194	1187	0
1089	1168	1194	1187	1128	0
1168	1194	1187	1128	1168	0
1194	1187	1128	1168	1140	0
1187	1128	1168	1140	1097	0
1128	1168	1140	1097	1027	0
1168	1140	1097	1027	498	0
1140	1097	1027	498	604	0
1097	1027	498	604	945	1
1027	498	604	945	1020	2
498	604	945	1020	988	0
604	945	1020	988	1008	0
945	1020	988	1008	1019	0
1020	988	1008	1019	1039	0
988	1008	1019	1039	992	0
1008	1019	1039	992	1020	0
1019	1039	992	1020	1035	0
1039	992	1020	1035	1058	0
992	1020	1035	1058	1039	0
1020	1035	1058	1039	1027	0
1035	1058	1039	1027	502	0
1058	1039	1027	502	607	0
1039	1027	502	607	996	1
1027	502	607	996	1055	2
502	607	996	1055	1027	0
607	996	1055	1027	1047	0
996	1055	1027	1047	498	0
1055	1027	1047	498	595	0
1027	1047	498	595	922	1
1047	498	595	922	981	2
498	595	922	981	1035	0
595	922	981	1035	1039	0
922	981	1035	1039	1027	0
981	1035	1039	1027	973	0
1035	1039	1027	973	992	0
1039	1027	973	992	1031	0
1027	973	992	1031	1058	0
973	992	1031	1058	1028	0
992	1031	1058	1028	494	0
1031	1058	1028	494	607	0
1058	1028	494	607	980	1
1028	494	607	980	1098	2
494	607	980	1098	1054	0
607	980	1098	1054	498	0
980	1098	1054	498	584	0
1098	1054	498	584	934	1
1054	498	584	934	972	2
498	584	934	972	923	0
584	934	972	923	914	0
934	972	923	914	973	0
972	923	914	973	1035	0
923	914	973	1035	980	0
914	973	1035	980	1024	0
973	1035	980	1024	1081	0
1035	980	1024	1081	1082	0
980	1024	1081	1082	1082	0
1024	1081	1082	1082	1124	0
1081	1082	1082	1124	1078	0
1082	1082	1124	1078	1004	0
1082	1124	1078	1004	510	0
1124	1078	1004	510	587	0
1078	1004	510	587	950	1
1004	510	587	950	1050	2
510	587	950	1050	1012	0
587	950	1050	1012	1000	0
950	1050	1012	1000	1027	0
1050	1012	1000	1027	992	0
1012	1000	1027	992	522	0
1000	1027	992	522	599	0
1027	992	522	599	860	1
992	522	599	860	1039	2
522	599	860	1039	1062	0
599	860	1039	1062	1012	0
860	1039	1062	1012	510	0
1039	1062	1012	510	587	0
1062	1012	510	587	973	1
1012	510	587	973	1039	2
510	587	973	1039	1019	0
587	973	1039	1019	1055	0
973	1039	1019	1055	1058	0
1039	1019	1055	1058	1020	0
1019	1055	1058	1020	501	0
1055	1058	1020	501	588	0
1058	1020	501	588	786	1
1020	501	588	786	942	2
501	588	786	942	984	0
588	786	942	984	922	0
786	942	984	922	891	0
942	984	922	891	1000	0
984	922	891	1000	1000	0
922	891	1000	1000	958	0
