index	i-5	i-4	i-3	i-2	i-1	i+0	i+1	i+2	i+3	i+4	i+5	Filter	Time
5	763	732	766	732	770	739	767	739	763	724	778	0	4560
6	732	766	732	770	739	767	739	763	724	778	708	0	5327
7	766	732	770	739	767	739	763	724	778	708	774	0	6066
8	732	770	739	767	739	763	724	778	708	774	747	0	6829
9	770	739	767	739	763	724	778	708	774	747	763	0	7553
10	739	767	739	763	724	778	708	774	747	763	739	0	8331
11	767	739	763	724	778	708	774	747	763	739	759	0	9039
12	739	763	724	778	708	774	747	763	739	759	751	0	9813
13	763	724	778	708	774	747	763	739	759	751	735	0	10560
14	724	778	708	774	747	763	739	759	751	735	697	0	11323
15	778	708	774	747	763	739	759	751	735	697	735	0	12062
16	708	774	747	763	739	759	751	735	697	735	705	0	12821
17	774	747	763	739	759	751	735	697	735	705	716	0	13572
18	747	763	739	759	751	735	697	735	705	716	704	0	14307
19	763	739	759	751	735	697	735	705	716	704	700	0	15004
20	739	759	751	735	697	735	705	716	704	700	716	0	15739
21	759	751	735	697	735	705	716	704	700	716	716	0	16444
22	751	735	697	735	705	716	704	700	716	716	708	0	17160
23	735	697	735	705	716	704	700	716	716	708	712	0	17864
24	697	735	705	716	704	700	716	716	708	712	705	0	18564
25	735	705	716	704	700	716	716	708	712	705	723	0	19280
26	705	716	704	700	716	716	708	712	705	723	701	0	19996
27	716	704	700	716	716	708	712	705	723	701	720	0	20704
28	704	700	716	716	708	712	705	723	701	720	731	0	21416
29	700	716	716	708	712	705	723	701	720	731	704	0	22121
30	716	716	708	712	705	723	701	720	731	704	716	0	22844
31	716	708	712	705	723	701	720	731	704	716	685	0	23545
32	708	712	705	723	701	720	731	704	716	685	716	0	24265
33	712	705	723	701	720	731	704	716	685	716	704	0	24996
34	705	723	701	720	731	704	716	685	716	704	724	0	25700
35	723	701	720	731	704	716	685	716	704	724	716	0	26416
36	701	720	731	704	716	685	716	704	724	716	677	0	27101
37	720	731	704	716	685	716	704	724	716	677	701	0	27817
38	731	704	716	685	716	704	724	716	677	701	688	0	28521
39	704	716	685	716	704	724	716	677	701	688	712	0	29245
40	716	685	716	704	724	716	677	701	688	712	724	0	29961
41	685	716	704	724	716	677	701	688	712	724	716	0	30638
42	716	704	724	716	677	701	688	712	724	716	693	0	31339
43	704	724	716	677	701	688	712	724	716	693	716	0	32027
44	724	716	677	701	688	712	724	716	693	716	704	0	32739
45	716	677	701	688	712	724	716	693	716	704	692	0	33463
46	677	701	688	712	724	716	693	716	704	692	627	0	34179
47	701	688	712	724	716	693	716	704	692	627	728	0	34872
48	688	712	724	716	693	716	704	692	627	728	712	0	35588
49	712	724	716	693	716	704	692	627	728	712	677	0	36292
50	724	716	693	716	704	692	627	728	712	677	638	0	36984
51	716	693	716	704	692	627	728	712	677	638	735	0	37611
52	693	716	704	692	627	728	712	677	638	735	646	0	38339
53	716	704	692	627	728	712	677	638	735	646	720	0	39051
54	704	692	627	728	712	677	638	735	646	720	646	0	39728
55	692	627	728	712	677	638	735	646	720	646	716	0	40366
56	627	728	712	677	638	735	646	720	646	716	646	0	41101
57	728	712	677	638	735	646	720	646	716	646	716	0	41747
58	712	677	638	735	646	720	646	716	646	716	681	0	42467
59	677	638	735	646	720	646	716	646	716	681	696	0	43113
60	638	735	646	720	646	716	646	716	681	696	689	0	43829
61	735	646	720	646	716	646	716	681	696	689	716	0	44475
62	646	720	646	716	646	716	681	696	689	716	677	0	45191
63	720	646	716	646	716	681	696	689	716	677	716	0	45872
64	646	716	646	716	681	696	689	716	677	716	712	0	46568
65	716	646	716	681	696	689	716	677	716	712	704	0	47257
66	646	716	681	696	689	716	677	716	712	704	689	0	47973
67	716	681	696	689	716	677	716	712	704	689	708	0	48650
68	681	696	689	716	677	716	712	704	689	708	669	0	49366
69	696	689	716	677	716	712	704	689	708	669	740	0	50078
70	689	716	677	716	712	704	689	708	669	740	669	0	50782
71	716	677	716	712	704	689	708	669	740	669	735	0	51471
72	677	716	712	704	689	708	669	740	669	735	724	0	52179
73	716	712	704	689	708	669	740	669	735	724	704	0	52848
74	712	704	689	708	669	740	669	735	724	704	697	0	53588
75	704	689	708	669	740	669	735	724	704	697	720	0	54257
76	689	708	669	740	669	735	724	704	697	720	688	0	54992
77	708	669	740	669	735	724	704	697	720	688	732	0	55716
78	669	740	669	735	724	704	697	720	688	732	700	0	56420
79	740	669	735	724	704	697	720	688	732	700	743	0	57117
80	669	735	724	704	697	720	688	732	700	743	724	0	57837
81	735	724	704	697	720	688	732	700	743	724	716	0	58525
82	724	704	697	720	688	732	700	743	724	716	724	0	59257
83	704	697	720	688	732	700	743	724	716	724	727	0	59957
84	697	720	688	732	700	743	724	716	724	727	677	0	60700
85	720	688	732	700	743	724	716	724	727	677	759	0	61424
86	688	732	700	743	724	716	724	727	677	759	743	0	62140
87	732	700	743	724	716	724	727	677	759	743	728	0	62864
88	700	743	724	716	724	727	677	759	743	728	728	0	63591
89	743	724	716	724	727	677	759	743	728	728	712	0	64268
90	724	716	724	727	677	759	743	728	728	712	723	0	65027
91	716	724	727	677	759	743	728	728	712	723	724	0	65770
92	724	727	677	759	743	728	728	712	723	724	728	0	66498
93	727	677	759	743	728	728	712	723	724	728	727	0	67226
94	677	759	743	728	728	712	723	724	728	727	724	0	67938
95	759	743	728	728	712	723	724	728	727	724	720	0	68661
96	743	728	728	712	723	724	728	727	724	720	724	0	69385
97	728	728	712	723	724	728	727	724	720	724	700	0	70113
98	728	712	723	724	728	727	724	720	724	700	739	0	70840
99	712	723	724	728	727	724	720	724	700	739	720	0	71564
100	723	724	728	727	724	720	724	700	739	720	728	0	72284
101	724	728	727	724	720	724	700	739	720	728	700	0	73008
102	728	727	724	720	724	700	739	720	728	700	736	0	73708
103	727	724	720	724	700	739	720	728	700	736	723	0	74447
104	724	720	724	700	739	720	728	700	736	723	732	0	75167
105	720	724	700	739	720	728	700	736	723	732	693	0	75895
106	724	700	739	720	728	700	736	723	732	693	716	0	76595
107	700	739	720	728	700	736	723	732	693	716	727	0	77331
108	739	720	728	700	736	723	732	693	716	727	728	0	78054
109	720	728	700	736	723	732	693	716	727	728	727	0	78786
110	728	700	736	723	732	693	716	727	728	727	732	0	79479
111	700	736	723	732	693	716	727	728	727	732	716	0	80195
112	736	723	732	693	716	727	728	727	732	716	712	0	80922
113	723	732	693	716	727	728	727	732	716	712	584	0	81650
114	732	693	716	727	728	727	732	716	712	584	852	0	82377
115	693	716	727	728	727	732	716	712	584	852	731	0	83109
116	716	727	728	727	732	716	712	584	852	731	724	0	83825
117	727	728	727	732	716	712	584	852	731	724	724	0	84537
118	728	727	732	716	712	584	852	731	724	724	720	1	85121
119	727	732	716	712	584	852	731	724	724	720	700	0	85973
120	732	716	712	584	852	731	724	724	720	700	735	0	86704
121	716	712	584	852	731	724	724	720	700	735	709	0	87428
122	712	584	852	731	724	724	720	700	735	709	723	0	88152
123	584	852	731	724	724	720	700	735	709	723	724	0	88872
124	852	731	724	724	720	700	735	709	723	724	708	0	89572
125	731	724	724	720	700	735	709	723	724	708	720	0	90307
126	724	724	720	700	735	709	723	724	708	720	716	0	91016
127	724	720	700	735	709	723	724	708	720	716	658	0	91739
128	720	700	735	709	723	724	708	720	716	658	513	0	92463
129	700	735	709	723	724	708	720	716	658	513	852	0	93171
130	735	709	723	724	708	720	716	658	513	852	747	0	93891
131	709	723	724	708	720	716	658	513	852	747	728	0	94607
132	723	724	708	720	716	658	513	852	747	728	735	1	95265
133	724	708	720	716	658	513	852	747	728	735	732	1	95778
134	708	720	716	658	513	852	747	728	735	732	716	0	96630
135	720	716	658	513	852	747	728	735	732	716	716	0	97377
136	716	658	513	852	747	728	735	732	716	716	739	0	98105
137	658	513	852	747	728	735	732	716	716	739	720	0	98840
138	513	852	747	728	735	732	716	716	739	720	716	0	99572
139	852	747	728	735	732	716	716	739	720	716	728	0	100288
140	747	728	735	732	716	716	739	720	716	728	723	0	101004
141	728	735	732	716	716	739	720	716	728	723	720	0	101743
142	735	732	716	716	739	720	716	728	723	720	728	0	102463
143	732	716	716	739	720	716	728	723	720	728	731	0	103179
144	716	716	739	720	716	728	723	720	728	731	732	0	103907
145	716	739	720	716	728	723	720	728	731	732	735	0	104630
146	739	720	716	728	723	720	728	731	732	735	743	0	105350
147	720	716	728	723	720	728	731	732	735	743	732	0	106078
148	716	728	723	720	728	731	732	735	743	732	731	0	106809
149	728	723	720	728	731	732	735	743	732	731	740	0	107541
150	723	720	728	731	732	735	743	732	731	740	727	0	108276
151	720	728	731	732	735	743	732	731	740	727	724	0	109019
152	728	731	732	735	743	732	731	740	727	724	732	0	109751
153	731	732	735	743	732	731	740	727	724	732	727	0	110482
154	732	735	743	732	731	740	727	724	732	727	720	0	111222
155	735	743	732	731	740	727	724	732	727	720	716	0	111949
156	743	732	731	740	727	724	732	727	720	716	724	0	112673
157	732	731	740	727	724	732	727	720	716	724	712	0	113405
158	731	740	727	724	732	727	720	716	724	712	720	0	114132
159	740	727	724	732	727	720	716	724	712	720	712	0	114852
160	727	724	732	727	720	716	724	712	720	712	712	0	115568
161	724	732	727	720	716	724	712	720	712	712	712	0	116292
162	732	727	720	716	724	712	720	712	712	712	712	0	117004
163	727	720	716	724	712	720	712	712	712	712	716	0	117724
164	720	716	724	712	720	712	712	712	712	716	704	0	118436
165	716	724	712	720	712	712	712	712	716	704	720	0	119148
166	724	712	720	712	712	712	712	716	704	720	716	0	119860
167	712	720	712	712	712	712	716	704	720	716	712	0	120572
168	720	712	712	712	712	716	704	720	716	712	716	0	121288
169	712	712	712	712	716	704	720	716	712	716	708	0	121992
170	712	712	712	716	704	720	716	712	716	708	708	0	122712
171	712	712	716	704	720	716	712	716	708	708	701	0	123428
172	712	716	704	720	716	712	716	708	708	701	731	0	124140
173	716	704	720	716	712	716	708	708	701	731	716	0	124856
174	704	720	716	712	716	708	708	701	731	716	708	0	125564
175	720	716	712	716	708	708	701	731	716	708	709	0	126272
176	716	712	716	708	708	701	731	716	708	709	708	0	126973
177	712	716	708	708	701	731	716	708	709	708	704	0	127704
178	716	708	708	701	731	716	708	709	708	704	712	0	128420
179	708	708	701	731	716	708	709	708	704	712	704	0	129128
180	708	701	731	716	708	709	708	704	712	704	705	0	129837
181	701	731	716	708	709	708	704	712	704	705	719	0	130545
182	731	716	708	709	708	704	712	704	705	719	697	0	131249
183	716	708	709	708	704	712	704	705	719	697	704	0	131961
184	708	709	708	704	712	704	705	719	697	704	701	0	132665
185	709	708	704	712	704	705	719	697	704	701	696	0	133370
186	708	704	712	704	705	719	697	704	701	696	704	0	134089
187	704	712	704	705	719	697	704	701	696	704	705	0	134786
188	712	704	705	719	697	704	701	696	704	705	716	0	135490
189	704	705	719	697	704	701	696	704	705	716	700	0	136191
190	705	719	697	704	701	696	704	705	716	700	677	0	136887
191	719	697	704	701	696	704	705	716	700	677	736	0	137591
192	697	704	701	696	704	705	716	700	677	736	665	0	138296
193	704	701	696	704	705	716	700	677	736	665	724	0	139012
194	701	696	704	705	716	700	677	736	665	724	712	0	139712
195	696	704	705	716	700	677	736	665	724	712	661	0	140389
196	704	705	716	700	677	736	665	724	712	661	720	0	141125
197	705	716	700	677	736	665	724	712	661	720	693	0	141790
198	716	700	677	736	665	724	712	661	720	693	700	0	142514
199	700	677	736	665	724	712	661	720	693	700	689	0	143226
200	677	736	665	724	712	661	720	693	700	689	685	0	143887
201	736	665	724	712	661	720	693	700	689	685	692	0	144607
202	665	724	712	661	720	693	700	689	685	692	681	0	145300
203	724	712	661	720	693	700	689	685	692	681	681	0	146000
204	712	661	720	693	700	689	685	692	681	681	685	0	146689
205	661	720	693	700	689	685	692	681	681	685	681	0	147374
206	720	693	700	689	685	692	681	681	685	681	681	0	148066
207	693	700	689	685	692	681	681	685	681	681	688	0	148747
208	700	689	685	692	681	681	685	681	681	688	615	0	149428
209	689	685	692	681	681	685	681	681	688	615	708	0	150113
210	685	692	681	681	685	681	681	688	615	708	631	0	150794
211	692	681	681	685	681	681	688	615	708	631	712	0	151475
212	681	681	685	681	681	688	615	708	631	712	724	0	152163
213	681	685	681	681	688	615	708	631	712	724	696	0	152778
214	685	681	681	688	615	708	631	712	724	696	685	0	153486
215	681	681	688	615	708	631	712	724	696	685	696	0	154117
216	681	688	615	708	631	712	724	696	685	696	638	0	154829
217	688	615	708	631	712	724	696	685	696	638	705	0	155553
218	615	708	631	712	724	696	685	696	638	705	622	0	156249
219	708	631	712	724	696	685	696	638	705	622	720	0	156934
220	631	712	724	696	685	696	638	705	622	720	704	0	157630
221	712	724	696	685	696	638	705	622	720	704	701	0	158268
222	724	696	685	696	638	705	622	720	704	701	646	0	158973
223	696	685	696	638	705	622	720	704	701	646	712	0	159595
224	685	696	638	705	622	720	704	701	646	712	618	0	160315
225	696	638	705	622	720	704	701	646	712	618	534	0	161019
226	638	705	622	720	704	701	646	712	618	534	832	0	161720
227	705	622	720	704	701	646	712	618	534	832	697	0	162366
228	622	720	704	701	646	712	618	534	832	697	692	0	163078
229	720	704	701	646	712	618	534	832	697	692	693	0	163696
230	704	701	646	712	618	534	832	697	692	693	685	1	164230
231	701	646	712	618	534	832	697	692	693	685	669	0	165062
232	646	712	618	534	832	697	692	693	685	669	638	0	165759
233	712	618	534	832	697	692	693	685	669	638	704	0	166451
234	618	534	832	697	692	693	685	669	638	704	681	0	167144
235	534	832	697	692	693	685	669	638	704	681	681	0	167829
236	832	697	692	693	685	669	638	704	681	681	673	0	168498
237	697	692	693	685	669	638	704	681	681	673	670	0	169136
238	692	693	685	669	638	704	681	681	673	670	673	0	169840
239	693	685	669	638	704	681	681	673	670	673	622	0	170521
240	685	669	638	704	681	681	673	670	673	622	713	0	171202
241	669	638	704	681	681	673	670	673	622	713	677	0	171875
242	638	704	681	681	673	670	673	622	713	677	681	0	172545
243	704	681	681	673	670	673	622	713	677	681	677	0	173218
244	681	681	673	670	673	622	713	677	681	677	673	0	173840
245	681	673	670	673	622	713	677	681	677	673	681	0	174553
246	673	670	673	622	713	677	681	677	673	681	673	0	175230
247	670	673	622	713	677	681	677	673	681	673	673	0	175911
248	673	622	713	677	681	677	673	681	673	673	634	0	176588
249	622	713	677	681	677	673	681	673	673	634	681	0	177261
250	713	677	681	677	673	681	673	673	634	681	697	0	177942
251	677	681	677	673	681	673	673	634	681	697	634	0	178615
252	681	677	673	681	673	673	634	681	697	634	692	0	179288
253	677	673	681	673	673	634	681	697	634	692	666	0	179922
254	673	681	673	673	634	681	697	634	692	666	700	0	180603
255	681	673	673	634	681	697	634	692	666	700	681	0	181300
256	673	673	634	681	697	634	692	666	700	681	677	0	181934
257	673	634	681	697	634	692	666	700	681	677	669	0	182626
258	634	681	697	634	692	666	700	681	677	669	685	0	183292
259	681	697	634	692	666	700	681	677	669	685	666	0	183992
260	697	634	692	666	700	681	677	669	685	666	692	0	184673
261	634	692	666	700	681	677	669	685	666	692	642	0	185350
262	692	666	700	681	677	669	685	666	692	642	708	0	186019
