index	i-5	i-4	i-3	i-2	i-1	i+0	i+1	i+2	i+3	i+4	i+5	Filter	Time
5	455	638	421	867	635	416	879	452	863	487	817	1	3432
6	638	421	867	635	416	879	452	863	487	817	455	0	4311
7	421	867	635	416	879	452	863	487	817	455	930	1	4763
8	867	635	416	879	452	863	487	817	455	930	424	0	5626
9	635	416	879	452	863	487	817	455	930	424	930	1	6113
10	416	879	452	863	487	817	455	930	424	930	654	0	6930
11	879	452	863	487	817	455	930	424	930	654	420	1	7385
12	452	863	487	817	455	930	424	930	654	420	930	0	8315
13	863	487	817	455	930	424	930	654	420	930	654	1	8739
14	487	817	455	930	424	930	654	420	930	654	424	0	9669
15	817	455	930	424	930	654	420	930	654	424	965	0	10323
16	455	930	424	930	654	420	930	654	424	965	665	1	10743
17	930	424	930	654	420	930	654	424	965	665	424	0	11673
18	424	930	654	420	930	654	424	965	665	424	1012	0	12327
19	930	654	420	930	654	424	965	665	424	1012	689	1	12751
20	654	420	930	654	424	965	665	424	1012	689	416	0	13716
21	420	930	654	424	965	665	424	1012	689	416	1055	0	14381
22	930	654	424	965	665	424	1012	689	416	1055	700	1	14805
23	654	424	965	665	424	1012	689	416	1055	700	420	0	15817
24	424	965	665	424	1012	689	416	1055	700	420	996	0	16506
25	965	665	424	1012	689	416	1055	700	420	996	677	1	16922
26	665	424	1012	689	416	1055	700	420	996	677	417	0	17977
27	424	1012	689	416	1055	700	420	996	677	417	976	0	18677
28	1012	689	416	1055	700	420	996	677	417	976	681	1	19097
29	689	416	1055	700	420	996	677	417	976	681	417	0	20093
30	416	1055	700	420	996	677	417	976	681	417	984	0	20770
31	1055	700	420	996	677	417	976	681	417	984	673	1	21187
32	700	420	996	677	417	976	681	417	984	673	424	0	22163
33	420	996	677	417	976	681	417	984	673	424	997	0	22844
34	996	677	417	976	681	417	984	673	424	997	669	1	23261
35	677	417	976	681	417	984	673	424	997	669	420	0	24245
36	417	976	681	417	984	673	424	997	669	420	977	0	24918
37	976	681	417	984	673	424	997	669	420	977	673	1	25342
38	681	417	984	673	424	997	669	420	977	673	420	0	26339
39	417	984	673	424	997	669	420	977	673	420	973	0	27008
40	984	673	424	997	669	420	977	673	420	973	681	1	27428
41	673	424	997	669	420	977	673	420	973	681	416	0	28405
42	424	997	669	420	977	673	420	973	681	416	1000	0	29078
43	997	669	420	977	673	420	973	681	416	1000	662	1	29498
44	669	420	977	673	420	973	681	416	1000	662	416	0	30471
45	420	977	673	420	973	681	416	1000	662	416	926	0	31152
46	977	673	420	973	681	416	1000	662	416	926	646	1	31568
47	673	420	973	681	416	1000	662	416	926	646	424	0	32568
48	420	973	681	416	1000	662	416	926	646	424	852	0	33230
49	973	681	416	1000	662	416	926	646	424	852	638	1	33646
50	681	416	1000	662	416	926	646	424	852	638	424	0	34572
51	416	1000	662	416	926	646	424	852	638	424	798	0	35218
52	1000	662	416	926	646	424	852	638	424	798	611	1	35642
53	662	416	926	646	424	852	638	424	798	611	591	0	36494
54	416	926	646	424	852	638	424	798	611	591	417	0	37132
55	926	646	424	852	638	424	798	611	591	417	805	1	37556
56	646	424	852	638	424	798	611	591	417	805	611	0	38354
57	424	852	638	424	798	611	591	417	805	611	615	0	38965
58	852	638	424	798	611	591	417	805	611	615	412	0	39556
59	638	424	798	611	591	417	805	611	615	412	965	1	39973
60	424	798	611	591	417	805	611	615	412	965	670	0	40778
61	798	611	591	417	805	611	615	412	965	670	424	0	41389
62	611	591	417	805	611	615	412	965	670	424	988	0	42004
63	591	417	805	611	615	412	965	670	424	988	673	1	42416
64	417	805	611	615	412	965	670	424	988	673	417	0	43381
65	805	611	615	412	965	670	424	988	673	417	957	0	44051
66	611	615	412	965	670	424	988	673	417	957	650	1	44475
67	615	412	965	670	424	988	673	417	957	650	424	0	45463
68	412	965	670	424	988	673	417	957	650	424	930	0	46136
69	965	670	424	988	673	417	957	650	424	930	657	1	46553
70	670	424	988	673	417	957	650	424	930	657	413	0	47510
71	424	988	673	417	957	650	424	930	657	413	895	0	48160
72	988	673	417	957	650	424	930	657	413	895	646	1	48584
73	673	417	957	650	424	930	657	413	895	646	420	0	49514
74	417	957	650	424	930	657	413	895	646	420	895	0	50171
75	957	650	424	930	657	413	895	646	420	895	649	1	50584
76	650	424	930	657	413	895	646	420	895	649	425	0	51479
77	424	930	657	413	895	646	420	895	649	425	930	0	52125
78	930	657	413	895	646	420	895	649	425	930	669	1	52545
79	657	413	895	646	420	895	649	425	930	669	412	0	53440
80	413	895	646	420	895	649	425	930	669	412	895	0	54089
81	895	646	420	895	649	425	930	669	412	895	650	1	54514
82	646	420	895	649	425	930	669	412	895	650	416	0	55444
83	420	895	649	425	930	669	412	895	650	416	899	0	56113
84	895	649	425	930	669	412	895	650	416	899	654	1	56525
85	649	425	930	669	412	895	650	416	899	654	412	0	57420
86	425	930	669	412	895	650	416	899	654	412	876	0	58070
87	930	669	412	895	650	416	899	654	412	876	638	1	58486
88	669	412	895	650	416	899	654	412	876	638	642	0	59385
89	412	895	650	416	899	654	412	876	638	642	397	0	60039
90	895	650	416	899	654	412	876	638	642	397	938	1	60451
91	650	416	899	654	412	876	638	642	397	938	646	0	61327
92	416	899	654	412	876	638	642	397	938	646	649	0	61965
93	899	654	412	876	638	642	397	938	646	649	681	0	62607
94	654	412	876	638	642	397	938	646	649	681	405	1	63004
95	412	876	638	642	397	938	646	649	681	405	1016	0	63942
96	876	638	642	397	938	646	649	681	405	1016	680	0	64588
97	638	642	397	938	646	649	681	405	1016	680	413	0	65237
98	642	397	938	646	649	681	405	1016	680	413	953	0	65918
99	397	938	646	649	681	405	1016	680	413	953	642	1	66323
100	938	646	649	681	405	1016	680	413	953	642	440	0	67339
101	646	649	681	405	1016	680	413	953	642	440	895	0	68019
102	649	681	405	1016	680	413	953	642	440	895	646	1	68432
103	681	405	1016	680	413	953	642	440	895	646	439	0	69385
104	405	1016	680	413	953	642	440	895	646	439	892	0	70027
105	1016	680	413	953	642	440	895	646	439	892	649	1	70467
106	680	413	953	642	440	895	646	439	892	649	421	0	71362
107	413	953	642	440	895	646	439	892	649	421	937	0	72008
108	953	642	440	895	646	439	892	649	421	937	658	1	72447
109	642	440	895	646	439	892	649	421	937	658	420	0	73339
110	440	895	646	439	892	649	421	937	658	420	930	0	73988
111	895	646	439	892	649	421	937	658	420	930	634	1	74409
112	646	439	892	649	421	937	658	420	930	634	658	0	75346
113	439	892	649	421	937	658	420	930	634	658	405	0	76004
114	892	649	421	937	658	420	930	634	658	405	980	1	76424
115	649	421	937	658	420	930	634	658	405	980	642	0	77354
116	421	937	658	420	930	634	658	405	980	642	681	0	77988
117	937	658	420	930	634	658	405	980	642	681	697	0	78646
118	658	420	930	634	658	405	980	642	681	697	408	1	79051
119	420	930	634	658	405	980	642	681	697	408	1020	0	80031
120	930	634	658	405	980	642	681	697	408	1020	681	0	80673
121	634	658	405	980	642	681	697	408	1020	681	408	0	81354
122	658	405	980	642	681	697	408	1020	681	408	946	0	82051
123	405	980	642	681	697	408	1020	681	408	946	646	1	82459
124	980	642	681	697	408	1020	681	408	946	646	424	0	83479
125	642	681	697	408	1020	681	408	946	646	424	934	0	84160
126	681	697	408	1020	681	408	946	646	424	934	649	1	84568
127	697	408	1020	681	408	946	646	424	934	649	417	0	85514
