index	i-5	i-4	i-3	i-2	i-1	i+0	i+1	i+2	i+3	i+4	i+5	Filter	Time
5	704	712	436	385	623	720	731	724	440	377	658	0	3623
6	712	436	385	623	720	731	724	440	377	658	704	0	4354
7	436	385	623	720	731	724	440	377	658	704	720	0	5078
8	385	623	720	731	724	440	377	658	704	720	708	1	5518
9	623	720	731	724	440	377	658	704	720	708	704	0	5895
10	720	731	724	440	377	658	704	720	708	704	428	0	6553
11	731	724	440	377	658	704	720	708	704	428	385	0	7257
12	724	440	377	658	704	720	708	704	428	385	635	0	7977
13	440	377	658	704	720	708	704	428	385	635	692	0	8685
14	377	658	704	720	708	704	428	385	635	692	697	0	9389
15	658	704	720	708	704	428	385	635	692	697	696	1	9817
16	704	720	708	704	428	385	635	692	697	696	677	0	10202
17	720	708	704	428	385	635	692	697	696	677	424	0	10837
18	708	704	428	385	635	692	697	696	677	424	989	0	11529
19	704	428	385	635	692	697	696	677	424	989	688	0	12226
20	428	385	635	692	697	696	677	424	989	688	681	0	12922
21	385	635	692	697	696	677	424	989	688	681	681	0	13599
22	635	692	697	696	677	424	989	688	681	681	677	1	14023
23	692	697	696	677	424	989	688	681	681	677	681	0	15012
24	697	696	677	424	989	688	681	681	677	681	685	0	15700
25	696	677	424	989	688	681	681	677	681	685	685	0	16381
26	677	424	989	688	681	681	677	681	685	685	700	0	17062
27	424	989	688	681	681	677	681	685	685	700	712	0	17739
28	989	688	681	681	677	681	685	685	700	712	720	0	18420
29	688	681	681	677	681	685	685	700	712	720	728	0	19105
30	681	681	677	681	685	685	700	712	720	728	537	0	19790
31	681	677	681	685	685	700	712	720	728	537	930	0	20490
32	677	681	685	685	700	712	720	728	537	930	731	0	21202
33	681	685	685	700	712	720	728	537	930	731	755	0	21922
34	685	685	700	712	720	728	537	930	731	755	747	0	22650
35	685	700	712	720	728	537	930	731	755	747	417	1	23187
36	700	712	720	728	537	930	731	755	747	417	373	0	24117
37	712	720	728	537	930	731	755	747	417	373	708	0	24848
38	720	728	537	930	731	755	747	417	373	708	736	0	25603
39	728	537	930	731	755	747	417	373	708	736	739	0	26350
40	537	930	731	755	747	417	373	708	736	739	739	1	26767
41	930	731	755	747	417	373	708	736	739	739	424	0	27140
42	731	755	747	417	373	708	736	739	739	424	374	0	27848
43	755	747	417	373	708	736	739	739	424	374	677	0	28584
44	747	417	373	708	736	739	739	424	374	677	720	0	29323
45	417	373	708	736	739	739	424	374	677	720	724	0	30062
46	373	708	736	739	739	424	374	677	720	724	708	1	30486
47	708	736	739	739	424	374	677	720	724	708	723	0	30860
48	736	739	739	424	374	677	720	724	708	723	417	0	31537
49	739	739	424	374	677	720	724	708	723	417	381	0	32257
50	739	424	374	677	720	724	708	723	417	381	650	0	32981
51	424	374	677	720	724	708	723	417	381	650	712	0	33689
52	374	677	720	724	708	723	417	381	650	712	704	0	34412
53	677	720	724	708	723	417	381	650	712	704	708	1	34829
54	720	724	708	723	417	381	650	712	704	708	701	0	35210
55	724	708	723	417	381	650	712	704	708	701	420	0	35860
56	708	723	417	381	650	712	704	708	701	420	405	0	36572
57	723	417	381	650	712	704	708	701	420	405	595	0	37276
58	417	381	650	712	704	708	701	420	405	595	693	0	37984
59	381	650	712	704	708	701	420	405	595	693	681	0	38685
60	650	712	704	708	701	420	405	595	693	681	688	1	39105
61	712	704	708	701	420	405	595	693	681	688	681	0	39510
62	704	708	701	420	405	595	693	681	688	681	673	0	40105
