index	i-5	i-4	i-3	i-2	i-1	i+0	i+1	i+2	i+3	i+4	i+5	Filter	Time
5	280	704	701	681	692	697	704	681	704	720	728	0	3755
6	704	701	681	692	697	704	681	704	720	728	704	0	4459
7	701	681	692	697	704	681	704	720	728	704	720	0	5140
8	681	692	697	704	681	704	720	728	704	720	724	0	5844
9	692	697	704	681	704	720	728	704	720	724	727	0	6564
10	697	704	681	704	720	728	704	720	724	727	728	0	7292
11	704	681	704	720	728	704	720	724	727	728	696	0	7996
12	681	704	720	728	704	720	724	727	728	696	697	0	8716
13	704	720	728	704	720	724	727	728	696	697	704	0	9440
14	720	728	704	720	724	727	728	696	697	704	720	0	10167
15	728	704	720	724	727	728	696	697	704	720	720	0	10895
16	704	720	724	727	728	696	697	704	720	720	693	0	11591
17	720	724	727	728	696	697	704	720	720	693	712	0	12288
18	724	727	728	696	697	704	720	720	693	712	712	0	12992
19	727	728	696	697	704	720	720	693	712	712	731	0	13712
20	728	696	697	704	720	720	693	712	712	731	724	0	14432
21	696	697	704	720	720	693	712	712	731	724	692	0	15125
22	697	704	720	720	693	712	712	731	724	692	705	0	15837
23	704	720	720	693	712	712	731	724	692	705	700	0	16549
24	720	720	693	712	712	731	724	692	705	700	704	0	17280
25	720	693	712	712	731	724	692	705	700	704	689	0	18004
26	693	712	712	731	724	692	705	700	704	689	685	0	18696
27	712	712	731	724	692	705	700	704	689	685	696	0	19401
28	712	731	724	692	705	700	704	689	685	696	709	0	20101
29	731	724	692	705	700	704	689	685	696	709	716	0	20805
30	724	692	705	700	704	689	685	696	709	716	704	0	21494
31	692	705	700	704	689	685	696	709	716	704	689	0	22179
32	705	700	704	689	685	696	709	716	704	689	692	0	22875
33	700	704	689	685	696	709	716	704	689	692	704	0	23584
34	704	689	685	696	709	716	704	689	692	704	713	0	24300
35	689	685	696	709	716	704	689	692	704	713	712	0	25004
36	685	696	709	716	704	689	692	704	713	712	684	0	25693
37	696	709	716	704	689	692	704	713	712	684	701	0	26385
38	709	716	704	689	692	704	713	712	684	701	700	0	27089
39	716	704	689	692	704	713	712	684	701	700	712	0	27802
40	704	689	692	704	713	712	684	701	700	712	689	0	28514
41	689	692	704	713	712	684	701	700	712	689	704	0	29198
42	692	704	713	712	684	701	700	712	689	704	705	0	29899
43	704	713	712	684	701	700	712	689	704	705	716	0	30599
44	713	712	684	701	700	712	689	704	705	716	712	0	31311
45	712	684	701	700	712	689	704	705	716	712	700	0	32000
46	684	701	700	712	689	704	705	716	712	700	704	0	32704
47	701	700	712	689	704	705	716	712	700	704	712	0	33409
48	700	712	689	704	705	716	712	700	704	712	728	0	34125
49	712	689	704	705	716	712	700	704	712	728	712	0	34837
50	689	704	705	716	712	700	704	712	728	712	704	0	35537
51	704	705	716	712	700	704	712	728	712	704	712	0	36241
52	705	716	712	700	704	712	728	712	704	712	720	0	36953
53	716	712	700	704	712	728	712	704	712	720	728	0	37681
54	712	700	704	712	728	712	704	712	720	728	700	0	38393
55	700	704	712	728	712	704	712	720	728	700	720	0	39097
56	704	712	728	712	704	712	720	728	700	720	728	0	39809
57	712	728	712	704	712	720	728	700	720	728	743	0	40529
58	728	712	704	712	720	728	700	720	728	743	720	0	41257
59	712	704	712	720	728	700	720	728	743	720	716	0	41957
60	704	712	720	728	700	720	728	743	720	716	723	0	42677
61	712	720	728	700	720	728	743	720	716	723	751	0	43405
62	720	728	700	720	728	743	720	716	723	751	775	0	44148
63	728	700	720	728	743	720	716	723	751	775	751	0	44868
64	700	720	728	743	720	716	723	751	775	751	723	0	45584
65	720	728	743	720	716	723	751	775	751	723	736	0	46307
66	728	743	720	716	723	751	775	751	723	736	735	0	47058
67	743	720	716	723	751	775	751	723	736	735	740	0	47833
68	720	716	723	751	775	751	723	736	735	740	700	0	48584
69	716	723	751	775	751	723	736	735	740	700	731	0	49307
70	723	751	775	751	723	736	735	740	700	731	728	0	50043
71	751	775	751	723	736	735	740	700	731	728	739	0	50778
72	775	751	723	736	735	740	700	731	728	739	740	0	51518
73	751	723	736	735	740	700	731	728	739	740	712	0	52218
74	723	736	735	740	700	731	728	739	740	712	731	0	52949
75	736	735	740	700	731	728	739	740	712	731	740	0	53677
76	735	740	700	731	728	739	740	712	731	740	735	0	54416
77	740	700	731	728	739	740	712	731	740	735	704	0	55156
78	700	731	728	739	740	712	731	740	735	704	704	0	55868
79	731	728	739	740	712	731	740	735	704	704	709	0	56599
80	728	739	740	712	731	740	735	704	704	709	704	0	57339
81	739	740	712	731	740	735	704	704	709	704	693	0	58074
82	740	712	731	740	735	704	704	709	704	693	677	0	58778
83	712	731	740	735	704	704	709	704	693	677	681	0	59482
84	731	740	735	704	704	709	704	693	677	681	684	0	60191
85	740	735	704	704	709	704	693	677	681	684	662	0	60895
86	735	704	704	709	704	693	677	681	684	662	669	0	61588
87	704	704	709	704	693	677	681	684	662	669	677	0	62265
88	704	709	704	693	677	681	684	662	669	677	693	0	62946
89	709	704	693	677	681	684	662	669	677	693	720	0	63630
90	704	693	677	681	684	662	669	677	693	720	688	0	64292
91	693	677	681	684	662	669	677	693	720	688	677	0	64961
92	677	681	684	662	669	677	693	720	688	677	681	0	65638
93	681	684	662	669	677	693	720	688	677	681	701	0	66331
94	684	662	669	677	693	720	688	677	681	701	739	0	67051
95	662	669	677	693	720	688	677	681	701	739	778	0	67739
96	669	677	693	720	688	677	681	701	739	778	759	0	68416
97	677	693	720	688	677	681	701	739	778	759	728	0	69097
98	693	720	688	677	681	701	739	778	759	728	754	0	69798
99	720	688	677	681	701	739	778	759	728	754	779	0	70537
100	688	677	681	701	739	778	759	728	754	779	809	0	71315
101	677	681	701	739	778	759	728	754	779	809	782	0	72074
102	681	701	739	778	759	728	754	779	809	782	735	0	72802
103	701	739	778	759	728	754	779	809	782	735	755	0	73556
104	739	778	759	728	754	779	809	782	735	755	763	0	74335
105	778	759	728	754	779	809	782	735	755	763	774	0	75144
106	759	728	754	779	809	782	735	755	763	774	775	0	75926
107	728	754	779	809	782	735	755	763	774	775	735	0	76661
108	754	779	809	782	735	755	763	774	775	735	751	0	77416
109	779	809	782	735	755	763	774	775	735	751	751	0	78179
110	809	782	735	755	763	774	775	735	751	751	751	0	78953
111	782	735	755	763	774	775	735	751	751	751	724	0	79728
112	735	755	763	774	775	735	751	751	751	724	747	0	80463
113	755	763	774	775	735	751	751	751	724	747	762	0	81214
114	763	774	775	735	751	751	751	724	747	762	783	0	81965
115	774	775	735	751	751	751	724	747	762	783	739	0	82716
116	775	735	751	751	751	724	747	762	783	739	755	0	83440
117	735	751	751	751	724	747	762	783	739	755	770	0	84187
118	751	751	751	724	747	762	783	739	755	770	778	0	84949
119	751	751	724	747	762	783	739	755	770	778	744	0	85732
120	751	724	747	762	783	739	755	770	778	744	731	0	86471
121	724	747	762	783	739	755	770	778	744	731	739	0	87226
122	747	762	783	739	755	770	778	744	731	739	759	0	87996
123	762	783	739	755	770	778	744	731	739	759	747	0	88774
124	783	739	755	770	778	744	731	739	759	747	724	0	89518
125	739	755	770	778	744	731	739	759	747	724	728	0	90249
126	755	770	778	744	731	739	759	747	724	728	747	0	90988
127	770	778	744	731	739	759	747	724	728	747	754	0	91747
128	778	744	731	739	759	747	724	728	747	754	759	0	92494
129	744	731	739	759	747	724	728	747	754	759	716	0	93218
130	731	739	759	747	724	728	747	754	759	716	724	0	93946
131	739	759	747	724	728	747	754	759	716	724	728	0	94693
132	759	747	724	728	747	754	759	716	724	728	727	0	95447
133	747	724	728	747	754	759	716	724	728	727	693	0	96206
134	724	728	747	754	759	716	724	728	727	693	688	0	96922
135	728	747	754	759	716	724	728	727	693	688	689	0	97646
136	747	754	759	716	724	728	727	693	688	689	712	0	98374
137	754	759	716	724	728	727	693	688	689	712	755	0	99101
138	759	716	724	728	727	693	688	689	712	755	806	0	99794
139	716	724	728	727	693	688	689	712	755	806	770	0	100482
140	724	728	727	693	688	689	712	755	806	770	747	0	101171
141	728	727	693	688	689	712	755	806	770	747	771	0	101883
142	727	693	688	689	712	755	806	770	747	771	766	0	102638
143	693	688	689	712	755	806	770	747	771	766	751	0	103444
144	688	689	712	755	806	770	747	771	766	751	720	0	104214
145	689	712	755	806	770	747	771	766	751	720	689	0	104961
146	712	755	806	770	747	771	766	751	720	689	692	0	105732
147	755	806	770	747	771	766	751	720	689	692	689	0	106498
148	806	770	747	771	766	751	720	689	692	689	739	0	107249
149	770	747	771	766	751	720	689	692	689	739	751	0	107969
150	747	771	766	751	720	689	692	689	739	751	817	0	108658
151	771	766	751	720	689	692	689	739	751	817	821	0	109350
152	766	751	720	689	692	689	739	751	817	821	849	0	110039
153	751	720	689	692	689	739	751	817	821	849	805	0	110778
154	720	689	692	689	739	751	817	821	849	805	770	0	111529
155	689	692	689	739	751	817	821	849	805	770	732	0	112346
156	692	689	739	751	817	821	849	805	770	732	712	0	113167
157	689	739	751	817	821	849	805	770	732	712	704	0	114016
158	739	751	817	821	849	805	770	732	712	704	712	0	114821
159	751	817	821	849	805	770	732	712	704	712	697	0	115591
160	817	821	849	805	770	732	712	704	712	697	716	0	116323
161	821	849	805	770	732	712	704	712	697	716	739	0	117035
162	849	805	770	732	712	704	712	697	716	739	755	0	117739
163	805	770	732	712	704	712	697	716	739	755	786	0	118451
164	770	732	712	704	712	697	716	739	755	786	802	0	119148
165	732	712	704	712	697	716	739	755	786	802	762	0	119864
166	712	704	712	697	716	739	755	786	802	762	767	0	120603
167	704	712	697	716	739	755	786	802	762	767	770	0	121358
168	712	697	716	739	755	786	802	762	767	770	774	0	122144
169	697	716	739	755	786	802	762	767	770	774	759	0	122946
170	716	739	755	786	802	762	767	770	774	759	728	0	123708
171	739	755	786	802	762	767	770	774	759	728	727	0	124475
172	755	786	802	762	767	770	774	759	728	727	740	0	125245
173	786	802	762	767	770	774	759	728	727	740	762	0	126019
174	802	762	767	770	774	759	728	727	740	762	763	0	126778
175	762	767	770	774	759	728	727	740	762	763	724	0	127506
176	767	770	774	759	728	727	740	762	763	724	700	0	128233
177	770	774	759	728	727	740	762	763	724	700	704	0	128973
178	774	759	728	727	740	762	763	724	700	704	689	0	129735
179	759	728	727	740	762	763	724	700	704	689	704	0	130498
180	728	727	740	762	763	724	700	704	689	704	705	0	131222
181	727	740	762	763	724	700	704	689	704	705	708	0	131922
182	740	762	763	724	700	704	689	704	705	708	731	0	132626
183	762	763	724	700	704	689	704	705	708	731	751	0	133315
184	763	724	700	704	689	704	705	708	731	751	751	0	134019
185	724	700	704	689	704	705	708	731	751	751	755	0	134724
186	700	704	689	704	705	708	731	751	751	755	767	0	135432
187	704	689	704	705	708	731	751	751	755	767	774	0	136163
188	689	704	705	708	731	751	751	755	767	774	798	0	136914
189	704	705	708	731	751	751	755	767	774	798	794	0	137665
