index	i-5	i-4	i-3	i-2	i-1	i+0	i+1	i+2	i+3	i+4	i+5	Filter	Time
5	669	420	1137	739	409	1000	638	439	891	650	642	0	4374
6	420	1137	739	409	1000	638	439	891	650	642	670	0	5012
7	1137	739	409	1000	638	439	891	650	642	670	677	1	5451
8	739	409	1000	638	439	891	650	642	670	677	680	0	6342
9	409	1000	638	439	891	650	642	670	677	680	658	0	6992
10	1000	638	439	891	650	642	670	677	680	658	654	0	7634
11	638	439	891	650	642	670	677	680	658	654	669	0	8304
12	439	891	650	642	670	677	680	658	654	669	412	0	8981
13	891	650	642	670	677	680	658	654	669	412	1039	0	9661
14	650	642	670	677	680	658	654	669	412	1039	782	0	10319
15	642	670	677	680	658	654	669	412	1039	782	425	0	10973
16	670	677	680	658	654	669	412	1039	782	425	996	0	11642
17	677	680	658	654	669	412	1039	782	425	996	673	1	12054
18	680	658	654	669	412	1039	782	425	996	673	420	0	13093
19	658	654	669	412	1039	782	425	996	673	420	922	0	13875
20	654	669	412	1039	782	425	996	673	420	922	654	1	14300
21	669	412	1039	782	425	996	673	420	922	654	630	0	15296
22	412	1039	782	425	996	673	420	922	654	630	635	0	15969
23	1039	782	425	996	673	420	922	654	630	635	618	1	16389
24	782	425	996	673	420	922	654	630	635	618	619	0	17311
25	425	996	673	420	922	654	630	635	618	619	615	0	17965
26	996	673	420	922	654	630	635	618	619	615	626	0	18595
27	673	420	922	654	630	635	618	619	615	626	666	0	19230
28	420	922	654	630	635	618	619	615	626	666	665	0	19848
29	922	654	630	635	618	619	615	626	666	665	661	0	20467
30	654	630	635	618	619	615	626	666	665	661	646	0	21082
31	630	635	618	619	615	626	666	665	661	646	638	0	21708
32	635	618	619	615	626	666	665	661	646	638	635	0	22374
33	618	619	615	626	666	665	661	646	638	635	626	0	23039
34	619	615	626	666	665	661	646	638	635	626	623	0	23700
35	615	626	666	665	661	646	638	635	626	623	622	0	24346
36	626	666	665	661	646	638	635	626	623	622	619	0	24984
37	666	665	661	646	638	635	626	623	622	619	615	0	25619
38	665	661	646	638	635	626	623	622	619	615	618	0	26245
39	661	646	638	635	626	623	622	619	615	618	607	0	26868
40	646	638	635	626	623	622	619	615	618	607	600	0	27490
41	638	635	626	623	622	619	615	618	607	600	599	0	28109
42	635	626	623	622	619	615	618	607	600	599	595	0	28724
43	626	623	622	619	615	618	607	600	599	595	607	0	29342
44	623	622	619	615	618	607	600	599	595	607	615	0	29949
45	622	619	615	618	607	600	599	595	607	615	424	0	30549
46	619	615	618	607	600	599	595	607	615	424	833	0	31148
47	615	618	607	600	599	595	607	615	424	833	603	0	31743
48	618	607	600	599	595	607	615	424	833	603	447	0	32350
49	607	600	599	595	607	615	424	833	603	447	779	0	32965
50	600	599	595	607	615	424	833	603	447	779	603	1	33389
