index	i-5	i-4	i-3	i-2	i-1	i+0	i+1	i+2	i+3	i+4	i+5	Filter	Time
5	389	486	495	490	498	494	487	490	494	506	471	0	2852
6	486	495	490	498	494	487	490	494	506	471	482	0	3339
7	495	490	498	494	487	490	494	506	471	482	494	0	3829
8	490	498	494	487	490	494	506	471	482	494	491	0	4323
9	498	494	487	490	494	506	471	482	494	491	478	0	4829
10	494	487	490	494	506	471	482	494	491	478	479	0	5300
11	487	490	494	506	471	482	494	491	478	479	486	0	5782
12	490	494	506	471	482	494	491	478	479	486	494	0	6276
13	494	506	471	482	494	491	478	479	486	494	479	0	6767
14	506	471	482	494	491	478	479	486	494	479	471	0	7245
15	471	482	494	491	478	479	486	494	479	471	443	0	7724
16	482	494	491	478	479	486	494	479	471	443	459	0	8210
17	494	491	478	479	486	494	479	471	443	459	440	0	8704
18	491	478	479	486	494	479	471	443	459	440	514	0	9183
19	478	479	486	494	479	471	443	459	440	514	509	0	9654
20	479	486	494	479	471	443	459	440	514	509	495	0	10097
21	486	494	479	471	443	459	440	514	509	495	502	0	10556
22	494	479	471	443	459	440	514	509	495	502	498	0	10996
23	479	471	443	459	440	514	509	495	502	498	498	0	11510
24	471	443	459	440	514	509	495	502	498	498	506	0	12019
25	443	459	440	514	509	495	502	498	498	506	498	0	12514
26	459	440	514	509	495	502	498	498	506	498	498	0	13016
27	440	514	509	495	502	498	498	506	498	498	505	0	13514
28	514	509	495	502	498	498	506	498	498	505	491	0	14012
29	509	495	502	498	498	506	498	498	505	491	498	0	14518
30	495	502	498	498	506	498	498	505	491	498	498	0	15016
31	502	498	498	506	498	498	505	491	498	498	490	0	15514
32	498	498	506	498	498	505	491	498	498	490	490	0	16019
33	498	506	498	498	505	491	498	498	490	490	498	0	16510
34	506	498	498	505	491	498	498	490	490	498	495	0	17008
35	498	498	505	491	498	498	490	490	498	495	490	0	17506
36	498	505	491	498	498	490	490	498	495	490	498	0	17996
37	505	491	498	498	490	490	498	495	490	498	498	0	18486
38	491	498	498	490	490	498	495	490	498	498	486	0	18984
39	498	498	490	490	498	495	490	498	498	486	498	0	19479
40	498	490	490	498	495	490	498	498	486	498	495	0	19969
41	490	490	498	495	490	498	498	486	498	495	494	0	20467
42	490	498	495	490	498	498	486	498	495	494	494	0	20965
43	498	495	490	498	498	486	498	495	494	494	494	0	21451
44	495	490	498	498	486	498	495	494	494	494	490	0	21949
45	490	498	498	486	498	495	494	494	494	490	498	0	22444
46	498	498	486	498	495	494	494	494	490	498	495	0	22938
47	498	486	498	495	494	494	494	490	498	495	494	0	23432
48	486	498	495	494	494	494	490	498	495	494	494	0	23926
49	498	495	494	494	494	490	498	495	494	494	502	0	24416
50	495	494	494	494	490	498	495	494	494	502	490	0	24914
51	494	494	494	490	498	495	494	494	502	490	494	0	25409
52	494	494	490	498	495	494	494	502	490	494	506	0	25903
53	494	490	498	495	494	494	502	490	494	506	506	0	26397
54	490	498	495	494	494	502	490	494	506	506	494	0	26899
55	498	495	494	494	502	490	494	506	506	494	498	0	27389
56	495	494	494	502	490	494	506	506	494	498	510	0	27883
57	494	494	502	490	494	506	506	494	498	510	506	0	28389
58	494	502	490	494	506	506	494	498	510	506	498	0	28895
59	502	490	494	506	506	494	498	510	506	498	502	0	29389
60	490	494	506	506	494	498	510	506	498	502	494	0	29887
61	494	506	506	494	498	510	506	498	502	494	506	0	30397
62	506	506	494	498	510	506	498	502	494	506	498	0	30903
63	506	494	498	510	506	498	502	494	506	498	498	0	31401
64	494	498	510	506	498	502	494	506	498	498	498	0	31903
65	498	510	506	498	502	494	506	498	498	498	498	0	32397
66	510	506	498	502	494	506	498	498	498	498	502	0	32903
67	506	498	502	494	506	498	498	498	498	502	498	0	33401
68	498	502	494	506	498	498	498	498	502	498	498	0	33899
69	502	494	506	498	498	498	498	502	498	498	494	0	34397
70	494	506	498	498	498	498	502	498	498	494	494	0	34895
71	506	498	498	498	498	502	498	498	494	494	502	0	35397
72	498	498	498	498	502	498	498	494	494	502	494	0	35895
73	498	498	498	502	498	498	494	494	502	494	491	0	36393
74	498	498	502	498	498	494	494	502	494	491	494	0	36887
75	498	502	498	498	494	494	502	494	491	494	498	0	37381
76	502	498	498	494	494	502	494	491	494	498	494	0	37883
77	498	498	494	494	502	494	491	494	498	494	494	0	38377
78	498	494	494	502	494	491	494	498	494	494	494	0	38868
79	494	494	502	494	491	494	498	494	494	494	491	0	39362
80	494	502	494	491	494	498	494	494	494	491	498	0	39860
81	502	494	491	494	498	494	494	494	491	498	498	0	40354
82	494	491	494	498	494	494	494	491	498	498	494	0	40848
83	491	494	498	494	494	494	491	498	498	494	498	0	41342
84	494	498	494	494	494	491	498	498	494	498	490	0	41833
85	498	494	494	494	491	498	498	494	498	490	502	0	42331
86	494	494	494	491	498	498	494	498	490	502	502	0	42829
87	494	494	491	498	498	494	498	490	502	502	502	0	43323
88	494	491	498	498	494	498	490	502	502	502	405	0	43821
89	491	498	498	494	498	490	502	502	502	405	587	0	44311
90	498	498	494	498	490	502	502	502	405	587	502	0	44813
91	498	494	498	490	502	502	502	405	587	502	502	0	45315
92	494	498	490	502	502	502	405	587	502	502	498	0	45817
93	498	490	502	502	502	405	587	502	502	498	498	1	46222
94	490	502	502	502	405	587	502	502	498	498	502	0	46809
95	502	502	502	405	587	502	502	498	498	502	491	0	47311
96	502	502	405	587	502	502	498	498	502	491	498	0	47813
97	502	405	587	502	502	498	498	502	491	498	505	0	48311
98	405	587	502	502	498	498	502	491	498	505	495	0	48809
99	587	502	502	498	498	502	491	498	505	495	505	0	49311
100	502	502	498	498	502	491	498	505	495	505	483	0	49802
101	502	498	498	502	491	498	505	495	505	483	494	0	50300
102	498	498	502	491	498	505	495	505	483	494	506	0	50805
103	498	502	491	498	505	495	505	483	494	506	506	0	51300
104	502	491	498	505	495	505	483	494	506	506	506	0	51805
105	491	498	505	495	505	483	494	506	506	506	513	0	52288
106	498	505	495	505	483	494	506	506	506	513	510	0	52782
107	505	495	505	483	494	506	506	506	513	510	514	0	53288
108	495	505	483	494	506	506	506	513	510	514	509	0	53794
109	505	483	494	506	506	506	513	510	514	509	506	0	54300
