index	i-5	i-4	i-3	i-2	i-1	i+0	i+1	i+2	i+3	i+4	i+5	Filter	Time
5	568	821	837	828	814	564	1000	879	880	856	832	1	4432
6	821	837	828	814	564	1000	879	880	856	832	837	0	5432
7	837	828	814	564	1000	879	880	856	832	837	840	0	6311
8	828	814	564	1000	879	880	856	832	837	840	1522	0	7191
9	814	564	1000	879	880	856	832	837	840	1522	887	0	8047
10	564	1000	879	880	856	832	837	840	1522	887	844	0	8879
11	1000	879	880	856	832	837	840	1522	887	844	817	0	9716
12	879	880	856	832	837	840	1522	887	844	817	794	0	10556
13	880	856	832	837	840	1522	887	844	817	794	817	0	12078
14	856	832	837	840	1522	887	844	817	794	817	810	0	12965
15	832	837	840	1522	887	844	817	794	817	810	809	0	13809
16	837	840	1522	887	844	817	794	817	810	809	603	0	14626
17	840	1522	887	844	817	794	817	810	809	603	627	0	15420
18	1522	887	844	817	794	817	810	809	603	627	871	0	16237
19	887	844	817	794	817	810	809	603	627	871	848	0	17047
20	844	817	794	817	810	809	603	627	871	848	856	0	17856
21	817	794	817	810	809	603	627	871	848	856	837	1	18459
22	794	817	810	809	603	627	871	848	856	837	825	1	19086
23	817	810	809	603	627	871	848	856	837	825	802	0	19957
24	810	809	603	627	871	848	856	837	825	802	801	0	20805
25	809	603	627	871	848	856	837	825	802	801	794	0	21661
26	603	627	871	848	856	837	825	802	801	794	809	0	22498
27	627	871	848	856	837	825	802	801	794	809	810	0	23323
28	871	848	856	837	825	802	801	794	809	810	801	0	24125
29	848	856	837	825	802	801	794	809	810	801	825	0	24926
30	856	837	825	802	801	794	809	810	801	825	821	0	25720
31	837	825	802	801	794	809	810	801	825	821	802	0	26529
32	825	802	801	794	809	810	801	825	821	802	817	0	27339
33	802	801	794	809	810	801	825	821	802	817	805	0	28140
34	801	794	809	810	801	825	821	802	817	805	599	0	28965
35	794	809	810	801	825	821	802	817	805	599	786	0	29786
36	809	810	801	825	821	802	817	805	599	786	923	0	30588
37	810	801	825	821	802	817	805	599	786	923	789	0	31405
38	801	825	821	802	817	805	599	786	923	789	779	0	32210
39	825	821	802	817	805	599	786	923	789	779	782	1	32809
40	821	802	817	805	599	786	923	789	779	782	786	0	33595
41	802	817	805	599	786	923	789	779	782	786	774	0	34518
42	817	805	599	786	923	789	779	782	786	774	778	0	35307
43	805	599	786	923	789	779	782	786	774	778	743	0	36086
44	599	786	923	789	779	782	786	774	778	743	736	0	36868
45	786	923	789	779	782	786	774	778	743	736	720	0	37654
46	923	789	779	782	786	774	778	743	736	720	716	0	38428
47	789	779	782	786	774	778	743	736	720	716	735	0	39206
48	779	782	786	774	778	743	736	720	716	735	751	0	39949
49	782	786	774	778	743	736	720	716	735	751	763	0	40685
50	786	774	778	743	736	720	716	735	751	763	782	0	41405
51	774	778	743	736	720	716	735	751	763	782	790	0	42121
52	778	743	736	720	716	735	751	763	782	790	786	0	42856
53	743	736	720	716	735	751	763	782	790	786	809	0	43607
54	736	720	716	735	751	763	782	790	786	809	821	0	44370
55	720	716	735	751	763	782	790	786	809	821	809	0	45152
56	716	735	751	763	782	790	786	809	821	809	821	0	45942
57	735	751	763	782	790	786	809	821	809	821	829	0	46728
58	751	763	782	790	786	809	821	809	821	829	817	0	47537
59	763	782	790	786	809	821	809	821	829	817	852	0	48358
60	782	790	786	809	821	809	821	829	817	852	853	0	49167
61	790	786	809	821	809	821	829	817	852	853	836	0	49988
62	786	809	821	809	821	829	817	852	853	836	856	0	50817
63	809	821	809	821	829	817	852	853	836	856	833	0	51634
64	821	809	821	829	817	852	853	836	856	833	848	0	52486
65	809	821	829	817	852	853	836	856	833	848	860	0	53339
66	821	829	817	852	853	836	856	833	848	860	844	0	54175
67	829	817	852	853	836	856	833	848	860	844	849	0	55031
68	817	852	853	836	856	833	848	860	844	849	856	0	55864
69	852	853	836	856	833	848	860	844	849	856	856	0	56712
70	853	836	856	833	848	860	844	849	856	856	832	0	57572
71	836	856	833	848	860	844	849	856	856	832	864	0	58416
72	856	833	848	860	844	849	856	856	832	864	852	0	59265
73	833	848	860	844	849	856	856	832	864	852	833	0	60121
74	848	860	844	849	856	856	832	864	852	833	848	0	60977
75	860	844	849	856	856	832	864	852	833	848	852	0	61809
76	844	849	856	856	832	864	852	833	848	852	825	0	62673
