index	i-5	i-4	i-3	i-2	i-1	i+0	i+1	i+2	i+3	i+4	i+5	Filter	Time
5	739	1238	1198	1167	1164	1198	1195	1085	1199	1183	1175	0	6704
6	1238	1198	1167	1164	1198	1195	1085	1199	1183	1175	1085	0	7899
7	1198	1167	1164	1198	1195	1085	1199	1183	1175	1085	1183	0	8984
8	1167	1164	1198	1195	1085	1199	1183	1175	1085	1183	1183	0	10183
9	1164	1198	1195	1085	1199	1183	1175	1085	1183	1183	1164	0	11366
10	1198	1195	1085	1199	1183	1175	1085	1183	1183	1164	1035	0	12541
11	1195	1085	1199	1183	1175	1085	1183	1183	1164	1035	1155	0	13626
12	1085	1199	1183	1175	1085	1183	1183	1164	1035	1155	1140	0	14809
13	1199	1183	1175	1085	1183	1183	1164	1035	1155	1140	1113	0	15992
14	1183	1175	1085	1183	1183	1164	1035	1155	1140	1113	1039	0	17156
15	1175	1085	1183	1183	1164	1035	1155	1140	1113	1039	1117	0	18191
16	1085	1183	1183	1164	1035	1155	1140	1113	1039	1117	1117	0	19346
17	1183	1183	1164	1035	1155	1140	1113	1039	1117	1117	1093	0	20486
18	1183	1164	1035	1155	1140	1113	1039	1117	1117	1093	992	0	21599
19	1164	1035	1155	1140	1113	1039	1117	1117	1093	992	1086	0	22638
20	1035	1155	1140	1113	1039	1117	1117	1093	992	1086	1011	0	23755
21	1155	1140	1113	1039	1117	1117	1093	992	1086	1011	1074	0	24872
22	1140	1113	1039	1117	1117	1093	992	1086	1011	1074	958	0	25965
23	1113	1039	1117	1117	1093	992	1086	1011	1074	958	949	0	26957
24	1039	1117	1117	1093	992	1086	1011	1074	958	949	973	0	28043
25	1117	1117	1093	992	1086	1011	1074	958	949	973	1050	0	29054
26	1117	1093	992	1086	1011	1074	958	949	973	1050	950	0	30128
27	1093	992	1086	1011	1074	958	949	973	1050	950	976	0	31086
28	992	1086	1011	1074	958	949	973	1050	950	976	962	0	32035
29	1086	1011	1074	958	949	973	1050	950	976	962	953	0	33008
30	1011	1074	958	949	973	1050	950	976	962	953	949	0	34058
31	1074	958	949	973	1050	950	976	962	953	949	1063	0	35008
32	958	949	973	1050	950	976	962	953	949	1063	1081	0	35984
33	949	973	1050	950	976	962	953	949	1063	1081	1117	0	36946
34	973	1050	950	976	962	953	949	1063	1081	1117	1113	0	37899
35	1050	950	976	962	953	949	1063	1081	1117	1113	1039	0	38848
36	950	976	962	953	949	1063	1081	1117	1113	1039	1039	0	39911
37	976	962	953	949	1063	1081	1117	1113	1039	1039	1163	0	40992
38	962	953	949	1063	1081	1117	1113	1039	1039	1163	1136	0	42109
39	953	949	1063	1081	1117	1113	1039	1039	1163	1136	1148	0	43222
40	949	1063	1081	1117	1113	1039	1039	1163	1136	1148	1031	0	44261
41	1063	1081	1117	1113	1039	1039	1163	1136	1148	1031	1125	0	45300
42	1081	1117	1113	1039	1039	1163	1136	1148	1031	1125	1054	0	46463
43	1117	1113	1039	1039	1163	1136	1148	1031	1125	1054	1156	0	47599
44	1113	1039	1039	1163	1136	1148	1031	1125	1054	1156	1019	0	48747
45	1039	1039	1163	1136	1148	1031	1125	1054	1156	1019	1129	0	49778
46	1039	1163	1136	1148	1031	1125	1054	1156	1019	1129	1148	0	50903
47	1163	1136	1148	1031	1125	1054	1156	1019	1129	1148	1167	0	51957
48	1136	1148	1031	1125	1054	1156	1019	1129	1148	1167	1175	0	53113
49	1148	1031	1125	1054	1156	1019	1129	1148	1167	1175	1160	0	54132
50	1031	1125	1054	1156	1019	1129	1148	1167	1175	1160	1225	0	55261
51	1125	1054	1156	1019	1129	1148	1167	1175	1160	1225	1226	0	56409
52	1054	1156	1019	1129	1148	1167	1175	1160	1225	1226	1226	0	57576
53	1156	1019	1129	1148	1167	1175	1160	1225	1226	1226	1089	0	58751
54	1019	1129	1148	1167	1175	1160	1225	1226	1226	1089	1198	0	59911
55	1129	1148	1167	1175	1160	1225	1226	1226	1089	1198	1078	0	61136
56	1148	1167	1175	1160	1225	1226	1226	1089	1198	1078	1172	0	62362
57	1167	1175	1160	1225	1226	1226	1089	1198	1078	1172	1031	0	63588
58	1175	1160	1225	1226	1226	1089	1198	1078	1172	1031	1112	0	64677
59	1160	1225	1226	1226	1089	1198	1078	1172	1031	1112	1113	0	65875
60	1225	1226	1226	1089	1198	1078	1172	1031	1112	1113	1144	0	66953
61	1226	1226	1089	1198	1078	1172	1031	1112	1113	1144	1148	0	68125
62	1226	1089	1198	1078	1172	1031	1112	1113	1144	1148	1051	0	69156
63	1089	1198	1078	1172	1031	1112	1113	1144	1148	1051	1233	0	70268
64	1198	1078	1172	1031	1112	1113	1144	1148	1051	1233	1183	0	71381
65	1078	1172	1031	1112	1113	1144	1148	1051	1233	1183	1164	0	72525
66	1172	1031	1112	1113	1144	1148	1051	1233	1183	1164	1031	0	73673
67	1031	1112	1113	1144	1148	1051	1233	1183	1164	1031	1179	0	74724
68	1112	1113	1144	1148	1051	1233	1183	1164	1031	1179	1050	0	75957
69	1113	1144	1148	1051	1233	1183	1164	1031	1179	1050	1171	0	77140
70	1144	1148	1051	1233	1183	1164	1031	1179	1050	1171	997	0	78304
71	1148	1051	1233	1183	1164	1031	1179	1050	1171	997	1124	0	79335
72	1051	1233	1183	1164	1031	1179	1050	1171	997	1124	1117	0	80514
73	1233	1183	1164	1031	1179	1050	1171	997	1124	1117	1113	0	81564
74	1183	1164	1031	1179	1050	1171	997	1124	1117	1113	1007	0	82735
75	1164	1031	1179	1050	1171	997	1124	1117	1113	1007	1160	0	83732
76	1031	1179	1050	1171	997	1124	1117	1113	1007	1160	1062	0	84856
77	1179	1050	1171	997	1124	1117	1113	1007	1160	1062	1179	0	85973
78	1050	1171	997	1124	1117	1113	1007	1160	1062	1179	1016	0	87086
79	1171	997	1124	1117	1113	1007	1160	1062	1179	1016	1175	0	88093
80	997	1124	1117	1113	1007	1160	1062	1179	1016	1175	1179	0	89253
81	1124	1117	1113	1007	1160	1062	1179	1016	1175	1179	1171	0	90315
82	1117	1113	1007	1160	1062	1179	1016	1175	1179	1171	1062	0	91494
83	1113	1007	1160	1062	1179	1016	1175	1179	1171	1062	1234	0	92510
84	1007	1160	1062	1179	1016	1175	1179	1171	1062	1234	1175	0	93685
85	1160	1062	1179	1016	1175	1179	1171	1062	1234	1175	1097	0	94864
86	1062	1179	1016	1175	1179	1171	1062	1234	1175	1097	1101	0	96035
87	1179	1016	1175	1179	1171	1062	1234	1175	1097	1101	1242	0	97097
88	1016	1175	1179	1171	1062	1234	1175	1097	1101	1242	1175	0	98331
89	1175	1179	1171	1062	1234	1175	1097	1101	1242	1175	1093	0	99506
90	1179	1171	1062	1234	1175	1097	1101	1242	1175	1093	1171	0	100603
91	1171	1062	1234	1175	1097	1101	1242	1175	1093	1171	1164	0	101704
92	1062	1234	1175	1097	1101	1242	1175	1093	1171	1164	1179	0	102946
93	1234	1175	1097	1101	1242	1175	1093	1171	1164	1179	1039	0	104121
94	1175	1097	1101	1242	1175	1093	1171	1164	1179	1039	1175	0	105214
95	1097	1101	1242	1175	1093	1171	1164	1179	1039	1175	1151	0	106385
96	1101	1242	1175	1093	1171	1164	1179	1039	1175	1151	1152	0	107549
97	1242	1175	1093	1171	1164	1179	1039	1175	1151	1152	1027	0	108728
98	1175	1093	1171	1164	1179	1039	1175	1151	1152	1027	1175	0	109767
99	1093	1171	1164	1179	1039	1175	1151	1152	1027	1175	1133	0	110942
