index	i-5	i-4	i-3	i-2	i-1	i+0	i+1	i+2	i+3	i+4	i+5	Filter	Time
5	669	670	680	697	700	705	716	727	720	704	697	0	4121
6	670	680	697	700	705	716	727	720	704	697	704	0	4837
7	680	697	700	705	716	727	720	704	697	704	720	0	5564
8	697	700	705	716	727	720	704	697	704	720	724	0	6284
9	700	705	716	727	720	704	697	704	720	724	739	0	6988
10	705	716	727	720	704	697	704	720	724	739	724	0	7685
11	716	727	720	704	697	704	720	724	739	724	723	0	8389
12	727	720	704	697	704	720	724	739	724	723	720	0	9109
13	720	704	697	704	720	724	739	724	723	720	708	0	9833
14	704	697	704	720	724	739	724	723	720	708	713	0	10572
15	697	704	720	724	739	724	723	720	708	713	715	0	11296
16	704	720	724	739	724	723	720	708	713	715	705	0	12019
17	720	724	739	724	723	720	708	713	715	705	685	0	12739
18	724	739	724	723	720	708	713	715	705	685	669	0	13447
19	739	724	723	720	708	713	715	705	685	669	650	0	14160
20	724	723	720	708	713	715	705	685	669	650	677	0	14875
21	723	720	708	713	715	705	685	669	650	677	681	0	15580
22	720	708	713	715	705	685	669	650	677	681	692	0	16265
23	708	713	715	705	685	669	650	677	681	692	705	0	16934
24	713	715	705	685	669	650	677	681	692	705	708	0	17584
25	715	705	685	669	650	677	681	692	705	708	716	0	18261
26	705	685	669	650	677	681	692	705	708	716	696	0	18942
27	685	669	650	677	681	692	705	708	716	696	708	0	19634
28	669	650	677	681	692	705	708	716	696	708	701	0	20339
29	650	677	681	692	705	708	716	696	708	701	696	0	21047
30	677	681	692	705	708	716	696	708	701	696	697	0	21763
31	681	692	705	708	716	696	708	701	696	697	704	0	22459
32	692	705	708	716	696	708	701	696	697	704	716	0	23167
33	705	708	716	696	708	701	696	697	704	716	708	0	23868
34	708	716	696	708	701	696	697	704	716	708	708	0	24564
35	716	696	708	701	696	697	704	716	708	708	728	0	25261
36	696	708	701	696	697	704	716	708	708	728	739	0	25965
37	708	701	696	697	704	716	708	708	728	739	732	0	26681
38	701	696	697	704	716	708	708	728	739	732	723	0	27389
39	696	697	704	716	708	708	728	739	732	723	720	0	28097
40	697	704	716	708	708	728	739	732	723	720	736	0	28825
41	704	716	708	708	728	739	732	723	720	736	716	0	29564
42	716	708	708	728	739	732	723	720	736	716	708	0	30296
43	708	708	728	739	732	723	720	736	716	708	704	0	31019
44	708	728	739	732	723	720	736	716	708	704	712	0	31739
45	728	739	732	723	720	736	716	708	704	712	716	0	32475
46	739	732	723	720	736	716	708	704	712	716	712	0	33191
47	732	723	720	736	716	708	704	712	716	712	701	0	33899
48	723	720	736	716	708	704	712	716	712	701	708	0	34603
49	720	736	716	708	704	712	716	712	701	708	712	0	35315
50	736	716	708	704	712	716	712	701	708	712	700	0	36031
51	716	708	704	712	716	712	701	708	712	700	697	0	36743
52	708	704	712	716	712	701	708	712	700	697	688	0	37444
53	704	712	716	712	701	708	712	700	697	688	693	0	38152
54	712	716	712	701	708	712	700	697	688	693	700	0	38864
55	716	712	701	708	712	700	697	688	693	700	701	0	39564
56	712	701	708	712	700	697	688	693	700	701	716	0	40261
57	701	708	712	700	697	688	693	700	701	716	723	0	40949
58	708	712	700	697	688	693	700	701	716	723	724	0	41642
59	712	700	697	688	693	700	701	716	723	724	712	0	42342
60	700	697	688	693	700	701	716	723	724	712	712	0	43043
61	697	688	693	700	701	716	723	724	712	712	720	0	43759
62	688	693	700	701	716	723	724	712	712	720	720	0	44482
63	693	700	701	716	723	724	712	712	720	720	704	0	45206
64	700	701	716	723	724	712	712	720	720	704	705	0	45918
65	701	716	723	724	712	712	720	720	704	705	712	0	46630
66	716	723	724	712	712	720	720	704	705	712	712	0	47350
67	723	724	712	712	720	720	704	705	712	712	704	0	48070
68	724	712	712	720	720	704	705	712	712	704	700	0	48774
69	712	712	720	720	704	705	712	712	704	700	712	0	49479
70	712	720	720	704	705	712	712	704	700	712	716	0	50191
71	720	720	704	705	712	712	704	700	712	716	709	0	50903
72	720	704	705	712	712	704	700	712	716	709	716	0	51607
73	704	705	712	712	704	700	712	716	709	716	723	0	52307
74	705	712	712	704	700	712	716	709	716	723	712	0	53019
75	712	712	704	700	712	716	709	716	723	712	712	0	53735
76	712	704	700	712	716	709	716	723	712	712	709	0	54444
77	704	700	712	716	709	716	723	712	712	709	719	0	55160
78	700	712	716	709	716	723	712	712	709	719	712	0	55883
79	712	716	709	716	723	712	712	709	719	712	705	0	56595
80	716	709	716	723	712	712	709	719	712	705	700	0	57307
81	709	716	723	712	712	709	719	712	705	700	704	0	58016
82	716	723	712	712	709	719	712	705	700	704	693	0	58735
83	723	712	712	709	719	712	705	700	704	693	681	0	59447
84	712	712	709	719	712	705	700	704	693	681	677	0	60152
85	712	709	719	712	705	700	704	693	681	677	685	0	60852
86	709	719	712	705	700	704	693	681	677	685	689	0	61556
87	719	712	705	700	704	693	681	677	685	689	692	0	62249
88	712	705	700	704	693	681	677	685	689	692	704	0	62930
89	705	700	704	693	681	677	685	689	692	704	724	0	63607
90	700	704	693	681	677	685	689	692	704	724	720	0	64292
91	704	693	681	677	685	689	692	704	724	720	724	0	64981
92	693	681	677	685	689	692	704	724	720	724	720	0	65673
93	681	677	685	689	692	704	724	720	724	720	712	0	66377
94	677	685	689	692	704	724	720	724	720	712	712	0	67101
95	685	689	692	704	724	720	724	720	712	712	704	0	67821
96	689	692	704	724	720	724	720	712	712	704	689	0	68545
97	692	704	724	720	724	720	712	712	704	689	673	0	69265
98	704	724	720	724	720	712	712	704	689	673	689	0	69977
99	724	720	724	720	712	712	704	689	673	689	688	0	70689
100	720	724	720	712	712	704	689	673	689	688	681	0	71393
101	724	720	712	712	704	689	673	689	688	681	681	0	72082
102	720	712	712	704	689	673	689	688	681	681	685	0	72755
103	712	712	704	689	673	689	688	681	681	685	696	0	73444
104	712	704	689	673	689	688	681	681	685	696	693	0	74132
105	704	689	673	689	688	681	681	685	696	693	700	0	74813
106	689	673	689	688	681	681	685	696	693	700	701	0	75494
107	673	689	688	681	681	685	696	693	700	701	712	0	76179
108	689	688	681	681	685	696	693	700	701	712	728	0	76875
109	688	681	681	685	696	693	700	701	712	728	716	0	77568
110	681	681	685	696	693	700	701	712	728	716	712	0	78268
111	681	685	696	693	700	701	712	728	716	712	704	0	78969
112	685	696	693	700	701	712	728	716	712	704	696	0	79681
113	696	693	700	701	712	728	716	712	704	696	701	0	80409
114	693	700	701	712	728	716	712	704	696	701	692	0	81125
115	700	701	712	728	716	712	704	696	701	692	697	0	81837
116	701	712	728	716	712	704	696	701	692	697	708	0	82541
117	712	728	716	712	704	696	701	692	697	708	724	0	83237
118	728	716	712	704	696	701	692	697	708	724	727	0	83938
119	716	712	704	696	701	692	697	708	724	727	724	0	84630
120	712	704	696	701	692	697	708	724	727	724	720	0	85327
121	704	696	701	692	697	708	724	727	724	720	735	0	86035
122	696	701	692	697	708	724	727	724	720	735	740	0	86759
123	701	692	697	708	724	727	724	720	735	740	731	0	87486
124	692	697	708	724	727	724	720	735	740	731	716	0	88210
125	697	708	724	727	724	720	735	740	731	716	728	0	88930
126	708	724	727	724	720	735	740	731	716	728	735	0	89665
127	724	727	724	720	735	740	731	716	728	735	728	0	90405
128	727	724	720	735	740	731	716	728	735	728	724	0	91136
129	724	720	735	740	731	716	728	735	728	724	743	0	91852
130	720	735	740	731	716	728	735	728	724	743	758	0	92580
131	735	740	731	716	728	735	728	724	743	758	748	0	93315
132	740	731	716	728	735	728	724	743	758	748	723	0	94043
133	731	716	728	735	728	724	743	758	748	723	708	0	94767
134	716	728	735	728	724	743	758	748	723	708	713	0	95510
135	728	735	728	724	743	758	748	723	708	713	696	0	96268
136	735	728	724	743	758	748	723	708	713	696	700	0	97016
137	728	724	743	758	748	723	708	713	696	700	428	0	97739
138	724	743	758	748	723	708	713	696	700	428	942	0	98447
139	743	758	748	723	708	713	696	700	428	942	440	0	99160
140	758	748	723	708	713	696	700	428	942	440	934	0	99856
141	748	723	708	713	696	700	428	942	440	934	459	0	100556
142	723	708	713	696	700	428	942	440	934	459	891	1	100984
143	708	713	696	700	428	942	440	934	459	891	459	0	101926
144	713	696	700	428	942	440	934	459	891	459	879	1	102366
145	696	700	428	942	440	934	459	891	459	879	444	0	103300
146	700	428	942	440	934	459	891	459	879	444	879	1	103759
147	428	942	440	934	459	891	459	879	444	879	444	0	104650
148	942	440	934	459	891	459	879	444	879	444	875	1	105109
149	440	934	459	891	459	879	444	879	444	875	444	0	105988
150	934	459	891	459	879	444	879	444	875	444	856	1	106432
151	459	891	459	879	444	879	444	875	444	856	447	0	107311
152	891	459	879	444	879	444	875	444	856	447	849	1	107755
153	459	879	444	879	444	875	444	856	447	849	451	0	108630
154	879	444	879	444	875	444	856	447	849	451	844	1	109074
155	444	879	444	875	444	856	447	849	451	844	452	0	109930
156	879	444	875	444	856	447	849	451	844	452	836	1	110377
157	444	875	444	856	447	849	451	844	452	836	456	0	111226
158	875	444	856	447	849	451	844	452	836	456	836	1	111677
159	444	856	447	849	451	844	452	836	456	836	459	0	112521
160	856	447	849	451	844	452	836	456	836	459	829	1	112973
161	447	849	451	844	452	836	456	836	459	829	459	0	113809
162	849	451	844	452	836	456	836	459	829	459	845	1	114265
163	451	844	452	836	456	836	459	829	459	845	490	0	115101
164	844	452	836	456	836	459	829	459	845	490	805	1	115560
165	452	836	456	836	459	829	459	845	490	805	666	0	116389
166	836	456	836	459	829	459	845	490	805	666	653	1	116848
167	456	836	459	829	459	845	490	805	666	653	670	0	117693
168	836	459	829	459	845	490	805	666	653	670	696	1	118183
169	459	829	459	845	490	805	666	653	670	696	693	0	118988
170	829	459	845	490	805	666	653	670	696	693	688	0	119654
171	459	845	490	805	666	653	670	696	693	688	382	0	120307
172	845	490	805	666	653	670	696	693	688	382	941	0	120977
173	490	805	666	653	670	696	693	688	382	941	709	0	121673
174	805	666	653	670	696	693	688	382	941	709	688	0	122366
175	666	653	670	696	693	688	382	941	709	688	681	0	123054
176	653	670	696	693	688	382	941	709	688	681	685	1	123436
177	670	696	693	688	382	941	709	688	681	685	677	0	124377
178	696	693	688	382	941	709	688	681	685	677	665	0	125086
179	693	688	382	941	709	688	681	685	677	665	654	0	125774
180	688	382	941	709	688	681	685	677	665	654	673	0	126455
181	382	941	709	688	681	685	677	665	654	673	677	0	127140
182	941	709	688	681	685	677	665	654	673	677	697	0	127817
183	709	688	681	685	677	665	654	673	677	697	661	0	128482
184	688	681	685	677	665	654	673	677	697	661	685	0	129136
185	681	685	677	665	654	673	677	697	661	685	677	0	129809
186	685	677	665	654	673	677	697	661	685	677	681	0	130486
187	677	665	654	673	677	697	661	685	677	681	681	0	131183
188	665	654	673	677	697	661	685	677	681	681	681	0	131844
189	654	673	677	697	661	685	677	681	681	681	685	0	132529
190	673	677	697	661	685	677	681	681	681	685	696	0	133206
191	677	697	661	685	677	681	681	681	685	696	701	0	133887
192	697	661	685	677	681	681	681	685	696	701	700	0	134568
193	661	685	677	681	681	681	685	696	701	700	685	0	135249
194	685	677	681	681	681	685	696	701	700	685	689	0	135934
195	677	681	681	681	685	696	701	700	685	689	688	0	136630
196	681	681	681	685	696	701	700	685	689	688	689	0	137331
197	681	681	685	696	701	700	685	689	688	689	697	0	138031
198	681	685	696	701	700	685	689	688	689	697	681	0	138716
199	685	696	701	700	685	689	688	689	697	681	680	0	139405
200	696	701	700	685	689	688	689	697	681	680	697	0	140093
201	701	700	685	689	688	689	697	681	680	697	704	0	140782
202	700	685	689	688	689	697	681	680	697	704	693	0	141479
203	685	689	688	689	697	681	680	697	704	693	677	0	142160
204	689	688	689	697	681	680	697	704	693	677	661	0	142840
205	688	689	697	681	680	697	704	693	677	661	681	0	143537
206	689	697	681	680	697	704	693	677	661	681	689	0	144241
207	697	681	680	697	704	693	677	661	681	689	681	0	144934
208	681	680	697	704	693	677	661	681	689	681	677	0	145611
209	680	697	704	693	677	661	681	689	681	677	685	0	146272
210	697	704	693	677	661	681	689	681	677	685	696	0	146953
211	704	693	677	661	681	689	681	677	685	696	708	0	147642
212	693	677	661	681	689	681	677	685	696	708	705	0	148323
213	677	661	681	689	681	677	685	696	708	705	696	0	149000
214	661	681	689	681	677	685	696	708	705	696	708	0	149685
215	681	689	681	677	685	696	708	705	696	708	716	0	150381
216	689	681	677	685	696	708	705	696	708	716	712	0	151089
217	681	677	685	696	708	705	696	708	716	712	709	0	151794
218	677	685	696	708	705	696	708	716	712	709	681	0	152490
219	685	696	708	705	696	708	716	712	709	681	696	0	153198
220	696	708	705	696	708	716	712	709	681	696	693	0	153914
221	708	705	696	708	716	712	709	681	696	693	696	0	154626
222	705	696	708	716	712	709	681	696	693	696	701	0	155335
223	696	708	716	712	709	681	696	693	696	701	700	0	156016
224	708	716	712	709	681	696	693	696	701	700	712	0	156712
225	716	712	709	681	696	693	696	701	700	712	720	0	157405
226	712	709	681	696	693	696	701	700	712	720	712	0	158101
227	709	681	696	693	696	701	700	712	720	712	708	0	158802
228	681	696	693	696	701	700	712	720	712	708	697	0	159502
229	696	693	696	701	700	712	720	712	708	697	708	0	160214
230	693	696	701	700	712	720	712	708	697	708	716	0	160934
231	696	701	700	712	720	712	708	697	708	716	708	0	161646
232	701	700	712	720	712	708	697	708	716	708	700	0	162354
233	700	712	720	712	708	697	708	716	708	700	681	0	163051
234	712	720	712	708	697	708	716	708	700	681	704	0	163759
235	720	712	708	697	708	716	708	700	681	704	697	0	164475
236	712	708	697	708	716	708	700	681	704	697	696	0	165183
237	708	697	708	716	708	700	681	704	697	696	681	0	165883
238	697	708	716	708	700	681	704	697	696	681	681	0	166564
239	708	716	708	700	681	704	697	696	681	681	689	0	167268
240	716	708	700	681	704	697	696	681	681	689	693	0	167965
241	708	700	681	704	697	696	681	681	689	693	688	0	168661
242	700	681	704	697	696	681	681	689	693	688	689	0	169342
243	681	704	697	696	681	681	689	693	688	689	677	0	170023
244	704	697	696	681	681	689	693	688	689	677	685	0	170712
