index	i-1	i+0	i+1	Filter	Time
1	389	486	495	0	875
2	486	495	490	0	1370
3	495	490	498	0	1860
4	490	498	494	0	2358
5	498	494	487	0	2852
6	494	487	490	0	3339
7	487	490	494	0	3829
8	490	494	506	0	4323
9	494	506	471	0	4829
10	506	471	482	0	5300
11	471	482	494	0	5782
12	482	494	491	0	6276
13	494	491	478	0	6767
14	491	478	479	0	7245
15	478	479	486	0	7724
16	479	486	494	0	8210
17	486	494	479	0	8704
18	494	479	471	0	9183
19	479	471	443	0	9654
20	471	443	459	0	10097
21	443	459	440	0	10556
22	459	440	514	0	10996
23	440	514	509	0	11510
24	514	509	495	0	12019
25	509	495	502	0	12514
26	495	502	498	0	13016
27	502	498	498	0	13514
28	498	498	506	0	14012
29	498	506	498	0	14518
30	506	498	498	0	15016
31	498	498	505	0	15514
32	498	505	491	0	16019
33	505	491	498	0	16510
34	491	498	498	0	17008
35	498	498	490	0	17506
36	498	490	490	0	17996
37	490	490	498	0	18486
38	490	498	495	0	18984
39	498	495	490	0	19479
40	495	490	498	0	19969
41	490	498	498	0	20467
42	498	498	486	0	20965
43	498	486	498	0	21451
44	486	498	495	0	21949
45	498	495	494	0	22444
46	495	494	494	0	22938
47	494	494	494	0	23432
48	494	494	490	0	23926
49	494	490	498	0	24416
50	490	498	495	0	24914
51	498	495	494	0	25409
52	495	494	494	0	25903
53	494	494	502	0	26397
54	494	502	490	0	26899
55	502	490	494	0	27389
56	490	494	506	0	27883
57	494	506	506	0	28389
58	506	506	494	0	28895
59	506	494	498	0	29389
60	494	498	510	0	29887
61	498	510	506	0	30397
62	510	506	498	0	30903
63	506	498	502	0	31401
64	498	502	494	0	31903
65	502	494	506	0	32397
66	494	506	498	0	32903
67	506	498	498	0	33401
68	498	498	498	0	33899
69	498	498	498	0	34397
70	498	498	502	0	34895
71	498	502	498	0	35397
72	502	498	498	0	35895
73	498	498	494	0	36393
74	498	494	494	0	36887
75	494	494	502	0	37381
76	494	502	494	0	37883
77	502	494	491	0	38377
78	494	491	494	0	38868
79	491	494	498	0	39362
80	494	498	494	0	39860
81	498	494	494	0	40354
82	494	494	494	0	40848
83	494	494	491	0	41342
84	494	491	498	0	41833
85	491	498	498	0	42331
86	498	498	494	0	42829
87	498	494	498	0	43323
88	494	498	490	0	43821
89	498	490	502	0	44311
90	490	502	502	0	44813
91	502	502	502	0	45315
92	502	502	405	0	45817
93	502	405	587	1	46222
94	405	587	502	0	46809
95	587	502	502	0	47311
96	502	502	498	0	47813
97	502	498	498	0	48311
98	498	498	502	0	48809
99	498	502	491	0	49311
100	502	491	498	0	49802
101	491	498	505	0	50300
102	498	505	495	0	50805
103	505	495	505	0	51300
104	495	505	483	0	51805
105	505	483	494	0	52288
106	483	494	506	0	52782
107	494	506	506	0	53288
108	506	506	506	0	53794
109	506	506	513	0	54300
110	506	513	510	0	54813
111	513	510	514	0	55323
112	510	514	509	0	55837
113	514	509	506	0	56346
114	509	506	506	0	56852
115	506	506	506	0	57358
116	506	506	502	0	57864
117	506	502	502	0	58366
118	502	502	502	0	58868
119	502	502	502	0	59370
120	502	502	502	0	59872
121	502	502	505	0	60374
122	502	505	514	0	60879
123	505	514	506	0	61393
124	514	506	498	0	61899
125	506	498	510	0	62397
126	498	510	513	0	62907
127	510	513	498	0	63420
128	513	498	487	0	63918
129	498	487	502	0	64405
130	487	502	513	0	64907
131	502	513	514	0	65420
132	513	514	494	0	65934
133	514	494	514	0	66428
134	494	514	502	0	66942
135	514	502	490	0	67444
136	502	490	498	0	67934
137	490	498	506	0	68432
138	498	506	478	0	68938
139	506	478	495	0	69416
140	478	495	498	0	69911
141	495	498	478	0	70409
142	498	478	483	0	70887
143	478	483	490	0	71370
144	483	490	494	0	71860
145	490	494	486	0	72354
146	494	486	487	0	72840
147	486	487	486	0	73327
148	487	486	494	0	73813
149	486	494	487	0	74307
150	494	487	486	0	74794
151	487	486	494	0	75280
152	486	494	491	0	75774
153	494	491	486	0	76265
154	491	486	498	0	76751
155	486	498	498	0	77249
156	498	498	490	0	77747
157	498	490	495	0	78237
158	490	495	498	0	78732
159	495	498	498	0	79230
160	498	498	490	0	79728
161	498	490	490	0	80218
162	490	490	498	0	80708
163	490	498	502	0	81206
164	498	502	490	0	81708
165	502	490	495	0	82198
166	490	495	502	0	82693
167	495	502	494	0	83195
168	502	494	490	0	83689
169	494	490	506	0	84179
170	490	506	502	0	84685
171	506	502	494	0	85187
172	502	494	498	0	85681
173	494	498	506	0	86179
174	498	506	506	0	86685
175	506	506	490	0	87191
176	506	490	479	0	87681
177	490	479	490	0	88160
178	479	490	494	0	88650
179	490	494	502	0	89144
180	494	502	510	0	89646
181	502	510	498	0	90156
182	510	498	502	0	90654
183	498	502	505	0	91156
184	502	505	499	0	91661
185	505	499	501	0	92160
186	499	501	502	0	92661
187	501	502	498	0	93163
188	502	498	495	0	93661
189	498	495	498	0	94156
190	495	498	498	0	94654
191	498	498	490	0	95152
192	498	490	490	0	95642
193	490	490	498	0	96132
194	490	498	491	0	96630
195	498	491	490	0	97121
196	491	490	490	0	97611
197	490	490	498	0	98101
198	490	498	487	0	98599
199	498	487	486	0	99086
200	487	486	494	0	99572
201	486	494	487	0	100066
202	494	487	486	0	100553
203	487	486	490	0	101039
204	486	490	490	0	101529
205	490	490	491	0	102019
206	490	491	482	0	102510
207	491	482	498	0	102992
208	482	498	498	0	103490
209	498	498	498	0	103988
210	498	498	460	0	104486
211	498	460	459	0	104946
212	460	459	470	0	105405
213	459	470	491	0	105875
214	470	491	494	0	106366
215	491	494	506	0	106860
216	494	506	502	0	107366
217	506	502	506	0	107868
218	502	506	509	0	108374
219	506	509	506	0	108883
220	509	506	502	0	109389
221	506	502	502	0	109891
222	502	502	506	0	110393
223	502	506	502	0	110899
224	506	502	502	0	111401
225	502	502	506	0	111903
226	502	506	502	0	112409
227	506	502	498	0	112911
228	502	498	505	0	113409
229	498	505	495	0	113914
230	505	495	502	0	114409
231	495	502	501	0	114911
232	502	501	495	0	115412
233	501	495	498	0	115907
234	495	498	502	0	116405
235	498	502	498	0	116907
236	502	498	494	0	117405
237	498	494	502	0	117899
238	494	502	490	0	118401
239	502	490	502	0	118891
240	490	502	494	0	119393
241	502	494	490	0	119887
242	494	490	491	0	120377
243	490	491	502	0	120868
244	491	502	502	0	121370
245	502	502	494	0	121872
246	502	494	498	0	122366
247	494	498	510	0	122864
248	498	510	501	0	123374
249	510	501	502	0	123875
250	501	502	510	0	124377
251	502	510	502	0	124887
252	510	502	502	0	125389
253	502	502	514	0	125891
254	502	514	506	0	126405
255	514	506	498	0	126911
256	506	498	509	0	127409
257	498	509	502	0	127918
258	509	502	498	0	128420
259	502	498	506	0	128918
260	498	506	490	0	129424
261	506	490	495	0	129914
262	490	495	502	0	130409
263	495	502	498	0	130911
264	502	498	490	0	131409
265	498	490	502	0	131899
266	490	502	490	0	132401
267	502	490	494	0	132891
268	490	494	498	0	133385
269	494	498	491	0	133883
270	498	491	498	0	134374
271	491	498	494	0	134872
272	498	494	490	0	135366
273	494	490	498	0	135856
274	490	498	490	0	136354
275	498	490	491	0	136844
276	490	491	498	0	137335
277	491	498	494	0	137833
278	498	494	490	0	138327
279	494	490	494	0	138817
280	490	494	498	0	139311
281	494	498	495	0	139809
282	498	495	498	0	140304
283	495	498	498	0	140802
284	498	498	498	0	141300
285	498	498	502	0	141798
286	498	502	498	0	142300
287	502	498	490	0	142798
288	498	490	502	0	143288
289	490	502	498	0	143790
290	502	498	494	0	144288
291	498	494	502	0	144782
292	494	502	494	0	145284
293	502	494	494	0	145778
294	494	494	491	0	146272
295	494	491	498	0	146763
296	491	498	490	0	147261
297	498	490	486	0	147751
298	490	486	483	0	148237
299	486	483	486	0	148720
300	483	486	487	0	149206
301	486	487	490	0	149693
302	487	490	486	0	150183
303	490	486	483	0	150669
304	486	483	486	0	151152
305	483	486	487	0	151638
306	486	487	482	0	152125
307	487	482	486	0	152607
308	482	486	487	0	153093
309	486	487	494	0	153580
310	487	494	482	0	154074
311	494	482	483	0	154556
312	482	483	486	0	155039
313	483	486	494	0	155525
314	486	494	479	0	156019
315	494	479	471	0	156498
316	479	471	482	0	156969
317	471	482	491	0	157451
318	482	491	478	0	157942
319	491	478	487	0	158420
320	478	487	490	0	158907
321	487	490	498	0	159397
322	490	498	475	0	159895
323	498	475	486	0	160370
324	475	486	494	0	160856
325	486	494	487	0	161350
326	494	487	478	0	161837
327	487	478	490	0	162315
328	478	490	495	0	162805
329	490	495	482	0	163300
330	495	482	483	0	163782
331	482	483	482	0	164265
332	483	482	486	0	164747
333	482	486	499	0	165233
334	486	499	486	0	165732
335	499	486	486	0	166218
336	486	486	487	0	166704
337	486	487	494	0	167191
338	487	494	482	0	167685
339	494	482	491	0	168167
340	482	491	490	0	168658
341	491	490	498	0	169148
342	490	498	486	0	169646
343	498	486	494	0	170132
344	486	494	487	0	170626
345	494	487	490	0	171113
346	487	490	490	0	171603
347	490	490	498	0	172093
348	490	498	483	0	172591
349	498	483	482	0	173074
350	483	482	483	0	173556
351	482	483	490	0	174039
352	483	490	487	0	174529
353	490	487	482	0	175016
354	487	482	486	0	175498
355	482	486	487	0	175984
356	486	487	490	0	176471
357	487	490	479	0	176961
358	490	479	459	0	177440
359	479	459	463	0	177899
360	459	463	475	0	178362
361	463	475	482	0	178837
362	475	482	486	0	179319
363	482	486	491	0	179805
364	486	491	490	0	180296
365	491	490	490	0	180786
366	490	490	494	0	181276
367	490	494	491	0	181770
368	494	491	490	0	182261
369	491	490	494	0	182751
370	490	494	487	0	183245
371	494	487	494	0	183732
372	487	494	494	0	184226
373	494	494	498	0	184720
374	494	498	482	0	185218
375	498	482	487	0	185700
376	482	487	486	0	186187
377	487	486	494	0	186673
378	486	494	487	0	187167
379	494	487	494	0	187654
380	487	494	486	0	188148
381	494	486	483	0	188634
382	486	483	490	0	189117
383	483	490	494	0	189607
384	490	494	487	0	190101
385	494	487	482	0	190588
386	487	482	490	0	191070
387	482	490	487	0	191560
388	490	487	486	0	192047
389	487	486	486	0	192533
390	486	486	487	0	193019
391	486	487	486	0	193506
392	487	486	483	0	193992
393	486	483	490	0	194475
394	483	490	490	0	194965
395	490	490	487	0	195455
396	490	487	486	0	195942
397	487	486	494	0	196428
398	486	494	483	0	196922
399	494	483	486	0	197405
400	483	486	494	0	197891
401	486	494	487	0	198385
402	494	487	486	0	198872
403	487	486	482	0	199358
404	486	482	491	0	199840
405	482	491	478	0	200331
406	491	478	483	0	200809
407	478	483	502	0	201292
408	483	502	467	0	201794
409	502	467	482	0	202261
410	467	482	490	0	202743
411	482	490	491	0	203233
412	490	491	478	0	203724
413	491	478	487	0	204202
414	478	487	490	0	204689
415	487	490	486	0	205179
416	490	486	483	0	205665
417	486	483	482	0	206148
418	483	482	487	0	206630
419	482	487	490	0	207117
420	487	490	479	0	207607
421	490	479	502	0	208086
422	479	502	466	0	208588
423	502	466	483	0	209054
424	466	483	486	0	209537
425	483	486	483	0	210023
426	486	483	486	0	210506
427	483	486	487	0	210992
428	486	487	482	0	211479
429	487	482	490	0	211961
430	482	490	483	0	212451
431	490	483	482	0	212934
432	483	482	487	0	213416
433	482	487	486	0	213903
434	487	486	471	0	214389
435	486	471	486	0	214860
436	471	486	479	0	215346
437	486	479	482	0	215825
438	479	482	479	0	216307
439	482	479	486	0	216786
440	479	486	491	0	217272
441	486	491	474	0	217763
442	491	474	487	0	218237
443	474	487	474	0	218724
444	487	474	479	0	219198
445	474	479	494	0	219677
446	479	494	479	0	220171
447	494	479	478	0	220650
448	479	478	487	0	221128
449	478	487	486	0	221615
450	487	486	475	0	222101
451	486	475	486	0	222576
452	475	486	491	0	223062
453	486	491	474	0	223553
454	491	474	467	0	224027
455	474	467	483	0	224494
456	467	483	482	0	224977
457	483	482	467	0	225459
458	482	467	479	0	225926
459	467	479	482	0	226405
460	479	482	483	0	226887
461	482	483	474	0	227370
462	483	474	479	0	227844
463	474	479	486	0	228323
464	479	486	471	0	228809
465	486	471	475	0	229280
466	471	475	478	0	229755
467	475	478	475	0	230233
468	478	475	479	0	230708
469	475	479	478	0	231187
470	479	478	463	0	231665
471	478	463	475	0	232128
472	463	475	475	0	232603
473	475	475	478	0	233078
474	475	478	467	0	233556
475	478	467	467	0	234023
476	467	467	487	0	234490
477	467	487	455	0	234977
478	487	455	471	0	235432
479	455	471	471	0	235903
480	471	471	466	0	236374
481	471	466	456	0	236840
482	466	456	436	0	237296
483	456	436	412	0	237732
484	436	412	463	0	238144
485	412	463	467	0	238607
486	463	467	412	0	239074
487	467	412	533	1	239486
488	412	533	471	0	240019
489	533	471	459	0	240490
490	471	459	483	0	240949
491	459	483	463	0	241432
492	483	463	479	0	241895
493	463	479	466	0	242374
494	479	466	464	0	242840
495	466	464	474	0	243304
496	464	474	475	0	243778
497	474	475	455	0	244253
498	475	455	471	0	244708
499	455	471	475	0	245179
500	471	475	474	0	245654
501	475	474	475	0	246128
502	474	475	471	0	246603
503	475	471	475	0	247074
504	471	475	463	0	247549
505	475	463	474	0	248012
506	463	474	479	0	248486
507	474	479	459	0	248965
508	479	459	479	0	249424
509	459	479	463	0	249903
510	479	463	467	0	250366
511	463	467	474	0	250833
512	467	474	467	0	251307
513	474	467	467	0	251774
514	467	467	471	0	252241
515	467	471	467	0	252712
516	471	467	471	0	253179
517	467	471	459	0	253650
518	471	459	471	0	254109
519	459	471	467	0	254580
520	471	467	455	0	255047
521	467	455	467	0	255502
522	455	467	471	0	255969
523	467	471	463	0	256440
524	471	463	455	0	256903
525	463	455	475	0	257358
526	455	475	467	0	257833
527	475	467	463	0	258300
528	467	463	463	0	258763
529	463	463	467	0	259226
530	463	467	463	0	259693
531	467	463	467	0	260156
532	463	467	470	0	260623
533	467	470	460	0	261093
534	470	460	455	0	261553
535	460	455	467	0	262008
536	455	467	463	0	262475
537	467	463	463	0	262938
538	463	463	455	0	263401
539	463	455	463	0	263856
540	455	463	463	0	264319
541	463	463	451	0	264782
542	463	451	467	0	265233
543	451	467	460	0	265700
544	467	460	455	0	266160
545	460	455	467	0	266615
546	455	467	463	0	267082
547	467	463	463	0	267545
548	463	463	455	0	268008
549	463	455	467	0	268463
550	455	467	459	0	268930
551	467	459	467	0	269389
552	459	467	451	0	269856
553	467	451	471	0	270307
554	451	471	471	0	270778
555	471	471	447	0	271249
556	471	447	467	0	271696
557	447	467	463	0	272163
558	467	463	463	0	272626
559	463	463	467	0	273089
560	463	467	467	0	273556
561	467	467	459	0	274023
562	467	459	471	0	274482
563	459	471	463	0	274953
564	471	463	467	0	275416
565	463	467	448	0	275883
566	467	448	467	0	276331
567	448	467	467	0	276798
568	467	467	459	0	277265
569	467	459	474	0	277724
570	459	474	456	0	278198
571	474	456	463	0	278654
572	456	463	467	0	279117
573	463	467	467	0	279584
574	467	467	467	0	280051
575	467	467	459	0	280518
576	467	459	459	0	280977
577	459	459	471	0	281436
578	459	471	463	0	281907
579	471	463	470	0	282370
580	463	470	456	0	282840
581	470	456	467	0	283296
582	456	467	463	0	283763
583	467	463	455	0	284226
584	463	455	467	0	284681
585	455	467	467	0	285148
586	467	467	459	0	285615
587	467	459	459	0	286074
588	459	459	463	0	286533
589	459	463	455	0	286996
590	463	455	456	0	287451
591	455	456	467	0	287907
592	456	467	455	0	288374
593	467	455	455	0	288829
594	455	455	455	0	289284
