index	i-1	i+0	i+1	Filter	Time
1	611	743	751	0	1354
2	743	751	751	0	2105
3	751	751	747	0	2856
4	751	747	759	0	3603
5	747	759	755	0	4362
6	759	755	743	0	5117
7	755	743	743	0	5860
8	743	743	747	0	6603
9	743	747	743	0	7350
10	747	743	751	0	8093
11	743	751	759	0	8844
12	751	759	763	0	9603
13	759	763	786	0	10366
14	763	786	778	0	11152
15	786	778	778	0	11930
16	778	778	778	0	12708
17	778	778	775	0	13486
18	778	775	778	0	14261
19	775	778	774	0	15039
20	778	774	775	0	15813
21	774	775	758	0	16588
22	775	758	755	0	17346
23	758	755	759	0	18101
24	755	759	739	0	18860
25	759	739	740	0	19599
26	739	740	731	0	20339
27	740	731	728	0	21070
28	731	728	731	0	21798
29	728	731	736	0	22529
30	731	736	731	0	23265
31	736	731	743	0	23996
32	731	743	743	0	24739
33	743	743	748	0	25482
34	743	748	778	0	26230
35	748	778	751	0	27008
36	778	751	755	0	27759
37	751	755	758	0	28514
38	755	758	759	0	29272
39	758	759	771	0	30031
40	759	771	758	0	30802
41	771	758	767	0	31560
42	758	767	762	0	32327
43	767	762	767	0	33089
44	762	767	770	0	33856
45	767	770	771	0	34626
46	770	771	778	0	35397
47	771	778	767	0	36175
48	778	767	770	0	36942
49	767	770	759	0	37712
50	770	759	774	0	38471
51	759	774	774	0	39245
52	774	774	763	0	40019
53	774	763	771	0	40782
54	763	771	766	0	41553
55	771	766	763	0	42319
56	766	763	762	0	43082
57	763	762	775	0	43844
58	762	775	766	0	44619
59	775	766	763	0	45385
60	766	763	770	0	46148
61	763	770	771	0	46918
62	770	771	762	0	47689
63	771	762	763	0	48451
64	762	763	763	0	49214
65	763	763	770	0	49977
66	763	770	755	0	50747
67	770	755	763	0	51502
68	755	763	766	0	52265
69	763	766	767	0	53031
70	766	767	774	0	53798
71	767	774	763	0	54572
72	774	763	758	0	55335
73	763	758	767	0	56093
74	758	767	774	0	56860
75	767	774	767	0	57634
76	774	767	770	0	58401
77	767	770	775	0	59171
78	770	775	793	0	59946
79	775	793	779	0	60739
80	793	779	782	0	61518
81	779	782	793	0	62300
82	782	793	779	0	63093
83	793	779	789	0	63872
84	779	789	786	0	64661
85	789	786	783	0	65447
86	786	783	770	0	66230
87	783	770	774	0	67000
88	770	774	763	0	67774
89	774	763	763	0	68537
90	763	763	758	0	69300
91	763	758	763	0	70058
92	758	763	763	0	70821
93	763	763	762	0	71584
94	763	762	767	0	72346
95	762	767	762	0	73113
96	767	762	771	0	73875
97	762	771	763	0	74646
98	771	763	751	0	75409
99	763	751	758	0	76160
100	751	758	763	0	76918
101	758	763	766	0	77681
102	763	766	763	0	78447
103	766	763	786	0	79210
104	763	786	774	0	79996
105	786	774	771	0	80770
106	774	771	778	0	81541
107	771	778	782	0	82319
108	778	782	767	0	83101
109	782	767	766	0	83868
110	767	766	767	0	84634
111	766	767	759	0	85401
112	767	759	762	0	86160
113	759	762	763	0	86922
114	762	763	759	0	87685
115	763	759	754	0	88444
116	759	754	759	0	89198
117	754	759	755	0	89957
118	759	755	770	0	90712
119	755	770	767	0	91482
120	770	767	774	0	92249
121	767	774	775	0	93023
122	774	775	762	0	93798
123	775	762	782	0	94560
124	762	782	759	0	95342
125	782	759	759	0	96101
126	759	759	743	0	96860
127	759	743	739	0	97603
128	743	739	751	0	98342
129	739	751	751	0	99093
130	751	751	744	0	99844
131	751	744	747	0	100588
132	744	747	754	0	101335
133	747	754	759	0	102089
134	754	759	759	0	102848
135	759	759	755	0	103607
136	759	755	770	0	104362
137	755	770	790	0	105132
138	770	790	767	0	105922
139	790	767	766	0	106689
140	767	766	755	0	107455
141	766	755	751	0	108210
142	755	751	739	0	108961
143	751	739	740	0	109700
144	739	740	731	0	110440
145	740	731	747	0	111171
146	731	747	747	0	111918
147	747	747	759	0	112665
148	747	759	774	0	113424
149	759	774	771	0	114198
150	774	771	774	0	114969
151	771	774	782	0	115743
152	774	782	755	0	116525
153	782	755	759	0	117280
154	755	759	751	0	118039
155	759	751	747	0	118790
156	751	747	743	0	119537
157	747	743	739	0	120280
158	743	739	744	0	121019
159	739	744	735	0	121763
160	744	735	743	0	122498
161	735	743	743	0	123241
162	743	743	732	0	123984
163	743	732	739	0	124716
164	732	739	732	0	125455
