index	i-1	i+0	i+1	Filter	Time
1	677	463	1097	1	1187
2	463	1097	759	0	2284
3	1097	759	743	0	3043
4	759	743	739	0	3786
5	743	739	743	0	4525
6	739	743	740	0	5268
7	743	740	510	0	6008
8	740	510	972	1	6518
9	510	972	732	0	7490
10	972	732	739	0	8222
11	732	739	592	0	8961
12	739	592	879	1	9553
13	592	879	607	0	10432
14	879	607	872	1	11039
15	607	872	428	0	11911
16	872	428	1042	1	12339
17	428	1042	728	0	13381
18	1042	728	728	0	14109
19	728	728	723	0	14837
20	728	723	736	0	15560
21	723	736	471	0	16296
22	736	471	1031	1	16767
23	471	1031	751	0	17798
24	1031	751	758	0	18549
25	751	758	767	0	19307
26	758	767	770	0	20074
27	767	770	790	0	20844
28	770	790	794	0	21634
29	790	794	798	0	22428
30	794	798	498	0	23226
31	798	498	1109	1	23724
32	498	1109	778	0	24833
33	1109	778	786	0	25611
34	778	786	782	0	26397
35	786	782	794	0	27179
36	782	794	463	0	27973
37	794	463	1148	1	28436
38	463	1148	801	0	29584
39	1148	801	802	0	30385
40	801	802	794	0	31187
41	802	794	801	0	31981
42	794	801	798	0	32782
43	801	798	790	0	33580
44	798	790	478	0	34370
45	790	478	1113	1	34848
46	478	1113	782	0	35961
47	1113	782	778	0	36743
48	782	778	786	0	37521
49	778	786	798	0	38307
50	786	798	521	0	39105
51	798	521	1086	1	39626
52	521	1086	778	0	40712
53	1086	778	782	0	41490
54	778	782	779	0	42272
55	782	779	770	0	43051
56	779	770	494	0	43821
57	770	494	1066	1	44315
58	494	1066	779	0	45381
59	1066	779	789	0	46160
60	779	789	798	0	46949
61	789	798	809	0	47747
62	798	809	475	0	48556
63	809	475	1164	1	49031
64	475	1164	797	0	50195
65	1164	797	802	0	50992
66	797	802	805	0	51794
67	802	805	794	0	52599
68	805	794	798	0	53393
69	794	798	801	0	54191
70	798	801	436	0	54992
71	801	436	1167	1	55428
72	436	1167	786	0	56595
73	1167	786	790	0	57381
74	786	790	778	0	58171
75	790	778	783	0	58949
76	778	783	789	0	59732
77	783	789	646	0	60521
78	789	646	926	1	61167
