index	i-1	i+0	i+1	Filter	Time
1	568	821	837	0	1389
2	821	837	828	0	2226
3	837	828	814	0	3054
4	828	814	564	0	3868
5	814	564	1000	1	4432
6	564	1000	879	0	5432
7	1000	879	880	0	6311
8	879	880	856	0	7191
9	880	856	832	0	8047
10	856	832	837	0	8879
11	832	837	840	0	9716
12	837	840	1522	0	10556
13	840	1522	887	0	12078
14	1522	887	844	0	12965
15	887	844	817	0	13809
16	844	817	794	0	14626
17	817	794	817	0	15420
18	794	817	810	0	16237
19	817	810	809	0	17047
20	810	809	603	0	17856
21	809	603	627	1	18459
22	603	627	871	1	19086
23	627	871	848	0	19957
24	871	848	856	0	20805
25	848	856	837	0	21661
26	856	837	825	0	22498
27	837	825	802	0	23323
28	825	802	801	0	24125
29	802	801	794	0	24926
30	801	794	809	0	25720
31	794	809	810	0	26529
32	809	810	801	0	27339
33	810	801	825	0	28140
34	801	825	821	0	28965
35	825	821	802	0	29786
36	821	802	817	0	30588
37	802	817	805	0	31405
38	817	805	599	0	32210
39	805	599	786	1	32809
40	599	786	923	0	33595
41	786	923	789	0	34518
42	923	789	779	0	35307
43	789	779	782	0	36086
44	779	782	786	0	36868
45	782	786	774	0	37654
46	786	774	778	0	38428
47	774	778	743	0	39206
48	778	743	736	0	39949
49	743	736	720	0	40685
50	736	720	716	0	41405
51	720	716	735	0	42121
52	716	735	751	0	42856
53	735	751	763	0	43607
54	751	763	782	0	44370
55	763	782	790	0	45152
56	782	790	786	0	45942
57	790	786	809	0	46728
58	786	809	821	0	47537
59	809	821	809	0	48358
60	821	809	821	0	49167
61	809	821	829	0	49988
62	821	829	817	0	50817
63	829	817	852	0	51634
64	817	852	853	0	52486
65	852	853	836	0	53339
66	853	836	856	0	54175
67	836	856	833	0	55031
68	856	833	848	0	55864
69	833	848	860	0	56712
70	848	860	844	0	57572
71	860	844	849	0	58416
72	844	849	856	0	59265
73	849	856	856	0	60121
74	856	856	832	0	60977
75	856	832	864	0	61809
76	832	864	852	0	62673
77	864	852	833	0	63525
78	852	833	848	0	64358
79	833	848	852	0	65206
80	848	852	825	0	66058
81	852	825	856	0	66883
82	825	856	852	0	67739
83	856	852	818	0	68591
84	852	818	821	0	69409
85	818	821	813	0	70230
86	821	813	805	0	71043
87	813	805	829	0	71848
88	805	829	825	0	72677
89	829	825	833	0	73502
90	825	833	848	0	74335
91	833	848	840	0	75183
92	848	840	852	0	76023
93	840	852	849	0	76875
94	852	849	856	0	77724
95	849	856	848	0	78580
96	856	848	868	0	79428
97	848	868	860	0	80296
98	868	860	1490	0	81156
99	860	1490	872	0	82646
100	1490	872	813	0	83518
101	872	813	778	0	84331
102	813	778	774	0	85109
103	778	774	767	0	85883
104	774	767	751	0	86650
105	767	751	755	0	87401
106	751	755	755	0	88156
107	755	755	789	0	88911
108	755	789	790	0	89700
109	789	790	825	0	90490
110	790	825	845	0	91315
111	825	845	832	0	92160
112	845	832	580	0	92992
113	832	580	1074	1	93572
114	580	1074	829	0	94646
115	1074	829	805	0	95475
116	829	805	829	0	96280
117	805	829	817	0	97109
118	829	817	825	0	97926
119	817	825	603	0	98751
120	825	603	914	1	99354
121	603	914	857	0	100268
122	914	857	556	0	101125
123	857	556	973	1	101681
124	556	973	836	0	102654
125	973	836	790	0	103490
126	836	790	778	0	104280
127	790	778	779	0	105058
128	778	779	786	0	105837
129	779	786	793	0	106623
130	786	793	810	0	107416
131	793	810	1467	0	108226
132	810	1467	832	0	109693
133	1467	832	798	0	110525
134	832	798	790	0	111323
135	798	790	782	0	112113
136	790	782	798	0	112895
137	782	798	1435	0	113693
138	798	1435	810	0	115128
139	1435	810	786	0	115938
140	810	786	786	0	116724
141	786	786	1424	0	117510
142	786	1424	801	0	118934
143	1424	801	755	0	119735
144	801	755	740	0	120490
145	755	740	599	0	121230
146	740	599	759	1	121829
147	599	759	754	0	122588
148	759	754	763	0	123342
149	754	763	747	0	124105
150	763	747	778	0	124852
151	747	778	790	0	125630
152	778	790	798	0	126420
153	790	798	821	0	127218
154	798	821	1424	0	128039
155	821	1424	798	0	129463
156	1424	798	743	0	130261
157	798	743	731	0	131004
158	743	731	569	0	131735
159	731	569	875	1	132304
160	569	875	728	0	133179
161	875	728	801	0	133907
162	728	801	798	0	134708
163	801	798	790	0	135506
164	798	790	782	0	136296
165	790	782	801	0	137078
166	782	801	810	0	137879
167	801	810	813	0	138689
168	810	813	821	0	139502
169	813	821	1463	0	140323
170	821	1463	848	0	141786
171	1463	848	557	0	142634
172	848	557	937	1	143191
173	557	937	794	0	144128
174	937	794	611	0	144922
175	794	611	708	1	145533
176	611	708	631	0	146241
177	708	631	875	1	146872
178	631	875	879	0	147747
179	875	879	872	0	148626
180	879	872	876	0	149498
181	872	876	914	0	150374
182	876	914	914	0	151288
183	914	914	887	0	152202
184	914	887	907	0	153089
185	887	907	891	0	153996
186	907	891	883	0	154887
187	891	883	860	0	155770
