index	i-1	i+0	i+1	Filter	Time
1	280	1171	1234	0	1451
2	1171	1234	1268	0	2685
3	1234	1268	1183	0	3953
4	1268	1183	1218	0	5136
5	1183	1218	1226	0	6354
6	1218	1226	1171	0	7580
7	1226	1171	1362	0	8751
8	1171	1362	1280	0	10113
9	1362	1280	1311	0	11393
10	1280	1311	1187	0	12704
11	1311	1187	1125	0	13891
12	1187	1125	1206	0	15016
13	1125	1206	1311	0	16222
14	1206	1311	1265	0	17533
15	1311	1265	1439	0	18798
16	1265	1439	1374	0	20237
17	1439	1374	1276	0	21611
18	1374	1276	1296	0	22887
19	1276	1296	1272	0	24183
20	1296	1272	1168	0	25455
21	1272	1168	1245	0	26623
22	1168	1245	1268	0	27868
23	1245	1268	1222	0	29136
24	1268	1222	1253	0	30358
25	1222	1253	1210	0	31611
26	1253	1210	1222	0	32821
27	1210	1222	1253	0	34043
28	1222	1253	1225	0	35296
29	1253	1225	1109	0	36521
30	1225	1109	1133	0	37630
31	1109	1133	1175	0	38763
32	1133	1175	1120	0	39938
33	1175	1120	1117	0	41058
34	1120	1117	1129	0	42175
35	1117	1129	1116	0	43304
36	1129	1116	1370	0	44420
37	1116	1370	1335	0	45790
38	1370	1335	1307	0	47125
39	1335	1307	1323	0	48432
40	1307	1323	1327	0	49755
41	1323	1327	1315	0	51082
42	1327	1315	1303	0	52397
43	1315	1303	1246	0	53700
44	1303	1246	1206	0	54946
45	1246	1206	1206	0	56152
46	1206	1206	1179	0	57358
47	1206	1179	1202	0	58537
48	1179	1202	1374	0	59739
49	1202	1374	1331	0	61113
50	1374	1331	1350	0	62444
51	1331	1350	1369	0	63794
52	1350	1369	1292	0	65163
53	1369	1292	1269	0	66455
54	1292	1269	1323	0	67724
55	1269	1323	1225	0	69047
56	1323	1225	1102	0	70272
57	1225	1102	1108	0	71374
58	1102	1108	1082	0	72482
59	1108	1082	1109	0	73564
60	1082	1109	1226	0	74673
61	1109	1226	1272	0	75899
62	1226	1272	1358	0	77171
63	1272	1358	1397	0	78529
64	1358	1397	1269	0	79926
65	1397	1269	1315	0	81195
66	1269	1315	1288	0	82510
67	1315	1288	1186	0	83798
68	1288	1186	1249	0	84984
69	1186	1249	1292	0	86233
70	1249	1292	1296	0	87525
71	1292	1296	1370	0	88821
72	1296	1370	1299	0	90191
73	1370	1299	1199	0	91490
74	1299	1199	1245	0	92689
75	1199	1245	1276	0	93934
76	1245	1276	1179	0	95210
77	1276	1179	1315	0	96389
78	1179	1315	1253	0	97704
79	1315	1253	1168	0	98957
80	1253	1168	1307	0	100125
81	1168	1307	1377	0	101432
82	1307	1377	1277	0	102809
83	1377	1277	1253	0	104086
84	1277	1253	1093	0	105339
85	1253	1093	992	0	106432
86	1093	992	973	0	107424
87	992	973	1019	0	108397
88	973	1019	1059	0	109416
89	1019	1059	544	0	110475
90	1059	544	611	1	111019
91	544	611	537	0	111630
92	611	537	1335	1	112167
93	537	1335	587	0	113502
94	1335	587	1335	1	114089
95	587	1335	564	0	115424
96	1335	564	1401	1	115988
97	564	1401	572	0	117389
98	1401	572	677	1	117961
99	572	677	809	0	118638
100	677	809	1421	0	119447
101	809	1421	1443	0	120868
102	1421	1443	1362	0	122311
103	1443	1362	1405	0	123673
104	1362	1405	1338	0	125078
105	1405	1338	1245	0	126416
106	1338	1245	1214	0	127661
107	1245	1214	1183	0	128875
108	1214	1183	1172	0	130058
109	1183	1172	1291	0	131230
110	1172	1291	1288	0	132521
111	1291	1288	1218	0	133809
112	1288	1218	1292	0	135027
113	1218	1292	1237	0	136319
114	1292	1237	1140	0	137556
115	1237	1140	1121	0	138696
116	1140	1121	1097	0	139817
117	1121	1097	1055	0	140914
118	1097	1055	1268	0	141969
119	1055	1268	1183	0	143237
120	1268	1183	1140	0	144420
121	1183	1140	1257	0	145560
122	1140	1257	1226	0	146817
123	1257	1226	1171	0	148043
124	1226	1171	1187	0	149214
125	1171	1187	1183	0	150401
126	1187	1183	1140	0	151584
127	1183	1140	1253	0	152724
128	1140	1253	1315	0	153977
129	1253	1315	1245	0	155292
130	1315	1245	1233	0	156537
131	1245	1233	1234	0	157770
132	1233	1234	1222	0	159004
133	1234	1222	1264	0	160226
134	1222	1264	1242	0	161490
135	1264	1242	1186	0	162732
136	1242	1186	1245	0	163918
137	1186	1245	1238	0	165163
138	1245	1238	1233	0	166401
139	1238	1233	1249	0	167634
140	1233	1249	1284	0	168883
141	1249	1284	1257	0	170167
142	1284	1257	1311	0	171424
143	1257	1311	1308	0	172735
144	1311	1308	1315	0	174043
145	1308	1315	1331	0	175358
146	1315	1331	1311	0	176689
147	1331	1311	1288	0	178000
148	1311	1288	1226	0	179288
149	1288	1226	1175	0	180514
150	1226	1175	1144	0	181689
151	1175	1144	1202	0	182833
152	1144	1202	1253	0	184035
153	1202	1253	1202	0	185288
154	1253	1202	1296	0	186490
155	1202	1296	1167	0	187786
156	1296	1167	1117	0	188953
157	1167	1117	1163	0	190070
158	1117	1163	1183	0	191233
159	1163	1183	1156	0	192416
160	1183	1156	1292	0	193572
161	1156	1292	1358	0	194864
162	1292	1358	1299	0	196222
163	1358	1299	1343	0	197521
164	1299	1343	1210	0	198864
165	1343	1210	1144	0	200074
166	1210	1144	1159	0	201218
167	1144	1159	1160	0	202377
168	1159	1160	1218	0	203537
169	1160	1218	1334	0	204755
170	1218	1334	1148	0	206089
171	1334	1148	1074	0	207237
172	1148	1074	1086	0	208311
173	1074	1086	1202	0	209397
174	1086	1202	1152	0	210599
175	1202	1152	1230	0	211751
176	1152	1230	1299	0	212981
177	1230	1299	1304	0	214280
178	1299	1304	1237	0	215584
179	1304	1237	1206	0	216821
180	1237	1206	1261	0	218027
181	1206	1261	1284	0	219288
182	1261	1284	1210	0	220572
183	1284	1210	1319	0	221782
184	1210	1319	1222	0	223101
185	1319	1222	1253	0	224323
186	1222	1253	1163	0	225576
187	1253	1163	1133	0	226739
188	1163	1133	1132	0	227872
189	1133	1132	1226	0	229004
190	1132	1226	1147	0	230230
