index	i-1	i+0	i+1	Filter	Time
1	603	588	599	0	1214
2	588	599	588	0	1813
3	599	588	576	0	2401
4	588	576	579	0	2977
5	576	579	569	0	3556
6	579	569	571	0	4125
7	569	571	553	0	4696
8	571	553	553	0	5249
9	553	553	544	0	5802
10	553	544	549	0	6346
11	544	549	541	0	6895
12	549	541	556	0	7436
13	541	556	576	0	7992
14	556	576	595	0	8568
15	576	595	600	0	9163
16	595	600	591	0	9763
17	600	591	580	0	10354
18	591	580	595	0	10934
19	580	595	599	0	11529
20	595	599	600	0	12128
21	599	600	599	0	12728
22	600	599	595	0	13327
23	599	595	584	0	13922
24	595	584	583	0	14506
25	584	583	588	0	15089
26	583	588	580	0	15677
27	588	580	583	0	16257
28	580	583	576	0	16840
29	583	576	572	0	17416
30	576	572	572	0	17988
31	572	572	565	0	18560
32	572	565	568	0	19125
33	565	568	560	0	19693
34	568	560	556	0	20253
35	560	556	549	0	20809
36	556	549	549	0	21358
37	549	549	548	0	21907
38	549	548	541	0	22455
39	548	541	541	0	22996
40	541	541	537	0	23537
41	541	537	529	0	24074
42	537	529	525	0	24603
43	529	525	530	0	25128
44	525	530	525	0	25658
45	530	525	529	0	26183
46	525	529	521	0	26712
47	529	521	522	0	27233
48	521	522	517	0	27755
49	522	517	514	0	28272
50	517	514	521	0	28786
51	514	521	522	0	29307
52	521	522	513	0	29829
53	522	513	522	0	30342
54	513	522	517	0	30864
55	522	517	522	0	31381
56	517	522	525	0	31903
57	522	525	518	0	32428
58	525	518	517	0	32946
59	518	517	521	0	33463
60	517	521	518	0	33984
61	521	518	517	0	34502
62	518	517	522	0	35019
63	517	522	517	0	35541
64	522	517	518	0	36058
65	517	518	517	0	36576
66	518	517	514	0	37093
67	517	514	518	0	37607
68	514	518	517	0	38125
69	518	517	514	0	38642
70	517	514	513	0	39156
71	514	513	510	0	39669
72	513	510	514	0	40179
73	510	514	509	0	40693
74	514	509	514	0	41202
75	509	514	506	0	41716
76	514	506	517	0	42222
77	506	517	522	0	42739
78	517	522	529	0	43261
79	522	529	541	0	43790
80	529	541	541	0	44331
81	541	541	552	0	44872
82	541	552	553	0	45424
83	552	553	572	0	45977
84	553	572	591	0	46549
85	572	591	592	0	47140
86	591	592	572	0	47732
87	592	572	568	0	48304
88	572	568	564	0	48872
89	568	564	568	0	49436
90	564	568	564	0	50004
91	568	564	560	0	50568
92	564	560	565	0	51128
93	560	565	552	0	51693
94	565	552	557	0	52245
95	552	557	548	0	52802
96	557	548	537	0	53350
97	548	537	541	0	53887
98	537	541	533	0	54428
99	541	533	533	0	54961
100	533	533	533	0	55494
101	533	533	541	0	56027
102	533	541	541	0	56568
103	541	541	537	0	57109
104	541	537	537	0	57646
105	537	537	545	0	58183
106	537	545	548	0	58728
107	545	548	557	0	59276
108	548	557	552	0	59833
109	557	552	557	0	60385
110	552	557	560	0	60942
111	557	560	580	0	61502
112	560	580	587	0	62082
113	580	587	584	0	62669
114	587	584	576	0	63253
115	584	576	583	0	63829
116	576	583	596	0	64412
117	583	596	595	0	65008
118	596	595	580	0	65603
119	595	580	576	0	66183
120	580	576	568	0	66759
121	576	568	580	0	67327
122	568	580	564	0	67907
123	580	564	564	0	68471
124	564	564	560	0	69035
125	564	560	561	0	69595
126	560	561	564	0	70156
127	561	564	564	0	70720
128	564	564	568	0	71284
129	564	568	584	0	71852
130	568	584	576	0	72436
131	584	576	564	0	73012
132	576	564	568	0	73576
133	564	568	576	0	74144
134	568	576	587	0	74720
135	576	587	596	0	75307
136	587	596	579	0	75903
137	596	579	572	0	76482
138	579	572	569	0	77054
139	572	569	583	0	77623
140	569	583	576	0	78206
141	583	576	576	0	78782
142	576	576	576	0	79358
143	576	576	584	0	79934
144	576	584	603	0	80518
145	584	603	626	0	81121
146	603	626	646	0	81747
147	626	646	634	0	82393
148	646	634	631	0	83027
149	634	631	614	0	83658
150	631	614	600	0	84272
151	614	600	618	0	84872
152	600	618	635	0	85490
153	618	635	657	0	86125
154	635	657	677	0	86782
155	657	677	673	0	87459
156	677	673	716	0	88132
157	673	716	740	0	88848
158	716	740	747	0	89588
159	740	747	754	0	90335
160	747	754	732	0	91089
161	754	732	728	0	91821
162	732	728	743	0	92549
163	728	743	727	0	93292
164	743	727	713	0	94019
165	727	713	719	0	94732
166	713	719	751	0	95451
167	719	751	740	0	96202
168	751	740	739	0	96942
169	740	739	704	0	97681
170	739	704	712	0	98385
171	704	712	763	0	99097
172	712	763	759	0	99860
173	763	759	739	0	100619
174	759	739	704	0	101358
175	739	704	751	0	102062
176	704	751	728	0	102813
177	751	728	716	0	103541
178	728	716	673	0	104257
179	716	673	685	0	104930
180	673	685	704	0	105615
181	685	704	704	0	106319
182	704	704	677	0	107023
183	704	677	658	0	107700
184	677	658	681	0	108358
185	658	681	700	0	109039
186	681	700	697	0	109739
187	700	697	669	0	110436
188	697	669	658	0	111105
189	669	658	681	0	111763
190	658	681	677	0	112444
191	681	677	673	0	113121
192	677	673	642	0	113794
193	673	642	646	0	114436
194	642	646	665	0	115082
195	646	665	658	0	115747
196	665	658	657	0	116405
197	658	657	638	0	117062
198	657	638	646	0	117700
199	638	646	673	0	118346
200	646	673	674	0	119019
201	673	674	653	0	119693
202	674	653	642	0	120346
203	653	642	631	0	120988
204	642	631	634	0	121619
205	631	634	634	0	122253
206	634	634	631	0	122887
207	634	631	626	0	123518
208	631	626	630	0	124144
209	626	630	670	0	124774
210	630	670	684	0	125444
211	670	684	670	0	126128
212	684	670	649	0	126798
213	670	649	654	0	127447
214	649	654	673	0	128101
215	654	673	662	0	128774
216	673	662	657	0	129436
217	662	657	635	0	130093
218	657	635	634	0	130728
219	635	634	661	0	131362
220	634	661	662	0	132023
221	661	662	650	0	132685
222	662	650	634	0	133335
223	650	634	630	0	133969
224	634	630	646	0	134599
225	630	646	646	0	135245
226	646	646	638	0	135891
227	646	638	631	0	136529
228	638	631	649	0	137160
229	631	649	662	0	137809
230	649	662	704	0	138471
231	662	704	712	0	139175
232	704	712	701	0	139887
233	712	701	680	0	140588
234	701	680	654	0	141268
235	680	654	634	0	141922
236	654	634	607	0	142556
237	634	607	592	0	143163
238	607	592	595	0	143755
239	592	595	599	0	144350
240	595	599	615	0	144949
241	599	615	615	0	145564
242	615	615	619	0	146179
243	615	619	646	0	146798
244	619	646	638	0	147444
245	646	638	622	0	148082
246	638	622	600	0	148704
247	622	600	610	0	149304
248	600	610	635	0	149914
249	610	635	638	0	150549
250	635	638	618	0	151187
251	638	618	615	0	151805
252	618	615	631	0	152420
253	615	631	614	0	153051
254	631	614	615	0	153665
255	614	615	627	0	154280
256	615	627	614	0	154907
257	627	614	623	0	155521
258	614	623	611	0	156144
259	623	611	595	0	156755
260	611	595	623	0	157350
261	595	623	595	0	157973
262	623	595	580	0	158568
263	595	580	572	0	159148
264	580	572	564	0	159720
265	572	564	568	0	160284
266	564	568	572	0	160852
267	568	572	592	0	161424
268	572	592	591	0	162016
269	592	591	591	0	162607
270	591	591	596	0	163198
271	591	596	603	0	163794
272	596	603	603	0	164397
273	603	603	591	0	165000
274	603	591	576	0	165591
275	591	576	576	0	166167
276	576	576	561	0	166743
277	576	561	560	0	167304
278	561	560	552	0	167864
279	560	552	561	0	168416
280	552	561	564	0	168977
281	561	564	572	0	169541
282	564	572	560	0	170113
283	572	560	557	0	170673
284	560	557	556	0	171230
285	557	556	556	0	171786
286	556	556	576	0	172342
287	556	576	607	0	172918
288	576	607	615	0	173525
289	607	615	603	0	174140
290	615	603	596	0	174743
291	603	596	579	0	175339
292	596	579	572	0	175918
293	579	572	576	0	176490
294	572	576	568	0	177066
295	576	568	596	0	177634
296	568	596	591	0	178230
297	596	591	584	0	178821
298	591	584	576	0	179405
299	584	576	579	0	179981
300	576	579	576	0	180560
301	579	576	580	0	181136
302	576	580	576	0	181716
303	580	576	580	0	182292
304	576	580	607	0	182872
305	580	607	599	0	183479
306	607	599	595	0	184078
307	599	595	599	0	184673
308	595	599	603	0	185272
309	599	603	596	0	185875
310	603	596	595	0	186471
311	596	595	588	0	187066
312	595	588	583	0	187654
313	588	583	600	0	188237
314	583	600	645	0	188837
315	600	645	693	0	189482
316	645	693	693	0	190175
317	693	693	673	0	190868
318	693	673	665	0	191541
319	673	665	666	0	192206
320	665	666	653	0	192872
321	666	653	635	0	193525
322	653	635	618	0	194160
323	635	618	615	0	194778
324	618	615	623	0	195393
325	615	623	614	0	196016
326	623	614	596	0	196630
327	614	596	603	0	197226
328	596	603	595	0	197829
329	603	595	607	0	198424
330	595	607	603	0	199031
331	607	603	596	0	199634
332	603	596	591	0	200230
333	596	591	588	0	200821
334	591	588	607	0	201409
335	588	607	614	0	202016
336	607	614	611	0	202630
337	614	611	596	0	203241
338	611	596	583	0	203837
339	596	583	592	0	204420
340	583	592	587	0	205012
341	592	587	584	0	205599
342	587	584	580	0	206183
343	584	580	572	0	206763
344	580	572	583	0	207335
345	572	583	572	0	207918
346	583	572	580	0	208490
347	572	580	568	0	209070
348	580	568	564	0	209638
349	568	564	568	0	210202
350	564	568	565	0	210770
351	568	565	564	0	211335
352	565	564	560	0	211899
353	564	560	557	0	212459
354	560	557	568	0	213016
355	557	568	579	0	213584
356	568	579	588	0	214163
357	579	588	584	0	214751
358	588	584	568	0	215335
359	584	568	572	0	215903
360	568	572	572	0	216475
361	572	572	568	0	217047
362	572	568	564	0	217615
363	568	564	556	0	218179
364	564	556	557	0	218735
365	556	557	552	0	219292
366	557	552	541	0	219844
367	552	541	541	0	220385
368	541	541	537	0	220926
369	541	537	533	0	221463
370	537	533	533	0	221996
371	533	533	529	0	222529
372	533	529	530	0	223058
373	529	530	525	0	223588
374	530	525	529	0	224113
375	525	529	537	0	224642
376	529	537	533	0	225179
377	537	533	533	0	225712
378	533	533	525	0	226245
379	533	525	549	0	226770
380	525	549	568	0	227319
381	549	568	580	0	227887
382	568	580	584	0	228467
383	580	584	591	0	229051
384	584	591	599	0	229642
385	591	599	623	0	230241
386	599	623	618	0	230864
387	623	618	604	0	231482
388	618	604	587	0	232086
389	604	587	576	0	232673
390	587	576	580	0	233249
391	576	580	572	0	233829
392	580	572	572	0	234401
393	572	572	564	0	234973
394	572	564	560	0	235537
395	564	560	557	0	236097
396	560	557	556	0	236654
397	557	556	545	0	237210
398	556	545	556	0	237755
399	545	556	553	0	238311
400	556	553	545	0	238864
401	553	545	540	0	239409
402	545	540	541	0	239949
403	540	541	537	0	240490
404	541	537	541	0	241027
405	537	541	533	0	241568
406	541	533	545	0	242101
407	533	545	545	0	242646
408	545	545	564	0	243191
409	545	564	591	0	243755
410	564	591	584	0	244346
411	591	584	564	0	244930
412	584	564	576	0	245494
413	564	576	603	0	246070
414	576	603	634	0	246673
415	603	634	623	0	247307
416	634	623	630	0	247930
417	623	630	623	0	248560
418	630	623	603	0	249183
419	623	603	588	0	249786
420	603	588	583	0	250374
421	588	583	588	0	250957
422	583	588	587	0	251545
423	588	587	596	0	252132
424	587	596	595	0	252728
425	596	595	591	0	253323
426	595	591	596	0	253914
427	591	596	595	0	254510
428	596	595	603	0	255105
429	595	603	596	0	255708
430	603	596	591	0	256304
431	596	591	607	0	256895
432	591	607	634	0	257502
433	607	634	658	0	258136
434	634	658	661	0	258794
435	658	661	658	0	259455
436	661	658	665	0	260113
437	658	665	666	0	260778
438	665	666	630	0	261444
439	666	630	654	0	262074
440	630	654	696	0	262728
441	654	696	739	0	263424
442	696	739	759	0	264163
443	739	759	790	0	264922
444	759	790	806	0	265712
445	790	806	766	0	266518
446	806	766	735	0	267284
447	766	735	701	0	268019
448	735	701	657	0	268720
449	701	657	670	0	269377
450	657	670	688	0	270047
451	670	688	654	0	270735
452	688	654	646	0	271389
453	654	646	654	0	272035
454	646	654	677	0	272689
455	654	677	759	0	273366
456	677	759	747	0	274125
457	759	747	766	0	274872
458	747	766	739	0	275638
459	766	739	709	0	276377
460	739	709	692	0	277086
461	709	692	708	0	277778
462	692	708	650	0	278486
463	708	650	642	0	279136
464	650	642	650	0	279778
465	642	650	654	0	280428
466	650	654	653	0	281082
467	654	653	693	0	281735
468	653	693	689	0	282428
469	693	689	727	0	283117
470	689	727	759	0	283844
471	727	759	739	0	284603
472	759	739	677	0	285342
473	739	677	709	0	286019
474	677	709	723	0	286728
475	709	723	771	0	287451
476	723	771	821	0	288222
477	771	821	836	0	289043
478	821	836	806	0	289879
479	836	806	797	0	290685
480	806	797	794	0	291482
481	797	794	806	0	292276
482	794	806	778	0	293082
483	806	778	739	0	293860
484	778	739	728	0	294599
485	739	728	712	0	295327
486	728	712	728	0	296039
487	712	728	778	0	296767
488	728	778	759	0	297545
489	778	759	696	0	298304
490	759	696	689	0	299000
491	696	689	743	0	299689
492	689	743	782	0	300432
493	743	782	798	0	301214
494	782	798	774	0	302012
495	798	774	755	0	302786
496	774	755	720	0	303541
497	755	720	708	0	304261
498	720	708	724	0	304969
499	708	724	673	0	305693
500	724	673	665	0	306366
501	673	665	693	0	307031
502	665	693	786	0	307724
503	693	786	817	0	308510
504	786	817	836	0	309327
505	817	836	814	0	310163
506	836	814	797	0	310977
507	814	797	806	0	311774
508	797	806	809	0	312580
509	806	809	829	0	313389
510	809	829	813	0	314218
511	829	813	774	0	315031
512	813	774	763	0	315805
513	774	763	743	0	316568
514	763	743	775	0	317311
515	743	775	770	0	318086
516	775	770	774	0	318856
517	770	774	782	0	319630
518	774	782	794	0	320412
519	782	794	806	0	321206
520	794	806	797	0	322012
521	806	797	786	0	322809
522	797	786	798	0	323595
523	786	798	805	0	324393
524	798	805	814	0	325198
525	805	814	766	0	326012
526	814	766	724	0	326778
527	766	724	689	0	327502
528	724	689	673	0	328191
529	689	673	716	0	328864
530	673	716	829	0	329580
531	716	829	805	0	330409
532	829	805	829	0	331214
533	805	829	832	0	332043
534	829	832	845	0	332875
535	832	845	813	0	333720
536	845	813	786	0	334533
537	813	786	809	0	335319
538	786	809	806	0	336128
539	809	806	829	0	336934
540	806	829	797	0	337763
541	829	797	747	0	338560
542	797	747	697	0	339307
543	747	697	759	0	340004
544	697	759	731	0	340763
545	759	731	743	0	341494
546	731	743	689	0	342237
547	743	689	658	0	342926
548	689	658	669	0	343584
549	658	669	685	0	344253
550	669	685	688	0	344938
551	685	688	662	0	345626
552	688	662	693	0	346288
553	662	693	669	0	346981
554	693	669	646	0	347650
555	669	646	638	0	348296
556	646	638	630	0	348934
557	638	630	615	0	349564
558	630	615	611	0	350179
559	615	611	599	0	350790
560	611	599	599	0	351389
561	599	599	584	0	351988
562	599	584	595	0	352572
563	584	595	607	0	353167
564	595	607	596	0	353774
565	607	596	587	0	354370
566	596	587	588	0	354957
567	587	588	603	0	355545
568	588	603	599	0	356148
569	603	599	615	0	356747
570	599	615	607	0	357362
571	615	607	685	0	357969
572	607	685	696	0	358654
573	685	696	634	0	359350
574	696	634	611	0	359984
575	634	611	596	0	360595
576	611	596	603	0	361191
577	596	603	607	0	361794
578	603	607	607	0	362401
579	607	607	615	0	363008
580	607	615	618	0	363623
581	615	618	611	0	364241
582	618	611	627	0	364852
583	611	627	603	0	365479
584	627	603	622	0	366082
585	603	622	631	0	366704
586	622	631	607	0	367335
587	631	607	607	0	367942
588	607	607	591	0	368549
589	607	591	599	0	369140
590	591	599	607	0	369739
591	599	607	635	0	370346
592	607	635	642	0	370981
593	635	642	642	0	371623
594	642	642	630	0	372265
595	642	630	615	0	372895
596	630	615	618	0	373510
597	615	618	662	0	374128
598	618	662	646	0	374790
599	662	646	661	0	375436
600	646	661	654	0	376097
601	661	654	646	0	376751
602	654	646	630	0	377397
603	646	630	631	0	378027
604	630	631	642	0	378658
605	631	642	646	0	379300
606	642	646	673	0	379946
607	646	673	673	0	380619
608	673	673	661	0	381292
609	673	661	685	0	381953
610	661	685	693	0	382638
611	685	693	708	0	383331
612	693	708	665	0	384039
613	708	665	646	0	384704
614	665	646	646	0	385350
615	646	646	603	0	385996
616	646	603	615	0	386599
617	603	615	599	0	387214
618	615	599	599	0	387813
619	599	599	600	0	388412
620	599	600	603	0	389012
621	600	603	611	0	389615
622	603	611	607	0	390226
623	611	607	599	0	390833
624	607	599	595	0	391432
625	599	595	592	0	392027
626	595	592	599	0	392619
627	592	599	584	0	393218
628	599	584	583	0	393802
629	584	583	592	0	394385
630	583	592	599	0	394977
631	592	599	615	0	395576
632	599	615	630	0	396191
633	615	630	623	0	396821
634	630	623	642	0	397444
635	623	642	657	0	398086
636	642	657	658	0	398743
637	657	658	669	0	399401
638	658	669	662	0	400070
639	669	662	684	0	400732
640	662	684	685	0	401416
641	684	685	669	0	402101
642	685	669	654	0	402770
643	669	654	646	0	403424
644	654	646	630	0	404070
645	646	630	635	0	404700
646	630	635	626	0	405335
647	635	626	630	0	405961
648	626	630	623	0	406591
649	630	623	611	0	407214
650	623	611	603	0	407825
651	611	603	595	0	408428
652	603	595	588	0	409023
653	595	588	584	0	409611
654	588	584	568	0	410195
655	584	568	579	0	410763
656	568	579	572	0	411342
657	579	572	576	0	411914
658	572	576	580	0	412490
659	576	580	576	0	413070
660	580	576	576	0	413646
661	576	576	568	0	414222
662	576	568	587	0	414790
663	568	587	627	0	415377
664	587	627	642	0	416004
665	627	642	638	0	416646
666	642	638	627	0	417284
667	638	627	622	0	417911
668	627	622	630	0	418533
669	622	630	639	0	419163
670	630	639	638	0	419802
671	639	638	611	0	420440
672	638	611	603	0	421051
673	611	603	607	0	421654
674	603	607	603	0	422261
675	607	603	603	0	422864
676	603	603	599	0	423467
677	603	599	611	0	424066
678	599	611	646	0	424677
679	611	646	685	0	425323
680	646	685	727	0	426008
681	685	727	681	0	426735
682	727	681	658	0	427416
683	681	658	646	0	428074
684	658	646	642	0	428720
685	646	642	634	0	429362
686	642	634	619	0	429996
687	634	619	634	0	430615
