index	i-2	i-1	i+0	i+1	i+2	Filter	Time
2	669	670	680	697	700	0	2019
3	670	680	697	700	705	0	2716
4	680	697	700	705	716	0	3416
5	697	700	705	716	727	0	4121
6	700	705	716	727	720	0	4837
7	705	716	727	720	704	0	5564
8	716	727	720	704	697	0	6284
9	727	720	704	697	704	0	6988
10	720	704	697	704	720	0	7685
11	704	697	704	720	724	0	8389
12	697	704	720	724	739	0	9109
13	704	720	724	739	724	0	9833
14	720	724	739	724	723	0	10572
15	724	739	724	723	720	0	11296
16	739	724	723	720	708	0	12019
17	724	723	720	708	713	0	12739
18	723	720	708	713	715	0	13447
19	720	708	713	715	705	0	14160
20	708	713	715	705	685	0	14875
21	713	715	705	685	669	0	15580
22	715	705	685	669	650	0	16265
23	705	685	669	650	677	0	16934
24	685	669	650	677	681	0	17584
25	669	650	677	681	692	0	18261
26	650	677	681	692	705	0	18942
27	677	681	692	705	708	0	19634
28	681	692	705	708	716	0	20339
29	692	705	708	716	696	0	21047
30	705	708	716	696	708	0	21763
31	708	716	696	708	701	0	22459
32	716	696	708	701	696	0	23167
33	696	708	701	696	697	0	23868
34	708	701	696	697	704	0	24564
35	701	696	697	704	716	0	25261
36	696	697	704	716	708	0	25965
37	697	704	716	708	708	0	26681
38	704	716	708	708	728	0	27389
39	716	708	708	728	739	0	28097
40	708	708	728	739	732	0	28825
41	708	728	739	732	723	0	29564
42	728	739	732	723	720	0	30296
43	739	732	723	720	736	0	31019
44	732	723	720	736	716	0	31739
45	723	720	736	716	708	0	32475
46	720	736	716	708	704	0	33191
47	736	716	708	704	712	0	33899
48	716	708	704	712	716	0	34603
49	708	704	712	716	712	0	35315
50	704	712	716	712	701	0	36031
51	712	716	712	701	708	0	36743
52	716	712	701	708	712	0	37444
53	712	701	708	712	700	0	38152
54	701	708	712	700	697	0	38864
55	708	712	700	697	688	0	39564
56	712	700	697	688	693	0	40261
57	700	697	688	693	700	0	40949
58	697	688	693	700	701	0	41642
59	688	693	700	701	716	0	42342
60	693	700	701	716	723	0	43043
61	700	701	716	723	724	0	43759
62	701	716	723	724	712	0	44482
63	716	723	724	712	712	0	45206
64	723	724	712	712	720	0	45918
65	724	712	712	720	720	0	46630
66	712	712	720	720	704	0	47350
67	712	720	720	704	705	0	48070
68	720	720	704	705	712	0	48774
69	720	704	705	712	712	0	49479
70	704	705	712	712	704	0	50191
71	705	712	712	704	700	0	50903
72	712	712	704	700	712	0	51607
73	712	704	700	712	716	0	52307
74	704	700	712	716	709	0	53019
75	700	712	716	709	716	0	53735
76	712	716	709	716	723	0	54444
77	716	709	716	723	712	0	55160
78	709	716	723	712	712	0	55883
79	716	723	712	712	709	0	56595
80	723	712	712	709	719	0	57307
81	712	712	709	719	712	0	58016
82	712	709	719	712	705	0	58735
83	709	719	712	705	700	0	59447
84	719	712	705	700	704	0	60152
85	712	705	700	704	693	0	60852
86	705	700	704	693	681	0	61556
87	700	704	693	681	677	0	62249
88	704	693	681	677	685	0	62930
89	693	681	677	685	689	0	63607
90	681	677	685	689	692	0	64292
91	677	685	689	692	704	0	64981
92	685	689	692	704	724	0	65673
93	689	692	704	724	720	0	66377
94	692	704	724	720	724	0	67101
95	704	724	720	724	720	0	67821
96	724	720	724	720	712	0	68545
97	720	724	720	712	712	0	69265
98	724	720	712	712	704	0	69977
99	720	712	712	704	689	0	70689
100	712	712	704	689	673	0	71393
101	712	704	689	673	689	0	72082
102	704	689	673	689	688	0	72755
103	689	673	689	688	681	0	73444
104	673	689	688	681	681	0	74132
105	689	688	681	681	685	0	74813
106	688	681	681	685	696	0	75494
107	681	681	685	696	693	0	76179
108	681	685	696	693	700	0	76875
109	685	696	693	700	701	0	77568
110	696	693	700	701	712	0	78268
111	693	700	701	712	728	0	78969
112	700	701	712	728	716	0	79681
113	701	712	728	716	712	0	80409
114	712	728	716	712	704	0	81125
115	728	716	712	704	696	0	81837
116	716	712	704	696	701	0	82541
117	712	704	696	701	692	0	83237
118	704	696	701	692	697	0	83938
119	696	701	692	697	708	0	84630
120	701	692	697	708	724	0	85327
121	692	697	708	724	727	0	86035
122	697	708	724	727	724	0	86759
123	708	724	727	724	720	0	87486
124	724	727	724	720	735	0	88210
125	727	724	720	735	740	0	88930
126	724	720	735	740	731	0	89665
127	720	735	740	731	716	0	90405
128	735	740	731	716	728	0	91136
129	740	731	716	728	735	0	91852
130	731	716	728	735	728	0	92580
131	716	728	735	728	724	0	93315
132	728	735	728	724	743	0	94043
