index	i-2	i-1	i+0	i+1	i+2	Filter	Time
2	611	743	751	751	747	0	2105
3	743	751	751	747	759	0	2856
4	751	751	747	759	755	0	3603
5	751	747	759	755	743	0	4362
6	747	759	755	743	743	0	5117
7	759	755	743	743	747	0	5860
8	755	743	743	747	743	0	6603
9	743	743	747	743	751	0	7350
10	743	747	743	751	759	0	8093
11	747	743	751	759	763	0	8844
12	743	751	759	763	786	0	9603
13	751	759	763	786	778	0	10366
14	759	763	786	778	778	0	11152
15	763	786	778	778	778	0	11930
16	786	778	778	778	775	0	12708
17	778	778	778	775	778	0	13486
18	778	778	775	778	774	0	14261
19	778	775	778	774	775	0	15039
20	775	778	774	775	758	0	15813
21	778	774	775	758	755	0	16588
22	774	775	758	755	759	0	17346
23	775	758	755	759	739	0	18101
24	758	755	759	739	740	0	18860
25	755	759	739	740	731	0	19599
26	759	739	740	731	728	0	20339
27	739	740	731	728	731	0	21070
28	740	731	728	731	736	0	21798
29	731	728	731	736	731	0	22529
30	728	731	736	731	743	0	23265
31	731	736	731	743	743	0	23996
32	736	731	743	743	748	0	24739
33	731	743	743	748	778	0	25482
34	743	743	748	778	751	0	26230
35	743	748	778	751	755	0	27008
36	748	778	751	755	758	0	27759
37	778	751	755	758	759	0	28514
38	751	755	758	759	771	0	29272
39	755	758	759	771	758	0	30031
40	758	759	771	758	767	0	30802
41	759	771	758	767	762	0	31560
42	771	758	767	762	767	0	32327
43	758	767	762	767	770	0	33089
44	767	762	767	770	771	0	33856
45	762	767	770	771	778	0	34626
46	767	770	771	778	767	0	35397
47	770	771	778	767	770	0	36175
48	771	778	767	770	759	0	36942
49	778	767	770	759	774	0	37712
50	767	770	759	774	774	0	38471
51	770	759	774	774	763	0	39245
52	759	774	774	763	771	0	40019
53	774	774	763	771	766	0	40782
54	774	763	771	766	763	0	41553
55	763	771	766	763	762	0	42319
56	771	766	763	762	775	0	43082
57	766	763	762	775	766	0	43844
58	763	762	775	766	763	0	44619
59	762	775	766	763	770	0	45385
60	775	766	763	770	771	0	46148
61	766	763	770	771	762	0	46918
62	763	770	771	762	763	0	47689
63	770	771	762	763	763	0	48451
64	771	762	763	763	770	0	49214
65	762	763	763	770	755	0	49977
66	763	763	770	755	763	0	50747
67	763	770	755	763	766	0	51502
68	770	755	763	766	767	0	52265
69	755	763	766	767	774	0	53031
70	763	766	767	774	763	0	53798
71	766	767	774	763	758	0	54572
72	767	774	763	758	767	0	55335
73	774	763	758	767	774	0	56093
74	763	758	767	774	767	0	56860
75	758	767	774	767	770	0	57634
76	767	774	767	770	775	0	58401
77	774	767	770	775	793	0	59171
78	767	770	775	793	779	0	59946
79	770	775	793	779	782	0	60739
80	775	793	779	782	793	0	61518
81	793	779	782	793	779	0	62300
82	779	782	793	779	789	0	63093
83	782	793	779	789	786	0	63872
84	793	779	789	786	783	0	64661
85	779	789	786	783	770	0	65447
86	789	786	783	770	774	0	66230
87	786	783	770	774	763	0	67000
88	783	770	774	763	763	0	67774
89	770	774	763	763	758	0	68537
90	774	763	763	758	763	0	69300
91	763	763	758	763	763	0	70058
92	763	758	763	763	762	0	70821
93	758	763	763	762	767	0	71584
94	763	763	762	767	762	0	72346
95	763	762	767	762	771	0	73113
96	762	767	762	771	763	0	73875
97	767	762	771	763	751	0	74646
98	762	771	763	751	758	0	75409
99	771	763	751	758	763	0	76160
100	763	751	758	763	766	0	76918
101	751	758	763	766	763	0	77681
102	758	763	766	763	786	0	78447
103	763	766	763	786	774	0	79210
104	766	763	786	774	771	0	79996
105	763	786	774	771	778	0	80770
106	786	774	771	778	782	0	81541
107	774	771	778	782	767	0	82319
108	771	778	782	767	766	0	83101
109	778	782	767	766	767	0	83868
110	782	767	766	767	759	0	84634
111	767	766	767	759	762	0	85401
112	766	767	759	762	763	0	86160
113	767	759	762	763	759	0	86922
114	759	762	763	759	754	0	87685
115	762	763	759	754	759	0	88444
116	763	759	754	759	755	0	89198
117	759	754	759	755	770	0	89957
118	754	759	755	770	767	0	90712
119	759	755	770	767	774	0	91482
120	755	770	767	774	775	0	92249
121	770	767	774	775	762	0	93023
122	767	774	775	762	782	0	93798
123	774	775	762	782	759	0	94560
124	775	762	782	759	759	0	95342
125	762	782	759	759	743	0	96101
126	782	759	759	743	739	0	96860
127	759	759	743	739	751	0	97603
128	759	743	739	751	751	0	98342
129	743	739	751	751	744	0	99093
130	739	751	751	744	747	0	99844
131	751	751	744	747	754	0	100588
132	751	744	747	754	759	0	101335
133	744	747	754	759	759	0	102089
134	747	754	759	759	755	0	102848
135	754	759	759	755	770	0	103607
136	759	759	755	770	790	0	104362
137	759	755	770	790	767	0	105132
138	755	770	790	767	766	0	105922
139	770	790	767	766	755	0	106689
140	790	767	766	755	751	0	107455
141	767	766	755	751	739	0	108210
142	766	755	751	739	740	0	108961
143	755	751	739	740	731	0	109700
144	751	739	740	731	747	0	110440
145	739	740	731	747	747	0	111171
146	740	731	747	747	759	0	111918
147	731	747	747	759	774	0	112665
148	747	747	759	774	771	0	113424
149	747	759	774	771	774	0	114198
150	759	774	771	774	782	0	114969
151	774	771	774	782	755	0	115743
152	771	774	782	755	759	0	116525
153	774	782	755	759	751	0	117280
154	782	755	759	751	747	0	118039
155	755	759	751	747	743	0	118790
156	759	751	747	743	739	0	119537
157	751	747	743	739	744	0	120280
158	747	743	739	744	735	0	121019
159	743	739	744	735	743	0	121763
160	739	744	735	743	743	0	122498
161	744	735	743	743	732	0	123241
162	735	743	743	732	739	0	123984
163	743	743	732	739	732	0	124716
164	743	732	739	732	731	0	125455
165	732	739	732	731	732	0	126187
166	739	732	731	732	735	0	126918
167	732	731	732	735	720	0	127650
168	731	732	735	720	735	0	128385
169	732	735	720	735	736	0	129105
170	735	720	735	736	735	0	129840
171	720	735	736	735	740	0	130576
172	735	736	735	740	739	0	131311
173	736	735	740	739	759	0	132051
174	735	740	739	759	552	0	132790
175	740	739	759	552	965	0	133549
176	739	759	552	965	782	1	134101
177	759	552	965	782	786	0	135066
178	552	965	782	786	767	0	135848
179	965	782	786	767	770	0	136634
180	782	786	767	770	767	0	137401
181	786	767	770	767	747	0	138171
182	767	770	767	747	755	0	138938
183	770	767	747	755	747	0	139685
184	767	747	755	747	739	0	140440
185	747	755	747	739	732	0	141187
186	755	747	739	732	731	0	141926
187	747	739	732	731	736	0	142658
188	739	732	731	736	723	0	143389
189	732	731	736	723	716	0	144125
190	731	736	723	716	724	0	144848
191	736	723	716	724	728	0	145564
192	723	716	724	728	708	0	146288
193	716	724	728	708	704	0	147016
194	724	728	708	704	704	0	147724
195	728	708	704	704	740	0	148428
196	708	704	704	740	719	0	149132
197	704	704	740	719	716	0	149872
198	704	740	719	716	720	0	150591
199	740	719	716	720	720	0	151307
200	719	716	720	720	712	0	152027
201	716	720	720	712	704	0	152747
202	720	720	712	704	709	0	153459
203	720	712	704	709	712	0	154163
204	712	704	709	712	712	0	154872
205	704	709	712	712	700	0	155584
206	709	712	712	700	700	0	156296
207	712	712	700	700	716	0	156996
208	712	700	700	716	705	0	157696
209	700	700	716	705	700	0	158412
210	700	716	705	700	704	0	159117
211	716	705	700	704	716	0	159817
212	705	700	704	716	701	0	160521
213	700	704	716	701	708	0	161237
214	704	716	701	708	720	0	161938
215	716	701	708	720	723	0	162646
216	701	708	720	723	709	0	163366
217	708	720	723	709	723	0	164089
218	720	723	709	723	712	0	164798
219	723	709	723	712	705	0	165521
220	709	723	712	705	712	0	166233
221	723	712	705	712	724	0	166938
222	712	705	712	724	715	0	167650
223	705	712	724	715	716	0	168374
224	712	724	715	716	732	0	169089
225	724	715	716	732	728	0	169805
226	715	716	732	728	727	0	170537
227	716	732	728	727	732	0	171265
228	732	728	727	732	727	0	171992
229	728	727	732	727	728	0	172724
230	727	732	727	728	732	0	173451
231	732	727	728	732	739	0	174179
232	727	728	732	739	739	0	174911
233	728	732	739	739	751	0	175650
234	732	739	739	751	747	0	176389
235	739	739	751	747	755	0	177140
236	739	751	747	755	751	0	177887
237	751	747	755	751	747	0	178642
238	747	755	751	747	751	0	179393
239	755	751	747	751	743	0	180140
240	751	747	751	743	732	0	180891
241	747	751	743	732	731	0	181634
242	751	743	732	731	736	0	182366
243	743	732	731	736	731	0	183097
244	732	731	736	731	728	0	183833
245	731	736	731	728	731	0	184564
246	736	731	728	731	736	0	185292
247	731	728	731	736	751	0	186023
248	728	731	736	751	758	0	186759
249	731	736	751	758	755	0	187510
250	736	751	758	755	763	0	188268
251	751	758	755	763	767	0	189023
252	758	755	763	767	774	0	189786
253	755	763	767	774	766	0	190553
254	763	767	774	766	775	0	191327
255	767	774	766	775	766	0	192093
256	774	766	775	766	767	0	192868
257	766	775	766	767	766	0	193634
258	775	766	767	766	763	0	194401
259	766	767	766	763	759	0	195167
260	767	766	763	759	755	0	195930
261	766	763	759	755	762	0	196689
262	763	759	755	762	759	0	197444
263	759	755	762	759	751	0	198206
264	755	762	759	751	759	0	198965
265	762	759	751	759	751	0	199716
266	759	751	759	751	743	0	200475
267	751	759	751	743	735	0	201226
268	759	751	743	735	732	0	201969
269	751	743	735	732	727	0	202704
270	743	735	732	727	744	0	203436
271	735	732	727	744	735	0	204163
272	732	727	744	735	751	0	204907
273	727	744	735	751	755	0	205642
274	744	735	751	755	766	0	206393
275	735	751	755	766	779	0	207148
276	751	755	766	779	786	0	207914
277	755	766	779	786	789	0	208693
278	766	779	786	789	779	0	209479
279	779	786	789	779	778	0	210268
280	786	789	779	778	766	0	211047
281	789	779	778	766	767	0	211825
282	779	778	766	767	763	0	212591
283	778	766	767	763	751	0	213358
284	766	767	763	751	751	0	214121
285	767	763	751	751	747	0	214872
286	763	751	751	747	751	0	215623
287	751	751	747	751	727	0	216370
288	751	747	751	727	732	0	217121
289	747	751	727	732	739	0	217848
290	751	727	732	739	732	0	218580
291	727	732	739	732	727	0	219319
292	732	739	732	727	740	0	220051
293	739	732	727	740	758	0	220778
294	732	727	740	758	755	0	221518
295	727	740	758	755	755	0	222276
296	740	758	755	755	767	0	223031
297	758	755	755	767	774	0	223786
298	755	755	767	774	778	0	224553
299	755	767	774	778	774	0	225327
300	767	774	778	774	794	0	226105
301	774	778	774	794	798	0	226879
302	778	774	794	798	797	0	227673
303	774	794	798	797	798	0	228471
304	794	798	797	798	802	0	229268
305	798	797	798	802	801	0	230066
306	797	798	802	801	786	0	230868
307	798	802	801	786	782	0	231669
308	802	801	786	782	786	0	232455
309	801	786	782	786	775	0	233237
310	786	782	786	775	778	0	234023
311	782	786	775	778	770	0	234798
312	786	775	778	770	775	0	235576
313	775	778	770	775	762	0	236346
314	778	770	775	762	775	0	237121
315	770	775	762	775	770	0	237883
316	775	762	775	770	770	0	238658
317	762	775	770	770	775	0	239428
318	775	770	770	775	766	0	240198
319	770	770	775	766	767	0	240973
320	770	775	766	767	770	0	241739
321	775	766	767	770	767	0	242506
322	766	767	770	767	770	0	243276
323	767	770	767	770	771	0	244043
324	770	767	770	771	770	0	244813
325	767	770	771	770	778	0	245584
326	770	771	770	778	775	0	246354
327	771	770	778	775	778	0	247132
328	770	778	775	778	778	0	247907
329	778	775	778	778	778	0	248685
330	775	778	778	778	778	0	249463
331	778	778	778	778	786	0	250241
332	778	778	778	786	779	0	251019
333	778	778	786	779	782	0	251805
334	778	786	779	782	782	0	252584
335	786	779	782	782	801	0	253366
336	779	782	782	801	786	0	254148
337	782	782	801	786	779	0	254949
338	782	801	786	779	770	0	255735
339	801	786	779	770	755	0	256514
340	786	779	770	755	755	0	257284
341	779	770	755	755	751	0	258039
342	770	755	755	751	759	0	258794
343	755	755	751	759	754	0	259545
344	755	751	759	754	767	0	260304
345	751	759	754	767	782	0	261058
346	759	754	767	782	782	0	261825
347	754	767	782	782	798	0	262607
348	767	782	782	798	805	0	263389
349	782	782	798	805	848	0	264187
350	782	798	805	848	849	0	264992
351	798	805	848	849	723	0	265840
352	805	848	849	723	927	0	266689
353	848	849	723	927	813	1	267412
354	849	723	927	813	809	0	268339
355	723	927	813	809	806	0	269152
356	927	813	809	806	824	0	269961
357	813	809	806	824	716	0	270767
358	809	806	824	716	856	0	271591
359	806	824	716	856	802	0	272307
360	824	716	856	802	782	0	273163
361	716	856	802	782	782	0	273965
362	856	802	782	782	786	0	274747
363	802	782	782	786	782	0	275529
364	782	782	786	782	775	0	276315
365	782	786	782	775	782	0	277097
366	786	782	775	782	786	0	277872
367	782	775	782	786	774	0	278654
368	775	782	786	774	782	0	279440
369	782	786	774	782	782	0	280214
370	786	774	782	782	786	0	280996
371	774	782	782	786	794	0	281778
372	782	782	786	794	751	0	282564
373	782	786	794	751	817	0	283358
374	786	794	751	817	790	0	284109
375	794	751	817	790	786	0	284926
376	751	817	790	786	786	0	285716
377	817	790	786	786	778	0	286502
378	790	786	786	778	782	0	287288
379	786	786	778	782	798	0	288066
380	786	778	782	798	786	0	288848
381	778	782	798	786	786	0	289646
382	782	798	786	786	794	0	290432
383	798	786	786	794	774	0	291218
384	786	786	794	774	782	0	292012
385	786	794	774	782	782	0	292786
386	794	774	782	782	790	0	293568
387	774	782	782	790	786	0	294350
388	782	782	790	786	786	0	295140
389	782	790	786	786	782	0	295926
390	790	786	786	782	782	0	296712
391	786	786	782	782	786	0	297494
392	786	782	782	786	786	0	298276
393	782	782	786	786	724	0	299062
394	782	786	786	724	821	0	299848
395	786	786	724	821	790	0	300572
396	786	724	821	790	786	0	301393
397	724	821	790	786	766	0	302183
398	821	790	786	766	794	0	302969
399	790	786	766	794	775	0	303735
400	786	766	794	775	762	0	304529
401	766	794	775	762	763	0	305304
402	794	775	762	763	759	0	306066
403	775	762	763	759	754	0	306829
404	762	763	759	754	751	0	307588
405	763	759	754	751	767	0	308342
406	759	754	751	767	763	0	309093
407	754	751	767	763	782	0	309860
408	751	767	763	782	797	0	310623
409	767	763	782	797	775	0	311405
410	763	782	797	775	809	0	312202
411	782	797	775	809	794	0	312977
412	797	775	809	794	786	0	313786
413	775	809	794	786	790	0	314580
414	809	794	786	790	786	0	315366
415	794	786	790	786	770	0	316156
416	786	790	786	770	778	0	316942
417	790	786	770	778	775	0	317712
418	786	770	778	775	770	0	318490
419	770	778	775	770	770	0	319265
420	778	775	770	770	775	0	320035
421	775	770	770	775	774	0	320805
422	770	770	775	774	774	0	321580
423	770	775	774	774	779	0	322354
424	775	774	774	779	778	0	323128
425	774	774	779	778	790	0	323907
426	774	779	778	790	793	0	324685
427	779	778	790	793	794	0	325475
428	778	790	793	794	782	0	326268
429	790	793	794	782	802	0	327062
430	793	794	782	802	770	0	327844
431	794	782	802	770	790	0	328646
432	782	802	770	790	775	0	329416
433	802	770	790	775	782	0	330206
434	770	790	775	782	778	0	330981
435	790	775	782	778	778	0	331763
436	775	782	778	778	782	0	332541
437	782	778	778	782	782	0	333319
438	778	778	782	782	771	0	334101
439	778	782	782	771	758	0	334883
440	782	782	771	758	763	0	335654
441	782	771	758	763	708	0	336412
442	771	758	763	708	759	0	337175
443	758	763	708	759	732	0	337883
444	763	708	759	732	719	0	338642
445	708	759	732	719	716	0	339374
446	759	732	719	716	720	0	340093
447	732	719	716	720	716	0	340809
448	719	716	720	716	724	0	341529
449	716	720	716	724	739	0	342245
450	720	716	724	739	763	0	342969
451	716	724	739	763	797	0	343708
452	724	739	763	797	798	0	344471
453	739	763	797	798	798	0	345268
454	763	797	798	798	805	0	346066
455	797	798	798	805	806	0	346864
456	798	798	805	806	797	0	347669
457	798	805	806	797	736	0	348475
458	805	806	797	736	832	0	349272
459	806	797	736	832	794	0	350008
460	797	736	832	794	782	0	350840
461	736	832	794	782	779	0	351634
462	832	794	782	779	778	0	352416
463	794	782	779	778	778	0	353195
464	782	779	778	778	770	0	353973
465	779	778	778	770	775	0	354751
466	778	778	770	775	774	0	355521
467	778	770	775	774	716	0	356296
468	770	775	774	716	805	0	357070
469	775	774	716	805	775	0	357786
470	774	716	805	775	770	0	358591
471	716	805	775	770	763	0	359366
472	805	775	770	763	774	0	360136
473	775	770	763	774	771	0	360899
474	770	763	774	771	793	0	361673
475	763	774	771	793	782	0	362444
476	774	771	793	782	786	0	363237
477	771	793	782	786	783	0	364019
478	793	782	786	783	789	0	364805
479	782	786	783	789	779	0	365588
480	786	783	789	779	782	0	366377
481	783	789	779	782	786	0	367156
482	789	779	782	786	782	0	367938
483	779	782	786	782	786	0	368724
484	782	786	782	786	727	0	369506
485	786	782	786	727	818	0	370292
486	782	786	727	818	809	0	371019
487	786	727	818	809	778	0	371837
488	727	818	809	778	747	0	372646
489	818	809	778	747	806	0	373424
490	809	778	747	806	774	0	374171
491	778	747	806	774	770	0	374977
492	747	806	774	770	771	0	375751
493	806	774	770	771	766	0	376521
494	774	770	771	766	775	0	377292
495	770	771	766	775	770	0	378058
496	771	766	775	770	774	0	378833
497	766	775	770	774	771	0	379603
498	775	770	774	771	763	0	380377
499	770	774	771	763	766	0	381148
500	774	771	763	766	770	0	381911
501	771	763	766	770	763	0	382677
502	763	766	770	763	767	0	383447
503	766	770	763	767	774	0	384210
504	770	763	767	774	759	0	384977
505	763	767	774	759	770	0	385751
506	767	774	759	770	767	0	386510
507	774	759	770	767	762	0	387280
508	759	770	767	762	763	0	388047
509	770	767	762	763	767	0	388809
510	767	762	763	767	782	0	389572
511	762	763	767	782	766	0	390339
512	763	767	782	766	767	0	391121
513	767	782	766	767	770	0	391887
514	782	766	767	770	755	0	392654
515	766	767	770	755	763	0	393424
516	767	770	755	763	754	0	394179
517	770	755	763	754	759	0	394942
518	755	763	754	759	759	0	395696
519	763	754	759	759	763	0	396455
520	754	759	759	763	751	0	397214
521	759	759	763	751	762	0	397977
