index	i-2	i-1	i+0	i+1	i+2	Filter	Time
2	241	327	697	700	696	0	1265
3	327	697	700	696	697	0	1965
4	697	700	696	697	700	0	2661
5	700	696	697	700	689	0	3358
6	696	697	700	689	693	0	4058
7	697	700	689	693	696	0	4747
8	700	689	693	696	697	0	5440
9	689	693	696	697	696	0	6136
10	693	696	697	696	708	0	6833
11	696	697	696	708	697	0	7529
12	697	696	708	697	700	0	8237
13	696	708	697	700	705	0	8934
14	708	697	700	705	700	0	9634
15	697	700	705	700	716	0	10339
16	700	705	700	716	708	0	11039
17	705	700	716	708	720	0	11755
18	700	716	708	720	735	0	12463
19	716	708	720	735	728	0	13183
20	708	720	735	728	735	0	13918
21	720	735	728	735	724	0	14646
22	735	728	735	724	732	0	15381
23	728	735	724	732	719	0	16105
24	735	724	732	719	716	0	16837
25	724	732	719	716	712	0	17556
26	732	719	716	712	712	0	18272
27	719	716	712	712	720	0	18984
28	716	712	712	720	720	0	19696
29	712	712	720	720	716	0	20416
30	712	720	720	716	708	0	21136
31	720	720	716	708	708	0	21852
32	720	716	708	708	701	0	22560
33	716	708	708	701	704	0	23268
34	708	708	701	704	689	0	23969
35	708	701	704	689	685	0	24673
36	701	704	689	685	688	0	25362
37	704	689	685	688	506	0	26047
38	689	685	688	506	876	0	26735
39	685	688	506	876	681	1	27241
40	688	506	876	681	681	0	28117
41	506	876	681	681	681	0	28798
42	876	681	681	681	677	0	29479
43	681	681	681	677	677	0	30160
44	681	681	677	677	681	0	30837
45	681	677	677	681	680	0	31514
46	677	677	681	680	681	0	32195
47	677	681	680	681	685	0	32875
48	681	680	681	685	693	0	33556
49	680	681	685	693	708	0	34241
50	681	685	693	708	498	0	34934
51	685	693	708	498	942	0	35642
52	693	708	498	942	708	1	36140
53	708	498	942	708	704	0	37082
54	498	942	708	704	701	0	37790
55	942	708	704	701	696	0	38494
56	708	704	701	696	697	0	39195
57	704	701	696	697	700	0	39891
58	701	696	697	700	708	0	40588
59	696	697	700	708	708	0	41288
60	697	700	708	708	697	0	41996
61	700	708	708	697	708	0	42704
62	708	708	697	708	704	0	43401
63	708	697	708	704	708	0	44109
64	697	708	704	708	709	0	44813
65	708	704	708	709	700	0	45521
66	704	708	709	700	700	0	46230
67	708	709	700	700	693	0	46930
68	709	700	700	693	704	0	47630
69	700	700	693	704	693	0	48323
70	700	693	704	693	696	0	49027
71	693	704	693	696	697	0	49720
72	704	693	696	697	696	0	50416
73	693	696	697	696	689	0	51113
74	696	697	696	689	498	0	51809
75	697	696	689	498	883	0	52498
76	696	689	498	883	689	1	52996
77	689	498	883	689	685	0	53879
78	498	883	689	685	689	0	54568
79	883	689	685	689	684	0	55253
80	689	685	689	684	685	0	55942
81	685	689	684	685	689	0	56626
82	689	684	685	689	685	0	57311
83	684	685	689	685	685	0	58000
84	685	689	685	685	688	0	58685
85	689	685	685	688	693	0	59370
86	685	685	688	693	704	0	60058
87	685	688	693	704	705	0	60751
88	688	693	704	705	708	0	61455
89	693	704	705	708	723	0	62160
90	704	705	708	723	716	0	62868
91	705	708	723	716	709	0	63591
92	708	723	716	709	712	0	64307
93	723	716	709	712	712	0	65016
94	716	709	712	712	708	0	65728
95	709	712	712	708	712	0	66440
96	712	712	708	712	720	0	67148
97	712	708	712	720	716	0	67860
98	708	712	720	716	723	0	68580
99	712	720	716	723	716	0	69296
100	720	716	723	716	716	0	70019
101	716	723	716	716	705	0	70735
102	723	716	716	705	700	0	71451
103	716	716	705	700	693	0	72156
104	716	705	700	693	696	0	72856
105	705	700	693	696	689	0	73549
106	700	693	696	689	677	0	74245
107	693	696	689	677	677	0	74934
108	696	689	677	677	510	0	75611
109	689	677	677	510	856	0	76288
110	677	677	510	856	681	1	76798
111	677	510	856	681	684	0	77654
112	510	856	681	684	674	0	78335
113	856	681	684	674	673	0	79019
114	681	684	674	673	673	0	79693
115	684	674	673	673	685	0	80366
116	674	673	673	685	677	0	81039
117	673	673	685	677	692	0	81724
118	673	685	677	692	685	0	82401
119	685	677	692	685	510	0	83093
120	677	692	685	510	868	0	83778
121	692	685	510	868	684	1	84288
122	685	510	868	684	678	0	85156
123	510	868	684	678	673	0	85840
124	868	684	678	673	669	0	86518
125	684	678	673	669	673	0	87191
126	678	673	669	673	669	0	87860
127	673	669	673	669	681	0	88533
128	669	673	669	681	673	0	89202
129	673	669	681	673	681	0	89883
130	669	681	673	681	685	0	90556
131	681	673	681	685	689	0	91237
132	673	681	685	689	689	0	91922
133	681	685	689	689	688	0	92611
134	685	689	689	688	522	0	93300
135	689	689	688	522	856	0	93988
136	689	688	522	856	681	1	94510
137	688	522	856	681	685	0	95366
138	522	856	681	685	677	0	96047
139	856	681	685	677	684	0	96732
140	681	685	677	684	510	0	97409
141	685	677	684	510	872	0	98093
142	677	684	510	872	681	1	98603
143	684	510	872	681	681	0	99475
144	510	872	681	681	681	0	100156
145	872	681	681	681	680	0	100837
146	681	681	681	680	674	0	101518
147	681	681	680	674	684	0	102198
148	681	680	674	684	681	0	102872
149	680	674	684	681	685	0	103556
150	674	684	681	685	685	0	104237
151	684	681	685	685	681	0	104922
152	681	685	685	681	677	0	105607
153	685	685	681	677	685	0	106288
154	685	681	677	685	677	0	106965
155	681	677	685	677	506	0	107650
156	677	685	677	506	863	0	108327
157	685	677	506	863	685	1	108833
158	677	506	863	685	697	0	109696
159	506	863	685	697	689	0	110381
160	863	685	697	689	684	0	111078
161	685	697	689	684	681	0	111767
162	697	689	684	681	685	0	112451
163	689	684	681	685	677	0	113132
164	684	681	685	677	681	0	113817
165	681	685	677	681	681	0	114494
166	685	677	681	681	689	0	115175
167	677	681	681	689	692	0	115856
168	681	681	689	692	693	0	116545
169	681	689	692	693	693	0	117237
170	689	692	693	693	684	0	117930
171	692	693	693	684	689	0	118623
172	693	693	684	689	681	0	119307
173	693	684	689	681	689	0	119996
174	684	689	681	689	677	0	120677
175	689	681	689	677	529	0	121366
176	681	689	677	529	825	0	122043
177	689	677	529	825	681	1	122572
178	677	529	825	681	677	0	123397
179	529	825	681	677	677	0	124078
180	825	681	677	677	673	0	124755
181	681	677	677	673	669	0	125432
182	677	677	673	669	670	0	126105
183	677	673	669	670	673	0	126774
184	673	669	670	673	688	0	127444
185	669	670	673	688	693	0	128117
186	670	673	688	693	700	0	128805
187	673	688	693	700	701	0	129498
188	688	693	700	701	700	0	130198
189	693	700	701	700	701	0	130899
190	700	701	700	701	708	0	131599
191	701	700	701	708	696	0	132300
192	700	701	708	696	693	0	133008
193	701	708	696	693	685	0	133704
194	708	696	693	685	692	0	134397
195	696	693	685	692	681	0	135082
196	693	685	692	681	689	0	135774
197	685	692	681	689	696	0	136455
198	692	681	689	696	689	0	137144
199	681	689	696	689	693	0	137840
200	689	696	689	693	692	0	138529
201	696	689	693	692	685	0	139222
202	689	693	692	685	693	0	139914
203	693	692	685	693	685	0	140599
204	692	685	693	685	677	0	141292
205	685	693	685	677	677	0	141977
206	693	685	677	677	685	0	142654
207	685	677	677	685	677	0	143331
208	677	677	685	677	681	0	144016
209	677	685	677	681	673	0	144693
210	685	677	681	673	490	0	145374
211	677	681	673	490	868	0	146047
212	681	673	490	868	681	1	146537
213	673	490	868	681	677	0	147405
214	490	868	681	677	677	0	148086
215	868	681	677	677	669	0	148763
216	681	677	677	669	673	0	149440
217	677	677	669	673	669	0	150109
218	677	669	673	669	670	0	150782
219	669	673	669	670	673	0	151451
220	673	669	670	673	665	0	152121
221	669	670	673	665	494	0	152794
222	670	673	665	494	852	0	153459
223	673	665	494	852	670	1	153953
224	665	494	852	670	661	0	154805
225	494	852	670	661	669	0	155475
226	852	670	661	669	674	0	156136
227	670	661	669	674	665	0	156805
228	661	669	674	665	665	0	157479
229	669	674	665	665	670	0	158144
230	674	665	665	670	677	0	158809
231	665	665	670	677	669	0	159479
232	665	670	677	669	677	0	160156
233	670	677	669	677	506	0	160825
234	677	669	677	506	871	0	161502
235	669	677	506	871	685	1	162008
236	677	506	871	685	685	0	162879
237	506	871	685	685	716	0	163564
238	871	685	685	716	704	0	164249
239	685	685	716	704	708	0	164965
240	685	716	704	708	701	0	165669
241	716	704	708	701	700	0	166377
242	704	708	701	700	701	0	167078
243	708	701	700	701	716	0	167778
244	701	700	701	716	739	0	168479
245	700	701	716	739	735	0	169195
246	701	716	739	735	740	0	169934
247	716	739	735	740	731	0	170669
248	739	735	740	731	771	0	171409
249	735	740	731	771	739	0	172140
250	740	731	771	739	735	0	172911
251	731	771	739	735	712	0	173650
252	771	739	735	712	708	0	174385
253	739	735	712	708	701	0	175097
254	735	712	708	701	696	0	175805
255	712	708	701	696	697	0	176506
256	708	701	696	697	700	0	177202
257	701	696	697	700	697	0	177899
258	696	697	700	697	692	0	178599
259	697	700	697	692	697	0	179296
260	700	697	692	697	700	0	179988
261	697	692	697	700	712	0	180685
262	692	697	700	712	712	0	181385
263	697	700	712	712	709	0	182097
264	700	712	712	709	708	0	182809
265	712	712	709	708	708	0	183518
266	712	709	708	708	700	0	184226
267	709	708	708	700	693	0	184934
268	708	708	700	693	692	0	185634
269	708	700	693	692	502	0	186327
270	700	693	692	502	868	0	187019
271	693	692	502	868	693	1	187521
272	692	502	868	693	677	0	188389
273	502	868	693	677	681	0	189082
274	868	693	677	681	665	0	189759
275	693	677	681	665	673	0	190440
276	677	681	665	673	673	0	191105
277	681	665	673	673	666	0	191778
278	665	673	673	666	665	0	192451
279	673	673	666	665	662	0	193117
280	673	666	665	662	498	0	193782
281	666	665	662	498	828	0	194444
282	665	662	498	828	662	1	194942
283	662	498	828	662	657	0	195770
284	498	828	662	657	662	0	196432
285	828	662	657	662	654	0	197089
286	662	657	662	654	653	0	197751
287	657	662	654	653	662	0	198405
288	662	654	653	662	657	0	199058
289	654	653	662	657	463	0	199720
290	653	662	657	463	860	0	200377
291	662	657	463	860	662	1	200840
292	657	463	860	662	661	0	201700
293	463	860	662	661	666	0	202362
294	860	662	661	666	669	0	203023
295	662	661	666	669	681	0	203689
296	661	666	669	681	685	0	204358
297	666	669	681	685	688	0	205039
298	669	681	685	688	499	0	205724
299	681	685	688	499	918	0	206412
300	685	688	499	918	696	1	206911
301	688	499	918	696	705	0	207829
302	499	918	696	705	712	0	208525
303	918	696	705	712	708	0	209230
304	696	705	712	708	704	0	209942
305	705	712	708	704	708	0	210650
306	712	708	704	708	705	0	211354
307	708	704	708	705	704	0	212062
308	704	708	705	704	700	0	212767
309	708	705	704	700	701	0	213471
310	705	704	700	701	700	0	214171
311	704	700	701	700	704	0	214872
312	700	701	700	704	701	0	215572
313	701	700	704	701	716	0	216276
314	700	704	701	716	719	0	216977
315	704	701	716	719	732	0	217693
316	701	716	719	732	728	0	218412
317	716	719	732	728	719	0	219144
318	719	732	728	719	720	0	219872
319	732	728	719	720	720	0	220591
320	728	719	720	720	708	0	221311
321	719	720	720	708	708	0	222031
322	720	720	708	708	705	0	222739
323	720	708	708	705	704	0	223447
324	708	708	705	704	700	0	224152
325	708	705	704	700	701	0	224856
326	705	704	700	701	700	0	225556
327	704	700	701	700	704	0	226257
328	700	701	700	704	709	0	226957
329	701	700	704	709	700	0	227661
330	700	704	709	700	700	0	228370
331	704	709	700	700	701	0	229070
332	709	700	700	701	696	0	229770
333	700	700	701	696	502	0	230471
334	700	701	696	502	887	0	231167
335	701	696	502	887	689	1	231669
336	696	502	887	689	677	0	232556
337	502	887	689	677	677	0	233245
338	887	689	677	677	666	0	233922
339	689	677	677	666	673	0	234599
340	677	677	666	673	681	0	235265
341	677	666	673	681	688	0	235938
342	666	673	681	688	685	0	236619
343	673	681	688	685	689	0	237307
344	681	688	685	689	696	0	237992
345	688	685	689	696	697	0	238681
346	685	689	696	697	704	0	239377
347	689	696	697	704	708	0	240074
348	696	697	704	708	720	0	240778
349	697	704	708	720	720	0	241486
350	704	708	720	720	720	0	242206
351	708	720	720	720	712	0	242926
352	720	720	720	712	712	0	243646
353	720	720	712	712	728	0	244358
354	720	712	712	728	727	0	245070
355	712	712	728	727	732	0	245798
356	712	728	727	732	735	0	246525
357	728	727	732	735	642	0	247257
358	727	732	735	642	841	0	247992
359	732	735	642	841	455	1	248634
360	735	642	841	455	1039	0	249475
361	642	841	455	1039	735	1	249930
362	841	455	1039	735	740	0	250969
363	455	1039	735	740	727	0	251704
364	1039	735	740	727	728	0	252444
365	735	740	727	728	731	0	253171
366	740	727	728	731	740	0	253899
367	727	728	731	740	735	0	254630
368	728	731	740	735	743	0	255370
369	731	740	735	743	740	0	256105
370	740	735	743	740	747	0	256848
371	735	743	740	747	735	0	257588
372	743	740	747	735	743	0	258335
373	740	747	735	743	751	0	259070
374	747	735	743	751	747	0	259813
375	735	743	751	747	747	0	260564
376	743	751	747	747	740	0	261311
377	751	747	747	740	747	0	262058
378	747	747	740	747	743	0	262798
379	747	740	747	743	747	0	263545
380	740	747	743	747	743	0	264288
381	747	743	747	743	747	0	265035
382	743	747	743	747	740	0	265778
383	747	743	747	740	735	0	266525
384	743	747	740	735	735	0	267265
385	747	740	735	735	732	0	268000
386	740	735	735	732	724	0	268735
387	735	735	732	724	723	0	269467
388	735	732	724	723	712	0	270191
389	732	724	723	712	716	0	270914
390	724	723	712	716	709	0	271626
391	723	712	716	709	708	0	272342
392	712	716	709	708	498	0	273051
393	716	709	708	498	906	0	273759
394	709	708	498	906	701	1	274257
395	708	498	906	701	696	0	275163
396	498	906	701	696	693	0	275864
397	906	701	696	693	693	0	276560
398	701	696	693	693	692	0	277253
399	696	693	693	692	697	0	277946
400	693	693	692	697	700	0	278638
401	693	692	697	700	700	0	279335
402	692	697	700	700	712	0	280035
403	697	700	700	712	487	0	280735
404	700	700	712	487	938	0	281447
405	700	712	487	938	708	1	281934
406	712	487	938	708	708	0	282872
407	487	938	708	708	708	0	283580
408	938	708	708	708	700	0	284288
409	708	708	708	700	693	0	284996
410	708	708	700	693	700	0	285696
411	708	700	693	700	705	0	286389
412	700	693	700	705	696	0	287089
413	693	700	705	696	705	0	287794
414	700	705	696	705	708	0	288490
415	705	696	705	708	704	0	289195
416	696	705	708	704	712	0	289903
417	705	708	704	712	490	0	290607
418	708	704	712	490	930	0	291319
419	704	712	490	930	705	1	291809
420	712	490	930	705	704	0	292739
421	490	930	705	704	689	0	293444
422	930	705	704	689	684	0	294148
423	705	704	689	684	677	0	294837
424	704	689	684	677	670	0	295521
425	689	684	677	670	669	0	296198
426	684	677	670	669	673	0	296868
427	677	670	669	673	677	0	297537
428	670	669	673	677	677	0	298210
429	669	673	677	677	494	0	298887
430	673	677	677	494	907	0	299564
431	677	677	494	907	693	1	300058
432	677	494	907	693	692	0	300965
433	494	907	693	692	693	0	301658
434	907	693	692	693	696	0	302350
435	693	692	693	696	693	0	303043
436	692	693	696	693	693	0	303739
437	693	696	693	693	692	0	304432
438	696	693	693	692	693	0	305125
439	693	693	692	693	700	0	305817
440	693	692	693	700	490	0	306510
441	692	693	700	490	911	0	307210
442	693	700	490	911	689	1	307700
443	700	490	911	689	692	0	308611
444	490	911	689	692	689	0	309300
445	911	689	692	689	689	0	309992
446	689	692	689	689	700	0	310681
447	692	689	689	700	697	0	311370
448	689	689	700	697	704	0	312070
449	689	700	697	704	704	0	312767
450	700	697	704	704	700	0	313471
451	697	704	704	700	697	0	314175
452	704	704	700	697	689	0	314875
453	704	700	697	689	681	0	315572
454	700	697	689	681	673	0	316261
455	697	689	681	673	673	0	316942
456	689	681	673	673	669	0	317615
457	681	673	673	669	494	0	318288
458	673	673	669	494	864	0	318957
459	673	669	494	864	685	1	319451
460	669	494	864	685	689	0	320315
461	494	864	685	689	688	0	321000
462	864	685	689	688	693	0	321689
463	685	689	688	693	689	0	322377
464	689	688	693	689	688	0	323070
465	688	693	689	688	678	0	323759
466	693	689	688	678	509	0	324447
467	689	688	678	509	860	0	325125
468	688	678	509	860	685	1	325634
469	678	509	860	685	689	0	326494
470	509	860	685	689	685	0	327179
471	860	685	689	685	680	0	327868
472	685	689	685	680	685	0	328553
473	689	685	680	685	685	0	329233
474	685	680	685	685	697	0	329918
475	680	685	685	697	700	0	330603
476	685	685	697	700	700	0	331300
477	685	697	700	700	709	0	332000
478	697	700	700	709	494	0	332700
479	700	700	709	494	918	0	333409
480	700	709	494	918	697	1	333903
481	709	494	918	697	696	0	334821
482	494	918	697	696	693	0	335518
483	918	697	696	693	688	0	336214
484	697	696	693	688	685	0	336907
485	696	693	688	685	685	0	337595
486	693	688	685	685	685	0	338280
487	688	685	685	685	704	0	338965
