index	i-2	i-1	i+0	i+1	i+2	Filter	Time
2	681	658	887	736	797	0	2280
3	658	887	736	797	786	0	3016
4	887	736	797	786	740	0	3813
5	736	797	786	740	805	0	4599
6	797	786	740	805	798	0	5339
7	786	740	805	798	793	0	6144
8	740	805	798	793	802	0	6942
9	805	798	793	802	786	0	7735
10	798	793	802	786	778	0	8537
11	793	802	786	778	778	0	9323
12	802	786	778	778	740	0	10101
13	786	778	778	740	797	0	10879
14	778	778	740	797	736	0	11619
15	778	740	797	736	797	0	12416
16	740	797	736	797	775	0	13152
17	797	736	797	775	797	0	13949
18	736	797	775	797	790	0	14724
19	797	775	797	790	814	0	15521
20	775	797	790	814	821	0	16311
21	797	790	814	821	805	0	17125
22	790	814	821	805	809	0	17946
23	814	821	805	809	806	0	18751
24	821	805	809	806	813	0	19560
25	805	809	806	813	813	0	20366
26	809	806	813	813	813	0	21179
27	806	813	813	813	810	0	21992
28	813	813	813	810	809	0	22805
29	813	813	810	809	646	0	23615
30	813	810	809	646	969	0	24424
31	810	809	646	969	626	1	25070
32	809	646	969	626	969	0	26039
33	646	969	626	969	638	1	26665
34	969	626	969	638	930	0	27634
35	626	969	638	930	763	1	28272
36	969	638	930	763	759	0	29202
37	638	930	763	759	766	0	29965
38	930	763	759	766	771	0	30724
39	763	759	766	771	766	0	31490
40	759	766	771	766	615	0	32261
41	766	771	766	615	907	0	33027
42	771	766	615	907	731	1	33642
43	766	615	907	731	790	0	34549
44	615	907	731	790	778	0	35280
45	907	731	790	778	798	0	36070
46	731	790	778	798	782	0	36848
47	790	778	798	782	805	0	37646
48	778	798	782	805	786	0	38428
49	798	782	805	786	790	0	39233
50	782	805	786	790	794	0	40019
51	805	786	790	794	786	0	40809
52	786	790	794	786	790	0	41603
53	790	794	786	790	770	0	42389
54	794	786	790	770	783	0	43179
55	786	790	770	783	762	0	43949
56	790	770	783	762	759	0	44732
57	770	783	762	759	763	0	45494
58	783	762	759	763	731	0	46253
59	762	759	763	731	732	0	47016
