index	i-2	i-1	i+0	i+1	i+2	Filter	Time
2	191	708	689	696	708	0	1588
3	708	689	696	708	708	0	2284
4	689	696	708	708	697	0	2992
5	696	708	708	697	669	0	3700
6	708	708	697	669	677	0	4397
7	708	697	669	677	658	0	5066
8	697	669	677	658	661	0	5743
9	669	677	658	661	642	0	6401
10	677	658	661	642	646	0	7062
11	658	661	642	646	646	0	7704
12	661	642	646	646	673	0	8350
13	642	646	646	673	666	0	8996
14	646	646	673	666	704	0	9669
15	646	673	666	704	731	0	10335
16	673	666	704	731	763	0	11039
17	666	704	731	763	774	0	11770
18	704	731	763	774	782	0	12533
19	731	763	774	782	751	0	13307
20	763	774	782	751	751	0	14089
21	774	782	751	751	744	0	14840
22	782	751	751	744	735	0	15591
23	751	751	744	735	700	0	16335
24	751	744	735	700	677	0	17070
25	744	735	700	677	654	0	17770
26	735	700	677	654	646	0	18447
27	700	677	654	646	634	0	19101
28	677	654	646	634	611	0	19747
29	654	646	634	611	619	0	20381
30	646	634	611	619	650	0	20992
31	634	611	619	650	692	0	21611
32	611	619	650	692	681	0	22261
33	619	650	692	681	681	0	22953
34	650	692	681	681	677	0	23634
35	692	681	681	677	697	0	24315
36	681	681	677	697	700	0	24992
37	681	677	697	700	673	0	25689
38	677	697	700	673	670	0	26389
39	697	700	673	670	669	0	27062
40	700	673	670	669	669	0	27732
41	673	670	669	669	669	0	28401
42	670	669	669	669	662	0	29070
43	669	669	669	662	665	0	29739
44	669	669	662	665	677	0	30401
45	669	662	665	677	689	0	31066
46	662	665	677	689	689	0	31743
47	665	677	689	689	692	0	32432
48	677	689	689	692	705	0	33121
49	689	689	692	705	712	0	33813
50	689	692	705	712	700	0	34518
51	692	705	712	700	681	0	35230
52	705	712	700	681	673	0	35930
53	712	700	681	673	681	0	36611
54	700	681	673	681	693	0	37284
55	681	673	681	693	692	0	37965
56	673	681	693	692	693	0	38658
57	681	693	692	693	677	0	39350
58	693	692	693	677	650	0	40043
59	692	693	677	650	653	0	40720
60	693	677	650	653	662	0	41370
61	677	650	653	662	689	0	42023
62	650	653	662	689	723	0	42685
63	653	662	689	723	740	0	43374
64	662	689	723	740	739	0	44097
65	689	723	740	739	708	0	44837
66	723	740	739	708	700	0	45576
67	740	739	708	700	681	0	46284
68	739	708	700	681	681	0	46984
69	708	700	681	681	681	0	47665
70	700	681	681	681	705	0	48346
71	681	681	681	705	735	0	49027
72	681	681	705	735	763	0	49732
73	681	705	735	763	770	0	50467
74	705	735	763	770	747	0	51230
75	735	763	770	747	708	0	52000
76	763	770	747	708	689	0	52747
77	770	747	708	689	685	0	53455
78	747	708	689	685	669	0	54144
79	708	689	685	669	669	0	54829
80	689	685	669	669	658	0	55498
81	685	669	669	658	665	0	56167
82	669	669	658	665	654	0	56825
83	669	658	665	654	665	0	57490
84	658	665	654	665	689	0	58144
85	665	654	665	689	700	0	58809
86	654	665	689	700	709	0	59498
87	665	689	700	709	692	0	60198
88	689	700	709	692	666	0	60907
89	700	709	692	666	665	0	61599
90	709	692	666	665	677	0	62265
91	692	666	665	677	673	0	62930
92	666	665	677	673	697	0	63607
93	665	677	673	697	739	0	64280
94	677	673	697	739	759	0	64977
95	673	697	739	759	762	0	65716
96	697	739	759	762	755	0	66475
97	739	759	762	755	732	0	67237
98	759	762	755	732	700	0	67992
99	762	755	732	700	693	0	68724
100	755	732	700	693	673	0	69424
101	732	700	693	673	654	0	70117
102	700	693	673	654	677	0	70790
103	693	673	654	677	684	0	71444
104	673	654	677	684	689	0	72121
105	654	677	684	689	666	0	72805
106	677	684	689	666	684	0	73494
107	684	689	666	684	693	0	74160
108	689	666	684	693	700	0	74844
109	666	684	693	700	681	0	75537
110	684	693	700	681	705	0	76237
111	693	700	681	705	688	0	76918
112	700	681	705	688	716	0	77623
113	681	705	688	716	720	0	78311
114	705	688	716	720	720	0	79027
115	688	716	720	720	708	0	79747
116	716	720	720	708	693	0	80467
117	720	720	708	693	665	0	81175
118	720	708	693	665	654	0	81868
119	708	693	665	654	642	0	82533
120	693	665	654	642	626	0	83187
121	665	654	642	626	642	0	83829
122	654	642	626	642	666	0	84455
123	642	626	642	666	735	0	85097
124	626	642	666	735	806	0	85763
125	642	666	735	806	844	0	86498
126	666	735	806	844	840	0	87304
127	735	806	844	840	806	0	88148
128	806	844	840	806	801	0	88988
129	844	840	806	801	794	0	89794
130	840	806	801	794	798	0	90595
131	806	801	794	798	782	0	91389
132	801	794	798	782	751	0	92187
133	794	798	782	751	724	0	92969
134	798	782	751	724	673	0	93720
135	782	751	724	673	653	0	94444
136	751	724	673	653	662	0	95117
137	724	673	653	662	673	0	95770
138	673	653	662	673	724	0	96432
139	653	662	673	724	770	0	97105
140	662	673	724	770	782	0	97829
141	673	724	770	782	775	0	98599
142	724	770	782	775	766	0	99381
143	770	782	775	766	739	0	100156
144	782	775	766	739	705	0	100922
145	775	766	739	705	681	0	101661
146	766	739	705	681	665	0	102366
147	739	705	681	665	673	0	103047
148	705	681	665	673	666	0	103712
149	681	665	673	666	673	0	104385
150	665	673	666	673	657	0	105051
151	673	666	673	657	666	0	105724
152	666	673	657	666	669	0	106381
153	673	657	666	669	685	0	107047
154	657	666	669	685	724	0	107716
155	666	669	685	724	774	0	108401
156	669	685	724	774	809	0	109125
157	685	724	774	809	774	0	109899
158	724	774	809	774	775	0	110708
159	774	809	774	775	770	0	111482
160	809	774	775	770	736	0	112257
161	774	775	770	736	696	0	113027
162	775	770	736	696	673	0	113763
163	770	736	696	673	658	0	114459
164	736	696	673	658	661	0	115132
165	696	673	658	661	674	0	115790
166	673	658	661	674	684	0	116451
167	658	661	674	684	705	0	117125
168	661	674	684	705	731	0	117809
169	674	684	705	731	743	0	118514
170	684	705	731	743	740	0	119245
171	705	731	743	740	747	0	119988
172	731	743	740	747	755	0	120728
173	743	740	747	755	751	0	121475
174	740	747	755	751	743	0	122230
175	747	755	751	743	743	0	122981
176	755	751	743	743	751	0	123724
177	751	743	743	751	743	0	124467
178	743	743	751	743	751	0	125218
179	743	751	743	751	747	0	125961
180	751	743	751	747	755	0	126712
181	743	751	747	755	747	0	127459
182	751	747	755	747	739	0	128214
183	747	755	747	739	724	0	128961
184	755	747	739	724	716	0	129700
185	747	739	724	716	712	0	130424
186	739	724	716	712	728	0	131140
187	724	716	712	728	731	0	131852
188	716	712	728	731	751	0	132580
189	712	728	731	751	736	0	133311
190	728	731	751	736	720	0	134062
191	731	751	736	720	731	0	134798
192	751	736	720	731	735	0	135518
193	736	720	731	735	728	0	136249
194	720	731	735	728	720	0	136984
195	731	735	728	720	731	0	137712
196	735	728	720	731	740	0	138432
197	728	720	731	740	731	0	139163
198	720	731	740	731	708	0	139903
199	731	740	731	708	701	0	140634
200	740	731	708	701	712	0	141342
201	731	708	701	712	692	0	142043
202	708	701	712	692	705	0	142755
203	701	712	692	705	700	0	143447
204	712	692	705	700	689	0	144152
205	692	705	700	689	696	0	144852
206	705	700	689	696	685	0	145541
207	700	689	696	685	681	0	146237
208	689	696	685	681	689	0	146922
209	696	685	681	689	712	0	147603
210	685	681	689	712	731	0	148292
211	681	689	712	731	751	0	149004
212	689	712	731	751	775	0	149735
213	712	731	751	775	790	0	150486
214	731	751	775	790	793	0	151261
215	751	775	790	793	798	0	152051
216	775	790	793	798	782	0	152844
217	790	793	798	782	747	0	153642
218	793	798	782	747	740	0	154424
219	798	782	747	740	727	0	155171
220	782	747	740	727	712	0	155911
221	747	740	727	712	704	0	156638
222	740	727	712	704	701	0	157350
223	727	712	704	701	708	0	158054
224	712	704	701	708	708	0	158755
225	704	701	708	708	724	0	159463
226	701	708	708	724	739	0	160171
227	708	708	724	739	747	0	160895
228	708	724	739	747	747	0	161634
229	724	739	747	747	751	0	162381
230	739	747	747	751	767	0	163128
231	747	747	751	767	759	0	163879
232	747	751	767	759	758	0	164646
233	751	767	759	758	763	0	165405
234	767	759	758	763	751	0	166163
235	759	758	763	751	743	0	166926
236	758	763	751	743	732	0	167677
237	763	751	743	732	723	0	168420
238	751	743	732	723	724	0	169152
239	743	732	723	724	728	0	169875
240	732	723	724	728	743	0	170599
241	723	724	728	743	751	0	171327
242	724	728	743	751	743	0	172070
243	728	743	751	743	759	0	172821
244	743	751	743	759	724	0	173564
245	751	743	759	724	735	0	174323
246	743	759	724	735	743	0	175047
247	759	724	735	743	720	0	175782
248	724	735	743	720	732	0	176525
249	735	743	720	732	735	0	177245
250	743	720	732	735	728	0	177977
251	720	732	735	728	716	0	178712
252	732	735	728	716	723	0	179440
253	735	728	716	723	728	0	180156
254	728	716	723	728	720	0	180879
255	716	723	728	720	720	0	181607
256	723	728	720	720	735	0	182327
257	728	720	720	735	739	0	183047
258	720	720	735	739	747	0	183782
259	720	735	739	747	771	0	184521
260	735	739	747	771	770	0	185268
261	739	747	771	770	779	0	186039
262	747	771	770	779	762	0	186809
263	771	770	779	762	763	0	187588
264	770	779	762	763	762	0	188350
265	779	762	763	762	759	0	189113
266	762	763	762	759	743	0	189875
267	763	762	759	743	732	0	190634
268	762	759	743	732	704	0	191377
269	759	743	732	704	716	0	192109
270	743	732	704	716	724	0	192813
271	732	704	716	724	735	0	193529
272	704	716	724	735	763	0	194253
273	716	724	735	763	782	0	194988
274	724	735	763	782	786	0	195751
275	735	763	782	786	782	0	196533
276	763	782	786	782	778	0	197319
277	782	786	782	778	759	0	198101
278	786	782	778	759	763	0	198879
279	782	778	759	763	759	0	199638
280	778	759	763	759	754	0	200401
281	759	763	759	754	728	0	201160
282	763	759	754	728	728	0	201914
283	759	754	728	728	719	0	202642
284	754	728	728	719	732	0	203370
285	728	728	719	732	735	0	204089
286	728	719	732	735	740	0	204821
287	719	732	735	740	747	0	205556
288	732	735	740	747	751	0	206296
289	735	740	747	751	755	0	207043
290	740	747	751	755	762	0	207794
291	747	751	755	762	747	0	208549
