index	i-2	i-1	i+0	i+1	i+2	Filter	Time
2	401	1128	1179	1097	1012	0	2708
3	1128	1179	1097	1012	1175	0	3805
4	1179	1097	1012	1175	1105	0	4817
5	1097	1012	1175	1105	1047	0	5992
6	1012	1175	1105	1047	1233	0	7097
7	1175	1105	1047	1233	1199	0	8144
8	1105	1047	1233	1199	1054	0	9377
9	1047	1233	1199	1054	1148	0	10576
10	1233	1199	1054	1148	1175	0	11630
11	1199	1054	1148	1175	1031	0	12778
12	1054	1148	1175	1031	1059	0	13953
13	1148	1175	1031	1059	1128	0	14984
14	1175	1031	1059	1128	1066	0	16043
15	1031	1059	1128	1066	1039	0	17171
16	1059	1128	1066	1039	1156	0	18237
17	1128	1066	1039	1156	1191	0	19276
18	1066	1039	1156	1191	1070	0	20432
19	1039	1156	1191	1070	1171	0	21623
20	1156	1191	1070	1171	1241	0	22693
21	1191	1070	1171	1241	1132	0	23864
22	1070	1171	1241	1132	1156	0	25105
23	1171	1241	1132	1156	1175	0	26237
24	1241	1132	1156	1175	1125	0	27393
25	1132	1156	1175	1125	1190	0	28568
26	1156	1175	1125	1190	1269	0	29693
27	1175	1125	1190	1269	1093	0	30883
28	1125	1190	1269	1093	1148	0	32152
29	1190	1269	1093	1148	1218	0	33245
30	1269	1093	1148	1218	1082	0	34393
31	1093	1148	1218	1082	1105	0	35611
32	1148	1218	1082	1105	1175	0	36693
33	1218	1082	1105	1175	1097	0	37798
34	1082	1105	1175	1097	1047	0	38973
35	1105	1175	1097	1047	1202	0	40070
36	1175	1097	1047	1202	1128	0	41117
37	1097	1047	1202	1128	1004	0	42319
38	1047	1202	1128	1004	1109	0	43447
39	1202	1128	1004	1109	1094	0	44451
40	1128	1004	1109	1094	1035	0	45560
41	1004	1109	1094	1035	1190	0	46654
42	1109	1094	1035	1190	1105	0	47689
43	1094	1035	1190	1105	1016	0	48879
44	1035	1190	1105	1016	1109	0	49984
45	1190	1105	1016	1109	1167	0	51000
46	1105	1016	1109	1167	1051	0	52109
47	1016	1109	1167	1051	1148	0	53276
48	1109	1167	1051	1148	1202	0	54327
49	1167	1051	1148	1202	1128	0	55475
50	1051	1148	1202	1128	1137	0	56677
51	1148	1202	1128	1137	1186	0	57805
52	1202	1128	1137	1186	1113	0	58942
53	1128	1137	1186	1113	1082	0	60128
54	1137	1186	1113	1082	1128	0	61241
55	1186	1113	1082	1128	1094	0	62323
56	1113	1082	1128	1094	1039	0	63451
57	1082	1128	1094	1039	1171	0	64545
58	1128	1094	1039	1171	1152	0	65584
59	1094	1039	1171	1152	1070	0	66755
60	1039	1171	1152	1070	1183	0	67907
61	1171	1152	1070	1183	1179	0	68977
62	1152	1070	1183	1179	1077	0	70160
63	1070	1183	1179	1077	1094	0	71339
64	1183	1179	1077	1094	1233	0	72416
65	1179	1077	1094	1233	1144	0	73510
66	1077	1094	1233	1144	1078	0	74743
67	1094	1233	1144	1078	1198	0	75887
68	1233	1144	1078	1198	1172	0	76965
69	1144	1078	1198	1172	1062	0	78163
70	1078	1198	1172	1062	1206	0	79335
71	1198	1172	1062	1206	1210	0	80397
72	1172	1062	1206	1210	1094	0	81603
73	1062	1206	1210	1094	1198	0	82813
74	1206	1210	1094	1198	1249	0	83907
75	1210	1094	1198	1249	1121	0	85105
76	1094	1198	1249	1121	1218	0	86354
77	1198	1249	1121	1218	1237	0	87475
78	1249	1121	1218	1237	1128	0	88693
79	1121	1218	1237	1128	1160	0	89930
80	1218	1237	1128	1160	1222	0	91058
81	1237	1128	1160	1222	1116	0	92218
82	1128	1160	1222	1116	1039	0	93440
83	1160	1222	1116	1039	1191	0	94556
84	1222	1116	1039	1191	1121	0	95595
85	1116	1039	1191	1121	1023	0	96786
86	1039	1191	1121	1023	1183	0	97907
87	1191	1121	1023	1183	1191	0	98930
88	1121	1023	1183	1191	1035	0	100113
89	1023	1183	1191	1035	1163	0	101304
90	1183	1191	1035	1163	1202	0	102339
91	1191	1035	1163	1202	1086	0	103502
92	1035	1163	1202	1086	1175	0	104704
93	1163	1202	1086	1175	1222	0	105790
94	1202	1086	1175	1222	1113	0	106965
95	1086	1175	1222	1113	1128	0	108187
96	1175	1222	1113	1128	1113	0	109300
97	1222	1113	1128	1113	1043	0	110428
98	1113	1128	1113	1043	1074	0	111541
99	1128	1113	1043	1074	1175	0	112584
100	1113	1043	1074	1175	1031	0	113658
101	1043	1074	1175	1031	1167	0	114833
102	1074	1175	1031	1167	1195	0	115864
103	1175	1031	1167	1195	1089	0	117031
104	1031	1167	1195	1089	1210	0	118226
