index	i-2	i-1	i+0	i+1	i+2	Filter	Time
2	280	704	701	681	692	0	1685
3	704	701	681	692	697	0	2366
4	701	681	692	697	704	0	3058
5	681	692	697	704	681	0	3755
6	692	697	704	681	704	0	4459
7	697	704	681	704	720	0	5140
8	704	681	704	720	728	0	5844
9	681	704	720	728	704	0	6564
10	704	720	728	704	720	0	7292
11	720	728	704	720	724	0	7996
12	728	704	720	724	727	0	8716
13	704	720	724	727	728	0	9440
14	720	724	727	728	696	0	10167
15	724	727	728	696	697	0	10895
16	727	728	696	697	704	0	11591
17	728	696	697	704	720	0	12288
18	696	697	704	720	720	0	12992
19	697	704	720	720	693	0	13712
20	704	720	720	693	712	0	14432
21	720	720	693	712	712	0	15125
22	720	693	712	712	731	0	15837
23	693	712	712	731	724	0	16549
24	712	712	731	724	692	0	17280
25	712	731	724	692	705	0	18004
26	731	724	692	705	700	0	18696
27	724	692	705	700	704	0	19401
28	692	705	700	704	689	0	20101
29	705	700	704	689	685	0	20805
30	700	704	689	685	696	0	21494
31	704	689	685	696	709	0	22179
32	689	685	696	709	716	0	22875
33	685	696	709	716	704	0	23584
34	696	709	716	704	689	0	24300
35	709	716	704	689	692	0	25004
36	716	704	689	692	704	0	25693
37	704	689	692	704	713	0	26385
38	689	692	704	713	712	0	27089
39	692	704	713	712	684	0	27802
40	704	713	712	684	701	0	28514
41	713	712	684	701	700	0	29198
42	712	684	701	700	712	0	29899
43	684	701	700	712	689	0	30599
44	701	700	712	689	704	0	31311
45	700	712	689	704	705	0	32000
46	712	689	704	705	716	0	32704
47	689	704	705	716	712	0	33409
48	704	705	716	712	700	0	34125
49	705	716	712	700	704	0	34837
50	716	712	700	704	712	0	35537
51	712	700	704	712	728	0	36241
52	700	704	712	728	712	0	36953
53	704	712	728	712	704	0	37681
54	712	728	712	704	712	0	38393
55	728	712	704	712	720	0	39097
56	712	704	712	720	728	0	39809
57	704	712	720	728	700	0	40529
58	712	720	728	700	720	0	41257
59	720	728	700	720	728	0	41957
60	728	700	720	728	743	0	42677
61	700	720	728	743	720	0	43405
62	720	728	743	720	716	0	44148
63	728	743	720	716	723	0	44868
64	743	720	716	723	751	0	45584
65	720	716	723	751	775	0	46307
66	716	723	751	775	751	0	47058
67	723	751	775	751	723	0	47833
68	751	775	751	723	736	0	48584
69	775	751	723	736	735	0	49307
70	751	723	736	735	740	0	50043
71	723	736	735	740	700	0	50778
72	736	735	740	700	731	0	51518
73	735	740	700	731	728	0	52218
74	740	700	731	728	739	0	52949
75	700	731	728	739	740	0	53677
76	731	728	739	740	712	0	54416
77	728	739	740	712	731	0	55156
78	739	740	712	731	740	0	55868
79	740	712	731	740	735	0	56599
80	712	731	740	735	704	0	57339
81	731	740	735	704	704	0	58074
82	740	735	704	704	709	0	58778
83	735	704	704	709	704	0	59482
84	704	704	709	704	693	0	60191
85	704	709	704	693	677	0	60895
86	709	704	693	677	681	0	61588
87	704	693	677	681	684	0	62265
88	693	677	681	684	662	0	62946
89	677	681	684	662	669	0	63630
90	681	684	662	669	677	0	64292
91	684	662	669	677	693	0	64961
92	662	669	677	693	720	0	65638
93	669	677	693	720	688	0	66331
94	677	693	720	688	677	0	67051
95	693	720	688	677	681	0	67739
96	720	688	677	681	701	0	68416
97	688	677	681	701	739	0	69097
98	677	681	701	739	778	0	69798
99	681	701	739	778	759	0	70537
100	701	739	778	759	728	0	71315
101	739	778	759	728	754	0	72074
102	778	759	728	754	779	0	72802
103	759	728	754	779	809	0	73556
104	728	754	779	809	782	0	74335
105	754	779	809	782	735	0	75144
106	779	809	782	735	755	0	75926
107	809	782	735	755	763	0	76661
108	782	735	755	763	774	0	77416
109	735	755	763	774	775	0	78179
110	755	763	774	775	735	0	78953
111	763	774	775	735	751	0	79728
112	774	775	735	751	751	0	80463
113	775	735	751	751	751	0	81214
114	735	751	751	751	724	0	81965
115	751	751	751	724	747	0	82716
116	751	751	724	747	762	0	83440
117	751	724	747	762	783	0	84187
118	724	747	762	783	739	0	84949
119	747	762	783	739	755	0	85732
120	762	783	739	755	770	0	86471
121	783	739	755	770	778	0	87226
122	739	755	770	778	744	0	87996
123	755	770	778	744	731	0	88774
124	770	778	744	731	739	0	89518
125	778	744	731	739	759	0	90249
126	744	731	739	759	747	0	90988
127	731	739	759	747	724	0	91747
128	739	759	747	724	728	0	92494
129	759	747	724	728	747	0	93218
130	747	724	728	747	754	0	93946
131	724	728	747	754	759	0	94693
132	728	747	754	759	716	0	95447
133	747	754	759	716	724	0	96206
134	754	759	716	724	728	0	96922
135	759	716	724	728	727	0	97646
136	716	724	728	727	693	0	98374
137	724	728	727	693	688	0	99101
138	728	727	693	688	689	0	99794
139	727	693	688	689	712	0	100482
140	693	688	689	712	755	0	101171
141	688	689	712	755	806	0	101883
142	689	712	755	806	770	0	102638
143	712	755	806	770	747	0	103444
144	755	806	770	747	771	0	104214
145	806	770	747	771	766	0	104961
146	770	747	771	766	751	0	105732
147	747	771	766	751	720	0	106498
148	771	766	751	720	689	0	107249
149	766	751	720	689	692	0	107969
150	751	720	689	692	689	0	108658
151	720	689	692	689	739	0	109350
152	689	692	689	739	751	0	110039
153	692	689	739	751	817	0	110778
154	689	739	751	817	821	0	111529
155	739	751	817	821	849	0	112346
156	751	817	821	849	805	0	113167
157	817	821	849	805	770	0	114016
158	821	849	805	770	732	0	114821
159	849	805	770	732	712	0	115591
160	805	770	732	712	704	0	116323
161	770	732	712	704	712	0	117035
162	732	712	704	712	697	0	117739
163	712	704	712	697	716	0	118451
164	704	712	697	716	739	0	119148
165	712	697	716	739	755	0	119864
166	697	716	739	755	786	0	120603
167	716	739	755	786	802	0	121358
168	739	755	786	802	762	0	122144
169	755	786	802	762	767	0	122946
170	786	802	762	767	770	0	123708
171	802	762	767	770	774	0	124475
172	762	767	770	774	759	0	125245
173	767	770	774	759	728	0	126019
174	770	774	759	728	727	0	126778
175	774	759	728	727	740	0	127506
176	759	728	727	740	762	0	128233
177	728	727	740	762	763	0	128973
178	727	740	762	763	724	0	129735
179	740	762	763	724	700	0	130498
180	762	763	724	700	704	0	131222
181	763	724	700	704	689	0	131922
182	724	700	704	689	704	0	132626
183	700	704	689	704	705	0	133315
184	704	689	704	705	708	0	134019
185	689	704	705	708	731	0	134724
186	704	705	708	731	751	0	135432
187	705	708	731	751	751	0	136163
188	708	731	751	751	755	0	136914
189	731	751	751	755	767	0	137665
190	751	751	755	767	774	0	138420
191	751	755	767	774	798	0	139187
192	755	767	774	798	794	0	139961
193	767	774	798	794	801	0	140759
194	774	798	794	801	751	0	141553
195	798	794	801	751	774	0	142354
196	794	801	751	774	767	0	143105
197	801	751	774	767	794	0	143879
198	751	774	767	794	793	0	144646
199	774	767	794	793	810	0	145440
200	767	794	793	810	766	0	146233
201	794	793	810	766	786	0	147043
202	793	810	766	786	798	0	147809
203	810	766	786	798	805	0	148595
204	766	786	798	805	810	0	149393
205	786	798	805	810	797	0	150198
206	798	805	810	797	763	0	151008
207	805	810	797	763	763	0	151805
208	810	797	763	763	770	0	152568
209	797	763	763	770	782	0	153331
210	763	763	770	782	771	0	154101
211	763	770	782	771	743	0	154883
212	770	782	771	743	728	0	155654
213	782	771	743	728	731	0	156397
214	771	743	728	731	728	0	157125
215	743	728	731	728	735	0	157856
216	728	731	728	735	728	0	158584
217	731	728	735	728	700	0	159319
218	728	735	728	700	708	0	160047
219	735	728	700	708	724	0	160747
220	728	700	708	724	743	0	161455
221	700	708	724	743	759	0	162179
222	708	724	743	759	751	0	162922
223	724	743	759	751	735	0	163681
224	743	759	751	735	716	0	164432
225	759	751	735	716	716	0	165167
226	751	735	716	716	716	0	165883
227	735	716	716	716	728	0	166599
228	716	716	716	728	739	0	167315
229	716	716	728	739	743	0	168043
230	716	728	739	743	747	0	168782
231	728	739	743	747	716	0	169525
232	739	743	747	716	720	0	170272
233	743	747	716	720	732	0	170988
234	747	716	720	732	743	0	171708
235	716	720	732	743	759	0	172440
236	720	732	743	759	743	0	173183
237	732	743	759	743	724	0	173942
238	743	759	743	724	743	0	174685
239	759	743	724	743	755	0	175409
240	743	724	743	755	766	0	176152
241	724	743	755	766	778	0	176907
242	743	755	766	778	782	0	177673
243	755	766	778	782	724	0	178451
244	766	778	782	724	747	0	179233
245	778	782	724	747	747	0	179957
246	782	724	747	747	763	0	180704
247	724	747	747	763	774	0	181451
248	747	747	763	774	744	0	182214
249	747	763	774	744	739	0	182988
250	763	774	744	739	747	0	183732
251	774	744	739	747	755	0	184471
252	744	739	747	755	762	0	185218
253	739	747	755	762	724	0	185973
254	747	755	762	724	728	0	186735
255	755	762	724	728	735	0	187459
256	762	724	728	735	736	0	188187
257	724	728	735	736	751	0	188922
258	728	735	736	751	747	0	189658
259	735	736	751	747	719	0	190409
260	736	751	747	719	744	0	191156
261	751	747	719	744	739	0	191875
262	747	719	744	739	743	0	192619
263	719	744	739	743	716	0	193358
264	744	739	743	716	724	0	194101
265	739	743	716	724	720	0	194817
266	743	716	724	720	720	0	195541
267	716	724	720	720	708	0	196261
268	724	720	720	708	720	0	196981
269	720	720	708	720	727	0	197689
270	720	708	720	727	763	0	198409
271	708	720	727	763	755	0	199136
272	720	727	763	755	739	0	199899
273	727	763	755	739	747	0	200654
274	763	755	739	747	763	0	201393
275	755	739	747	763	758	0	202140
276	739	747	763	758	763	0	202903
277	747	763	758	763	751	0	203661
278	763	758	763	751	712	0	204424
279	758	763	751	712	704	0	205175
280	763	751	712	704	705	0	205887
281	751	712	704	705	685	0	206591
282	712	704	705	685	688	0	207296
283	704	705	685	688	681	0	207981
284	705	685	688	681	704	0	208669
285	685	688	681	704	732	0	209350
286	688	681	704	732	743	0	210054
287	681	704	732	743	728	0	210786
288	704	732	743	728	727	0	211529
289	732	743	728	727	720	0	212257
290	743	728	727	720	747	0	212984
291	728	727	720	747	767	0	213704
292	727	720	747	767	766	0	214451
293	720	747	767	766	767	0	215218
294	747	767	766	767	728	0	215984
295	767	766	767	728	735	0	216751
296	766	767	728	735	751	0	217479
297	767	728	735	751	763	0	218214
298	728	735	751	763	770	0	218965
299	735	751	763	770	743	0	219728
300	751	763	770	743	732	0	220498
301	763	770	743	732	739	0	221241
302	770	743	732	739	751	0	221973
303	743	732	739	751	763	0	222712
304	732	739	751	763	762	0	223463
305	739	751	763	762	747	0	224226
306	751	763	762	747	732	0	224988
307	763	762	747	732	747	0	225735
308	762	747	732	747	770	0	226467
309	747	732	747	770	771	0	227214
310	732	747	770	771	766	0	227984
311	747	770	771	766	775	0	228755
312	770	771	766	775	790	0	229521
313	771	766	775	790	793	0	230296
314	766	775	790	793	751	0	231086
315	775	790	793	751	751	0	231879
316	790	793	751	751	744	0	232630
317	793	751	751	744	743	0	233381
318	751	751	744	743	723	0	234125
319	751	744	743	723	697	0	234868
320	744	743	723	697	685	0	235591
321	743	723	697	685	700	0	236288
322	723	697	685	700	736	0	236973
323	697	685	700	736	778	0	237673
324	685	700	736	778	805	0	238409
325	700	736	778	805	825	0	239187
326	736	778	805	825	817	0	239992
327	778	805	825	817	775	0	240817
328	805	825	817	775	793	0	241634
329	825	817	775	793	794	0	242409
330	817	775	793	794	817	0	243202
331	775	793	794	817	825	0	243996
332	793	794	817	825	782	0	244813
333	794	817	825	782	790	0	245638
334	817	825	782	790	802	0	246420
335	825	782	790	802	828	0	247210
336	782	790	802	828	849	0	248012
337	790	802	828	849	832	0	248840
338	802	828	849	832	794	0	249689
339	828	849	832	794	794	0	250521
340	849	832	794	794	805	0	251315
341	832	794	794	805	806	0	252109
342	794	794	805	806	813	0	252914
343	794	805	806	813	767	0	253720
344	805	806	813	767	762	0	254533
345	806	813	767	762	790	0	255300
346	813	767	762	790	813	0	256062
